Orthogroup	ailMel.longCDS.prots	ursArc.longCDS.prots
OG0005563	rna-XM_034649098.1	rna48007
OG0005564	rna-XM_011223394.3	rna48010
OG0005565	rna-XM_002929058.3	rna48018
OG0005566	rna-XM_002929045.4	rna48019
OG0005567	rna-XM_002929046.4	rna48020
OG0005568	rna-XM_034649728.1	rna48026
OG0005569	rna-XM_002929054.4	rna48033
OG0005570	rna-XM_002930578.4	rna34602, rna48043
OG0005571	rna-XM_034649680.1	rna48044
OG0005572	rna-XM_011232677.3	rna48045
OG0005573	rna-XM_002925497.4	rna48046
OG0005574	rna-XM_034649352.1	rna48047
OG0005575	rna-XM_011232682.3	rna48051
OG0005576	rna-XM_034649627.1	rna48055
OG0005577	rna-XM_002930180.1	rna49490
OG0005578	rna-XM_034649990.1	rna49515
OG0005579	rna-XM_002929128.4	rna49517
OG0005580	rna-XM_019809816.2	rna49518
OG0005581	rna-XM_034649723.1	rna49520
OG0005582	rna-XM_034648909.1	rna49522
OG0005583	rna-XM_034648787.1	rna49525
OG0005584	rna-XM_002930704.4	rna49530
OG0005585	rna-XM_011236679.3	rna42026
OG0005586	rna-XM_002927681.4	rna42036
OG0005587	rna-XM_034649525.1	rna42038
OG0005588	rna-XM_002930394.4	rna42042
OG0005589	rna-XM_034649089.1	rna42048
OG0005590	rna-XM_011236978.3	rna42049
OG0005591	rna-XM_034649828.1	rna42056
OG0005592	rna-XM_002930450.1	rna42071
OG0005593	rna-XM_034649783.1	rna42073
OG0005594	rna-XM_002929607.4	rna42075
OG0005595	rna-XM_034649579.1	rna42080
OG0005596	rna-XM_011216925.2	rna42081
OG0005597	rna-XM_011237160.1	rna42091
OG0005598	rna-XM_019809838.2	rna42093
OG0005599	rna-XM_002929211.4	rna45638
OG0005600	rna-XM_002930765.4	rna52011
OG0005601	rna-XM_019806622.2	rna52017
OG0005602	rna-XM_011233227.3	rna52020
OG0005603	rna-XM_011233222.3	rna54125
OG0005604	rna-XM_019806625.2	rna52045
OG0005605	rna-XM_034649791.1	rna52047
OG0005606	rna-XM_011216764.3	rna50556
OG0005607	rna-XM_002930062.4	rna50557
OG0005608	rna-XM_034649733.1	rna50568
OG0005609	rna-XM_034649884.1	rna50572
OG0005610	rna-XM_034649514.1	rna40516
OG0005611	rna-XM_019803115.2	rna40524
OG0005612	rna-XM_002922587.4	rna40528
OG0005613	rna-XM_019803113.2	rna40531
OG0005614	rna-XM_034649647.1	rna40532
OG0005615	rna-XM_034649466.1	rna40534
OG0005616	rna-XM_034649034.1	rna40542
OG0005617	rna-XM_011229129.3	rna40551
OG0005618	rna-XM_034650013.1	rna40552
OG0005619	rna-XM_034650011.1	rna40554
OG0005620	rna-XM_011230842.3	rna40561
OG0005621	rna-XM_002924079.4	rna40585
OG0005622	rna-XM_011226367.3	rna40586
OG0005623	rna-XM_034649411.1	rna40592
OG0005624	rna-XM_002920333.4	rna40596
OG0005625	rna-XM_034649585.1	rna40598
OG0005626	rna-XM_019800826.1	rna40603
OG0005627	rna-XM_002921968.3	rna40604
OG0005628	rna-XM_002921967.4	rna40606
OG0005629	rna-XM_034649432.1	rna40607
OG0005630	rna-XM_002924491.4	rna40613
OG0005631	rna-XM_034649765.1	rna40615
OG0005632	rna-XM_034649726.1	rna40627
OG0005633	rna-XM_002916075.2	rna40628
OG0005634	rna-XM_011220829.1	rna40629
OG0005635	rna-XM_002916079.4	rna40643
OG0005636	rna-XM_034649741.1	rna40649
OG0005637	rna-XM_034649044.1	rna40659
OG0005638	rna-XM_034653076.1	rna40664
OG0005639	rna-XM_034649422.1	rna40667
OG0005640	rna-XM_002922555.4	rna40675
OG0005641	rna-XM_011229080.3	rna40677
OG0005642	rna-XM_019803091.2	rna40689
OG0005643	rna-XM_002922563.4	rna40693
OG0005644	rna-XM_019803093.2	rna40694
OG0005645	rna-XM_011229094.3	rna38928
OG0005646	rna-XM_034649899.1	rna38932
OG0005647	rna-XM_019803096.2	rna38935
OG0005648	rna-XM_002922544.4	rna38936
OG0005649	rna-XM_034649957.1	rna38958
OG0005650	rna-XM_002922295.4	rna38981
OG0005651	rna-XM_002930519.4	rna38988
OG0005652	rna-XM_034649119.1	rna39000
OG0005653	rna-XM_034649787.1	rna39005
OG0005654	rna-XM_034649938.1	rna39006
OG0005655	rna-XM_002918588.4	rna39007
OG0005656	rna-XM_034649942.1	rna39008
OG0005657	rna-XM_034648945.1	rna39017
OG0005658	rna-XM_034649858.1	rna39024
OG0005659	rna-XM_002918582.4	rna39023
OG0005660	rna-XM_002918606.4	rna39034
OG0005661	rna-XM_002918596.4	rna39033
OG0005662	rna-XM_034649146.1	rna39038
OG0005663	rna-XM_002918604.4	rna39043
OG0005664	rna-XM_002918602.4	rna39045
OG0005665	rna-XM_002922922.1	rna39051
OG0005666	rna-XM_034649744.1	rna39054
OG0005667	rna-XM_019803451.2	rna39061
OG0005668	rna-XM_002918753.3	rna39069
OG0005669	rna-XM_002918749.4	rna39071
OG0005670	rna-XM_002918748.4	rna39075
OG0005671	rna-XM_034649914.1	rna39078
OG0005672	rna-XM_034648951.1	rna39081
OG0005673	rna-XM_011224356.3	rna39089
OG0005674	rna-XM_034648848.1	rna39100
OG0005675	rna-XM_034649410.1	rna41596
OG0005676	rna-XM_011225836.3	rna41602
OG0005677	rna-XM_019800380.2	rna41610
OG0005678	rna-XM_034649053.1	rna41613
OG0005679	rna-XM_002919918.4	rna41616
OG0005680	rna-XM_002919923.4	rna41618
OG0005681	rna-XM_002919917.4	rna41620
OG0005682	rna-XM_034648838.1	rna41621
OG0005683	rna-XM_002919921.2	rna41628
OG0005684	rna-XM_034649591.1	rna41634
OG0005685	rna-XM_011226388.3	rna41639
OG0005686	rna-XM_034649902.1	rna41640
OG0005687	rna-XM_034649054.1	rna41647
OG0005688	rna-XM_034649677.1	rna41659
OG0005689	rna-XM_034649742.1	rna41664
OG0005690	rna-XM_002918733.4	rna41667
OG0005691	rna-XM_019808190.2	rna49888
OG0005692	rna-XM_019805235.2	rna49875
OG0005693	rna-XM_002924573.4	rna49873
OG0005694	rna-XM_019805238.1	rna49865
OG0005695	rna-XM_002930783.4	rna49863
OG0005696	rna-XM_034649734.1	rna49861
OG0005697	rna-XM_019792892.2	rna49855
OG0005698	rna-XM_019792885.2	rna49843
OG0005699	rna-XM_034649062.1	rna51700
OG0005700	rna-XM_034648845.1	rna51696
OG0005701	rna-XM_002929076.4	rna51686
OG0005702	rna-XM_034649769.1	rna51684
OG0005703	rna-XM_034649133.1	rna51675
OG0005704	rna-XM_002928819.4	rna51673
OG0005705	rna-XM_011236741.3	rna51669
OG0005706	rna-XM_034649420.1	rna51667
OG0005707	rna-XM_034649110.1	rna51663
OG0005708	rna-XM_002928813.4	rna51651
OG0005709	rna-XM_034649063.1	rna51649
OG0005710	rna-XM_034649844.1	rna51648
OG0005711	rna-XM_002928822.4	rna51646
OG0005712	rna-XM_011218211.2	rna51643
OG0005713	rna-XM_019810385.2	rna51635
OG0005714	rna-XM_034649830.1	rna51631
OG0005715	rna-XM_034649605.1	rna51623
OG0005716	rna-XM_011237732.3	rna51622
OG0005717	rna-XM_019810380.2	rna51620
OG0005718	rna-XM_002929684.4	rna51614
OG0005719	rna-XM_034649113.1	rna51607
OG0005720	rna-XM_002930888.4	rna51604
OG0005721	rna-XM_034649649.1	rna52325
OG0005722	rna-XM_019793084.2	rna52318
OG0005723	rna-XM_002930249.4	rna52317
OG0005724	rna-XM_002930251.4	rna52313
OG0005725	rna-XM_011217625.3	rna52311
OG0005726	rna-XM_002930771.4	rna52310
OG0005727	rna-XM_002930770.4	rna52309
OG0005728	rna-XM_034651479.1, rna-XM_034650176.1	rna41091
OG0005729	id-LOC105239743	id35583
OG0005731	rna-XM_034660211.1	rna53133
OG0005732	rna-XM_002930199.4	rna53141
OG0005733	rna-XM_034660218.1	rna53142
OG0005734	rna-XM_034660219.1	rna53148
OG0005735	rna-XM_034660221.1	rna53149
OG0005736	rna-XM_002928641.3	rna52075
OG0005737	rna-XM_034660053.1	rna52102
OG0005738	rna-XM_002928643.2	rna52106
OG0005739	rna-XM_002928644.3	rna52108
OG0005740	rna-XM_019793032.2	rna52115
OG0005741	rna-XM_034660066.1	rna52121
OG0005742	rna-XM_034660083.1	rna52129
OG0005743	rna-XM_034660096.1	rna52138
OG0005744	rna-XM_034660074.1	rna52146
OG0005745	rna-XM_034660107.1	rna52150
OG0005746	rna-XM_034660079.1	rna52156
OG0005747	rna-XM_034660065.1	rna28043
OG0005748	rna-XM_034660100.1	rna28059
OG0005749	rna-XM_002927090.3	rna28063
OG0005750	rna-XM_034660078.1	rna28075
OG0005751	rna-XM_034660088.1	rna28107
OG0005752	rna-XM_011217525.3	rna28112
OG0005753	rna-XM_019809273.2	rna28135
OG0005755	rna-XM_011236399.3	rna28168
OG0005756	rna-XM_011236396.3	rna28172
OG0005757	rna-XM_034660231.1	rna28191
OG0005758	rna-XM_034660233.1	rna28192
OG0005759	rna-XM_002915828.3	rna28196
OG0005760	rna-XM_019795910.2	rna28197
OG0005761	rna-XM_002915830.4	rna28206
OG0005762	rna-XM_002915805.4	rna28212
OG0005763	rna-XM_011220455.3	rna28228
OG0005764	rna-XM_019795924.2	rna28229
OG0005765	rna-XM_002915834.4	rna28231
OG0005766	rna-NM_001304934.1	rna28616
OG0005767	rna-XM_034660257.1	rna28608
OG0005768	rna-XM_034660260.1	rna28604
OG0005769	rna-XM_034660265.1	rna28602
OG0005770	rna-XM_019805691.2	rna28599
OG0005771	rna-XM_011228369.3	rna28590
OG0005772	rna-XM_034660275.1	rna28586
OG0005773	rna-XM_034660278.1	rna28582
OG0005774	rna-XM_002921955.4	rna28580
OG0005775	rna-XM_019807727.2	rna28572
OG0005776	rna-XM_011234467.3	rna28571
OG0005777	rna-XM_034660287.1	rna28560
OG0005778	rna-XM_034660294.1	rna28554
OG0005779	rna-XM_034660301.1	rna28551
OG0005780	rna-XM_002917602.4	rna28536
OG0005781	rna-XM_034660314.1	rna28529
OG0005782	rna-XM_034660305.1	rna28526
OG0005783	rna-XM_002917604.4	rna28525
OG0005784	rna-XM_011222900.3	rna28521
OG0005785	rna-XM_011220615.3	rna28515
OG0005786	rna-XM_002915916.4	rna28510
OG0005787	rna-XM_034660196.1	rna28506
OG0005788	rna-XM_019796052.2	rna28505
OG0005789	rna-XM_002915914.4	rna28503
OG0005790	rna-XM_034660318.1	rna28497
OG0005791	rna-XM_002915910.4	rna28496
OG0005792	rna-XM_019796060.2	rna28495
OG0005793	rna-XM_019796050.2	rna28489
OG0005794	rna-XM_034660322.1	rna28487
OG0005795	rna-XM_002915906.4	rna28483
OG0005796	rna-XM_034660329.1	rna28473
OG0005797	rna-XM_002915025.4	rna28464
OG0005798	rna-XM_034660346.1	rna28458
OG0005799	rna-XM_002915028.4	rna28456
OG0005800	rna-XM_019795012.2	rna28453
OG0005801	rna-XM_002915029.4	rna28451
OG0005802	rna-XM_034660352.1	rna28449
OG0005803	rna-XM_011219490.3	rna28447
OG0005804	rna-XM_034660364.1	rna28438
OG0005805	rna-XM_034660366.1	rna28432
OG0005806	rna-XM_034660199.1	rna28431
OG0005807	rna-XM_034660380.1	rna28424
OG0005808	rna-XM_002924226.4	rna28422
OG0005809	rna-XM_002924231.3	rna28418
OG0005810	rna-XM_011231055.3	rna28407
OG0005811	rna-XM_019804855.2	rna28405
OG0005812	rna-XM_002924225.4	rna28398
OG0005813	rna-XM_002924878.4	rna28394
OG0005814	rna-XM_034660200.1	rna28390
OG0005815	rna-XM_002924881.4	rna28380
OG0005816	rna-XM_034660400.1	rna28372
OG0005817	rna-XM_034660202.1	rna28348
OG0005818	rna-XM_034660422.1	rna28341
OG0005819	rna-XM_034660429.1	rna28344
OG0005820	rna-XM_034660174.1	rna31891
OG0005821	rna-XM_002930130.4	rna28337
OG0005822	rna-XM_034660431.1	rna28331
OG0005823	rna-XM_011236783.3	rna28321
OG0005824	rna-XM_002928862.3	rna28320
OG0005825	rna-XM_002928863.4	rna28318
OG0005826	rna-XM_002928859.4	rna28312
OG0005827	rna-XM_002928858.4	rna28311
OG0005828	rna-XM_034660436.1	rna28305
OG0005829	rna-XM_002928856.4	rna28300
OG0005830	rna-XM_002928854.4	rna28298
OG0005831	rna-XM_002928853.4	rna28297
OG0005832	rna-XM_019809569.2	rna28296
OG0005833	rna-XM_019809545.2	rna28288
OG0005834	rna-XM_011236767.3	rna28284
OG0005835	rna-XM_002928849.4	rna28280
OG0005836	rna-XM_034660453.1	rna28270
OG0005837	rna-XM_019809567.2	rna28265
OG0005838	rna-XM_019809565.2	rna28263
OG0005839	rna-XM_002928845.4	rna28261
OG0005840	rna-XM_019809543.2	rna28260
OG0005841	rna-XM_002930017.4	rna44522
OG0005842	rna-XM_019792841.2	rna44527
OG0005843	rna-XM_002930009.4	rna44528
OG0005844	rna-XM_002930033.4	rna44530
OG0005845	rna-XM_002930032.4	rna44531
OG0005846	rna-XM_019792840.2	rna44532
OG0005847	rna-XM_011216725.3	rna44539
OG0005848	rna-XM_019792836.2	rna44540
OG0005849	rna-XM_002930030.4	rna44544
OG0005850	rna-XM_034660469.1	rna44546
OG0005851	rna-XM_034660471.1	rna44551
OG0005852	rna-XM_034660474.1	rna44564
OG0005853	rna-XM_011216716.3	rna44565
OG0005854	rna-XM_002930026.4	rna44566
OG0005855	rna-XM_002930014.4	rna44571
OG0005856	rna-XM_002930022.4	rna44572
OG0005857	rna-XM_002930021.4	rna44578
OG0005858	rna-XM_002930020.4	rna44579
OG0005859	rna-XM_034660486.1	rna44593
OG0005860	rna-XM_002931066.3	rna44594
OG0005861	rna-XM_034660488.1	rna44595
OG0005862	rna-XM_002930980.4	rna44601
OG0005863	rna-XM_034660151.1	rna44602
OG0005864	rna-XM_002929626.4	rna44610
OG0005865	rna-XM_002929631.4	rna44614
OG0005866	rna-XM_019810340.2	rna44616
OG0005867	rna-XM_034661680.1	rna44618
OG0005868	rna-XM_034660493.1	rna44620
OG0005869	rna-XM_034660491.1	rna44623
OG0005870	rna-XM_019810332.2	rna44624
OG0005871	rna-XM_019810346.2	rna44625
OG0005872	rna-XM_011237677.3	rna44631
OG0005873	rna-XM_011237675.3	rna44635
OG0005874	rna-XM_002929637.4	rna44639
OG0005875	rna-XM_034660504.1	rna44640
OG0005876	rna-XM_019810338.2	rna44642
OG0005877	rna-XM_002929641.4	rna44644
OG0005878	rna-XM_002928250.4	rna44657
OG0005879	rna-XM_002914347.4	rna44667
OG0005880	rna-XM_002914345.4	rna44672
OG0005881	rna-XM_011218579.3	rna44673
OG0005882	rna-XM_019794236.2	rna44674
OG0005883	rna-XM_002914369.4	rna44679
OG0005884	rna-XM_034660525.1	rna44680
OG0005885	rna-XM_002914368.4	rna44684
OG0005886	rna-XM_034660529.1	rna44689
OG0005887	rna-XM_019794224.2	rna44694
OG0005888	rna-XM_034660534.1	rna44696
OG0005889	rna-XM_002914332.4	rna44698
OG0005890	rna-XM_019794219.2	rna44702
OG0005891	rna-XM_002914329.4	rna44703
OG0005892	rna-XM_011218566.3	rna44704
OG0005893	rna-XM_011218564.3	rna44705
OG0005894	rna-XM_011218563.3	rna44706
OG0005895	rna-XM_002914366.4	rna44707
OG0005896	rna-XM_034660541.1	rna44708
OG0005897	rna-XM_011218556.3	rna44712
OG0005898	rna-XM_034660552.1	rna44713
OG0005899	rna-XM_019794217.2	rna44714
OG0005900	rna-XM_034660544.1	rna44716
OG0005901	rna-XM_002914324.4	rna44717
OG0005902	rna-XM_034660559.1	rna44718
OG0005903	rna-XM_034660563.1	rna44725
OG0005904	rna-XM_034660562.1	rna44726
OG0005905	rna-XM_034660565.1	rna44727
OG0005906	rna-XM_002914316.4	rna44733
OG0005907	rna-XM_034660570.1	rna44739
OG0005908	rna-XM_034660569.1	rna44743
OG0005909	rna-XM_034660573.1	rna44746
OG0005910	rna-XM_002914303.4	rna44748
OG0005911	rna-XM_002914361.4	rna44752
OG0005912	rna-XM_002914301.4	rna44754
OG0005913	rna-XM_034660576.1	rna44755
OG0005914	rna-XM_034660587.1	rna44772
OG0005915	rna-XM_019794196.2	rna44780
OG0005916	rna-XM_011218526.3	rna44781
OG0005917	rna-XM_034660605.1	rna44793
OG0005918	rna-XM_019794189.2	rna44807
OG0005919	rna-XM_034660616.1	rna44809
OG0005920	rna-XM_002914355.4	rna44808
OG0005921	rna-XM_034661687.1	rna44810
OG0005922	rna-XM_034660619.1	rna44811
OG0005923	rna-XM_002914294.3	rna44818
OG0005924	rna-XM_002914293.4	rna44828
OG0005925	rna-XM_019794183.2	rna44829
OG0005926	rna-XM_019794239.2	rna44830
OG0005927	rna-XM_034660625.1	rna44832
OG0005928	rna-XM_019794246.2	rna44835
OG0005929	rna-XM_034660630.1	rna44837
OG0005930	rna-XM_002914288.4	rna44844
OG0005931	rna-XM_011218508.3	rna44845
OG0005932	rna-XM_034660633.1	rna44850
OG0005933	rna-XM_034660645.1	rna44856
OG0005934	rna-XM_034660646.1	rna44860
OG0005935	rna-XM_034660647.1	rna44863
OG0005936	rna-XM_034660649.1	rna44868
OG0005937	rna-XM_011232116.3	rna44872
OG0005938	rna-XM_034661688.1	rna44873
OG0005939	rna-XM_011232113.3	rna44878
OG0005940	rna-XM_002925082.4	rna44880
OG0005941	rna-XM_002925081.4	rna44881
OG0005942	rna-XM_034661691.1	rna44884
OG0005943	rna-XM_034660145.1	rna44885
OG0005944	rna-XM_034660141.1	rna44886
OG0005945	rna-XM_002926775.4	rna44888
OG0005946	rna-XM_034660655.1	rna44891
OG0005947	rna-XM_002926508.4	rna44896
OG0005948	rna-XM_002926510.4	rna44912
OG0005949	rna-XM_002926507.4	rna44914
OG0005950	rna-XM_034660671.1	rna44930
OG0005951	rna-XM_002922987.2	rna40204
OG0005952	rna-XM_002922989.4	rna40202
OG0005953	rna-XM_034660700.1	rna40188
OG0005954	rna-XM_011225580.3	rna40187
OG0005955	rna-XM_034660706.1	rna40185
OG0005956	rna-XM_011225581.3	rna40183
OG0005957	rna-XM_019800151.2	rna40181
OG0005958	rna-XM_034660712.1	rna40172
OG0005959	rna-XM_034660721.1	rna40169
OG0005960	rna-XM_002919703.4	rna40167
OG0005961	rna-XM_034660724.1	rna40161
OG0005962	rna-XM_034661693.1	rna40160
OG0005963	rna-XM_034660735.1	rna40158
OG0005964	rna-XM_011228815.3	rna40153
OG0005965	rna-XM_019802873.2	rna40151
OG0005966	rna-XM_034660738.1	rna40147
OG0005967	rna-NM_001304844.1	rna40128
OG0005968	rna-XM_034660759.1	rna40119
OG0005969	rna-XM_034660761.1	rna40115
OG0005970	rna-XM_034660762.1	rna40114
OG0005971	rna-XM_011226750.3	rna40109
OG0005972	rna-XM_034660767.1	rna40100
OG0005973	rna-XM_034660769.1	rna40098
OG0005974	rna-XM_002920624.4	rna40097
OG0005975	rna-XM_034660772.1	rna40096
OG0005976	rna-XM_034660774.1	rna40094
OG0005977	rna-XM_011226745.3	rna40092
OG0005978	rna-XM_034660152.1	rna40089
OG0005979	rna-XM_002928838.4	rna40084
OG0005980	rna-XM_034660776.1	rna40083
OG0005981	rna-XM_034660782.1	rna40076
OG0005982	rna-XM_002914266.4	rna40075
OG0005983	rna-XM_002914263.4	rna40065
OG0005984	rna-XM_019794159.2	rna40057
OG0005985	rna-XM_034660793.1	rna40050
OG0005986	rna-XM_034660795.1	rna40048
OG0005987	rna-XM_019794154.2	rna40043
OG0005988	rna-XM_034660806.1	rna40029
OG0005989	rna-XM_002914254.4	rna40026
OG0005990	rna-XM_034661701.1	rna40022
OG0005991	rna-XM_034661702.1	rna40021
OG0005992	rna-XM_034660811.1	rna40017
OG0005993	rna-XM_019794137.2	rna40008
OG0005994	rna-XM_002914250.4	rna40007
OG0005995	rna-XM_034660815.1	rna40005
OG0005996	rna-XM_002914249.4	rna40003
OG0005997	rna-XM_002914248.4	rna39999
OG0005998	rna-XM_002914247.4	rna39998
OG0005999	rna-XM_011218468.3	rna39996
OG0006000	rna-XM_034660825.1	rna39995
OG0006001	rna-XM_019794132.2	rna39992
OG0006002	rna-NM_001291460.1	rna39984
OG0006003	rna-XM_034660830.1	rna39979
OG0006004	rna-XM_002914243.4	rna39976
OG0006005	rna-XM_034660845.1	rna39970
OG0006006	rna-XM_034660847.1	rna39954
OG0006007	rna-XM_002914236.4	rna39953
OG0006008	rna-XM_034660855.1	rna39936
OG0006009	rna-XM_034660865.1	rna39935
OG0006010	rna-XM_034660862.1	rna39929
OG0006011	rna-XM_034660866.1	rna39921
OG0006012	rna-XM_019794162.2	rna39913
OG0006013	rna-XM_002914231.4	rna39912
OG0006014	rna-XM_034660870.1	rna36883
OG0006015	rna-XM_019806147.2	rna36841, rna36842
OG0006016	rna-XM_034660891.1	rna36838
OG0006017	rna-XM_034660892.1	rna36831
OG0006018	rna-XM_034660900.1	rna36822
OG0006019	rna-XM_002926552.3	rna36815
OG0006020	rna-XM_034660904.1	rna36806
OG0006021	rna-XM_002926550.4	rna36802
OG0006022	rna-XM_034660909.1	rna36800
OG0006023	rna-XM_019807299.2	rna36798
OG0006024	rna-XM_034660910.1	rna36793
OG0006025	rna-XM_034660916.1	rna36791
OG0006026	rna-XM_019809958.2	rna36790
OG0006027	rna-XM_002920668.4	rna36787
OG0006028	rna-XM_011226805.3	rna36783
OG0006029	rna-XM_034660925.1	rna36773
OG0006030	rna-XM_019801206.2	rna36765
OG0006031	rna-XM_002929890.4	rna36750
OG0006032	rna-XM_034660941.1	rna36749
OG0006033	rna-XM_002922942.4	rna36746
OG0006034	rna-XM_034660948.1	rna36741
OG0006035	rna-XM_002922943.4	rna36740
OG0006036	rna-XM_011229555.3	rna36739
OG0006037	rna-XM_011229556.3	rna36732
OG0006038	rna-XM_011229561.3	rna36722
OG0006039	rna-XM_002922946.4	rna36721
OG0006040	rna-XM_019806345.2	rna36712
OG0006041	rna-XM_019804466.2	rna36710
OG0006042	rna-XM_019804460.2	rna36706
OG0006043	rna-XM_002923840.4	rna36688
OG0006044	rna-XM_034660972.1	rna36685
OG0006045	rna-XM_034660976.1	rna36679
OG0006046	rna-XM_034652579.1, rna-XM_002920424.4	rna36677
OG0006047	rna-XM_011226467.3	rna36673
OG0006048	rna-XM_002920421.4	rna36672
OG0006049	rna-XM_034660984.1	rna36671
OG0006050	rna-XM_019800942.2	rna36670
OG0006051	rna-XM_002920419.4	rna36659
OG0006052	rna-XM_002920418.4	rna36657
OG0006053	rna-XM_019800936.2	rna36653
OG0006054	rna-XM_019800934.2	rna36652
OG0006055	rna-XM_002920414.4	rna36650
OG0006056	rna-XM_011222816.3	rna36643
OG0006057	rna-XM_002917563.4	rna36642
OG0006058	rna-XM_002917543.4	rna36638
OG0006059	rna-XM_011222822.3	rna36635
OG0006060	rna-XM_011222824.3	rna36633
OG0006061	rna-XM_034661005.1	rna36629
OG0006062	rna-XM_002917546.4	rna36630
OG0006063	rna-XM_034661007.1	rna36628
OG0006064	rna-XM_011222828.3	rna36622
OG0006065	rna-XM_019797853.2	rna36617
OG0006066	rna-XM_034661015.1	rna36613
OG0006067	rna-XM_002917553.4	rna36612
OG0006068	rna-XM_034661020.1	rna36603
OG0006069	rna-XM_034661027.1	rna36596
OG0006070	rna-XM_019808620.2	rna36591
OG0006071	rna-XM_002927899.4	rna36589
OG0006072	rna-XM_002927900.4	rna36588
OG0006073	rna-XM_002927901.4	rna36586
OG0006074	rna-XM_034661031.1	rna36572
OG0006075	rna-XM_019802483.2	rna41710
OG0006076	rna-XM_034661036.1	rna41711
OG0006077	rna-XM_034661039.1	rna41714
OG0006078	rna-XM_019801554.2	rna41716
OG0006079	rna-XM_034661040.1	rna41720
OG0006080	rna-XM_002913173.4	rna41721
OG0006081	rna-XM_002913175.4	rna41723
OG0006082	rna-XM_034661044.1	rna41730
OG0006083	rna-XM_034661047.1	rna41733
OG0006084	rna-XM_011227416.3	rna41751
OG0006085	rna-XM_011227436.3	rna41755
OG0006086	rna-XM_034661054.1	rna41759
OG0006087	rna-XM_011227461.3	rna41765
OG0006088	rna-XM_002913186.4	rna41769
OG0006089	rna-XM_011228224.3	rna41771
OG0006090	rna-XM_034661060.1	rna41775
OG0006091	rna-XM_011228229.3	rna41772
OG0006092	rna-XM_034661058.1	rna41773
OG0006093	rna-XM_002913188.4	rna41781
OG0006094	rna-XM_034661085.1	rna41792
OG0006095	rna-XM_011227603.3	rna41801
OG0006096	rna-XM_002913194.4	rna41805
OG0006097	rna-XM_002913195.4	rna41807
OG0006098	rna-XM_002913197.4	rna41811
OG0006099	rna-XM_011227691.3	rna41824
OG0006100	rna-XM_034661100.1	rna41830
OG0006101	rna-XM_034661102.1	rna41833
OG0006102	rna-XM_002913249.4	rna41834
OG0006103	rna-XM_011227789.3	rna41835
OG0006104	rna-XM_011227803.3	rna41843
OG0006105	rna-XM_034661108.1	rna41844
OG0006106	rna-XM_034661130.1	rna41856
OG0006107	rna-XM_011227846.3	rna41857
OG0006108	rna-XM_034661714.1	rna41860
OG0006109	rna-XM_034661134.1	rna41861
OG0006110	rna-XM_019802082.2	rna41862
OG0006111	rna-XM_002913208.4	rna41863
OG0006112	rna-XM_002913210.4	rna41867
OG0006113	rna-XM_002913211.4	rna41870
OG0006114	rna-XM_034661138.1	rna41875
OG0006115	rna-XM_002913258.4	rna41878
OG0006116	rna-XM_011227925.3	rna41879
