Orthogroup	ailMel.longCDS.prots	ursMar.longCDS.prots
OG0008181	rna-XM_002926476.4	rna22229
OG0008182	rna-XM_002926475.4	rna22230
OG0008183	rna-XM_011233888.3	rna22233
OG0008184	rna-XM_011233887.3	rna22234
OG0008185	rna-XM_034659588.1	rna22237
OG0008186	rna-XM_034659590.1	rna22238
OG0008187	rna-XM_034659595.1, rna-XM_034653014.1	rna22241
OG0008188	rna-XM_002927852.4	rna22242
OG0008189	rna-XM_002927854.4	rna22255
OG0008190	rna-XM_034659612.1	rna22274
OG0008191	rna-XM_034659617.1	rna22275
OG0008192	rna-XM_034659629.1	rna22283
OG0008193	rna-XM_034659636.1	rna22286
OG0008194	rna-XM_011230806.3	rna22287
OG0008195	rna-XM_034659640.1	rna22295
OG0008196	rna-XM_034659638.1	rna22297
OG0008197	rna-XM_002914835.4	rna22302
OG0008198	rna-XM_034659651.1	rna22303
OG0008199	rna-XM_011219226.3	rna22304
OG0008200	rna-XM_034659653.1	rna22305
OG0008201	rna-XM_002914831.4	rna22308
OG0008202	rna-XM_002914829.4	rna22309
OG0008203	rna-XM_034650345.1, rna-XM_034657313.1	rna22312
OG0008204	rna-XM_019794765.2	rna22313
OG0008205	rna-XM_002914828.4	rna22314
OG0008206	rna-XM_019794762.2	rna22324
OG0008207	rna-XM_002931180.4	rna22333
OG0008208	rna-XM_011229800.3	rna22334
OG0008209	rna-XM_011229802.3	rna22338
OG0008210	rna-XM_034659666.1	rna22346
OG0008211	rna-XM_002929109.4	rna22349
OG0008212	rna-XM_011237111.3	rna22351
OG0008213	rna-XM_034659679.1	rna22352
OG0008214	rna-XM_034659682.1	rna22353
OG0008215	rna-XM_034657296.1	rna22362
OG0008216	rna-XM_034659685.1	rna22365
OG0008217	rna-XM_002927733.4	rna22369
OG0008218	rna-XM_011235408.3	rna22370
OG0008219	rna-XM_034659705.1	rna22372
OG0008220	rna-XM_019804223.2	rna22375
OG0008221	rna-XM_002923648.3	rna22376
OG0008222	rna-XM_034657297.1	rna22377
OG0008223	rna-XM_002923645.4	rna22378
OG0008224	rna-XM_002923642.4	rna22379
OG0008225	rna-XM_034659707.1	rna22380
OG0008226	rna-XM_034657298.1	rna22382
OG0008227	rna-XM_034659710.1	rna22386
OG0008228	rna-XM_034659717.1	rna22387
OG0008229	rna-XM_034659719.1	rna22392
OG0008230	rna-XM_034659722.1	rna22400
OG0008231	rna-XM_034659727.1	rna22401
OG0008232	rna-XM_002913804.4	rna22404
OG0008233	rna-XM_002913805.4	rna22405
OG0008234	rna-XM_002913762.4	rna22408
OG0008235	rna-XM_002913807.4	rna22417
OG0008236	rna-XM_034657299.1	rna22418
OG0008237	rna-XM_034659731.1	rna22421
OG0008238	rna-XM_002913764.3	rna22422
OG0008239	rna-XM_034659735.1	rna22423
OG0008240	rna-XM_011234783.3	rna22426
OG0008241	rna-XM_002913767.4	rna22427
OG0008242	rna-XM_034659740.1	rna22429
OG0008243	rna-XM_034657301.1	rna22434
OG0008244	rna-XM_034659750.1	rna22437
OG0008245	rna-XM_002913771.4	rna22438
OG0008246	rna-XM_034659751.1	rna22439
OG0008247	rna-XM_002913815.4	rna22446
OG0008248	rna-XM_019808318.1	rna22445
OG0008249	rna-XM_034659752.1	rna22447
OG0008250	rna-XM_034659760.1	rna22448
OG0008251	rna-XM_034659758.1	rna22450
OG0008252	rna-XM_034659753.1	rna22452
OG0008253	rna-XM_002913819.4	rna22455
OG0008254	rna-XM_034659762.1	rna22456
OG0008255	rna-XM_002913780.4	rna22460
OG0008256	rna-XM_034659771.1	rna22465
OG0008257	rna-XM_034659774.1	rna22467
OG0008258	rna-XM_034659772.1	rna22468
OG0008259	rna-XM_019808742.2	rna22470
OG0008260	rna-XM_002913782.3	rna22471
OG0008261	rna-XM_011235011.3	rna22473
OG0008262	rna-XM_002913785.4	rna22474
OG0008263	rna-XM_034659787.1	rna22481
OG0008264	rna-XM_002913786.4	rna22484
OG0008265	rna-XM_034657302.1	rna22486
OG0008266	rna-XM_002913788.4	rna22487
OG0008267	rna-XM_002913789.4	rna22488
OG0008268	rna-XM_034659795.1	rna22489
OG0008269	rna-XM_034657303.1	rna22503
OG0008270	rna-XM_002913790.4	rna22505
OG0008271	rna-XM_034659808.1	rna22506
OG0008272	rna-XM_034659812.1	rna22507
OG0008273	rna-XM_002913793.4	rna22508
OG0008274	rna-XM_034659813.1	rna22511
OG0008275	rna-XM_002913797.4	rna22518
OG0008276	rna-XM_002913799.4	rna22521
OG0008277	rna-XM_002913798.4	rna22520
OG0008278	rna-XM_011235371.3	rna22524
OG0008279	rna-XM_034659836.1	rna22525
OG0008280	rna-XM_034659840.1	rna22526
OG0008281	rna-XM_011235412.3	rna22529
OG0008282	rna-XM_034659845.1	rna22532
OG0008283	rna-XM_034659848.1	rna22536
OG0008284	rna-XM_034659850.1	rna22537
OG0008285	rna-XM_034659853.1	rna22538
OG0008286	rna-XM_034657304.1	rna22542
OG0008287	rna-XM_034659868.1	rna22568
OG0008288	rna-XM_019794964.2	rna22571
OG0008289	rna-XM_002914994.4	rna22572
OG0008290	rna-XM_002914993.4	rna22573
OG0008291	rna-XM_002914990.4	rna22579
OG0008292	rna-XM_034659870.1	rna22580
OG0008293	rna-XM_011219421.3	rna22583
OG0008294	rna-XM_034657316.1	rna22585
OG0008295	rna-XM_034659879.1	rna22586
OG0008296	rna-XM_034659878.1	rna22587
OG0008297	rna-XM_002914986.4	rna22590
OG0008298	rna-XM_011229692.3	rna22595
OG0008299	rna-XM_002923069.4	rna22596
OG0008300	rna-XM_002922198.4	rna22599
OG0008301	rna-XM_002922739.4	rna0
OG0008302	rna-XM_034659884.1	rna1
OG0008303	rna-XM_002922742.3	rna4
OG0008304	rna-XM_002921520.4	rna14
OG0008305	rna-XM_002921519.2	rna15
OG0008306	rna-XM_002921518.4	rna16
OG0008307	rna-XM_019802044.2	rna18
OG0008308	rna-XM_002921514.4	rna19
OG0008309	rna-XM_002921522.4	rna32
OG0008310	rna-XM_034659920.1	rna34
OG0008311	rna-XM_002921510.4	rna36
OG0008312	rna-XM_034659929.1	rna38
OG0008313	rna-XM_034659931.1	rna39
OG0008314	rna-XM_034659940.1	rna40
OG0008315	rna-XM_002923237.4	rna41
OG0008316	rna-XM_034659937.1	rna42
OG0008317	rna-XM_034659944.1	rna44
OG0008318	rna-XM_019803790.2	rna45
OG0008319	rna-XM_002923229.4	rna51
OG0008320	rna-XM_034657306.1	rna65
OG0008321	rna-XM_002921192.4	rna69
OG0008322	rna-XM_019801765.2	rna70
OG0008323	rna-XM_019809993.2	rna74
OG0008324	rna-XM_034659963.1	rna76
OG0008325	rna-XM_034657149.1	rna78
OG0008326	rna-XM_019809992.2	rna80
OG0008327	rna-XM_002929306.4	rna81
OG0008328	rna-XM_034659973.1	rna83
OG0008329	rna-XM_034659976.1	rna85
OG0008330	rna-XM_034659978.1	rna90
OG0008331	rna-XM_034657308.1	rna91
OG0008332	rna-XM_034659979.1	rna92
OG0008333	rna-XM_019805523.2	rna99
OG0008334	rna-XM_011231862.3	rna101
OG0008335	rna-XM_002915847.4	rna7426
OG0008336	rna-XM_034653508.1	rna12864
OG0008337	rna-XM_002925318.4, rna-XM_034651704.1	rna19004
OG0008338	gene-ND1	gene27077
OG0008339	rna-XM_034653209.1, gene-CYTB	gene27089
OG0008340	rna-XM_034651830.1	rna19032
OG0008341	rna-XM_034655673.1, rna-XM_034651510.1	rna10381
OG0008342	rna-XM_002928581.4	rna33739, rna33741
OG0008343	rna-XM_034653515.1	rna32224
OG0008344	rna-XM_034644366.1, rna-XM_034650377.1	rna32668
OG0008345	rna-XM_034650237.1, rna-XM_034650236.1	rna28007
OG0008346	rna-XM_019793189.2	rna12861
OG0008347	rna-XM_034653148.1	rna18243
OG0008349	rna-XM_034650433.1	rna29194
OG0008350	rna-XM_002931378.3	rna34562
OG0008351	rna-XM_002915086.4	rna11766
OG0008352	rna-XM_034643356.1	rna2607
OG0008353	rna-XM_011225325.3	rna2609
OG0008354	rna-XM_011225334.3	rna2613
OG0008355	rna-XM_034642394.1	rna2617
OG0008356	rna-XM_034642832.1	rna2620
OG0008357	rna-XM_002913011.4	rna2628
OG0008358	rna-XM_002913012.4	rna2629
OG0008359	rna-XM_011225422.3	rna2635
OG0008360	rna-XM_034642675.1	rna2639
OG0008361	rna-XM_002913017.4	rna2640
OG0008362	rna-XM_034643033.1	rna2644
OG0008363	rna-XM_034642662.1	rna2535
OG0008364	rna-XM_002913022.4	rna2533
OG0008365	rna-XM_002913023.4	rna2529
OG0008366	rna-XM_034642661.1	rna2528
OG0008367	rna-XM_019800002.2	rna2527
OG0008368	rna-XM_034643381.1	rna2524
OG0008369	rna-XM_011225515.3	rna2521
OG0008370	rna-XM_034642223.1	rna2516
OG0008371	rna-XM_002913030.4	rna2512
OG0008372	rna-XM_011225616.3	rna2511
OG0008373	rna-XM_019800086.2	rna2507
OG0008374	rna-XM_002913046.4	rna2501
OG0008375	rna-XM_002913034.4	rna2498
OG0008376	rna-XM_002913047.4	rna2496
OG0008377	rna-XM_034642684.1	rna2495
OG0008379	rna-XM_002914160.4	rna2475
OG0008380	rna-XM_034642611.1	rna2474
OG0008381	rna-XM_034642342.1	rna2404
OG0008382	rna-XM_034643366.1	rna2393
OG0008383	rna-XM_002917022.4	rna2387
OG0008384	rna-XM_002917023.4	rna2382
OG0008385	rna-XM_011222062.3	rna2377
OG0008386	rna-XM_002917027.4	rna2373
OG0008387	rna-XM_034643039.1	rna2372
OG0008388	rna-XM_034642782.1	rna2371
OG0008389	rna-XM_034643041.1	rna2368
OG0008390	rna-XM_034641986.1	rna2367
OG0008391	rna-XM_034643320.1	rna2365
OG0008392	rna-XM_002926748.4	rna2359
OG0008393	rna-XM_034643042.1	rna2357
OG0008394	rna-XM_034642519.1	rna2356
OG0008395	rna-XM_019807512.2	rna2354
OG0008396	rna-XM_034642251.1	rna2341
OG0008397	rna-XM_002920249.4	rna2336
OG0008398	rna-XM_034643345.1	rna2335
OG0008399	rna-XM_034643362.1	rna2334
OG0008400	rna-XM_034642976.1	rna2331
OG0008401	rna-XM_034642993.1	rna2326
OG0008402	rna-XM_034642989.1	rna2319
OG0008403	rna-XM_011219026.3	rna2320
OG0008404	rna-XM_034642742.1	rna2315
OG0008405	rna-XM_002914683.4	rna2314
OG0008406	rna-XM_034643230.1	rna2313
OG0008407	rna-XM_034642669.1	rna2307
OG0008408	rna-XM_034642417.1	rna2305
OG0008409	rna-XM_034642419.1	rna2304
OG0008410	rna-XM_019794622.2	rna2299
OG0008411	rna-XM_002914690.4	rna2298
OG0008412	rna-XM_002914689.4	rna2296
OG0008413	rna-XM_002914692.4	rna2293
OG0008414	rna-XM_002914693.1	rna2291
OG0008415	rna-XM_002914694.4	rna2290
OG0008416	rna-XM_002914695.4	rna2288
OG0008417	rna-XM_011219045.3	rna2287
OG0008418	rna-XM_019794629.2	rna2285
OG0008419	rna-XM_002914697.4	rna2273
OG0008420	rna-XM_011219052.3	rna2270
OG0008421	rna-XM_002914725.4	rna2268
OG0008422	rna-XM_034642163.1	rna2265
OG0008423	rna-XM_019794642.2	rna2263
OG0008424	rna-XM_002914700.4	rna2262
OG0008425	rna-XM_034642386.1	rna2260
OG0008426	rna-XM_011219061.3	rna2258
OG0008427	rna-XM_019794648.2	rna2256
OG0008428	rna-XM_002914702.4	rna2255
OG0008429	rna-XM_002914703.4	rna2254
OG0008430	rna-XM_002914704.4	rna2253
OG0008431	rna-XM_034642059.1	rna2247
OG0008432	rna-XM_002914705.4	rna2246
OG0008433	rna-XM_002914706.4	rna2244
OG0008434	rna-XM_002914707.4	rna2243
OG0008435	rna-XM_034643093.1	rna2241
OG0008436	rna-XM_002914708.4	rna2237
OG0008437	rna-XM_034643124.1	rna2236
OG0008438	rna-XM_002914711.4	rna2233
OG0008439	rna-XM_034642562.1	rna2228
OG0008440	rna-XM_034642715.1	rna2227
OG0008441	rna-XM_034643043.1	rna2226
OG0008442	rna-XM_034642474.1	rna2225
OG0008443	rna-XM_034642884.1	rna2221
OG0008444	rna-XM_034642792.1	rna2220
OG0008445	rna-XM_011233744.3	rna2219
OG0008446	rna-XM_002926355.4	rna2218
OG0008447	rna-XM_019807097.2	rna2217
OG0008448	rna-XM_019807094.2	rna2214
OG0008449	rna-XM_011233741.3	rna2213
OG0008450	rna-XM_002926346.4	rna2210
OG0008451	rna-XM_002926350.4	rna2205
OG0008452	rna-XM_002926351.4	rna2204
OG0008453	rna-XM_002926358.4	rna2198
OG0008454	rna-XM_002919047.4	rna2184
OG0008455	rna-XM_034642093.1	rna2182
OG0008456	rna-XM_034643266.1	rna2181
OG0008457	rna-XM_002918310.4	rna2179
OG0008458	rna-XM_034642804.1	rna2175
OG0008459	rna-XM_002926916.4	rna2168
OG0008460	rna-XM_002926915.4	rna2167
OG0008461	rna-XM_011225843.3	rna2166
OG0008462	rna-XM_011225844.3	rna2165
OG0008463	rna-XM_034642403.1	rna2164
OG0008464	rna-XM_011225851.3	rna2161
OG0008465	rna-XM_019800403.2	rna2153
OG0008466	rna-XM_034643304.1	rna2142
OG0008467	rna-XM_002920789.4	rna2133
OG0008468	rna-XM_034642619.1	rna2123
OG0008469	rna-XM_019801299.2	rna2109
OG0008470	rna-XM_034641997.1	rna2103
OG0008471	rna-XM_002920785.4	rna2102
OG0008472	rna-XM_034643053.1	rna2098
OG0008473	rna-XM_019809650.2	rna2097
OG0008474	rna-XM_011236913.3	rna2095
OG0008475	rna-XM_019809649.2	rna2093
OG0008476	rna-XM_019809646.1	rna2090
OG0008477	rna-XM_034642380.1	rna2089
OG0008478	rna-XM_019804449.2	rna2087
OG0008479	rna-XM_034643225.1	rna2086
OG0008480	rna-XM_002923834.4	rna2083
OG0008481	rna-XM_034642101.1	rna2081
OG0008482	rna-XM_002923831.4	rna2078
OG0008483	rna-XM_002923830.4	rna2077
OG0008484	rna-XM_034642034.1	rna2074
OG0008485	rna-XM_034643061.1	rna2073
OG0008486	rna-XM_034642546.1	rna2049
OG0008487	rna-XM_034643136.1	rna2047
OG0008488	rna-XM_011230930.3	rna2045
OG0008489	rna-XM_034643065.1	rna2039
OG0008490	rna-XM_034643375.1	rna2038
OG0008491	rna-XM_002920483.4	rna2032
OG0008492	rna-XM_011226534.3	rna2031
OG0008493	rna-XM_019801003.2	rna2030
OG0008494	rna-XM_034642885.1	rna2027
OG0008495	rna-XM_034643066.1	rna2021
OG0008496	rna-XM_034642936.1	rna2017
OG0008497	rna-XM_019800998.1	rna2014
OG0008498	rna-XM_011217121.3	rna2013
OG0008499	rna-XM_019792976.2	rna2011
OG0008500	rna-XM_019792977.2	rna2010
OG0008501	rna-XM_002930135.4	rna2009
OG0008502	rna-XM_034642237.1	rna2007
OG0008503	rna-XM_034642234.1	rna2001
OG0008504	rna-XM_034642357.1	rna1993
OG0008505	rna-XM_002917459.4	rna1987
OG0008506	rna-XM_034643070.1	rna1986
OG0008507	rna-XM_034643071.1	rna1985
OG0008508	rna-XM_034643078.1	rna1983
OG0008509	rna-XM_034642915.1	rna1979
OG0008510	rna-XM_002917470.4	rna1973
OG0008511	rna-XM_034642950.1	rna1971
OG0008512	rna-XM_019797768.2	rna1968
OG0008513	rna-XM_034642948.1	rna1964
OG0008514	rna-XM_034643207.1	rna1963
OG0008515	rna-XM_002926734.4	rna36269
OG0008516	rna-XM_034642964.1	rna36262
OG0008517	rna-XM_034642724.1	rna36250
OG0008518	rna-XM_034642173.1	rna36245
OG0008519	rna-XM_034642733.1	rna36240
OG0008520	rna-XM_002918863.4	rna36238
OG0008521	rna-XM_034642730.1	rna36237
OG0008522	rna-XM_034643134.1	rna36282
OG0008523	rna-XM_034643192.1	rna36280
OG0008524	rna-XM_019799276.2	rna36275
OG0008525	rna-XM_019799273.2	rna28743
OG0008526	rna-XM_019799268.2	rna28742
OG0008527	rna-XM_011224507.3	rna28741
OG0008528	rna-XM_034642501.1	rna28730
OG0008529	rna-XM_034642495.1	rna28726
OG0008530	rna-XM_034642919.1	rna28721
OG0008531	rna-XM_011224454.3	rna28722
OG0008532	rna-XM_034642176.1	rna28720
OG0008533	rna-XM_034642766.1	rna28719
OG0008534	rna-XM_034642898.1	rna28717
OG0008535	rna-XM_034642901.1	rna28716
OG0008536	rna-XM_034642177.1	rna28713
OG0008537	rna-XM_002928830.3	rna28711
OG0008538	rna-XM_034642564.1	rna28707
OG0008539	rna-XM_034643205.1	rna28706
OG0008540	rna-XM_019809601.2	rna28704
OG0008541	rna-XM_034642687.1	rna28703
OG0008542	rna-XM_011236815.3	rna28698
OG0008543	rna-XM_034642178.1	rna28697
OG0008544	rna-XM_011236814.3	rna28696
OG0008545	rna-XM_034643084.1	rna28692
OG0008546	rna-XM_019809597.2	rna28686
OG0008548	rna-XM_034643028.1	rna28683
OG0008549	id-LOC105235024	gene21084
OG0008551	rna-XM_034642006.1	rna19085
OG0008552	rna-XM_034642008.1	rna19084
OG0008553	rna-XM_019805758.2	rna19083
OG0008554	rna-XM_011232097.3	rna19081
OG0008555	rna-XM_034642033.1	rna19080
OG0008556	rna-XM_011232089.3	rna19079
OG0008557	rna-XM_034642017.1	rna19078
OG0008558	rna-XM_034642014.1	rna19076
OG0008559	rna-XM_019810238.2	rna19072
OG0008560	rna-XM_011237584.3	rna19069
OG0008562	rna-XM_034642597.1	rna19193
OG0008563	rna-XM_034643350.1	rna19192
OG0008564	rna-XM_002920597.4	rna19191
OG0008565	rna-XM_034643348.1	rna19189
OG0008566	rna-XM_034642259.1	rna19187
OG0008567	rna-XM_034643154.1	rna19184
OG0008568	rna-XM_034643155.1	rna19182
OG0008569	rna-XM_034642322.1	rna19177
OG0008570	rna-XM_002920609.4	rna19172
OG0008571	rna-XM_019801113.2	rna19171
OG0008572	rna-XM_002920607.4	rna19169
OG0008573	rna-XM_019801111.2	rna19165
OG0008574	rna-XM_034642824.1	rna19162
OG0008575	rna-XM_019801108.2	rna19161
OG0008576	rna-XM_034642578.1	rna19160
OG0008577	rna-XM_034642577.1	rna19159
OG0008578	rna-XM_034642572.1	rna19158
OG0008579	rna-XM_011226680.3	rna19155
OG0008580	rna-XM_034642771.1	rna19154
OG0008581	rna-XM_019801102.2	rna19150
OG0008582	rna-XM_034642825.1	rna19148
OG0008583	rna-XM_002920582.4	rna19145
OG0008584	rna-XM_034642065.1	rna19141
OG0008585	rna-XM_002926280.4	rna19133
OG0008586	rna-XM_034642063.1	rna19132
OG0008587	rna-XM_034643144.1	rna19131
OG0008588	rna-XM_002926285.4	rna19130
OG0008589	rna-XM_002926286.4	rna19122
OG0008590	rna-XM_034643139.1	rna19119
OG0008591	rna-XM_002926288.4	rna19121
OG0008593	rna-XM_019807055.2	rna19118
OG0008594	rna-XM_002926297.4	rna19115
OG0008595	rna-XM_019807056.2	rna19114
OG0008596	rna-XM_002926290.4	rna19113
OG0008597	rna-XM_034643390.1	rna19109
OG0008598	rna-XM_034642079.1	rna19106
OG0008599	rna-XM_034642570.1	rna19105
OG0008600	rna-XM_034642186.1	rna19099
OG0008601	rna-XM_011232071.3	rna19104
OG0008602	rna-XM_034642691.1	rna19103
OG0008603	rna-XM_034642836.1	rna19101
OG0008604	rna-XM_002925052.4	rna19092
OG0008605	rna-XM_002922869.3	rna32983
OG0008606	rna-XM_019803380.2	rna32984
OG0008607	rna-XM_002922873.4	rna32986
OG0008608	rna-XM_034642062.1	rna32987
OG0008609	rna-XM_034641964.1	rna32989
OG0008610	rna-XM_019803391.2	rna24266
OG0008611	rna-XM_011229454.3	rna24267
OG0008612	rna-XM_034643255.1	rna24269
OG0008613	rna-XM_002930079.4	rna24276
OG0008614	rna-XM_034642187.1	rna24277
OG0008615	rna-XM_002929102.4	rna24282
OG0008616	rna-XM_034642000.1	rna24285
OG0008617	rna-XM_034642130.1	rna24286
OG0008618	rna-XM_002929430.4	rna24288
OG0008619	rna-XM_034642078.1	rna1080
OG0008620	rna-XM_002921728.4	rna1081
OG0008621	rna-XM_011228097.2	rna1086
OG0008622	rna-XM_034643262.1	rna1087
OG0008623	rna-XM_034642190.1	rna1088
OG0008624	rna-XM_002917590.4	rna1089
OG0008625	rna-XM_002917586.4	rna1091
OG0008626	rna-XM_019797903.2	rna1095
OG0008627	rna-XM_011222862.3	rna1096
OG0008628	rna-XM_002917585.1	rna1099
OG0008629	rna-XM_002921961.4	rna1101
OG0008630	rna-XM_019802531.2	rna1102
OG0008631	rna-XM_034642193.1	rna1106
OG0008632	rna-XM_034643340.1	rna1109
OG0008633	rna-XM_019805535.2	rna1115
OG0008634	rna-XM_019805525.2	rna1118
OG0008635	rna-XM_034642225.1	rna1130
OG0008636	rna-XM_034642931.1	rna1131
OG0008637	rna-XM_034642928.1	rna1133
OG0008638	rna-XM_034642914.1	rna1134
OG0008639	rna-XM_011233410.3	rna1136
OG0008640	rna-XM_011233412.3	rna1139
OG0008641	rna-XM_034642878.1	rna1141
OG0008642	rna-XM_002922618.4	rna1148
OG0008643	rna-XM_034642433.1	rna1149
OG0008644	rna-XM_011229151.3	rna1150
OG0008645	rna-XM_011229153.3	rna1152
OG0008646	rna-XM_002922621.4	rna1153
OG0008647	rna-XM_002922622.4	rna1154
OG0008648	rna-XM_011236199.3	rna1159
OG0008649	rna-XM_002928344.4	rna1167
OG0008650	rna-XM_002928345.4	rna1168
OG0008651	rna-XM_034643299.1	rna1170
OG0008652	rna-XM_019796416.2	rna1175
OG0008653	rna-XM_034642194.1	rna1179
OG0008654	rna-XM_034641978.1	rna1180
OG0008655	rna-XM_002912657.4	rna1186
OG0008656	rna-XM_034643352.1	rna1189
OG0008657	rna-XM_002912658.4	rna1190
OG0008658	rna-XM_034642195.1	rna1191
OG0008659	rna-XM_034642115.1	rna1192
OG0008660	rna-XM_011221132.3	rna1193
OG0008661	rna-XM_019796508.2	rna1194
OG0008662	rna-XM_034643239.1	rna1198
OG0008663	rna-XM_034643251.1	rna1200
OG0008664	rna-XM_002912660.4	rna1202
OG0008665	rna-XM_034643330.1	rna1206
OG0008666	rna-XM_011221236.3	rna1207
OG0008667	rna-XM_019796608.2	rna1211
OG0008668	rna-XM_002912663.4	rna1214
OG0008669	rna-XM_034642789.1	rna1217
OG0008670	rna-XM_034642196.1	rna1228
OG0008671	rna-XM_034642197.1	rna1231
OG0008672	rna-XM_034642454.1	rna1237
OG0008673	rna-XM_011231715.3	rna1240
OG0008674	rna-XM_034642860.1	rna1247
OG0008675	rna-XM_002917594.4	rna1252
OG0008676	rna-XM_034643161.1	rna1253
OG0008677	rna-XM_034643164.1	rna1259
OG0008678	rna-XM_002917592.4	rna1265
OG0008679	rna-XM_002924664.4	rna1274
OG0008680	rna-XM_011231615.3	rna1275
OG0008681	rna-XM_034642765.1	rna1278
OG0008682	rna-XM_002924667.4	rna1279
OG0008683	rna-XM_034642202.1	rna1284
OG0008684	rna-XM_034643277.1	rna1285
OG0008685	rna-XM_034643054.1	rna1289
OG0008686	rna-XM_002929887.4	rna28998
OG0008687	rna-XM_034642203.1	rna1294
OG0008688	rna-XM_019805470.2	rna1297
OG0008689	rna-XM_034643398.1	rna1298
OG0008690	rna-XM_034642538.1	rna1303
OG0008691	rna-XM_011223500.3	rna1310
OG0008692	rna-XM_034643360.1	rna1311
OG0008693	rna-XM_002918120.4	rna1314
OG0008694	rna-XM_034643212.1	rna1317
OG0008695	rna-XM_034642682.1	rna1319
OG0008696	rna-XM_002918122.1	rna1320
OG0008697	rna-XM_019798454.2	rna1321
OG0008698	rna-XM_034643219.1	rna1323
OG0008699	rna-XM_002918126.4	rna1327
OG0008700	rna-XM_034642071.1	rna1339
OG0008701	rna-XM_034643196.1	rna1351
OG0008702	rna-XM_019804209.2	rna1358
OG0008703	rna-XM_034642813.1	rna1361
OG0008704	rna-XM_034642508.1	rna1364
OG0008705	rna-XM_019808524.2	rna1366
OG0008706	rna-XM_002927779.4	rna1368
OG0008707	rna-XM_002930112.4	rna1371
OG0008708	rna-XM_019792921.2	rna1378
OG0008709	rna-XM_002930113.4	rna1384
OG0008710	rna-XM_034642437.1	rna1393
OG0008711	rna-XM_002916787.4	rna1394
OG0008712	rna-XM_019797026.2	rna1401
OG0008713	rna-XM_034643294.1	rna1411
OG0008714	rna-XM_034642697.1	rna1413
OG0008715	rna-XM_019794608.2	rna1415
OG0008716	rna-XM_034642555.1	rna1418
OG0008717	rna-XM_034642935.1	rna1425
OG0008718	rna-XM_034642379.1	rna1431
OG0008719	rna-XM_034642376.1	rna1432
OG0008720	rna-XM_011218992.3	rna1436
OG0008721	rna-XM_034642536.1	rna1443
OG0008722	rna-XM_019800741.2	rna1444
OG0008723	rna-XM_002920258.4	rna2835
OG0008724	rna-XM_034642207.1	rna2834
OG0008725	rna-XM_002920260.4	rna2832
OG0008726	rna-XM_002920262.4	rna2830
OG0008727	rna-XM_002920263.4	rna2827
OG0008728	rna-XM_034643335.1	rna2822
OG0008729	rna-XM_034642112.1	rna2821
OG0008730	rna-XM_034641950.1	rna2819
OG0008731	rna-XM_002925722.4	rna2813
OG0008732	rna-XM_034642209.1	rna2812
OG0008733	rna-XM_002924682.4	rna2811
OG0008734	rna-XM_002924681.4	rna2810
OG0008735	rna-XM_011231631.3	rna2809
OG0008736	rna-XM_002924679.4	rna2804
OG0008737	rna-XM_034642672.1	rna2798
OG0008738	rna-XM_034642211.1	rna2796
OG0008739	rna-XM_034642212.1	rna2795
OG0008740	rna-XM_034642743.1	rna2790
