Orthogroup	ailMel.longCDS.prots	ursAme.longCDS.prots
OG0009090	rna-XM_011225631.3	transcript_ENSUAMT00000025794
OG0009091	rna-XM_002919729.4	transcript_ENSUAMT00000009720
OG0009092	rna-XM_002919730.4	transcript_ENSUAMT00000008198
OG0009093	rna-XM_011225669.3	transcript_ENSUAMT00000008210
OG0009094	rna-XM_002919731.4	transcript_ENSUAMT00000008199
OG0009095	rna-XM_002919732.4	transcript_ENSUAMT00000008216
OG0009096	rna-XM_011225637.3	transcript_ENSUAMT00000008218
OG0009097	rna-XM_019800200.2	transcript_ENSUAMT00000034350
OG0009098	rna-XM_002919734.4	transcript_ENSUAMT00000034352
OG0009099	rna-XM_019800207.2	transcript_ENSUAMT00000034355
OG0009100	rna-XM_034640287.1	transcript_ENSUAMT00000035413
OG0009101	rna-XM_019800201.2	transcript_ENSUAMT00000012679
OG0009102	rna-XM_034640804.1	transcript_ENSUAMT00000014457
OG0009103	rna-XM_034640811.1	transcript_ENSUAMT00000014451
OG0009104	rna-XM_034640701.1	transcript_ENSUAMT00000007998
OG0009105	rna-XM_034640697.1	transcript_ENSUAMT00000007995
OG0009106	rna-XM_011225653.3	transcript_ENSUAMT00000007854
OG0009107	rna-XM_002919743.4	transcript_ENSUAMT00000005850
OG0009108	rna-XM_034641279.1	transcript_ENSUAMT00000002270
OG0009109	rna-XM_002919744.4	transcript_ENSUAMT00000002253
OG0009110	rna-XM_034640457.1	transcript_ENSUAMT00000002229
OG0009111	rna-XM_034640514.1	transcript_ENSUAMT00000002042
OG0009112	rna-XM_034640148.1	transcript_ENSUAMT00000001236
OG0009113	rna-XM_011225660.3	transcript_ENSUAMT00000001268
OG0009114	rna-XM_019800227.2	transcript_ENSUAMT00000000398
OG0009115	rna-XM_002919768.4	transcript_ENSUAMT00000000386
OG0009116	rna-XM_034640149.1	transcript_ENSUAMT00000000357
OG0009117	rna-XM_034640961.1	transcript_ENSUAMT00000000345
OG0009118	rna-XM_002919770.4	transcript_ENSUAMT00000025799
OG0009119	rna-XM_034641735.1	transcript_ENSUAMT00000034977
OG0009120	rna-XM_034640765.1	transcript_ENSUAMT00000034970
OG0009121	rna-XM_002919753.4	transcript_ENSUAMT00000034967
OG0009122	rna-XM_011225677.3	transcript_ENSUAMT00000034966
OG0009123	rna-XM_034641235.1	transcript_ENSUAMT00000034289
OG0009124	rna-XM_034641233.1	transcript_ENSUAMT00000034285
OG0009125	rna-XM_034641354.1	transcript_ENSUAMT00000040069
OG0009126	rna-XM_034641356.1	transcript_ENSUAMT00000040057
OG0009127	rna-XM_019809479.2	transcript_ENSUAMT00000040017
OG0009128	rna-XM_011235065.3	transcript_ENSUAMT00000025764
OG0009129	rna-XM_019808182.2	transcript_ENSUAMT00000012056
OG0009130	rna-XM_034640938.1	transcript_ENSUAMT00000031888
OG0009131	rna-XM_019802609.2	transcript_ENSUAMT00000021337
OG0009132	rna-XM_034641081.1	transcript_ENSUAMT00000021108
OG0009133	rna-XM_002922034.4	transcript_ENSUAMT00000018597
OG0009134	rna-XM_034640093.1	transcript_ENSUAMT00000013731
OG0009135	rna-XM_034640132.1	transcript_ENSUAMT00000009813
OG0009136	rna-XM_019805187.2	transcript_ENSUAMT00000009818
OG0009137	rna-XM_002924515.4	transcript_ENSUAMT00000009947
OG0009138	rna-XM_002924514.4	transcript_ENSUAMT00000009964
OG0009139	rna-XM_002924511.4	transcript_ENSUAMT00000009979
OG0009140	rna-XM_034640795.1	transcript_ENSUAMT00000009983
OG0009141	rna-XM_019805168.2	transcript_ENSUAMT00000010017
OG0009142	rna-XM_034640787.1	transcript_ENSUAMT00000010035
OG0009143	rna-XM_034641872.1	transcript_ENSUAMT00000039177
OG0009144	rna-XM_019805172.2	transcript_ENSUAMT00000039179
OG0009145	rna-XM_034640885.1	transcript_ENSUAMT00000033987
OG0009146	rna-XM_002924506.4	transcript_ENSUAMT00000019128
OG0009147	rna-XM_002924627.4	transcript_ENSUAMT00000000159
OG0009148	rna-XM_019805309.2	transcript_ENSUAMT00000039791
OG0009149	rna-XM_034640926.1	transcript_ENSUAMT00000041257
OG0009150	rna-XM_034641400.1	transcript_ENSUAMT00000041258
OG0009151	rna-XM_002924625.4	transcript_ENSUAMT00000041260
OG0009152	rna-XM_034641000.1	transcript_ENSUAMT00000007138
OG0009153	rna-XM_034641371.1	transcript_ENSUAMT00000016342
OG0009154	rna-XM_034641041.1	transcript_ENSUAMT00000028258
OG0009155	rna-XM_002921716.4	transcript_ENSUAMT00000024580
OG0009156	rna-XM_034641414.1	transcript_ENSUAMT00000024576
OG0009157	rna-XM_034640593.1	transcript_ENSUAMT00000001474
OG0009158	rna-XM_034640896.1	transcript_ENSUAMT00000007747
OG0009159	rna-XM_034641775.1	transcript_ENSUAMT00000007113
OG0009160	rna-XM_034641220.1	transcript_ENSUAMT00000037841
OG0009161	rna-XM_034641210.1	transcript_ENSUAMT00000037836
OG0009162	rna-XM_034641216.1	transcript_ENSUAMT00000037840
OG0009163	rna-XM_019806356.2	transcript_ENSUAMT00000037826
OG0009164	rna-XM_034641905.1	transcript_ENSUAMT00000037512
OG0009165	rna-XM_034641177.1	transcript_ENSUAMT00000037412
OG0009166	rna-XM_002924218.4	transcript_ENSUAMT00000030011
OG0009167	rna-XM_034641378.1	transcript_ENSUAMT00000036428
OG0009168	rna-XM_019804528.2	transcript_ENSUAMT00000029617
OG0009169	rna-XM_002926182.4	transcript_ENSUAMT00000010258
OG0009170	rna-XM_034641477.1	transcript_ENSUAMT00000010402
OG0009171	rna-XM_002926184.4	transcript_ENSUAMT00000010424
OG0009172	rna-XM_019806873.2	transcript_ENSUAMT00000010432
OG0009173	rna-XM_034641482.1	transcript_ENSUAMT00000010439
OG0009174	rna-XM_011233540.3	transcript_ENSUAMT00000015732
OG0009175	rna-XM_034640717.1	transcript_ENSUAMT00000011750
OG0009176	rna-XM_002928962.3	transcript_ENSUAMT00000001176
OG0009177	rna-XM_002928963.3	transcript_ENSUAMT00000001104
OG0009178	rna-XM_034641040.1	transcript_ENSUAMT00000000952
OG0009179	rna-XM_034640623.1	transcript_ENSUAMT00000000894
OG0009180	rna-XM_034640307.1, rna-XM_019793805.2	transcript_ENSUAMT00000011783
OG0009181	rna-XM_034640292.1	transcript_ENSUAMT00000006463
OG0009182	rna-XM_034640611.1	transcript_ENSUAMT00000034429
OG0009183	rna-XM_019800300.2	transcript_ENSUAMT00000014514
OG0009184	rna-XM_002919828.4	transcript_ENSUAMT00000014522
OG0009185	rna-XM_034641174.1	transcript_ENSUAMT00000014527
OG0009186	rna-XM_002919875.4	transcript_ENSUAMT00000014544
OG0009187	rna-XM_034640822.1	transcript_ENSUAMT00000014548
OG0009188	rna-XM_002919830.4	transcript_ENSUAMT00000014558
OG0009189	rna-XM_011225746.3	transcript_ENSUAMT00000014564
OG0009190	rna-XM_002919832.4	transcript_ENSUAMT00000014572
OG0009191	rna-XM_034640569.1	transcript_ENSUAMT00000014600
OG0009192	rna-XM_002919837.4	transcript_ENSUAMT00000014606
OG0009193	rna-XM_002919838.4	transcript_ENSUAMT00000014612
OG0009194	rna-XM_019800305.2	transcript_ENSUAMT00000014618
OG0009195	rna-XM_034641139.1	transcript_ENSUAMT00000014623
OG0009196	rna-XM_002919842.4	transcript_ENSUAMT00000014629
OG0009197	rna-XM_034641149.1	transcript_ENSUAMT00000014633
OG0009198	rna-XM_019800312.2	transcript_ENSUAMT00000014639
OG0009199	rna-XM_034641689.1	transcript_ENSUAMT00000014249
OG0009200	rna-XM_019800322.2	transcript_ENSUAMT00000014246
OG0009201	rna-XM_034639973.1	transcript_ENSUAMT00000013946
OG0009202	rna-XM_034640341.1	transcript_ENSUAMT00000013940
OG0009203	rna-XM_034641538.1	transcript_ENSUAMT00000003490
OG0009204	rna-XM_034640159.1	transcript_ENSUAMT00000004014
OG0009205	rna-XM_002919846.4	transcript_ENSUAMT00000004107
OG0009206	rna-XM_034640283.1	transcript_ENSUAMT00000004128
OG0009207	rna-XM_034640006.1	transcript_ENSUAMT00000004270
OG0009208	rna-XM_002919850.4	transcript_ENSUAMT00000004279
OG0009209	rna-XM_034640011.1	transcript_ENSUAMT00000004536
OG0009210	rna-XM_034640009.1	transcript_ENSUAMT00000004553
OG0009211	rna-XM_002919853.4	transcript_ENSUAMT00000004559
OG0009212	rna-XM_034640904.1	transcript_ENSUAMT00000004568
OG0009213	rna-XM_002919887.4	transcript_ENSUAMT00000005326
OG0009214	rna-XM_034640432.1	transcript_ENSUAMT00000005320
OG0009215	rna-XM_011225782.3	transcript_ENSUAMT00000005097
OG0009216	rna-XM_034640274.1	transcript_ENSUAMT00000010943
OG0009217	rna-XM_002919890.4	transcript_ENSUAMT00000010942
OG0009218	rna-XM_019800351.2	transcript_ENSUAMT00000010072
OG0009219	rna-XM_034641650.1	transcript_ENSUAMT00000001783
OG0009220	rna-XM_019800355.2	transcript_ENSUAMT00000001775
OG0009221	rna-XM_034641627.1	transcript_ENSUAMT00000032660
OG0009222	rna-XM_034641625.1	transcript_ENSUAMT00000032641
OG0009223	rna-XM_011225795.3	transcript_ENSUAMT00000021751
OG0009224	rna-XM_034639874.1	transcript_ENSUAMT00000021757
OG0009225	rna-XM_002919867.4	transcript_ENSUAMT00000018865
OG0009226	rna-XM_034641540.1	transcript_ENSUAMT00000018872
OG0009227	rna-XM_034641785.1	transcript_ENSUAMT00000018879
OG0009228	rna-XM_011223823.3	transcript_ENSUAMT00000018890
OG0009229	rna-XM_019798746.2	transcript_ENSUAMT00000018902
OG0009230	rna-XM_034640312.1	transcript_ENSUAMT00000018905
OG0009231	rna-XM_034640103.1	transcript_ENSUAMT00000019368
OG0009232	rna-XM_034640976.1	transcript_ENSUAMT00000030647
OG0009233	rna-XM_034640983.1	transcript_ENSUAMT00000030621
OG0009234	rna-XM_034640988.1	transcript_ENSUAMT00000030619
OG0009235	rna-XM_011223872.3	transcript_ENSUAMT00000030616
OG0009236	rna-XM_034640989.1	transcript_ENSUAMT00000030612
OG0009237	rna-XM_034640990.1	transcript_ENSUAMT00000030610
OG0009238	rna-XM_002918375.4	transcript_ENSUAMT00000030609
OG0009239	rna-XM_034640680.1	transcript_ENSUAMT00000034265
OG0009240	rna-XM_034640372.1	transcript_ENSUAMT00000034266
OG0009241	rna-XM_011223859.3	transcript_ENSUAMT00000005975
OG0009242	rna-XM_019798791.2	transcript_ENSUAMT00000005950
OG0009243	rna-XM_011223864.3	transcript_ENSUAMT00000005945
OG0009244	rna-XM_011223865.2	transcript_ENSUAMT00000005937
OG0009245	rna-XM_034641544.1	transcript_ENSUAMT00000005930
OG0009246	rna-XM_034640550.1	transcript_ENSUAMT00000005923
OG0009247	rna-XM_034641545.1	transcript_ENSUAMT00000023448
OG0009248	rna-XM_002921785.4	transcript_ENSUAMT00000023450
OG0009249	rna-XM_011228172.3	transcript_ENSUAMT00000023452
OG0009250	rna-XM_019802356.2	transcript_ENSUAMT00000006540
OG0009251	rna-XM_034641410.1	transcript_ENSUAMT00000040303
OG0009252	rna-XM_034640188.1	transcript_ENSUAMT00000040317
OG0009253	rna-XM_019802360.2	transcript_ENSUAMT00000040321
OG0009254	rna-XM_019802359.2	transcript_ENSUAMT00000040346
OG0009255	rna-XM_034640649.1	transcript_ENSUAMT00000040450
OG0009256	rna-XM_019802364.2	transcript_ENSUAMT00000040464
OG0009257	rna-XM_034641546.1	transcript_ENSUAMT00000040466
OG0009258	rna-XM_002921791.4	transcript_ENSUAMT00000016678
OG0009259	rna-XM_019802368.2	transcript_ENSUAMT00000027761
OG0009260	rna-XM_034641547.1	transcript_ENSUAMT00000020504
OG0009261	rna-XM_034641548.1	transcript_ENSUAMT00000028262
OG0009262	rna-XM_034641176.1	transcript_ENSUAMT00000028265
OG0009263	rna-XM_034640709.1	transcript_ENSUAMT00000028657
OG0009264	rna-XM_034641333.1	transcript_ENSUAMT00000022710
OG0009265	rna-XM_034641327.1	transcript_ENSUAMT00000022723
OG0009266	rna-XM_034641549.1	transcript_ENSUAMT00000024016
OG0009267	rna-XM_034641706.1	transcript_ENSUAMT00000023950
OG0009268	rna-XM_034641453.1	transcript_ENSUAMT00000023902
OG0009269	rna-XM_034641459.1	transcript_ENSUAMT00000023888
OG0009270	rna-XM_034641456.1	transcript_ENSUAMT00000023883
OG0009271	rna-XM_019798926.2	transcript_ENSUAMT00000023880
OG0009272	rna-XM_034641450.1	transcript_ENSUAMT00000023874
OG0009273	rna-XM_019798921.2	transcript_ENSUAMT00000023870
OG0009274	rna-XM_034640786.1	transcript_ENSUAMT00000023866
OG0009275	rna-XM_034641550.1	transcript_ENSUAMT00000024108
OG0009276	rna-XM_002912888.4	transcript_ENSUAMT00000024107
OG0009277	rna-XM_034640364.1	transcript_ENSUAMT00000041398, transcript_ENSUAMT00000024100
OG0009278	rna-XM_034641551.1	transcript_ENSUAMT00000024099
OG0009279	rna-XM_034640905.1	transcript_ENSUAMT00000024093
OG0009280	rna-XM_011223931.3	transcript_ENSUAMT00000024084
OG0009281	rna-XM_002912884.3	transcript_ENSUAMT00000035733
OG0009282	rna-XM_034641261.1	transcript_ENSUAMT00000035734
OG0009283	rna-XM_034640249.1	transcript_ENSUAMT00000035738
OG0009284	rna-XM_034640246.1	transcript_ENSUAMT00000035743
OG0009285	rna-XM_034640483.1	transcript_ENSUAMT00000035746
OG0009286	rna-XM_034640396.1	transcript_ENSUAMT00000033108
OG0009287	rna-XM_034640401.1	transcript_ENSUAMT00000033111
OG0009288	rna-XM_034641553.1	transcript_ENSUAMT00000036323
OG0009289	rna-XM_034641042.1	transcript_ENSUAMT00000016252
OG0009290	rna-XM_034641059.1	transcript_ENSUAMT00000002654
OG0009291	rna-XM_002925686.1	transcript_ENSUAMT00000002673
OG0009292	rna-XM_019806422.2	transcript_ENSUAMT00000002684
OG0009293	rna-XM_002925698.3	transcript_ENSUAMT00000002707
OG0009294	rna-XM_034641919.1	transcript_ENSUAMT00000000674
OG0009295	rna-XM_034640036.1	transcript_ENSUAMT00000000632
OG0009296	rna-XM_034641556.1	transcript_ENSUAMT00000000575
OG0009297	rna-XM_034639860.1	transcript_ENSUAMT00000000564
OG0009298	rna-XM_034640655.1	transcript_ENSUAMT00000000535
OG0009299	rna-XM_011232916.3	transcript_ENSUAMT00000000513
OG0009300	rna-XM_034639829.1	transcript_ENSUAMT00000012986
OG0009301	rna-XM_034641557.1	transcript_ENSUAMT00000012988
OG0009302	rna-XM_034639832.1	transcript_ENSUAMT00000012794
OG0009303	rna-XM_002925678.4	transcript_ENSUAMT00000012804
OG0009304	rna-XM_002925689.4	transcript_ENSUAMT00000012977
OG0009305	rna-XM_034640891.1	transcript_ENSUAMT00000012984
OG0009306	rna-XM_019806398.2	transcript_ENSUAMT00000036871
OG0009307	rna-XM_019806421.2	transcript_ENSUAMT00000036866
OG0009308	rna-XM_034641222.1	transcript_ENSUAMT00000036865
OG0009309	rna-XM_034641558.1	transcript_ENSUAMT00000036862
OG0009310	rna-XM_034641561.1	transcript_ENSUAMT00000036828
OG0009311	rna-XM_034641562.1	transcript_ENSUAMT00000036496
OG0009312	rna-XM_034640156.1	transcript_ENSUAMT00000000851
OG0009313	rna-XM_019806452.2	transcript_ENSUAMT00000015399
OG0009314	rna-XM_002925732.4	transcript_ENSUAMT00000015404
OG0009315	rna-XM_034641398.1	transcript_ENSUAMT00000015408
OG0009316	rna-XM_034641565.1	transcript_ENSUAMT00000015412
OG0009317	rna-XM_034641566.1	transcript_ENSUAMT00000018094
OG0009318	rna-XM_034639976.1	transcript_ENSUAMT00000018086
OG0009319	rna-XM_011232974.3	transcript_ENSUAMT00000018080
OG0009320	rna-XM_034641568.1	transcript_ENSUAMT00000018065
OG0009321	rna-XM_034641393.1	transcript_ENSUAMT00000021078
OG0009322	rna-XM_011232982.3	transcript_ENSUAMT00000009237
OG0009323	rna-XM_034641282.1	transcript_ENSUAMT00000009209
OG0009324	rna-XM_002920311.4	transcript_ENSUAMT00000036933
OG0009325	rna-XM_034641284.1	transcript_ENSUAMT00000036934
OG0009326	rna-XM_011226307.3	transcript_ENSUAMT00000036975
OG0009327	rna-XM_034641574.1	transcript_ENSUAMT00000018663
OG0009328	rna-XM_034640040.1	transcript_ENSUAMT00000018647
OG0009329	rna-XM_034641575.1	transcript_ENSUAMT00000018653
OG0009330	rna-XM_034640064.1	transcript_ENSUAMT00000018633
OG0009331	rna-XM_034641183.1	transcript_ENSUAMT00000036429
OG0009332	rna-XM_019795600.2	transcript_ENSUAMT00000031797
OG0009333	rna-XM_034641576.1	transcript_ENSUAMT00000031791
OG0009334	rna-XM_034639841.1	transcript_ENSUAMT00000031790
OG0009335	rna-XM_034641577.1	transcript_ENSUAMT00000029393
OG0009336	rna-XM_019795612.2	transcript_ENSUAMT00000029391
OG0009337	rna-XM_034641578.1	transcript_ENSUAMT00000029389
OG0009338	rna-XM_034641938.1	transcript_ENSUAMT00000010816
OG0009339	rna-XM_002915523.4	transcript_ENSUAMT00000010826
OG0009340	rna-XM_034640098.1	transcript_ENSUAMT00000028348
OG0009341	rna-XM_034640933.1	transcript_ENSUAMT00000028352
OG0009342	rna-XM_002915525.4	transcript_ENSUAMT00000028355
OG0009343	rna-XM_002915527.3	transcript_ENSUAMT00000028356
OG0009344	rna-XM_034641351.1	transcript_ENSUAMT00000025012
OG0009345	rna-XM_019801795.2	transcript_ENSUAMT00000026500
OG0009346	rna-XM_011227477.3	transcript_ENSUAMT00000026496
OG0009347	rna-XM_002921211.4	transcript_ENSUAMT00000026489
OG0009348	rna-XM_002921212.4	transcript_ENSUAMT00000028407
OG0009349	rna-XM_002921213.4	transcript_ENSUAMT00000035973
OG0009350	rna-XM_002912971.4	transcript_ENSUAMT00000023522
OG0009351	rna-XM_034640704.1	transcript_ENSUAMT00000023467
OG0009352	rna-XM_011224867.3	transcript_ENSUAMT00000039127
OG0009353	rna-XM_034640369.1	transcript_ENSUAMT00000016926
OG0009354	rna-XM_034641263.1	transcript_ENSUAMT00000014035
OG0009355	rna-XM_002912976.4	transcript_ENSUAMT00000030492
OG0009356	rna-XM_011224934.3	transcript_ENSUAMT00000030493
OG0009357	rna-XM_034641022.1	transcript_ENSUAMT00000030494
OG0009358	rna-XM_034640536.1	transcript_ENSUAMT00000030479
OG0009359	rna-XM_002912980.4	transcript_ENSUAMT00000030484
OG0009360	rna-XM_002912981.4	transcript_ENSUAMT00000038994
OG0009361	rna-XM_002912982.4	transcript_ENSUAMT00000038993
OG0009362	rna-XM_034640600.1	transcript_ENSUAMT00000038992
OG0009363	rna-XM_011225069.3	transcript_ENSUAMT00000038989
OG0009364	rna-XM_034641581.1	transcript_ENSUAMT00000029606
OG0009365	rna-XM_011225114.3	transcript_ENSUAMT00000037387
OG0009366	rna-XM_034640906.1	transcript_ENSUAMT00000037379
OG0009367	rna-XM_002912988.4	transcript_ENSUAMT00000037304
OG0009368	rna-XM_002912989.4	transcript_ENSUAMT00000037194
OG0009369	rna-XM_034639861.1	transcript_ENSUAMT00000027941
OG0009370	rna-XM_019807748.2	transcript_ENSUAMT00000019366
OG0009371	rna-XM_034641397.1	transcript_ENSUAMT00000037154
OG0009372	rna-XM_011236842.3	transcript_ENSUAMT00000031242
OG0009373	rna-XM_034641237.1	transcript_ENSUAMT00000031244
OG0009374	rna-XM_011236844.3	transcript_ENSUAMT00000031246
OG0009375	rna-XM_034641582.1	transcript_ENSUAMT00000025730
OG0009376	rna-XM_034641743.1	transcript_ENSUAMT00000012630
OG0009377	rna-XM_011235866.3	transcript_ENSUAMT00000017223
OG0009378	rna-XM_002928059.4	transcript_ENSUAMT00000040811
OG0009379	rna-XM_011235859.3	transcript_ENSUAMT00000031815
OG0009380	rna-XM_019808822.2	transcript_ENSUAMT00000014601
OG0009381	rna-XM_019808824.2	transcript_ENSUAMT00000014398
OG0009382	rna-XM_002928054.4	transcript_ENSUAMT00000014392
OG0009383	rna-XM_002928053.4	transcript_ENSUAMT00000014388
OG0009384	rna-XM_002928052.4	transcript_ENSUAMT00000014385
OG0009385	rna-XM_002928051.4	transcript_ENSUAMT00000014383
OG0009386	rna-XM_002928064.4	transcript_ENSUAMT00000014381
OG0009387	rna-XM_002928050.4	transcript_ENSUAMT00000014355
OG0009388	rna-XM_034641755.1	transcript_ENSUAMT00000014288
OG0009389	rna-XM_019808836.2	transcript_ENSUAMT00000014285
OG0009390	rna-XM_011235853.3	transcript_ENSUAMT00000014281
OG0009391	rna-XM_034640587.1	transcript_ENSUAMT00000014259
OG0009392	rna-XM_034641585.1	transcript_ENSUAMT00000020312
OG0009393	rna-XM_011222579.3	transcript_ENSUAMT00000029701
OG0009394	rna-XM_011222588.1	transcript_ENSUAMT00000029706
OG0009395	rna-XM_034640576.1	transcript_ENSUAMT00000029707
OG0009396	rna-XM_034639850.1	transcript_ENSUAMT00000029709
OG0009397	rna-XM_019797672.2	transcript_ENSUAMT00000025192
OG0009398	rna-XM_034640368.1	transcript_ENSUAMT00000025189
OG0009399	rna-XM_019797650.2	transcript_ENSUAMT00000025188
OG0009400	rna-XM_011222586.3	transcript_ENSUAMT00000025182
OG0009401	rna-XM_002917373.4	transcript_ENSUAMT00000025175
OG0009402	rna-XM_011222573.3	transcript_ENSUAMT00000025173
OG0009403	rna-XM_002917371.4	transcript_ENSUAMT00000025164
OG0009404	rna-XM_034640965.1	transcript_ENSUAMT00000025157
OG0009405	rna-XM_002917369.4	transcript_ENSUAMT00000025152
OG0009406	rna-XM_002917352.3	transcript_ENSUAMT00000025151
OG0009407	rna-XM_034639757.1	transcript_ENSUAMT00000025144
OG0009408	rna-XM_002917367.4	transcript_ENSUAMT00000024298
OG0009409	rna-XM_034639760.1	transcript_ENSUAMT00000024301
OG0009410	rna-XM_002917363.3	transcript_ENSUAMT00000024306
OG0009411	rna-XM_002917362.4	transcript_ENSUAMT00000024308
OG0009412	rna-XM_034641918.1	transcript_ENSUAMT00000024310
OG0009413	rna-XM_002917360.4	transcript_ENSUAMT00000024313
OG0009414	rna-XM_011222539.3	transcript_ENSUAMT00000008583
OG0009415	rna-XM_011222538.3	transcript_ENSUAMT00000038649
OG0009416	rna-XM_034641588.1	transcript_ENSUAMT00000038643
OG0009417	rna-XM_002917386.4	transcript_ENSUAMT00000038638
OG0009418	rna-XM_034640867.1	transcript_ENSUAMT00000016503
OG0009419	rna-XM_011223988.3	transcript_ENSUAMT00000035282
OG0009420	rna-XM_034640670.1	transcript_ENSUAMT00000035286
OG0009421	rna-XM_034641303.1	transcript_ENSUAMT00000011415
OG0009422	rna-XM_034641300.1	transcript_ENSUAMT00000011411
OG0009423	rna-XM_002915160.4	transcript_ENSUAMT00000013473
OG0009424	rna-XM_019795152.2	transcript_ENSUAMT00000013477
OG0009425	rna-XM_034641902.1	transcript_ENSUAMT00000013482
OG0009426	rna-XM_019795153.2	transcript_ENSUAMT00000013497
OG0009427	rna-XM_002915147.4	transcript_ENSUAMT00000006068
OG0009428	rna-XM_002915148.4	transcript_ENSUAMT00000033636
