Orthogroup	ailMel.longCDS.prots	homSap.longCDS.prots
OG0004986	rna-XM_011231074.3	ENST00000221452.12
OG0004987	rna-XM_034639284.1	ENST00000337392.9
OG0004988	rna-XM_034639426.1	ENST00000592954.1
OG0004989	rna-XM_019804886.2	ENST00000252486.8
OG0004990	rna-XM_034638663.1	ENST00000270233.10
OG0004991	rna-XM_019804890.2	ENST00000270279.7
OG0004992	rna-XM_034639004.1	ENST00000164227.9
OG0004993	rna-XM_034639005.1	ENST00000587331.6
OG0004994	rna-XM_034638649.1	ENST00000403660.3
OG0004995	rna-XM_011231079.3	ENST00000425690.7
OG0004996	rna-XM_034637769.1	ENST00000428245.5
OG0004997	rna-XM_034637773.1	ENST00000221327.8
OG0004998	rna-XM_019804880.2	ENST00000614049.4
OG0004999	rna-XM_034672731.1	ENST00000291182.8
OG0005000	rna-XM_002929693.4	ENST00000337433.9
OG0005001	rna-XM_034638055.1	ENST00000601181.5
OG0005002	rna-XM_034638052.1	ENST00000244289.8
OG0005003	rna-XM_011230715.3	ENST00000251268.10
OG0005004	rna-XM_034638149.1	ENST00000301204.7
OG0005005	rna-XM_034638145.1	ENST00000341747.7
OG0005006	rna-XM_002923943.4	ENST00000262890.7
OG0005007	rna-XM_034639008.1	ENST00000572681.6
OG0005008	rna-XM_034638502.1	ENST00000222329.8
OG0005009	rna-XM_011230708.3	ENST00000301215.7
OG0005010	rna-XM_034638853.1	ENST00000560804.6
OG0005011	rna-XM_019804557.2	ENST00000222339.7
OG0005012	rna-XM_034638654.1	ENST00000222008.10
OG0005013	rna-XM_011230696.3	ENST00000597630.2
OG0005014	rna-XM_034639459.1	ENST00000599846.5
OG0005015	rna-XM_002923937.4	ENST00000597454.1
OG0005016	rna-XM_034638670.1	ENST00000596827.5
OG0005017	rna-XM_019804578.2	ENST00000609812.5
OG0005018	rna-XM_002923953.4	ENST00000618265.4
OG0005019	rna-XM_019804548.2	ENST00000602198.5
OG0005020	rna-XM_002923951.4	ENST00000244333.3
OG0005021	rna-XM_034639432.1	ENST00000292140.9
OG0005022	rna-XM_034639438.1	ENST00000600651.5
OG0005023	rna-XM_034638949.1	ENST00000612042.4
OG0005024	rna-XM_034639690.1	ENST00000422989.5
OG0005025	rna-XM_034639691.1	ENST00000391965.6
OG0005026	rna-XM_002923948.4	ENST00000222374.2
OG0005027	rna-XM_002923928.4	ENST00000340093.7
OG0005028	rna-XM_019804576.2	ENST00000244314.5
OG0005029	rna-XM_034672466.1	ENST00000270066.10
OG0005030	rna-XM_034672467.1	ENST00000262888.7
OG0005031	rna-XM_034638837.1	ENST00000377950.7
OG0005032	rna-XM_034639689.1	ENST00000378187.2
OG0005033	rna-XM_034639686.1	ENST00000417807.7
OG0005034	rna-XM_002923680.4	ENST00000321702.2
OG0005035	rna-XM_002923682.4	ENST00000221233.8
OG0005036	rna-XM_034638199.1	ENST00000604123.5
OG0005037	rna-XM_011230403.3	ENST00000243578.7
OG0005038	rna-XM_034672323.1	ENST00000221930.5
OG0005039	rna-XM_034672325.1	ENST00000269967.3
OG0005040	rna-XM_019804272.2	ENST00000392006.7
OG0005041	rna-XM_002923685.4	ENST00000301178.8
OG0005042	rna-XM_034672321.1	ENST00000310054.8
OG0005043	rna-XM_002923690.4	ENST00000331105.6
OG0005044	rna-XM_019804283.2	ENST00000378313.6
OG0005045	rna-XM_034638210.1	ENST00000324464.7
OG0005046	rna-XM_034638458.1	ENST00000252891.8
OG0005047	rna-XM_034638196.1	ENST00000308370.11
OG0005048	rna-XM_019804294.2	ENST00000291842.9
OG0005049	rna-XM_002923698.4	ENST00000263368.8
OG0005050	rna-XM_002923699.4	ENST00000392028.8
OG0005051	rna-XM_002923700.4	ENST00000357949.4
OG0005052	rna-XM_034638065.1	ENST00000324001.7
OG0005053	rna-XM_002923701.4	ENST00000291823.2
OG0005054	rna-XM_019804301.2	ENST00000409419.5
OG0005055	rna-XM_011230421.3	ENST00000582783.5
OG0005056	rna-XM_011230440.3	ENST00000311308.6
OG0005057	rna-XM_034638137.1	ENST00000253055.7
OG0005058	rna-XM_002923705.4	ENST00000157812.6
OG0005059	rna-XM_034638625.1	ENST00000616721.4
OG0005060	rna-XM_034638696.1	ENST00000390658.3
OG0005061	rna-XM_034639458.1	ENST00000205143.4
OG0005062	rna-XM_034639457.1	ENST00000314349.8
OG0005063	rna-XM_002927380.4	ENST00000599117.5
OG0005064	rna-XM_019808066.2	ENST00000425673.5
OG0005065	rna-XM_002927382.4	ENST00000594442.1
OG0005066	rna-XM_002927383.4	ENST00000315588.9
OG0005067	rna-XM_002927384.4	ENST00000221265.7
OG0005068	rna-XM_002927385.4	ENST00000314471.10
OG0005069	rna-XM_011234941.3	ENST00000597595.5
OG0005070	rna-XM_034672389.1	ENST00000248668.4
OG0005072	rna-XM_011234956.3	ENST00000339852.4
OG0005073	rna-XM_019808084.2	ENST00000331256.9
OG0005074	rna-XM_034638933.1	ENST00000292852.8
OG0005075	rna-XM_002927390.4	ENST00000308018.8
OG0005076	rna-XM_034638931.1	ENST00000571838.1
OG0005077	rna-XM_002927391.4	ENST00000313582.5
OG0005078	rna-XM_002927392.4	ENST00000249396.11
OG0005079	rna-XM_019808062.2	ENST00000591812.1
OG0005080	rna-XM_034638630.1	ENST00000221418.8
OG0005081	rna-XM_011233113.3	ENST00000307751.8
OG0005082	rna-XM_034639205.1	ENST00000328867.8
OG0005083	rna-XM_034639427.1	ENST00000591517.5
OG0005084	rna-XM_011233116.3	ENST00000589358.5
OG0005085	rna-XM_034672821.1	ENST00000252530.9
OG0005086	rna-XM_034637980.1	ENST00000587013.5
OG0005087	rna-XM_034672458.1	ENST00000409235.7
OG0005088	rna-XM_034637871.1	ENST00000263372.4
OG0005089	rna-XM_034638697.1	ENST00000339413.10
OG0005090	rna-XM_034638789.1	ENST00000301242.8
OG0005091	rna-XM_034638745.1	ENST00000355526.8
OG0005092	rna-XM_034638669.1	ENST00000222345.10
OG0005093	rna-XM_011217905.3	ENST00000436120.6
OG0005094	rna-XM_034638277.1	ENST00000392149.6
OG0005095	rna-XM_019793541.2	ENST00000586475.5
OG0005096	rna-XM_034638386.1	ENST00000589046.1
OG0005097	rna-XM_011217600.3	ENST00000356725.8
OG0005098	rna-XM_034638365.1	ENST00000351218.6
OG0005099	rna-XM_019793323.2	ENST00000587143.5
OG0005100	rna-XM_034638391.1	ENST00000520965.5
OG0005101	rna-XM_019793251.2	ENST00000333987.11
OG0005102	rna-XM_034638404.1	ENST00000523638.5
OG0005103	rna-XM_019801436.2	ENST00000292928.6
OG0005104	rna-XM_011227147.3	ENST00000588268.5
OG0005105	rna-XM_034638289.1	ENST00000536254.6
OG0005106	rna-XM_034638374.1	ENST00000355114.9
OG0005107	rna-XM_002920932.4	ENST00000292907.7
OG0005108	rna-XM_002920921.4	ENST00000221859.8
OG0005109	rna-XM_019801406.2	ENST00000401500.6
OG0005110	rna-XM_034638424.1	ENST00000292894.1
OG0005111	rna-XM_034638335.1	ENST00000360535.8
OG0005112	rna-XM_034638418.1	ENST00000378875.7
OG0005113	rna-XM_011227111.3	ENST00000324444.7
OG0005114	rna-XM_011227108.3	ENST00000378887.3
OG0005115	rna-XM_002920905.4	ENST00000588831.5
OG0005116	rna-XM_002920925.4	ENST00000585901.6
OG0005117	rna-XM_011227104.3	ENST00000246551.8
OG0005118	rna-XM_011227101.3	ENST00000606253.5
OG0005119	rna-XM_034638283.1	ENST00000221891.8
OG0005120	rna-XM_011227098.3	ENST00000360202.9
OG0005121	rna-XM_034638253.1	ENST00000378910.9
OG0005122	rna-XM_002920912.4	ENST00000301175.7
OG0005123	rna-XM_034638256.1	ENST00000314737.9
OG0005124	rna-XM_034638260.1	ENST00000396908.8
OG0005125	rna-XM_034638443.1	ENST00000004982.5
OG0005126	rna-XM_002920915.4	ENST00000301159.13
OG0005127	rna-XM_002920874.4	ENST00000587708.6
OG0005128	rna-XM_034638442.1	ENST00000246532.5
OG0005129	rna-XM_034638250.1	ENST00000420124.2
OG0005130	rna-XM_034638380.1	ENST00000392197.6
OG0005131	rna-XM_034638405.1	ENST00000616789.4
OG0005132	rna-XM_002920875.4	ENST00000246554.7
OG0005133	rna-XM_002920909.4	ENST00000262633.8
OG0005134	rna-XM_034638300.1	ENST00000203166.9
OG0005135	rna-XM_019801456.2	ENST00000222286.8
OG0005136	rna-XM_019801439.2	ENST00000452271.6
OG0005137	rna-XM_002920922.4	ENST00000338897.3
OG0005138	rna-XM_002920888.2	ENST00000246553.3
OG0005139	rna-XM_002920903.4	ENST00000085219.9
OG0005140	rna-XM_002920879.4	ENST00000598398.5
OG0005141	rna-XM_034638413.1	ENST00000594064.5
OG0005142	rna-XM_034638317.1	ENST00000621372.4
OG0005143	rna-XM_002920923.3	ENST00000324675.3
OG0005144	rna-XM_034638430.1	ENST00000543307.5
OG0005145	rna-XM_034638437.1	ENST00000588265.1
OG0005146	rna-XM_034638342.1	ENST00000310123.7
OG0005147	rna-XM_034638441.1	ENST00000262626.6
OG0005148	rna-XM_011227058.3	ENST00000415950.4
OG0005149	rna-XM_034638263.1	ENST00000599564.5
OG0005150	rna-XM_002920914.4	ENST00000404801.1
OG0005151	rna-XM_002920906.4	ENST00000329285.12
OG0005152	rna-XM_034638599.1	ENST00000590071.6
OG0005153	rna-XM_002925186.4	ENST00000246548.8
OG0005154	rna-XM_034639329.1	ENST00000299505.6
OG0005155	rna-XM_002925190.4	ENST00000544216.7
OG0005156	rna-XM_034638539.1	ENST00000589786.5
OG0005157	rna-XM_034639200.1	ENST00000434302.5
OG0005158	rna-XM_019792783.2	ENST00000284000.8
OG0005159	rna-XM_002929731.3	ENST00000170564.6
OG0005160	rna-XM_002929730.4	ENST00000254260.7
OG0005161	rna-XM_034639351.1	ENST00000588258.5
OG0005162	rna-XM_019810438.2	ENST00000305768.9
OG0005163	rna-XM_034672537.1	ENST00000590341.5
OG0005164	rna-XM_034672543.1	ENST00000444215.6
OG0005165	rna-XM_011220815.3	ENST00000397061.3
OG0005166	rna-XM_002916070.4	ENST00000306065.8
OG0005167	rna-XM_002916063.4	ENST00000419343.7
OG0005168	rna-XM_034639608.1	ENST00000392250.6
OG0005169	rna-XM_034672658.1	ENST00000544431.5
OG0005170	rna-XM_019796239.2	ENST00000240587.4
OG0005171	rna-XM_034638106.1	ENST00000262643.7
OG0005172	rna-XM_002913393.4	ENST00000303383.7
OG0005173	rna-XM_011229891.3	ENST00000299138.11
OG0005174	rna-XM_034672749.1	ENST00000219097.6
OG0005175	rna-XM_034672748.1	ENST00000394809.8
OG0005176	rna-XM_011237135.3	ENST00000317089.9
OG0005177	rna-XM_034638524.1	ENST00000562435.5
OG0005178	rna-XM_034639023.1	ENST00000299167.12
OG0005179	rna-XM_034638965.1	ENST00000356608.6
OG0005180	rna-XM_034638963.1	ENST00000285737.8
OG0005181	rna-XM_019809234.2	ENST00000262384.3
OG0005182	rna-XM_019794111.2	ENST00000299191.3
OG0005183	rna-XM_002914217.4	ENST00000458059.7
OG0005184	rna-XM_034639024.1	ENST00000436909.7
OG0005185	rna-XM_011218422.3	ENST00000394689.2
OG0005186	rna-XM_034637811.1	ENST00000268459.5
OG0005187	rna-XM_019794107.2	ENST00000330943.8
OG0005188	rna-XM_011218425.3	ENST00000311559.13
OG0005189	rna-XM_034638656.1	ENST00000251020.8
OG0005190	rna-XM_034638651.1	ENST00000219746.13
OG0005191	rna-XM_019808744.2	ENST00000262133.10
OG0005192	rna-XM_034638936.1	ENST00000637969.1
OG0005193	rna-XM_034638922.1	ENST00000329734.3
OG0005194	rna-XM_034639225.1	ENST00000394636.8
OG0005195	rna-XM_019797025.2	ENST00000290552.7
OG0005196	rna-XM_034638693.1	ENST00000219070.8
OG0005197	rna-XM_002912240.4	ENST00000262134.9
OG0005198	rna-XM_034638694.1	ENST00000457326.2
OG0005199	rna-XM_002912243.4	ENST00000360526.7
OG0005200	rna-XM_034638564.1	ENST00000521992.5
OG0005201	rna-XM_034638457.1	ENST00000290649.9
OG0005202	rna-XM_011232883.3	ENST00000300291.9
OG0005203	rna-XM_002912247.4	ENST00000566157.5
OG0005204	rna-XM_019804007.2	ENST00000245157.9
OG0005205	rna-XM_019806078.2	ENST00000569842.5
OG0005206	rna-XM_002912285.4	ENST00000439977.6
OG0005207	rna-XM_034639300.1	ENST00000262510.10
OG0005208	rna-XM_002912257.4	ENST00000290776.12
OG0005209	rna-XM_011219291.3	ENST00000309137.12
OG0005210	rna-XM_034672308.1	ENST00000219235.4
OG0005211	rna-XM_034638661.1	ENST00000563383.1
OG0005212	rna-XM_002912263.4	ENST00000219244.8
OG0005213	rna-XM_002912265.4	ENST00000262507.10
OG0005214	rna-XM_034639580.1	ENST00000566936.5
OG0005215	rna-XM_011220363.3	ENST00000349457.7
OG0005216	rna-XM_019795299.2	ENST00000568909.5
OG0005217	rna-XM_011220467.3	ENST00000333493.8
OG0005218	rna-XM_019798344.2	ENST00000360716.7
OG0005219	rna-XM_034672781.1	ENST00000379661.7
OG0005220	rna-XM_034672776.1	ENST00000541240.5
OG0005221	rna-XM_034638969.1	ENST00000290871.9
OG0005222	rna-XM_034639028.1	ENST00000299237.2
OG0005223	rna-XM_019795814.2	ENST00000219281.7
OG0005224	rna-XM_034638245.1	ENST00000219271.3
OG0005225	rna-XM_002912295.4	ENST00000219299.8
OG0005226	rna-XM_011221490.3	ENST00000567164.5
OG0005227	rna-XM_034638540.1	ENST00000426538.6
OG0005228	rna-XM_034638794.1	ENST00000219315.8
OG0005229	rna-XM_011221801.3	ENST00000317147.9
OG0005230	rna-XM_002912278.4	ENST00000570101.5
OG0005231	rna-XM_002918397.4	ENST00000341529.7
OG0005232	rna-XM_034638777.1	ENST00000536005.6
OG0005233	rna-XM_011223880.3	ENST00000616804.5, ENST00000264001.8
OG0005234	rna-XM_019798833.2	ENST00000379500.6
OG0005235	rna-XM_034639031.1	ENST00000268595.2
OG0005236	rna-XM_034639032.1	ENST00000424011.6
OG0005237	rna-XM_034672436.1	ENST00000330687.8
OG0005238	rna-XM_034672848.1	ENST00000258198.6
OG0005239	rna-XM_002918441.4	ENST00000558713.6
OG0005240	rna-XM_002918399.4	ENST00000359087.8
OG0005241	rna-XM_034638792.1	ENST00000338437.6
OG0005242	rna-XM_034638044.1	ENST00000311765.3
OG0005243	rna-XM_034639399.1	ENST00000299752.8
OG0005244	rna-XM_019798822.2	ENST00000420652.5
OG0005245	rna-XM_002918402.4	ENST00000422424.6
OG0005246	rna-XM_002918403.4	ENST00000317091.8
OG0005247	rna-XM_002918404.4	ENST00000540947.6, ENST00000303334.8
OG0005248	rna-XM_034672824.1	ENST00000412916.6
OG0005249	rna-XM_002918405.4	ENST00000569600.5
OG0005250	rna-XM_034638181.1	ENST00000449549.3
OG0005251	rna-XM_019798841.2	ENST00000345057.8
OG0005252	rna-XM_011223905.3	ENST00000521374.5
OG0005253	rna-XM_002918445.4	ENST00000564053.5
OG0005254	rna-XM_034638187.1	ENST00000290881.11
OG0005255	rna-XM_011223911.3	ENST00000314586.10
OG0005256	rna-XM_019798814.2	ENST00000379378.7
OG0005257	rna-XM_011223925.3	ENST00000393997.6
OG0005258	rna-XM_011223917.3	ENST00000304800.13
OG0005259	rna-XM_002918414.4	ENST00000299798.15
OG0005260	rna-XM_034672449.1	ENST00000360461.9
OG0005261	rna-XM_019798855.2	ENST00000304372.5
OG0005262	rna-XM_034672455.1	ENST00000329956.10
OG0005263	rna-XM_002918415.4	ENST00000393957.6
OG0005264	rna-XM_019798865.2	ENST00000348579.6
OG0005265	rna-XM_002918417.4	ENST00000290953.2
OG0005266	rna-XM_019798871.2	ENST00000422602.8
OG0005267	rna-XM_034638231.1	ENST00000264010.8
OG0005268	rna-XM_034638223.1	ENST00000334583.10
OG0005269	rna-XM_034638236.1	ENST00000620338.4
OG0005270	rna-XM_002918420.4	ENST00000219255.3
OG0005271	rna-XM_002918421.4	ENST00000243878.8
OG0005272	rna-XM_011223937.3	ENST00000403458.8
OG0005273	rna-XM_034638238.1	ENST00000268797.11
OG0005274	rna-XM_002918454.4	ENST00000561639.5
OG0005275	rna-XM_019798824.2	ENST00000562787.5
OG0005276	rna-XM_034638610.1	ENST00000303596.2
OG0005277	rna-XM_034672517.1	ENST00000219169.8
OG0005278	rna-XM_011223952.3	ENST00000358933.9
OG0005279	rna-XM_002918431.3	ENST00000291041.5
OG0005280	rna-XM_011223955.3	ENST00000264005.9
OG0005281	rna-XM_002931333.4	ENST00000332395.6
OG0005282	rna-XM_034638490.1	ENST00000346183.7
OG0005283	rna-XM_002923213.4	ENST00000219345.9
OG0005284	rna-XM_002923211.4	ENST00000263997.10
OG0005285	rna-XM_002923210.4	ENST00000339507.9
OG0005286	rna-XM_002923209.4	ENST00000219334.9
OG0005287	rna-XM_034672510.1	ENST00000570495.5
OG0005288	rna-XM_019803773.2	ENST00000264012.8
OG0005289	rna-XM_002923207.4	ENST00000611625.4
OG0005290	rna-XM_034638550.1	ENST00000261778.1
OG0005291	rna-XM_002923204.4	ENST00000562237.5
OG0005292	rna-XM_034639036.1	ENST00000336278.8
OG0005293	rna-XM_002923218.4	ENST00000288022.1
OG0005294	rna-XM_034638735.1	ENST00000254940.9
OG0005295	rna-XM_011229867.3	ENST00000254942.7
OG0005296	rna-XM_011230360.3	ENST00000320623.9
OG0005297	rna-XM_002923651.4	ENST00000268802.9
OG0005298	rna-XM_002923650.4	ENST00000359154.6
OG0005299	rna-XM_019804180.2	ENST00000537465.5
OG0005300	rna-XM_002923601.4	ENST00000268483.7
OG0005301	rna-XM_019801523.2	ENST00000219240.8
OG0005302	rna-XM_034639037.1	ENST00000620267.1
OG0005303	rna-XM_034639038.1	ENST00000535424.5
OG0005304	rna-XM_011227189.3	ENST00000425432.5
OG0005305	rna-XM_011227192.3	ENST00000427980.6
OG0005306	rna-XM_002920951.4	ENST00000567016.1
OG0005307	rna-XM_019801514.2	ENST00000355962.4
OG0005308	rna-XM_002920935.4	ENST00000338482.5
OG0005309	rna-XM_019801501.2	ENST00000393539.6
OG0005310	rna-XM_002920946.4	ENST00000302628.8
OG0005311	rna-XM_002920945.4	ENST00000338099.9
OG0005312	rna-XM_019801491.2	ENST00000261776.9
OG0005313	rna-XM_034639039.1	ENST00000338779.10
OG0005314	rna-XM_002920957.4	ENST00000429149.6
OG0005315	rna-XM_002920943.4	ENST00000302516.9
OG0005316	rna-XM_002920942.4	ENST00000323786.9
OG0005317	rna-XM_034638878.1	ENST00000378912.6
OG0005318	rna-XM_034638889.1	ENST00000393640.8
OG0005319	rna-XM_002930825.4	ENST00000261772.12
OG0005320	rna-XM_034638920.1	ENST00000205061.9
OG0005321	rna-XM_034672914.1	ENST00000361070.8
OG0005322	rna-XM_034672904.1	ENST00000219368.7
OG0005323	rna-XM_019807879.2	ENST00000262144.10
OG0005324	rna-XM_034672635.1	ENST00000320619.10
OG0005325	rna-XM_034672630.1	ENST00000300051.8
OG0005326	rna-XM_011234684.3	ENST00000570010.5
OG0005327	rna-XM_034672682.1	ENST00000418647.7
OG0005328	rna-XM_002927717.4	ENST00000283882.3
OG0005329	rna-XM_019808461.2	ENST00000332272.8, ENST00000336257.7
OG0005330	rna-XM_034639228.1	ENST00000307921.7
OG0005331	rna-XM_011235395.3	ENST00000319410.9
OG0005332	rna-XM_011235396.3	ENST00000300086.4
OG0005333	rna-XM_011226915.3	ENST00000268533.9
OG0005334	rna-XM_002920764.4	ENST00000302536.2
OG0005335	rna-XM_002920763.4	ENST00000299642.8
OG0005336	rna-XM_034637803.1	ENST00000566780.5
OG0005337	rna-XM_034637796.1	ENST00000343629.10
OG0005338	rna-XM_034637802.1	ENST00000296849.9
OG0005339	rna-XM_002929784.4	ENST00000562982.5
OG0005340	rna-XM_034639042.1	ENST00000562812.5
OG0005341	rna-XM_034639419.1	ENST00000393335.7
OG0005342	rna-XM_002917716.4	ENST00000299578.9
OG0005343	rna-XM_002917723.4	ENST00000525539.5
OG0005344	rna-XM_019798044.2	ENST00000258168.6
OG0005345	rna-XM_034639567.1	ENST00000568107.2
OG0005346	rna-XM_034639430.1	ENST00000537098.7
OG0005347	rna-XM_034639448.1	ENST00000564138.5
OG0005348	rna-XM_034638514.1	ENST00000328945.6
OG0005349	rna-XM_002917727.4	ENST00000199936.8
OG0005350	rna-XM_002917720.4	ENST00000258169.8
OG0005351	rna-XM_034672816.1	ENST00000268613.14
OG0005352	rna-XM_034638604.1	ENST00000343939.6
OG0005353	rna-XM_011232165.2	ENST00000299709.7
OG0005354	rna-XM_011232164.3	ENST00000343411.7
OG0005355	rna-XM_034639574.1	ENST00000219439.8
OG0005356	rna-XM_019805826.2	ENST00000378553.9
OG0005357	rna-XM_034672890.1	ENST00000567759.5
OG0005358	rna-XM_019805820.2	ENST00000268624.7
OG0005359	rna-XM_034672910.1	ENST00000219454.9
OG0005360	rna-XM_002913389.4	ENST00000262428.4
OG0005361	rna-XM_034672500.1	ENST00000564996.5
OG0005362	rna-XM_034639622.1	ENST00000570191.5
OG0005363	rna-XM_002913409.4	ENST00000262424.9
OG0005364	rna-XM_034639678.1	ENST00000344861.9
OG0005365	rna-XM_011229772.3	ENST00000258180.7
OG0005366	rna-XM_034639699.1	ENST00000539556.5
OG0005367	rna-XM_034639709.1	ENST00000253458.11
OG0005368	rna-XM_002913385.4	ENST00000253462.7
OG0005369	rna-XM_011229740.3	ENST00000602719.5
OG0005370	rna-XM_011229695.3	ENST00000253457.7
OG0005371	rna-XM_002913404.4	ENST00000262426.5
OG0005372	rna-XM_019803678.2	ENST00000360900.10
OG0005373	rna-XM_034639325.1	ENST00000320354.5
OG0005374	rna-XM_002913382.4	ENST00000320241.4
OG0005375	rna-XM_019803632.2	ENST00000311635.11
OG0005376	rna-XM_034672507.1	ENST00000268616.8
OG0005377	rna-XM_034639045.1	ENST00000261622.4
OG0005378	rna-XM_011229551.3	ENST00000286122.11
OG0005379	rna-XM_034672518.1	ENST00000565624.1
OG0005380	rna-XM_019803524.2	ENST00000452588.6
OG0005381	rna-XM_034672532.1	ENST00000244241.4
OG0005382	rna-XM_034672533.1	ENST00000567174.5
OG0005383	rna-XM_002913374.4	ENST00000301012.7
OG0005384	rna-XM_034639047.1	ENST00000312838.8
OG0005385	rna-XM_002913395.4	ENST00000567949.5
OG0005386	rna-XM_034672618.1	ENST00000268695.9
OG0005387	rna-XM_002929849.4	ENST00000565504.5
OG0005388	rna-XM_019793605.2	ENST00000317447.8
OG0005389	rna-XM_034639051.1	ENST00000289746.2
OG0005390	rna-XM_034672669.1	ENST00000378330.6
OG0005391	rna-XM_034639052.1	ENST00000268704.6
OG0005392	rna-XM_034672693.1	ENST00000421184.5
OG0005393	rna-XM_034672699.1	ENST00000397901.7
OG0005394	rna-XM_034672700.1	ENST00000566204.1
OG0005395	rna-XM_002926797.4	ENST00000353379.11
OG0005396	rna-XM_002926798.4	ENST00000289805.9
OG0005397	rna-XM_034672688.1	ENST00000389386.7
OG0005398	rna-XM_011234279.3	ENST00000443381.6
OG0005399	rna-XM_034672701.1	ENST00000389301.7
OG0005400	rna-XM_011234280.3	ENST00000378247.7
OG0005401	rna-XM_034672732.1	ENST00000640279.1
OG0005402	rna-XM_011234283.3	ENST00000268676.11
OG0005403	rna-XM_034672744.1	ENST00000568838.1
OG0005404	rna-XM_011234293.2	ENST00000268699.8
OG0005405	rna-XM_011231254.3	ENST00000537107.5
OG0005406	rna-XM_034653198.1, rna-XM_034649140.1	ENST00000637096.1
OG0005407	rna-XM_034652097.1	ENST00000623927.1, ENST00000247005.7
OG0005408	rna-XM_034651131.1	ENST00000541991.5
OG0005409	rna-XM_019793342.2	ENST00000408896.3
OG0005410	rna-XM_034650553.1	ENST00000618542.4
OG0005413	rna-XM_011216980.3	ENST00000528368.2
OG0005414	rna-XM_002931369.3	ENST00000351870.7
OG0005415	rna-XM_034650409.1, rna-XM_002929380.4	ENST00000358812.8
OG0005416	rna-XM_034651217.1, rna-XM_034642763.1	ENST00000215754.7
OG0005418	rna-XM_034648842.1	ENST00000326153.9_PAR_Y, ENST00000326153.9
OG0005419	rna-XM_011226973.3	ENST00000331035.9, ENST00000331035.9_PAR_Y
OG0005420	rna-XM_034649551.1, rna-XM_034649236.1	ENST00000419513.6
OG0005421	rna-XM_034649291.1	ENST00000381163.7
OG0005422	rna-XM_034649143.1	ENST00000217939.6
