Orthogroup	ailMel.longCDS.prots	homSap.longCDS.prots	ursAme.longCDS.prots	ursArc.longCDS.prots	ursMar.longCDS.prots
OG0009326	rna-XM_011226307.3	ENST00000279068.10	transcript_ENSUAMT00000036975	rna19494	rna8347
OG0009327	rna-XM_034641574.1	ENST00000348616.8	transcript_ENSUAMT00000018663	rna19486	rna8351
OG0009328	rna-XM_034640040.1	ENST00000357552.7	transcript_ENSUAMT00000018647	rna19482	rna8355
OG0009329	rna-XM_034641575.1	ENST00000370996.4	transcript_ENSUAMT00000018653	rna19483	rna8353
OG0009330	rna-XM_034640064.1	ENST00000371015.5	transcript_ENSUAMT00000018633	rna19481	rna8356
OG0009331	rna-XM_034641183.1	ENST00000337938.6	transcript_ENSUAMT00000036429	rna19477	rna21254
OG0009332	rna-XM_019795600.2	ENST00000637017.1	transcript_ENSUAMT00000031797	rna19475	rna21255
OG0009333	rna-XM_034641576.1	ENST00000217131.5	transcript_ENSUAMT00000031791	rna19470	rna21259
OG0009334	rna-XM_034639841.1	ENST00000602795.5	transcript_ENSUAMT00000031790	rna19467	rna21260
OG0009335	rna-XM_034641577.1	ENST00000356091.10	transcript_ENSUAMT00000029393	rna19464	rna21264
OG0009336	rna-XM_019795612.2	ENST00000371149.7	transcript_ENSUAMT00000029391	rna19453	rna21274
OG0009337	rna-XM_034641578.1	ENST00000475243.5	transcript_ENSUAMT00000029389	rna19452	rna21275
OG0009338	rna-XM_034641938.1	ENST00000244040.3	transcript_ENSUAMT00000010816	rna19451	rna21276
OG0009339	rna-XM_002915523.4	ENST00000371168.3	transcript_ENSUAMT00000010826	rna19447	rna21279
OG0009340	rna-XM_034640098.1	ENST00000371173.7	transcript_ENSUAMT00000028348	rna19437	rna21284
OG0009341	rna-XM_034640933.1	ENST00000423479.7	transcript_ENSUAMT00000028352	rna19435	rna21288
OG0009342	rna-XM_002915525.4	ENST00000527947.5	transcript_ENSUAMT00000028355	rna19432	rna21290
OG0009343	rna-XM_002915527.3	ENST00000371263.7	transcript_ENSUAMT00000028356	rna19430	rna21292
OG0009344	rna-XM_034641351.1	ENST00000201031.2	transcript_ENSUAMT00000025012	rna19427	rna21294
OG0009345	rna-XM_019801795.2	ENST00000360314.7	transcript_ENSUAMT00000026500	rna19420	rna21300
OG0009346	rna-XM_011227477.3	ENST00000217109.8	transcript_ENSUAMT00000026496	rna19419	rna21304
OG0009347	rna-XM_002921211.4	ENST00000395914.5	transcript_ENSUAMT00000026489	rna19413	rna21306
OG0009348	rna-XM_002921212.4	ENST00000243911.2	transcript_ENSUAMT00000028407	rna19410	rna21310
OG0009349	rna-XM_002921213.4	ENST00000064571.2	transcript_ENSUAMT00000035973	rna19409	rna21311
OG0009350	rna-XM_002912971.4	ENST00000441080.2	transcript_ENSUAMT00000023522	rna19405	rna19641
OG0009351	rna-XM_034640704.1	ENST00000395961.7	transcript_ENSUAMT00000023467	rna19402	rna19643
OG0009352	rna-XM_011224867.3	ENST00000371497.9	transcript_ENSUAMT00000039127	rna19392	rna19653
OG0009353	rna-XM_034640369.1	ENST00000216923.4	transcript_ENSUAMT00000016926	rna19390	rna19657
OG0009354	rna-XM_034641263.1	ENST00000217086.8	transcript_ENSUAMT00000014035	rna19386	rna19658
OG0009355	rna-XM_002912976.4	ENST00000244051.2	transcript_ENSUAMT00000030492	rna19377	rna19662
OG0009356	rna-XM_011224934.3	ENST00000371584.8	transcript_ENSUAMT00000030493	rna19375	rna19663
OG0009357	rna-XM_034641022.1	ENST00000371602.8	transcript_ENSUAMT00000030494	rna19368	rna19665
OG0009358	rna-XM_034640536.1	ENST00000327979.6	transcript_ENSUAMT00000030479	rna19362	rna19672
OG0009359	rna-XM_002912980.4	ENST00000371621.4	transcript_ENSUAMT00000030484	rna19354	rna19673
OG0009360	rna-XM_002912981.4	ENST00000244050.2	transcript_ENSUAMT00000038994	rna19335	rna19696
OG0009361	rna-XM_002912982.4	ENST00000244061.5	transcript_ENSUAMT00000038993	rna19334	rna19697
OG0009362	rna-XM_034640600.1	ENST00000289431.9	transcript_ENSUAMT00000038992	rna19333	rna19698
OG0009363	rna-XM_011225069.3	ENST00000417961.5	transcript_ENSUAMT00000038989	rna19328	rna19699
OG0009364	rna-XM_034641581.1	ENST00000244043.4	transcript_ENSUAMT00000029606	rna19326	rna19701
OG0009365	rna-XM_011225114.3	ENST00000371741.5	transcript_ENSUAMT00000037387	rna19325	rna19702
OG0009366	rna-XM_034640906.1	ENST00000371752.5	transcript_ENSUAMT00000037379	rna19319	rna19706
OG0009367	rna-XM_002912988.4	ENST00000622530.4	transcript_ENSUAMT00000037304	rna19317	rna19707
OG0009368	rna-XM_002912989.4	ENST00000262982.2	transcript_ENSUAMT00000037194	rna19307	rna19715
OG0009369	rna-XM_034639861.1	ENST00000371998.7	transcript_ENSUAMT00000027941	rna19299	rna19720
OG0009370	rna-XM_019807748.2	ENST00000536340.5	transcript_ENSUAMT00000019366	rna19287	rna19724
OG0009371	rna-XM_034641397.1	ENST00000327619.9	transcript_ENSUAMT00000037154	rna19273	rna19726
OG0009372	rna-XM_011236842.3	ENST00000359271.3	transcript_ENSUAMT00000031242	rna19271	rna19727
OG0009373	rna-XM_034641237.1	ENST00000372114.3	transcript_ENSUAMT00000031244	rna19270	rna19728
OG0009374	rna-XM_011236844.3	ENST00000279027.8	transcript_ENSUAMT00000031246	rna19269	rna19729
OG0009375	rna-XM_034641582.1	ENST00000279028.2	transcript_ENSUAMT00000025730	rna19267	rna19730
OG0009376	rna-XM_034641743.1	ENST00000317734.12	transcript_ENSUAMT00000012630	rna19257	rna19734
OG0009377	rna-XM_011235866.3	ENST00000372285.7	transcript_ENSUAMT00000017223	rna19251	rna19740
OG0009378	rna-XM_002928059.4	ENST00000290231.10	transcript_ENSUAMT00000040811	rna19248	rna19742
OG0009379	rna-XM_011235859.3	ENST00000322927.2	transcript_ENSUAMT00000031815	rna19243	rna19745
OG0009380	rna-XM_019808822.2	ENST00000372409.7	transcript_ENSUAMT00000014601	rna19241	rna19746
OG0009381	rna-XM_019808824.2	ENST00000372431.7	transcript_ENSUAMT00000014398	rna19239	rna19749
OG0009382	rna-XM_002928054.4	ENST00000372484.7	transcript_ENSUAMT00000014392	rna19238	rna19750
OG0009383	rna-XM_002928053.4	ENST00000372518.4	transcript_ENSUAMT00000014388	rna19237	rna19751
OG0009384	rna-XM_002928052.4	ENST00000372519.3	transcript_ENSUAMT00000014385	rna19236	rna19752
OG0009385	rna-XM_002928051.4	ENST00000372523.1	transcript_ENSUAMT00000014383	rna19234	rna19753
OG0009386	rna-XM_002928064.4	ENST00000255152.2	transcript_ENSUAMT00000014381	rna19232	rna19754
OG0009387	rna-XM_002928050.4	ENST00000217455.8	transcript_ENSUAMT00000014355	rna19231	rna19756
OG0009388	rna-XM_034641755.1	ENST00000491381.5	transcript_ENSUAMT00000014288	rna19228	rna19757
OG0009389	rna-XM_019808836.2	ENST00000372555.7	transcript_ENSUAMT00000014285	rna19227	rna19758
OG0009390	rna-XM_011235853.3	ENST00000356455.8	transcript_ENSUAMT00000014281	rna19224	rna19760
OG0009391	rna-XM_034640587.1	ENST00000243938.8	transcript_ENSUAMT00000014259	rna19220	rna19762
OG0009392	rna-XM_034641585.1	ENST00000618797.4	transcript_ENSUAMT00000020312	rna19216	rna19765
OG0009393	rna-XM_011222579.3	ENST00000372676.7	transcript_ENSUAMT00000029701	rna19212	rna19770
OG0009394	rna-XM_011222588.1	ENST00000217428.6	transcript_ENSUAMT00000029706	rna19211	rna19771
OG0009395	rna-XM_034640576.1	ENST00000640324.1	transcript_ENSUAMT00000029707	rna19210	rna19772
OG0009396	rna-XM_034639850.1	ENST00000372710.3	transcript_ENSUAMT00000029709	rna19207	rna19773
OG0009397	rna-XM_019797672.2	ENST00000372726.4	transcript_ENSUAMT00000025192	rna19206	rna19774
OG0009398	rna-XM_034640368.1	ENST00000372733.3	transcript_ENSUAMT00000025189	rna19201	rna19777
OG0009399	rna-XM_019797650.2	ENST00000343694.7	transcript_ENSUAMT00000025188	rna19200	rna19778
OG0009400	rna-XM_011222586.3	ENST00000372754.5	transcript_ENSUAMT00000025182	rna19199	rna19779
OG0009401	rna-XM_002917373.4	ENST00000243924.3	transcript_ENSUAMT00000025175	rna19195	rna19782
OG0009402	rna-XM_011222573.3	ENST00000307971.7	transcript_ENSUAMT00000025173	rna19194	rna19783
OG0009403	rna-XM_002917371.4	ENST00000372813.3	transcript_ENSUAMT00000025164	rna19186	rna19787
OG0009404	rna-XM_034640965.1	ENST00000541604.2	transcript_ENSUAMT00000025157	rna19174	rna19797
OG0009405	rna-XM_002917369.4	ENST00000372868.6	transcript_ENSUAMT00000025152	rna19169	rna19798
OG0009406	rna-XM_002917352.3	ENST00000372874.8	transcript_ENSUAMT00000025151	rna19165	rna19802
OG0009407	rna-XM_034639757.1	ENST00000372894.7	transcript_ENSUAMT00000025144	rna19162	rna19805
OG0009408	rna-XM_002917367.4	ENST00000255175.5	transcript_ENSUAMT00000024298	rna19160	rna19810
OG0009409	rna-XM_034639760.1	ENST00000262605.8	transcript_ENSUAMT00000024301	rna19155	rna19811
OG0009410	rna-XM_002917363.3	ENST00000217043.2	transcript_ENSUAMT00000024306	rna19145	rna19815
OG0009411	rna-XM_002917362.4	ENST00000396825.3	transcript_ENSUAMT00000024308	rna19144	rna19816
OG0009412	rna-XM_034641918.1	ENST00000537864.5	transcript_ENSUAMT00000024310	rna19142	rna19817
OG0009413	rna-XM_002917360.4	ENST00000372970.6	transcript_ENSUAMT00000024313	rna19125	rna19819
OG0009414	rna-XM_011222539.3	ENST00000341197.8	transcript_ENSUAMT00000008583	rna19120	rna19821
OG0009415	rna-XM_011222538.3	ENST00000373003.1	transcript_ENSUAMT00000038649	rna19119	rna19822
OG0009416	rna-XM_034641588.1	ENST00000217026.4	transcript_ENSUAMT00000038643	rna19116	rna19823
OG0009417	rna-XM_002917386.4	ENST00000373030.7	transcript_ENSUAMT00000038638	rna19114	rna19825
OG0009418	rna-XM_034640867.1	ENST00000427442.6	transcript_ENSUAMT00000016503	rna19106	rna19829
OG0009419	rna-XM_011223988.3	ENST00000332312.3	transcript_ENSUAMT00000035282	rna19093	rna19836
OG0009420	rna-XM_034640670.1	ENST00000632009.1	transcript_ENSUAMT00000035286	rna19091	rna19837
OG0009421	rna-XM_034641303.1	ENST00000544979.6	transcript_ENSUAMT00000011415	rna19087	rna19838
OG0009422	rna-XM_034641300.1	ENST00000244007.7	transcript_ENSUAMT00000011411	rna19085	rna19839
OG0009423	rna-XM_002915160.4	ENST00000252011.7	transcript_ENSUAMT00000013473	rna19076	rna19845
OG0009424	rna-XM_019795152.2	ENST00000619304.4	transcript_ENSUAMT00000013477	rna19073	rna19851
OG0009425	rna-XM_034641902.1	ENST00000299824.5	transcript_ENSUAMT00000013482	rna19072	rna19852
OG0009426	rna-XM_019795153.2	ENST00000243903.5	transcript_ENSUAMT00000013497	rna19070	rna19853
OG0009427	rna-XM_002915147.4	ENST00000262879.10	transcript_ENSUAMT00000006068	rna19064	rna19856
OG0009428	rna-XM_002915148.4	ENST00000217407.2	transcript_ENSUAMT00000033636	rna19051	rna19866
OG0009429	rna-XM_002915164.4	ENST00000262865.8	transcript_ENSUAMT00000033638	rna19050	rna19867
OG0009430	rna-XM_011219612.3	ENST00000279024.8	transcript_ENSUAMT00000033600	rna19049	rna19868
OG0009431	rna-XM_002915166.4	ENST00000361475.6	transcript_ENSUAMT00000033597	rna19048	rna19870
OG0009432	rna-XM_019795169.2	ENST00000373448.6	transcript_ENSUAMT00000033594	rna19045	rna19872
OG0009433	rna-XM_002915167.3	ENST00000373461.8	transcript_ENSUAMT00000033592	rna19044	rna19873
OG0009434	rna-XM_011219614.3	ENST00000621317.4	transcript_ENSUAMT00000033586	rna19042	rna19875
OG0009435	rna-XM_019795171.2	ENST00000062104.3	transcript_ENSUAMT00000033585	rna19039	rna19878
OG0009436	rna-XM_011219622.3	ENST00000373606.7	transcript_ENSUAMT00000033633	rna19030	rna19882
OG0009437	rna-XM_034640102.1	ENST00000373614.6	transcript_ENSUAMT00000033632	rna19028	rna19883
OG0009438	rna-XM_011219624.3	ENST00000343811.8	transcript_ENSUAMT00000033621	rna19019	rna19885
OG0009439	rna-XM_034640256.1	ENST00000373664.7	transcript_ENSUAMT00000023057	rna19015	rna19886
OG0009440	rna-XM_002915170.4	ENST00000262878.4	transcript_ENSUAMT00000010581	rna19011	rna19890
OG0009441	rna-XM_019795180.2	ENST00000602922.5	transcript_ENSUAMT00000010485	rna19010	rna19891
OG0009442	rna-XM_011219629.3	ENST00000237536.8	transcript_ENSUAMT00000010480	rna19005	rna19892
OG0009443	rna-XM_019795182.2	ENST00000426836.5	transcript_ENSUAMT00000010478	rna19002	rna19894
OG0009444	rna-XM_002916440.4	ENST00000262866.8	transcript_ENSUAMT00000019024	rna18992	rna19900
OG0009445	rna-XM_034640533.1	ENST00000373874.6	transcript_ENSUAMT00000019020	rna18984	rna19906
OG0009446	rna-XM_011221273.3	ENST00000339266.9	transcript_ENSUAMT00000019007	rna18978	rna19910
OG0009447	rna-XM_034640581.1	ENST00000397286.7	transcript_ENSUAMT00000018996	rna18976	rna19911
OG0009448	rna-XM_002916416.4	ENST00000373973.7	transcript_ENSUAMT00000018972	rna18961	rna19915
OG0009449	rna-XM_034641516.1	ENST00000305978.6	transcript_ENSUAMT00000018968	rna18960	rna19916
OG0009450	rna-XM_002916414.4	ENST00000374012.7	transcript_ENSUAMT00000018952	rna18957	rna19917
OG0009451	rna-XM_002916411.4	ENST00000374078.5	transcript_ENSUAMT00000014517	rna18951	rna19919
OG0009452	rna-XM_019796611.2	ENST00000374114.7	transcript_ENSUAMT00000014508	rna18945	rna19925
OG0009453	rna-XM_034641322.1	ENST00000374273.7	transcript_ENSUAMT00000010817	rna18937	rna19927
OG0009454	rna-XM_019796607.2	ENST00000416206.5	transcript_ENSUAMT00000010807	rna18932	rna19931
OG0009455	rna-XM_034641805.1	ENST00000397527.5	transcript_ENSUAMT00000010803	rna18922	rna19933
OG0009456	rna-XM_002916406.4	ENST00000374369.7	transcript_ENSUAMT00000010802	rna18919	rna19934
OG0009457	rna-XM_002916405.4	ENST00000374385.9	transcript_ENSUAMT00000010800	rna18918	rna19936
OG0009458	rna-XM_002916404.4	ENST00000374408.3	transcript_ENSUAMT00000010797	rna18916	rna19937
OG0009459	rna-XM_011221252.3	ENST00000246186.7	transcript_ENSUAMT00000010783	rna18912	rna19941
OG0009460	rna-XM_011221253.3	ENST00000216968.4	transcript_ENSUAMT00000010771	rna18910	rna19944
OG0009461	rna-XM_034640080.1	ENST00000374492.7	transcript_ENSUAMT00000010767	rna18909	rna19945
OG0009462	rna-XM_034639910.1	ENST00000252015.2	transcript_ENSUAMT00000035675	rna18907	rna19946
OG0009463	rna-XM_002916400.4	ENST00000216951.6	transcript_ENSUAMT00000017551	rna18898	rna19948
OG0009464	rna-XM_034639914.1	ENST00000253382.5	transcript_ENSUAMT00000017398	rna18896	rna19949
OG0009465	rna-XM_011221244.3	ENST00000336431.9	transcript_ENSUAMT00000025546	rna18894	rna19951
OG0009466	rna-XM_034641384.1	ENST00000374796.6	transcript_ENSUAMT00000025842	rna18891	rna19952
OG0009467	rna-XM_034641388.1	ENST00000374810.7	transcript_ENSUAMT00000025846	rna18887	rna19956
OG0009468	rna-XM_002916396.4	ENST00000217446.7	transcript_ENSUAMT00000030242	rna18881	rna19957
OG0009469	rna-XM_002916395.4	ENST00000374846.3	transcript_ENSUAMT00000030240	rna18878	rna19965
OG0009470	rna-XM_034641270.1	ENST00000262650.10	transcript_ENSUAMT00000029788	rna18876	rna19967
OG0009471	rna-XM_002916393.4	ENST00000217426.6	transcript_ENSUAMT00000009283	rna18874	rna19970
OG0009472	rna-XM_034640172.1	ENST00000568305.5	transcript_ENSUAMT00000009280	rna18871	rna19973
OG0009473	rna-XM_034640167.1	ENST00000246194.7	transcript_ENSUAMT00000009276	rna18862	rna25467
OG0009474	rna-XM_034641593.1	ENST00000375200.5	transcript_ENSUAMT00000038802	rna18852	rna25475
OG0009475	rna-XM_002916389.4	ENST00000409299.7	transcript_ENSUAMT00000038800	rna18848	rna25477
OG0009476	rna-XM_034641594.1	ENST00000343380.5	transcript_ENSUAMT00000038555	rna18846	rna25478
OG0009477	rna-XM_034641447.1	ENST00000246190.10	transcript_ENSUAMT00000038552	rna18843	rna25479
OG0009478	rna-XM_034641446.1	ENST00000330271.4	transcript_ENSUAMT00000038554	rna18845	rna25480
OG0009479	rna-XM_034641438.1	ENST00000359606.3	transcript_ENSUAMT00000038544	rna18841	rna25482
OG0009480	rna-XM_002918292.4	ENST00000217381.2	transcript_ENSUAMT00000037548	rna18836	rna25483
OG0009481	rna-XM_011223706.3	ENST00000253354.1	transcript_ENSUAMT00000038423	rna18829	rna25488
OG0009482	rna-XM_011223707.2	ENST00000375454.7	transcript_ENSUAMT00000038407	rna18827	rna25491
OG0009483	rna-XM_019798629.1	ENST00000253362.6	transcript_ENSUAMT00000034056	rna18825	rna25493
OG0009484	rna-XM_019798637.1	ENST00000349552.1	transcript_ENSUAMT00000034061	rna18822	rna25496
OG0009485	rna-XM_002918297.3	ENST00000170150.3	transcript_ENSUAMT00000034067	rna18821	rna25497
OG0009486	rna-XM_034641915.1	ENST00000356173.7	transcript_ENSUAMT00000034070	rna18820	rna25498
OG0009487	rna-XM_019798647.2	ENST00000328111.6	transcript_ENSUAMT00000034130	rna18812	rna25509
OG0009488	rna-XM_011223713.3	ENST00000278980.10	transcript_ENSUAMT00000034141	rna18807	rna25510
OG0009489	rna-XM_034641411.1	ENST00000621426.6	transcript_ENSUAMT00000034167	rna18803	rna25512
OG0009490	rna-XM_034641769.1	ENST00000613218.4	transcript_ENSUAMT00000034165	rna18795	rna25516
OG0009491	rna-XM_034640127.1	ENST00000375712.3	transcript_ENSUAMT00000034019	rna18793	rna25518
OG0009492	rna-XM_002918302.4	ENST00000375749.7	transcript_ENSUAMT00000034020	rna18788	rna25523
OG0009493	rna-XM_002918275.4	ENST00000246229.4	transcript_ENSUAMT00000034022	rna18787	rna25524
OG0009494	rna-XM_019798650.2	ENST00000398022.6	transcript_ENSUAMT00000034051	rna18784	rna25525
OG0009495	rna-XM_034641595.1	ENST00000262659.12	transcript_ENSUAMT00000034103	rna18780	rna25528
OG0009496	rna-XM_011223754.3	ENST00000562532.2	transcript_ENSUAMT00000034110	rna18777	rna25529
OG0009497	rna-XM_002918278.4	ENST00000202017.5	transcript_ENSUAMT00000034112	rna18776	rna25530
OG0009498	rna-XM_034640066.1	ENST00000375938.8	transcript_ENSUAMT00000034117	rna18775	rna25531
OG0009499	rna-XM_034640069.1	ENST00000278979.7	transcript_ENSUAMT00000034118	rna18774	rna25532
OG0009500	rna-XM_002918279.4	ENST00000375978.4	transcript_ENSUAMT00000034121	rna18772	rna25533
OG0009501	rna-XM_034640224.1	ENST00000375994.6	transcript_ENSUAMT00000034124	rna18771	rna25534
OG0009502	rna-XM_019798655.2	ENST00000340513.4	transcript_ENSUAMT00000034137	rna18768	rna25535
OG0009503	rna-XM_034639735.1	ENST00000376062.6	transcript_ENSUAMT00000034138	rna18762	rna25539
OG0009504	rna-XM_019798638.2	ENST00000376075.3	transcript_ENSUAMT00000034144	rna18754	rna25542
OG0009505	rna-XM_011223744.3	ENST00000376112.3	transcript_ENSUAMT00000034147	rna18753	rna25548
OG0009506	rna-XM_034641193.1	ENST00000201979.2	transcript_ENSUAMT00000034152	rna18745	rna25552
OG0009507	rna-XM_002918306.3	ENST00000376314.2	transcript_ENSUAMT00000034161	rna18741	rna25554
OG0009508	rna-XM_019798641.2	ENST00000265295.8	transcript_ENSUAMT00000011215	rna27778	rna13245
OG0009509	rna-XM_002930468.1	ENST00000382388.3	transcript_ENSUAMT00000000716	rna18736	rna25559
OG0009510	rna-XM_011217273.1	ENST00000246105.4	transcript_ENSUAMT00000000694	rna18735	rna25560
OG0009511	rna-XM_034641195.1	ENST00000360321.6	transcript_ENSUAMT00000020929	rna18733	rna25563
OG0009512	rna-XM_034640814.1	ENST00000500893.3	transcript_ENSUAMT00000034013	rna18732	rna25564
OG0009513	rna-XM_034641617.1	ENST00000382291.7	transcript_ENSUAMT00000005620	rna18730	rna25565
OG0009514	rna-XM_034641036.1	ENST00000422053.3	transcript_ENSUAMT00000005624	rna18728	rna25566
OG0009515	rna-XM_034641877.1	ENST00000356286.9	transcript_ENSUAMT00000005682	rna18726	rna25567
OG0009516	rna-XM_034641883.1	ENST00000461304.5	transcript_ENSUAMT00000005725	rna18721	rna25569
OG0009517	rna-XM_034641011.1	ENST00000381962.3	transcript_ENSUAMT00000038080	rna18715	rna25571
OG0009518	rna-XM_034641258.1	ENST00000217254.11	transcript_ENSUAMT00000032051	rna18709	rna25574
OG0009519	rna-XM_002925399.4	ENST00000381941.7	transcript_ENSUAMT00000032048	rna18707	rna25575
OG0009520	rna-XM_019806117.2	ENST00000381922.4	transcript_ENSUAMT00000031991	rna18700	rna25576
OG0009521	rna-XM_034641829.1	ENST00000217260.8	transcript_ENSUAMT00000008613	rna18698	rna25577
OG0009522	rna-XM_034639889.1	ENST00000333082.7	transcript_ENSUAMT00000008606	rna18697	rna25579
OG0009523	rna-XM_019806129.2	ENST00000381894.3	transcript_ENSUAMT00000008599	rna18696	rna25580
OG0009524	rna-XM_034640222.1	ENST00000400633.1	transcript_ENSUAMT00000008598	rna18695	rna25581
OG0009525	rna-XM_034641598.1	ENST00000409241.5	transcript_ENSUAMT00000008597	rna18694	rna25582
OG0009526	rna-XM_002930325.4	ENST00000381812.5	transcript_ENSUAMT00000028960	rna18686	rna25593
OG0009527	rna-XM_034640342.1	ENST00000476071.5	transcript_ENSUAMT00000028981	rna18677	rna25604
OG0009528	rna-XM_011217101.3	ENST00000359801.7	transcript_ENSUAMT00000028982	rna18676	rna25605
OG0009529	rna-XM_034641599.1		transcript_ENSUAMT00000028392	rna18666	rna25615, rna25617
OG0009530	rna-XM_002918806.4	ENST00000540134.5	transcript_ENSUAMT00000028381	rna18661	rna25621
OG0009531	rna-XM_034640118.1	ENST00000381482.7	transcript_ENSUAMT00000028379	rna18658	rna25623
OG0009532	rna-XM_011224405.3	ENST00000202625.6	transcript_ENSUAMT00000007755	rna18656	rna25625
OG0009533	rna-XM_002918780.4	ENST00000380605.2	transcript_ENSUAMT00000007837	rna18636	rna25634
OG0009534	rna-XM_034640386.1	ENST00000360652.6	transcript_ENSUAMT00000007848	rna18632	rna25637
OG0009535	rna-XM_034640383.1	ENST00000380445.7	transcript_ENSUAMT00000007855	rna18631	rna25638
OG0009536	rna-XM_034641861.1	ENST00000245983.6	transcript_ENSUAMT00000010205	rna18626	rna25641
OG0009537	rna-XM_002918773.4	ENST00000380325.3	transcript_ENSUAMT00000010207	rna18625	rna25642
