Orthogroup	ursAme.longCDS.prots	ailMel.longCDS.prots
OG0007749	transcript_ENSUAMT00000025401	rna-XM_034658295.1
OG0007750	transcript_ENSUAMT00000025392	rna-XM_002920557.4
OG0007751	transcript_ENSUAMT00000025383	rna-XM_034658305.1
OG0007752	transcript_ENSUAMT00000025379	rna-XM_034658297.1
OG0007753	transcript_ENSUAMT00000013982	rna-XM_002920551.4
OG0007754	transcript_ENSUAMT00000013975	rna-XM_019801085.2
OG0007755	transcript_ENSUAMT00000013965	rna-XM_002920548.3
OG0007756	transcript_ENSUAMT00000013963	rna-XM_002920547.2
OG0007757	transcript_ENSUAMT00000013958	rna-XM_019801066.2
OG0007758	transcript_ENSUAMT00000013953	rna-XM_019801067.2
OG0007759	transcript_ENSUAMT00000009633	rna-XM_034658323.1
OG0007760	transcript_ENSUAMT00000009645	rna-XM_034658322.1
OG0007761	transcript_ENSUAMT00000008322	rna-XM_034658326.1
OG0007762	transcript_ENSUAMT00000008328	rna-XM_034657208.1
OG0007763	transcript_ENSUAMT00000008330	rna-XM_002920540.4
OG0007764	transcript_ENSUAMT00000009427	rna-XM_034658332.1
OG0007765	transcript_ENSUAMT00000009468	rna-XM_002920538.4
OG0007766	transcript_ENSUAMT00000009471	rna-XM_034658337.1
OG0007767	transcript_ENSUAMT00000009483	rna-XM_019801029.2
OG0007768	transcript_ENSUAMT00000009494	rna-XM_002920535.4
OG0007769	transcript_ENSUAMT00000009610	rna-XM_034658343.1
OG0007770	transcript_ENSUAMT00000009615	rna-XM_002920533.3
OG0007771	transcript_ENSUAMT00000009623	rna-XM_019801049.2
OG0007772	transcript_ENSUAMT00000009628	rna-XM_019801048.2
OG0007773	transcript_ENSUAMT00000041669	rna-XM_002920530.4
OG0007774	transcript_ENSUAMT00000041671	rna-XM_002920529.4
OG0007775	transcript_ENSUAMT00000041673	rna-XM_034658353.1
OG0007776	transcript_ENSUAMT00000041661	rna-XM_002920526.3
OG0007777	transcript_ENSUAMT00000041658	rna-XM_034658364.1
OG0007778	transcript_ENSUAMT00000041656	rna-XM_034658371.1
OG0007779	transcript_ENSUAMT00000041655	rna-XM_019801044.2
OG0007780	transcript_ENSUAMT00000041653	rna-XM_034658368.1
OG0007781	transcript_ENSUAMT00000041654	rna-XM_034658369.1
OG0007782	transcript_ENSUAMT00000041652	rna-XM_034658357.1
OG0007783	transcript_ENSUAMT00000041648	rna-XM_002920519.4
OG0007784	transcript_ENSUAMT00000041647	rna-XM_011226604.3
OG0007785	transcript_ENSUAMT00000041645	rna-XM_002920518.4
OG0007786	transcript_ENSUAMT00000041643	rna-XM_002920578.4
OG0007787	transcript_ENSUAMT00000041642	rna-XM_002920577.4
OG0007788	transcript_ENSUAMT00000041641	rna-XM_002920576.4
OG0007789	transcript_ENSUAMT00000019571	rna-XM_002920575.4
OG0007790	transcript_ENSUAMT00000019563	rna-XM_002920559.4
OG0007791	transcript_ENSUAMT00000019558	rna-XM_002920574.4
OG0007792	transcript_ENSUAMT00000019553	rna-XM_011226589.3
OG0007793	transcript_ENSUAMT00000031339	rna-XM_034657210.1
OG0007794	transcript_ENSUAMT00000031338	rna-XM_011224666.3
OG0007795	transcript_ENSUAMT00000030250	rna-XM_034658388.1
OG0007796	transcript_ENSUAMT00000030147	rna-XM_034658390.1
OG0007797	transcript_ENSUAMT00000030141	rna-XM_034657241.1
OG0007798	transcript_ENSUAMT00000030138	rna-XM_002918958.3
OG0007799	transcript_ENSUAMT00000030137	rna-XM_011224661.2
OG0007800	transcript_ENSUAMT00000030136	rna-XM_019799384.2
OG0007801	transcript_ENSUAMT00000030134	rna-XM_034658396.1
OG0007802	transcript_ENSUAMT00000030132	rna-XM_034658393.1
OG0007803	transcript_ENSUAMT00000030123	rna-XM_002918953.4
OG0007804	transcript_ENSUAMT00000030121	rna-XM_011224652.3
OG0007805	transcript_ENSUAMT00000030023	rna-XM_034658405.1
OG0007806	transcript_ENSUAMT00000030018	rna-XM_002918952.4
OG0007807	transcript_ENSUAMT00000017533	rna-XM_034657212.1
OG0007808	transcript_ENSUAMT00000017529	rna-XM_002918951.4
OG0007809	transcript_ENSUAMT00000008630	rna-XM_034658415.1
OG0007810	transcript_ENSUAMT00000008540	rna-XM_034658420.1
OG0007811	transcript_ENSUAMT00000008537	rna-XM_034658425.1
OG0007812	transcript_ENSUAMT00000008521	rna-XM_002918998.4
OG0007813	transcript_ENSUAMT00000008496	rna-XM_034657213.1
OG0007814	transcript_ENSUAMT00000008372	rna-XM_034658428.1
OG0007815	transcript_ENSUAMT00000023492	rna-XM_002918996.4
OG0007816	transcript_ENSUAMT00000023120	rna-XM_034658431.1
OG0007817	transcript_ENSUAMT00000017422	rna-XM_011224626.3
OG0007818	transcript_ENSUAMT00000017450	rna-XM_034658454.1
OG0007819	transcript_ENSUAMT00000017453	rna-XM_002918993.4
OG0007820	transcript_ENSUAMT00000017467	rna-XM_034658456.1
OG0007821	transcript_ENSUAMT00000017475	rna-XM_002918990.4
OG0007822	transcript_ENSUAMT00000017711	rna-XM_002918989.4
OG0007823	transcript_ENSUAMT00000017746	rna-XM_011224621.3
OG0007824	transcript_ENSUAMT00000018161	rna-XM_034658467.1
OG0007825	transcript_ENSUAMT00000009929	rna-XM_002918986.4
OG0007826	transcript_ENSUAMT00000019647	rna-XM_034658474.1
OG0007827	transcript_ENSUAMT00000019646	rna-XM_011236954.3
OG0007828	transcript_ENSUAMT00000019643	rna-XM_002928977.4
OG0007829	transcript_ENSUAMT00000019642	rna-XM_019809681.2
OG0007830	transcript_ENSUAMT00000022329	rna-XM_034659989.1
OG0007831	transcript_ENSUAMT00000038956	rna-XM_011231206.3
OG0007832	transcript_ENSUAMT00000038979	rna-XM_034658489.1
OG0007833	transcript_ENSUAMT00000026065	rna-XM_011231271.3
OG0007834	transcript_ENSUAMT00000028317	rna-XM_034658497.1
OG0007835	transcript_ENSUAMT00000040087	rna-XM_019805231.2
OG0007836	transcript_ENSUAMT00000040073	rna-XM_034658500.1
OG0007837	transcript_ENSUAMT00000031083	rna-XM_019805619.2
OG0007838	transcript_ENSUAMT00000029427	rna-XM_019805267.2
OG0007839	transcript_ENSUAMT00000039782	rna-XM_002913526.4
OG0007840	transcript_ENSUAMT00000039783	rna-XM_019805385.2
OG0007841	transcript_ENSUAMT00000039809	rna-XM_034658544.1
OG0007842	transcript_ENSUAMT00000039822	rna-XM_002913529.4
OG0007843	transcript_ENSUAMT00000039823	rna-XM_034658555.1
OG0007844	transcript_ENSUAMT00000039825	rna-XM_034658539.1
OG0007845	transcript_ENSUAMT00000039827	rna-XM_011231553.3
OG0007846	transcript_ENSUAMT00000024394	rna-XM_034658558.1
OG0007847	transcript_ENSUAMT00000024391	rna-XM_011231580.3
OG0007848	transcript_ENSUAMT00000013909	rna-XM_019795515.2
OG0007849	transcript_ENSUAMT00000036464	rna-XM_019795519.2
OG0007850	transcript_ENSUAMT00000002432	rna-XM_002915445.3
OG0007851	transcript_ENSUAMT00000025272	rna-XM_034657250.1
OG0007852	transcript_ENSUAMT00000028480	rna-XM_034658590.1
OG0007853	transcript_ENSUAMT00000006556	rna-XM_034658620.1
OG0007854	transcript_ENSUAMT00000006539	rna-XM_002920762.4
OG0007855	transcript_ENSUAMT00000030451	rna-XM_034658626.1
OG0007856	transcript_ENSUAMT00000038887	rna-XM_034658629.1
OG0007857	transcript_ENSUAMT00000026363	rna-XM_002924401.4
OG0007858	transcript_ENSUAMT00000026381	rna-XM_034658631.1
OG0007859	transcript_ENSUAMT00000026383	rna-XM_002924400.4
OG0007860	transcript_ENSUAMT00000026385	rna-XM_002924399.4
OG0007861	transcript_ENSUAMT00000033735	rna-XM_011235225.2
OG0007862	transcript_ENSUAMT00000033739	rna-XM_034657320.1
OG0007863	transcript_ENSUAMT00000008694	rna-XM_011218962.3
OG0007864	transcript_ENSUAMT00000041104	rna-XM_019794573.2
OG0007865	transcript_ENSUAMT00000041102	rna-XM_034657220.1
OG0007866	transcript_ENSUAMT00000011338	rna-XM_034657251.1
OG0007867	transcript_ENSUAMT00000018169	rna-XM_034658644.1
OG0007868	transcript_ENSUAMT00000027373	rna-XM_019805547.2
OG0007869	transcript_ENSUAMT00000032696	rna-XM_011220651.3
OG0007870	transcript_ENSUAMT00000032701	rna-XM_019796095.2
OG0007871	transcript_ENSUAMT00000032703	rna-XM_002915943.4
OG0007872	transcript_ENSUAMT00000025710	rna-XM_002915944.4
OG0007873	transcript_ENSUAMT00000035355	rna-XM_034658668.1
OG0007874	transcript_ENSUAMT00000035356	rna-XM_034658669.1
OG0007875	transcript_ENSUAMT00000030848	rna-XM_034658679.1
OG0007876	transcript_ENSUAMT00000035178	rna-XM_019800882.2
OG0007877	transcript_ENSUAMT00000035180	rna-XM_034658689.1
OG0007878	transcript_ENSUAMT00000035181	rna-XM_002920378.4
OG0007879	transcript_ENSUAMT00000013525	rna-XM_034658694.1
OG0007880	transcript_ENSUAMT00000012970	rna-XM_034658710.1
OG0007881	transcript_ENSUAMT00000013677	rna-XM_034658703.1
OG0007882	transcript_ENSUAMT00000013685	rna-XM_002929988.3
OG0007883	transcript_ENSUAMT00000014924	rna-XM_002925044.4
OG0007884	transcript_ENSUAMT00000015739	rna-XM_019805744.2
OG0007885	transcript_ENSUAMT00000015848	rna-XM_034658733.1
OG0007886	transcript_ENSUAMT00000015851	rna-XM_011232051.3
OG0007887	transcript_ENSUAMT00000015859	rna-XM_002925042.3
OG0007888	transcript_ENSUAMT00000002239	rna-XM_019805702.2
OG0007889	transcript_ENSUAMT00000002251	rna-XM_011232048.3
OG0007890	transcript_ENSUAMT00000002284	rna-XM_019805713.2
OG0007891	transcript_ENSUAMT00000002288	rna-XM_019805750.2
OG0007892	transcript_ENSUAMT00000002328	rna-XM_034658737.1
OG0007893	transcript_ENSUAMT00000012522	rna-XM_002925025.4
OG0007894	transcript_ENSUAMT00000012514	rna-XM_034658760.1
OG0007895	transcript_ENSUAMT00000041586	rna-XM_034658762.1
OG0007897	transcript_ENSUAMT00000036082	rna-XM_011232039.3
OG0007898	transcript_ENSUAMT00000036060	rna-XM_034657153.1
OG0007899	transcript_ENSUAMT00000036055	rna-XM_034658769.1
OG0007900	transcript_ENSUAMT00000030683	rna-XM_034658774.1
OG0007901	transcript_ENSUAMT00000008300	rna-XM_034658778.1
OG0007902	transcript_ENSUAMT00000008260	rna-XM_002928036.4
OG0007903	transcript_ENSUAMT00000008632	rna-XM_002928033.4
OG0007904	transcript_ENSUAMT00000039337	rna-XM_011227530.3
OG0007905	transcript_ENSUAMT00000002609	rna-XM_034658791.1
OG0007906	transcript_ENSUAMT00000002622	rna-XM_002921265.4
OG0007907	transcript_ENSUAMT00000034343	rna-XM_002921273.4
OG0007908	transcript_ENSUAMT00000034342	rna-XM_011227521.3
OG0007909	transcript_ENSUAMT00000000925	rna-XM_002921253.4
OG0007910	transcript_ENSUAMT00000000945	rna-XM_011227513.3
OG0007911	transcript_ENSUAMT00000003425	rna-XM_019801834.2
OG0007912	transcript_ENSUAMT00000024953	rna-XM_002921248.4
OG0007913	transcript_ENSUAMT00000002475	rna-XM_002921247.4
OG0007914	transcript_ENSUAMT00000002466	rna-XM_002921246.4
OG0007915	transcript_ENSUAMT00000002460	rna-XM_002921245.4
OG0007916	transcript_ENSUAMT00000002453	rna-XM_034658814.1
OG0007917	transcript_ENSUAMT00000011826	rna-XM_002920680.4
OG0007918	transcript_ENSUAMT00000018665	rna-XM_011226820.3
OG0007919	transcript_ENSUAMT00000024508	rna-NM_001304870.1
OG0007920	transcript_ENSUAMT00000024510	rna-XM_002920685.4
OG0007921	transcript_ENSUAMT00000024520	rna-XM_002920688.4
OG0007922	transcript_ENSUAMT00000011889	rna-XM_034658843.1
OG0007923	transcript_ENSUAMT00000011897	rna-XM_034658845.1
OG0007924	transcript_ENSUAMT00000024914	rna-XM_034658859.1
OG0007925	transcript_ENSUAMT00000027110	rna-XM_034657255.1
OG0007926	transcript_ENSUAMT00000027106	rna-XM_034658863.1
OG0007927	transcript_ENSUAMT00000027099	rna-XM_002917639.4
OG0007928	transcript_ENSUAMT00000027091	rna-XM_034658869.1
OG0007929	transcript_ENSUAMT00000001699	rna-XM_002917637.4
OG0007930	transcript_ENSUAMT00000001779	rna-XM_034658870.1
OG0007931	transcript_ENSUAMT00000024549	rna-XM_034658872.1
OG0007932	transcript_ENSUAMT00000007122	rna-XM_019797979.2
OG0007933	transcript_ENSUAMT00000031113	rna-XM_034658877.1
OG0007934	transcript_ENSUAMT00000031115	rna-XM_002917647.3
OG0007935	transcript_ENSUAMT00000031116	rna-XM_002917645.3
OG0007936	transcript_ENSUAMT00000031117	rna-XM_002917644.4
OG0007937	transcript_ENSUAMT00000031118	rna-XM_011222939.3
OG0007938	transcript_ENSUAMT00000036951	rna-XM_034658882.1
OG0007939	transcript_ENSUAMT00000037010	rna-XM_019803647.2
OG0007940	transcript_ENSUAMT00000007588	rna-XM_019803650.2
OG0007941	transcript_ENSUAMT00000007611	rna-XM_034657259.1
OG0007942	transcript_ENSUAMT00000007617	rna-XM_034657260.1
OG0007943	transcript_ENSUAMT00000028361	rna-XM_034658887.1
OG0007944	transcript_ENSUAMT00000028404	rna-XM_011217776.3
OG0007945	transcript_ENSUAMT00000038066	rna-XM_019793675.2
OG0007946	transcript_ENSUAMT00000038067	rna-XM_034658891.1
OG0007947	transcript_ENSUAMT00000019581	rna-XM_034658902.1
OG0007948	transcript_ENSUAMT00000019591	rna-XM_034657262.1
OG0007949	transcript_ENSUAMT00000016850	rna-XM_011234372.3
OG0007950	transcript_ENSUAMT00000024228	rna-XM_011237410.3
OG0007951	transcript_ENSUAMT00000024224	rna-XM_002929382.4
OG0007952	transcript_ENSUAMT00000007347	rna-XM_034657264.1
OG0007953	transcript_ENSUAMT00000030532	rna-XM_034658918.1
OG0007954	transcript_ENSUAMT00000038541	rna-XM_011231156.3
OG0007955	transcript_ENSUAMT00000038507	rna-XM_002913503.4
OG0007956	transcript_ENSUAMT00000019347	rna-XM_034658923.1
OG0007957	transcript_ENSUAMT00000037844	rna-XM_002913501.4
OG0007958	transcript_ENSUAMT00000037846	rna-XM_002913500.4
OG0007959	transcript_ENSUAMT00000008173	rna-XM_002913499.4
OG0007960	transcript_ENSUAMT00000017062	rna-XM_002913498.4
OG0007961	transcript_ENSUAMT00000017125	rna-XM_002913497.4
OG0007962	transcript_ENSUAMT00000014314	rna-XM_002913496.4
OG0007963	transcript_ENSUAMT00000014313	rna-XM_034658937.1
OG0007964	transcript_ENSUAMT00000014310	rna-XM_034658936.1
OG0007965	transcript_ENSUAMT00000008449	rna-XM_002913495.4
OG0007966	transcript_ENSUAMT00000000536	rna-XM_002913509.4
OG0007967	transcript_ENSUAMT00000000325	rna-XM_034657265.1
OG0007968	transcript_ENSUAMT00000000608	rna-XM_019804939.2
OG0007969	transcript_ENSUAMT00000001684	rna-XM_034658953.1
OG0007970	transcript_ENSUAMT00000001599	rna-XM_019804867.2
OG0007971	transcript_ENSUAMT00000032344	rna-XM_034658978.1
OG0007972	transcript_ENSUAMT00000032339	rna-XM_019799616.2
OG0007973	transcript_ENSUAMT00000009078	rna-XM_034658982.1
OG0007974	transcript_ENSUAMT00000014484	rna-XM_019799626.2
OG0007975	transcript_ENSUAMT00000008664	rna-XM_034658983.1
OG0007976	transcript_ENSUAMT00000008671	rna-XM_034658984.1
OG0007977	transcript_ENSUAMT00000007960	rna-XM_034657267.1
OG0007978	transcript_ENSUAMT00000004159	rna-XM_034658997.1
OG0007979	transcript_ENSUAMT00000021992	rna-XM_002919956.4
OG0007980	transcript_ENSUAMT00000021995	rna-XM_002919957.1
OG0007981	transcript_ENSUAMT00000022000	rna-XM_019800413.2
OG0007982	transcript_ENSUAMT00000022005	rna-XM_034659006.1
OG0007983	transcript_ENSUAMT00000013970	rna-XM_002919961.4
OG0007984	transcript_ENSUAMT00000013969	rna-XM_034659010.1
OG0007985	transcript_ENSUAMT00000013967	rna-XM_011225880.3
OG0007986	transcript_ENSUAMT00000011014	rna-XM_034659014.1
OG0007987	transcript_ENSUAMT00000013726	rna-XM_011225885.3
OG0007988	transcript_ENSUAMT00000013734	rna-XM_002919965.4
OG0007989	transcript_ENSUAMT00000013741	rna-XM_002919966.4
OG0007990	transcript_ENSUAMT00000013748	rna-XM_034659016.1
OG0007991	transcript_ENSUAMT00000037158	rna-XM_034657268.1
OG0007992	transcript_ENSUAMT00000022031	rna-XM_002928116.4
OG0007993	transcript_ENSUAMT00000034569	rna-XM_034659027.1
OG0007994	transcript_ENSUAMT00000034570	rna-XM_034659037.1
OG0007995	transcript_ENSUAMT00000034574	rna-XM_034657269.1
OG0007996	transcript_ENSUAMT00000023716	rna-XM_034659051.1
OG0007997	transcript_ENSUAMT00000023730	rna-XM_034657270.1
OG0007998	transcript_ENSUAMT00000023748	rna-XM_034659043.1
OG0007999	transcript_ENSUAMT00000008527	rna-XM_019793140.2
OG0008000	transcript_ENSUAMT00000008532	rna-XM_034659054.1
OG0008001	transcript_ENSUAMT00000023335	rna-XM_034659055.1
OG0008002	transcript_ENSUAMT00000033282	rna-XM_019809016.2
OG0008003	transcript_ENSUAMT00000033284	rna-XM_019809230.2
OG0008004	transcript_ENSUAMT00000033287	rna-XM_002912401.4
OG0008005	transcript_ENSUAMT00000033288	rna-XM_002912436.4
OG0008006	transcript_ENSUAMT00000004497	rna-XM_002912403.4
OG0008007	transcript_ENSUAMT00000004499	rna-XM_002912404.4
OG0008008	transcript_ENSUAMT00000004727	rna-XM_019809438.2
OG0008009	transcript_ENSUAMT00000004740	rna-XM_002912408.4
OG0008010	transcript_ENSUAMT00000012007	rna-XM_034659076.1
OG0008011	transcript_ENSUAMT00000011774	rna-XM_011237191.3
OG0008012	transcript_ENSUAMT00000011772	rna-XM_002912438.3
OG0008013	transcript_ENSUAMT00000011771	rna-XM_034659080.1
OG0008014	transcript_ENSUAMT00000039677	rna-XM_002912413.4
OG0008015	transcript_ENSUAMT00000039676	rna-XM_002912414.4
OG0008016	transcript_ENSUAMT00000039675	rna-XM_034659084.1
OG0008017	transcript_ENSUAMT00000019826	rna-XM_002912423.4
OG0008018	transcript_ENSUAMT00000019825	rna-XM_002912424.4
OG0008019	transcript_ENSUAMT00000037668	rna-XM_011217289.3
OG0008020	transcript_ENSUAMT00000037658	rna-XM_034659098.1
OG0008021	transcript_ENSUAMT00000029116	rna-XM_002928295.4
OG0008022	transcript_ENSUAMT00000011239	rna-XM_002914053.4
OG0008023	transcript_ENSUAMT00000011230	rna-XM_034659127.1
OG0008024	transcript_ENSUAMT00000011207	rna-XM_034659124.1
OG0008025	transcript_ENSUAMT00000011202	rna-XM_034659133.1
OG0008026	transcript_ENSUAMT00000030354	rna-XM_002914049.4
OG0008027	transcript_ENSUAMT00000009522	rna-XM_034659138.1
OG0008028	transcript_ENSUAMT00000028135	rna-XM_019792852.2
OG0008029	transcript_ENSUAMT00000028137	rna-XM_011237833.3
OG0008030	transcript_ENSUAMT00000028139	rna-XM_002914040.4
OG0008031	transcript_ENSUAMT00000026655	rna-XM_002914036.4
OG0008032	transcript_ENSUAMT00000026527	rna-XM_002914035.4
OG0008033	transcript_ENSUAMT00000018705	rna-XM_002914034.4
OG0008034	transcript_ENSUAMT00000022075	rna-XM_034659165.1
OG0008035	transcript_ENSUAMT00000025082	rna-XM_011221545.3
OG0008036	transcript_ENSUAMT00000015510	rna-XM_002927156.4
OG0008037	transcript_ENSUAMT00000013469	rna-XM_011234710.3
OG0008038	transcript_ENSUAMT00000013472	rna-XM_034659182.1
OG0008039	transcript_ENSUAMT00000013480	rna-XM_002927158.4
OG0008040	transcript_ENSUAMT00000014123	rna-XM_019807896.2
OG0008041	transcript_ENSUAMT00000025384	rna-XM_034659184.1
OG0008042	transcript_ENSUAMT00000038853	rna-XM_034659195.1
OG0008043	transcript_ENSUAMT00000025274	rna-XM_034659197.1
OG0008044	transcript_ENSUAMT00000025276	rna-XM_002928406.4
OG0008045	transcript_ENSUAMT00000027304	rna-XM_034659201.1
OG0008046	transcript_ENSUAMT00000037585	rna-XM_034659213.1
OG0008047	transcript_ENSUAMT00000022141	rna-XM_002921807.4
OG0008048	transcript_ENSUAMT00000018801	rna-XM_034657274.1
OG0008049	transcript_ENSUAMT00000029228	rna-XM_034659221.1
OG0008050	transcript_ENSUAMT00000029221	rna-XM_034659222.1
OG0008051	transcript_ENSUAMT00000020622	rna-XM_011235315.3
OG0008052	transcript_ENSUAMT00000020623	rna-XM_019808378.2
OG0008053	transcript_ENSUAMT00000028235	rna-XM_002917734.4
OG0008054	transcript_ENSUAMT00000036117	rna-XM_002917740.4
OG0008055	transcript_ENSUAMT00000036903	rna-XM_002925305.4
OG0008056	transcript_ENSUAMT00000024534	rna-XM_002925306.4
OG0008057	transcript_ENSUAMT00000024538	rna-XM_002925307.4
OG0008058	transcript_ENSUAMT00000000499	rna-XM_002925301.4
OG0008059	transcript_ENSUAMT00000017787	rna-XM_002925302.4
OG0008060	transcript_ENSUAMT00000017794	rna-XM_034659238.1
OG0008061	transcript_ENSUAMT00000017812	rna-XM_034659241.1
OG0008062	transcript_ENSUAMT00000017818	rna-XM_002928802.4
OG0008063	transcript_ENSUAMT00000017823	rna-XM_019809506.2
OG0008064	transcript_ENSUAMT00000017859	rna-XM_011236724.3
OG0008065	transcript_ENSUAMT00000010386	rna-XM_034659250.1
OG0008066	transcript_ENSUAMT00000000202	rna-XM_034657276.1
OG0008067	transcript_ENSUAMT00000000215	rna-XM_002914905.4
OG0008068	transcript_ENSUAMT00000001438	rna-XM_034659305.1
OG0008069	transcript_ENSUAMT00000037771	rna-XM_011219319.3
OG0008070	transcript_ENSUAMT00000037772	rna-XM_002914900.4
OG0008071	transcript_ENSUAMT00000001181	rna-XM_034659321.1
OG0008072	transcript_ENSUAMT00000011554	rna-XM_034659324.1
OG0008073	transcript_ENSUAMT00000011553	rna-XM_011219318.2
OG0008074	transcript_ENSUAMT00000011552	rna-XM_019794861.2
OG0008075	transcript_ENSUAMT00000011551	rna-XM_034659328.1
OG0008076	transcript_ENSUAMT00000026774	rna-XM_034659335.1
OG0008077	transcript_ENSUAMT00000027003	rna-XM_002914914.4
OG0008078	transcript_ENSUAMT00000027015	rna-XM_011219299.3
OG0008079	transcript_ENSUAMT00000027018	rna-XM_019794838.2
OG0008080	transcript_ENSUAMT00000023261	rna-XM_019794833.2
OG0008081	transcript_ENSUAMT00000038006	rna-XM_034659345.1
OG0008082	transcript_ENSUAMT00000024932	rna-XM_019794860.2
OG0008083	transcript_ENSUAMT00000001046	rna-XM_002914877.4
OG0008084	transcript_ENSUAMT00000039707	rna-XM_034659351.1
OG0008085	transcript_ENSUAMT00000039711	rna-XM_034659352.1
OG0008086	transcript_ENSUAMT00000039712	rna-XM_002914875.4
OG0008087	transcript_ENSUAMT00000039714	rna-XM_002914873.4
OG0008088	transcript_ENSUAMT00000026928	rna-XM_019794864.2
OG0008089	transcript_ENSUAMT00000015860	rna-XM_019802032.2
