Orthogroup	ursAme.longCDS.prots	ursMar.longCDS.prots
OG0007762	transcript_ENSUAMT00000008328	rna26158
OG0007763	transcript_ENSUAMT00000008330	rna26156
OG0007764	transcript_ENSUAMT00000009427	rna26154
OG0007765	transcript_ENSUAMT00000009468	rna26153
OG0007766	transcript_ENSUAMT00000009471	rna26151
OG0007767	transcript_ENSUAMT00000009483	rna26150
OG0007768	transcript_ENSUAMT00000009494	rna26149
OG0007769	transcript_ENSUAMT00000009610	rna26147
OG0007770	transcript_ENSUAMT00000009615	rna26146
OG0007771	transcript_ENSUAMT00000009623	rna26144
OG0007772	transcript_ENSUAMT00000009628	rna26143
OG0007773	transcript_ENSUAMT00000041669	rna26138
OG0007774	transcript_ENSUAMT00000041671	rna26137
OG0007775	transcript_ENSUAMT00000041673	rna26135
OG0007776	transcript_ENSUAMT00000041661	rna26133
OG0007777	transcript_ENSUAMT00000041658	rna26131
OG0007778	transcript_ENSUAMT00000041656	rna26130
OG0007779	transcript_ENSUAMT00000041655	rna26125
OG0007780	transcript_ENSUAMT00000041653	rna26124
OG0007781	transcript_ENSUAMT00000041654	rna26117
OG0007782	transcript_ENSUAMT00000041652	rna26116
OG0007783	transcript_ENSUAMT00000041648	rna26113
OG0007784	transcript_ENSUAMT00000041647	rna26112
OG0007785	transcript_ENSUAMT00000041645	rna26110
OG0007786	transcript_ENSUAMT00000041643	rna26108
OG0007787	transcript_ENSUAMT00000041642	rna26104
OG0007788	transcript_ENSUAMT00000041641	rna26103
OG0007789	transcript_ENSUAMT00000019571	rna26100
OG0007790	transcript_ENSUAMT00000019563	rna26095
OG0007791	transcript_ENSUAMT00000019558	rna26093
OG0007792	transcript_ENSUAMT00000019553	rna26091
OG0007793	transcript_ENSUAMT00000031339	rna26088
OG0007794	transcript_ENSUAMT00000031338	rna26086
OG0007795	transcript_ENSUAMT00000030250	rna26085
OG0007796	transcript_ENSUAMT00000030147	rna26084
OG0007797	transcript_ENSUAMT00000030141	rna26082
OG0007798	transcript_ENSUAMT00000030138	rna26078
OG0007799	transcript_ENSUAMT00000030137	rna26077
OG0007800	transcript_ENSUAMT00000030136	rna26075
OG0007801	transcript_ENSUAMT00000030134	rna26074
OG0007802	transcript_ENSUAMT00000030132	rna26073
OG0007803	transcript_ENSUAMT00000030123	rna26070
OG0007804	transcript_ENSUAMT00000030121	rna26069
OG0007805	transcript_ENSUAMT00000030023	rna26064
OG0007806	transcript_ENSUAMT00000030018	rna26063
OG0007807	transcript_ENSUAMT00000017533	rna26060
OG0007808	transcript_ENSUAMT00000017529	rna26059
OG0007809	transcript_ENSUAMT00000008630	rna26054
OG0007810	transcript_ENSUAMT00000008540	rna26050
OG0007811	transcript_ENSUAMT00000008537	rna26049
OG0007812	transcript_ENSUAMT00000008521	rna26048
OG0007813	transcript_ENSUAMT00000008496	rna26046
OG0007814	transcript_ENSUAMT00000008372	rna26045
OG0007815	transcript_ENSUAMT00000023492	rna26043
OG0007816	transcript_ENSUAMT00000023120	rna26042
OG0007817	transcript_ENSUAMT00000017422	rna26041
OG0007818	transcript_ENSUAMT00000017450	rna26040
OG0007819	transcript_ENSUAMT00000017453	rna26039
OG0007820	transcript_ENSUAMT00000017467	rna26037
OG0007821	transcript_ENSUAMT00000017475	rna26036
OG0007822	transcript_ENSUAMT00000017711	rna26035
OG0007823	transcript_ENSUAMT00000017746	rna26028
OG0007824	transcript_ENSUAMT00000018161	rna26019
OG0007825	transcript_ENSUAMT00000009929	rna26011
OG0007826	transcript_ENSUAMT00000019647	rna26006
OG0007827	transcript_ENSUAMT00000019646	rna26004
OG0007828	transcript_ENSUAMT00000019643	rna26002
OG0007829	transcript_ENSUAMT00000019642	rna26000
OG0007830	transcript_ENSUAMT00000022329	rna25997
OG0007831	transcript_ENSUAMT00000038956	rna25985
OG0007832	transcript_ENSUAMT00000038979	rna25983
OG0007833	transcript_ENSUAMT00000026065	rna25973
OG0007834	transcript_ENSUAMT00000028317	rna25971
OG0007835	transcript_ENSUAMT00000040087	rna25970
OG0007836	transcript_ENSUAMT00000040073	rna25969
OG0007837	transcript_ENSUAMT00000031083	rna25968
OG0007838	transcript_ENSUAMT00000029427	rna25337
OG0007839	transcript_ENSUAMT00000039782	rna25349
OG0007840	transcript_ENSUAMT00000039783	rna25353
OG0007841	transcript_ENSUAMT00000039809	rna25358
OG0007842	transcript_ENSUAMT00000039822	rna25359
OG0007843	transcript_ENSUAMT00000039823	rna25360
OG0007844	transcript_ENSUAMT00000039825	rna25362
OG0007845	transcript_ENSUAMT00000039827	rna25363
OG0007846	transcript_ENSUAMT00000024394	rna25367
OG0007847	transcript_ENSUAMT00000024391	rna25371
OG0007848	transcript_ENSUAMT00000013909	rna25383
OG0007849	transcript_ENSUAMT00000036464	rna25385
OG0007850	transcript_ENSUAMT00000002432	rna25389
OG0007851	transcript_ENSUAMT00000025272	rna25392
OG0007852	transcript_ENSUAMT00000028480	rna25394
OG0007853	transcript_ENSUAMT00000006556	rna25399
OG0007854	transcript_ENSUAMT00000006539	rna25400
OG0007855	transcript_ENSUAMT00000030451	rna25403
OG0007856	transcript_ENSUAMT00000038887	rna25405
OG0007857	transcript_ENSUAMT00000026363	rna25409
OG0007858	transcript_ENSUAMT00000026381	rna25410
OG0007859	transcript_ENSUAMT00000026383	rna25411
OG0007860	transcript_ENSUAMT00000026385	rna25412
OG0007861	transcript_ENSUAMT00000033735	rna25418
OG0007862	transcript_ENSUAMT00000033739	rna25421
OG0007863	transcript_ENSUAMT00000008694	rna25422
OG0007864	transcript_ENSUAMT00000041104	rna25425
OG0007865	transcript_ENSUAMT00000041102	rna25427
OG0007866	transcript_ENSUAMT00000011338	rna25431
OG0007867	transcript_ENSUAMT00000018169	rna25436
OG0007868	transcript_ENSUAMT00000027373	rna25441
OG0007869	transcript_ENSUAMT00000032696	rna25446
OG0007870	transcript_ENSUAMT00000032701	rna25449
OG0007871	transcript_ENSUAMT00000032703	rna25450
OG0007872	transcript_ENSUAMT00000025710	rna19639
OG0007873	transcript_ENSUAMT00000035355	rna19636
OG0007874	transcript_ENSUAMT00000035356	rna19633
OG0007875	transcript_ENSUAMT00000030848	rna19624
OG0007876	transcript_ENSUAMT00000035178	rna19621
OG0007877	transcript_ENSUAMT00000035180	rna19620
OG0007878	transcript_ENSUAMT00000035181	rna19619
OG0007879	transcript_ENSUAMT00000013525	rna19618
OG0007880	transcript_ENSUAMT00000012970	rna19614
OG0007881	transcript_ENSUAMT00000013677	rna19612
OG0007882	transcript_ENSUAMT00000013685	rna19606
OG0007883	transcript_ENSUAMT00000014924	rna19605
OG0007884	transcript_ENSUAMT00000015739	rna19603
OG0007885	transcript_ENSUAMT00000015848	rna19594
OG0007886	transcript_ENSUAMT00000015851	rna19593
OG0007887	transcript_ENSUAMT00000015859	rna19591
OG0007888	transcript_ENSUAMT00000002239	rna19589
OG0007889	transcript_ENSUAMT00000002251	rna19588
OG0007890	transcript_ENSUAMT00000002284	rna19584
OG0007891	transcript_ENSUAMT00000002288	rna19582
OG0007892	transcript_ENSUAMT00000002328	rna19581
OG0007893	transcript_ENSUAMT00000012522	rna19579
OG0007894	transcript_ENSUAMT00000012514	rna19578
OG0007895	transcript_ENSUAMT00000041586	rna19577
OG0007897	transcript_ENSUAMT00000036082	rna19573
OG0007898	transcript_ENSUAMT00000036060	rna19570
OG0007899	transcript_ENSUAMT00000036055	rna19568
OG0007900	transcript_ENSUAMT00000030683	rna19555
OG0007901	transcript_ENSUAMT00000008300	rna19552
OG0007902	transcript_ENSUAMT00000008260	rna19549
OG0007903	transcript_ENSUAMT00000008632	rna19544
OG0007904	transcript_ENSUAMT00000039337	rna19543
OG0007905	transcript_ENSUAMT00000002609	rna19538
OG0007906	transcript_ENSUAMT00000002622	rna19529
OG0007907	transcript_ENSUAMT00000034343	rna19528
OG0007908	transcript_ENSUAMT00000034342	rna19527
OG0007909	transcript_ENSUAMT00000000925	rna19520
OG0007910	transcript_ENSUAMT00000000945	rna19518
OG0007911	transcript_ENSUAMT00000003425	rna19513
OG0007912	transcript_ENSUAMT00000024953	rna19501
OG0007913	transcript_ENSUAMT00000002475	rna19500
OG0007914	transcript_ENSUAMT00000002466	rna19499
OG0007915	transcript_ENSUAMT00000002460	rna19497
OG0007916	transcript_ENSUAMT00000002453	rna19495
OG0007917	transcript_ENSUAMT00000011826	rna19491
OG0007918	transcript_ENSUAMT00000018665	rna19487
OG0007919	transcript_ENSUAMT00000024508	rna19484
OG0007920	transcript_ENSUAMT00000024510	rna19483
OG0007921	transcript_ENSUAMT00000024520	rna19481
OG0007922	transcript_ENSUAMT00000011889	rna19477
OG0007923	transcript_ENSUAMT00000011897	rna19476
OG0007924	transcript_ENSUAMT00000024914	rna19470
OG0007925	transcript_ENSUAMT00000027110	rna19468
OG0007926	transcript_ENSUAMT00000027106	rna19456
OG0007927	transcript_ENSUAMT00000027099	rna19454
OG0007928	transcript_ENSUAMT00000027091	rna19450
OG0007929	transcript_ENSUAMT00000001699	rna19449
OG0007930	transcript_ENSUAMT00000001779	rna19446
OG0007931	transcript_ENSUAMT00000024549	rna19444
OG0007932	transcript_ENSUAMT00000007122	rna19441
OG0007933	transcript_ENSUAMT00000031113	rna19436
OG0007934	transcript_ENSUAMT00000031115	rna19432
OG0007935	transcript_ENSUAMT00000031116	rna19430
OG0007936	transcript_ENSUAMT00000031117	rna19429
OG0007937	transcript_ENSUAMT00000031118	rna19428
OG0007938	transcript_ENSUAMT00000036951	rna19421
OG0007939	transcript_ENSUAMT00000037010	rna19419
OG0007940	transcript_ENSUAMT00000007588	rna19417
OG0007941	transcript_ENSUAMT00000007611	rna19411
OG0007942	transcript_ENSUAMT00000007617	rna19410
OG0007943	transcript_ENSUAMT00000028361	rna19408
OG0007944	transcript_ENSUAMT00000028404	rna19395
OG0007945	transcript_ENSUAMT00000038066	rna19397
OG0007946	transcript_ENSUAMT00000038067	rna19403
OG0007947	transcript_ENSUAMT00000019581	rna35374
OG0007948	transcript_ENSUAMT00000019591	rna35369
OG0007949	transcript_ENSUAMT00000016850	rna35367
OG0007950	transcript_ENSUAMT00000024228	rna20859
OG0007951	transcript_ENSUAMT00000024224	rna20861
OG0007952	transcript_ENSUAMT00000007347	rna20864
OG0007953	transcript_ENSUAMT00000030532	rna20865
OG0007954	transcript_ENSUAMT00000038541	rna20867
OG0007955	transcript_ENSUAMT00000038507	rna20868
OG0007956	transcript_ENSUAMT00000019347	rna20869
OG0007957	transcript_ENSUAMT00000037844	rna20876
OG0007958	transcript_ENSUAMT00000037846	rna20879
OG0007959	transcript_ENSUAMT00000008173	rna20886
OG0007960	transcript_ENSUAMT00000017062	rna20887
OG0007961	transcript_ENSUAMT00000017125	rna20888
OG0007962	transcript_ENSUAMT00000014314	rna20895
OG0007963	transcript_ENSUAMT00000014313	rna20896
OG0007964	transcript_ENSUAMT00000014310	rna20897
OG0007965	transcript_ENSUAMT00000008449	rna20898
OG0007966	transcript_ENSUAMT00000000536	rna20901
OG0007967	transcript_ENSUAMT00000000325	rna20903
OG0007968	transcript_ENSUAMT00000000608	rna20904
OG0007969	transcript_ENSUAMT00000001684	rna20905
OG0007970	transcript_ENSUAMT00000001599	rna20908
OG0007971	transcript_ENSUAMT00000032344	rna21571
OG0007972	transcript_ENSUAMT00000032339	rna21572
OG0007973	transcript_ENSUAMT00000009078	rna21575
OG0007974	transcript_ENSUAMT00000014484	rna21576
OG0007975	transcript_ENSUAMT00000008664	rna21584
OG0007976	transcript_ENSUAMT00000008671	rna21587
OG0007977	transcript_ENSUAMT00000007960	rna21594
OG0007978	transcript_ENSUAMT00000004159	rna21599
OG0007979	transcript_ENSUAMT00000021992	rna21600
OG0007980	transcript_ENSUAMT00000021995	rna21601
OG0007981	transcript_ENSUAMT00000022000	rna21603
OG0007982	transcript_ENSUAMT00000022005	rna21608
OG0007983	transcript_ENSUAMT00000013970	rna21610
OG0007984	transcript_ENSUAMT00000013969	rna21611
OG0007985	transcript_ENSUAMT00000013967	rna21614
OG0007986	transcript_ENSUAMT00000011014	rna21615
OG0007987	transcript_ENSUAMT00000013726	rna21616
OG0007988	transcript_ENSUAMT00000013734	rna21623
OG0007989	transcript_ENSUAMT00000013741	rna21624
OG0007990	transcript_ENSUAMT00000013748	rna21625
OG0007991	transcript_ENSUAMT00000037158	rna21628
OG0007992	transcript_ENSUAMT00000022031	rna21629
OG0007993	transcript_ENSUAMT00000034569	rna21633
OG0007994	transcript_ENSUAMT00000034570	rna21634
OG0007995	transcript_ENSUAMT00000034574	rna21637
OG0007996	transcript_ENSUAMT00000023716	rna21639
OG0007997	transcript_ENSUAMT00000023730	rna21641
OG0007998	transcript_ENSUAMT00000023748	rna21642
OG0007999	transcript_ENSUAMT00000008527	rna21643
OG0008000	transcript_ENSUAMT00000008532	rna21644
OG0008001	transcript_ENSUAMT00000023335	rna21665
OG0008002	transcript_ENSUAMT00000033282	rna21667
OG0008003	transcript_ENSUAMT00000033284	rna21668
OG0008004	transcript_ENSUAMT00000033287	rna21669
OG0008005	transcript_ENSUAMT00000033288	rna21670
OG0008006	transcript_ENSUAMT00000004497	rna21678
OG0008007	transcript_ENSUAMT00000004499	rna21679
OG0008008	transcript_ENSUAMT00000004727	rna21681
OG0008009	transcript_ENSUAMT00000004740	rna21682
OG0008010	transcript_ENSUAMT00000012007	rna21687
OG0008011	transcript_ENSUAMT00000011774	rna21691
OG0008012	transcript_ENSUAMT00000011772	rna21693
OG0008013	transcript_ENSUAMT00000011771	rna21694
OG0008014	transcript_ENSUAMT00000039677	rna21696
OG0008015	transcript_ENSUAMT00000039676	rna21698
OG0008016	transcript_ENSUAMT00000039675	rna21700
OG0008017	transcript_ENSUAMT00000019826	rna21718
OG0008018	transcript_ENSUAMT00000019825	rna21719
OG0008019	transcript_ENSUAMT00000037668	rna21722
OG0008020	transcript_ENSUAMT00000037658	rna21725
OG0008021	transcript_ENSUAMT00000029116	rna21730
OG0008022	transcript_ENSUAMT00000011239	rna21736
OG0008023	transcript_ENSUAMT00000011230	rna21738
OG0008024	transcript_ENSUAMT00000011207	rna21739
OG0008025	transcript_ENSUAMT00000011202	rna21740
OG0008026	transcript_ENSUAMT00000030354	rna21741
OG0008027	transcript_ENSUAMT00000009522	rna21744
OG0008028	transcript_ENSUAMT00000028135	rna21751
OG0008029	transcript_ENSUAMT00000028137	rna21754
OG0008030	transcript_ENSUAMT00000028139	rna21759
OG0008031	transcript_ENSUAMT00000026655	rna21771
OG0008032	transcript_ENSUAMT00000026527	rna21783
OG0008033	transcript_ENSUAMT00000018705	rna21784
OG0008034	transcript_ENSUAMT00000022075	rna21787
OG0008035	transcript_ENSUAMT00000025082	rna21790
OG0008036	transcript_ENSUAMT00000015510	rna21795
OG0008037	transcript_ENSUAMT00000013469	rna21808
OG0008038	transcript_ENSUAMT00000013472	rna21810
OG0008039	transcript_ENSUAMT00000013480	rna21817
OG0008040	transcript_ENSUAMT00000014123	rna21819
OG0008041	transcript_ENSUAMT00000025384	rna21822
OG0008042	transcript_ENSUAMT00000038853	rna21824
OG0008043	transcript_ENSUAMT00000025274	rna21825
OG0008044	transcript_ENSUAMT00000025276	rna21826
OG0008045	transcript_ENSUAMT00000027304	rna21829
OG0008046	transcript_ENSUAMT00000037585	rna21836
OG0008047	transcript_ENSUAMT00000022141	rna21839
OG0008048	transcript_ENSUAMT00000018801	rna21840
OG0008049	transcript_ENSUAMT00000029228	rna21852
OG0008050	transcript_ENSUAMT00000029221	rna21854
OG0008051	transcript_ENSUAMT00000020622	rna21861
OG0008052	transcript_ENSUAMT00000020623	rna21862
OG0008053	transcript_ENSUAMT00000028235	rna21864
OG0008054	transcript_ENSUAMT00000036117	rna21869
OG0008055	transcript_ENSUAMT00000036903	rna21871
OG0008056	transcript_ENSUAMT00000024534	rna21884
OG0008057	transcript_ENSUAMT00000024538	rna21885
OG0008058	transcript_ENSUAMT00000000499	rna21887
OG0008059	transcript_ENSUAMT00000017787	rna21889
OG0008060	transcript_ENSUAMT00000017794	rna21893
OG0008061	transcript_ENSUAMT00000017812	rna21896
OG0008062	transcript_ENSUAMT00000017818	rna21898
OG0008063	transcript_ENSUAMT00000017823	rna21899
OG0008064	transcript_ENSUAMT00000017859	rna21902
OG0008065	transcript_ENSUAMT00000010386	rna21906
OG0008066	transcript_ENSUAMT00000000202	rna21911
OG0008067	transcript_ENSUAMT00000000215	rna21913
OG0008068	transcript_ENSUAMT00000001438	rna21920
OG0008069	transcript_ENSUAMT00000037771	rna21929
OG0008070	transcript_ENSUAMT00000037772	rna21931
OG0008071	transcript_ENSUAMT00000001181	rna21933
OG0008072	transcript_ENSUAMT00000011554	rna21934
OG0008073	transcript_ENSUAMT00000011553	rna21937
OG0008074	transcript_ENSUAMT00000011552	rna21938
OG0008075	transcript_ENSUAMT00000011551	rna21939
OG0008076	transcript_ENSUAMT00000026774	rna21942
OG0008077	transcript_ENSUAMT00000027003	rna21946
OG0008078	transcript_ENSUAMT00000027015	rna21952
OG0008079	transcript_ENSUAMT00000027018	rna21953
OG0008080	transcript_ENSUAMT00000023261	rna21956
OG0008081	transcript_ENSUAMT00000038006	rna21961
OG0008082	transcript_ENSUAMT00000024932	rna21965
OG0008083	transcript_ENSUAMT00000001046	rna21966
OG0008084	transcript_ENSUAMT00000039707	rna21967
OG0008085	transcript_ENSUAMT00000039711	rna21968
OG0008086	transcript_ENSUAMT00000039712	rna21969
OG0008087	transcript_ENSUAMT00000039714	rna21970
OG0008088	transcript_ENSUAMT00000026928	rna21973
OG0008089	transcript_ENSUAMT00000015860	rna21974
OG0008090	transcript_ENSUAMT00000015798	rna21978
OG0008091	transcript_ENSUAMT00000015796	rna21980
OG0008092	transcript_ENSUAMT00000026438	rna21981
OG0008093	transcript_ENSUAMT00000026445	rna21982
OG0008094	transcript_ENSUAMT00000023195	rna21988
OG0008095	transcript_ENSUAMT00000023188	rna21991
OG0008096	transcript_ENSUAMT00000031381	rna22006
OG0008097	transcript_ENSUAMT00000031377	rna22007
OG0008098	transcript_ENSUAMT00000031374	rna22011
OG0008099	transcript_ENSUAMT00000031373	rna22012
OG0008100	transcript_ENSUAMT00000031372	rna22014
OG0008101	transcript_ENSUAMT00000031368	rna22015
OG0008102	transcript_ENSUAMT00000031364	rna22016
OG0008103	transcript_ENSUAMT00000031361	rna22017
OG0008104	transcript_ENSUAMT00000031360	rna22019
OG0008105	transcript_ENSUAMT00000031356	rna22022
OG0008106	transcript_ENSUAMT00000031354	rna22023
OG0008107	transcript_ENSUAMT00000031349	rna22024
OG0008108	transcript_ENSUAMT00000031347	rna22025
OG0008109	transcript_ENSUAMT00000031345	rna22026
OG0008110	transcript_ENSUAMT00000026971	rna22028
OG0008111	transcript_ENSUAMT00000026973	rna22029
OG0008112	transcript_ENSUAMT00000026987	rna22031
OG0008113	transcript_ENSUAMT00000035433	rna11876
OG0008114	transcript_ENSUAMT00000027136	rna22041
OG0008115	transcript_ENSUAMT00000027142	rna22042
OG0008116	transcript_ENSUAMT00000014485	rna22043
OG0008117	transcript_ENSUAMT00000030334	rna22045
OG0008118	transcript_ENSUAMT00000027338	rna22053
OG0008119	transcript_ENSUAMT00000005199	rna22056
OG0008120	transcript_ENSUAMT00000040485	rna22062
OG0008121	transcript_ENSUAMT00000040490	rna22063
OG0008122	transcript_ENSUAMT00000040492	rna22064
OG0008123	transcript_ENSUAMT00000040494	rna22065
OG0008124	transcript_ENSUAMT00000040497	rna22068
OG0008125	transcript_ENSUAMT00000040499	rna22070
OG0008126	transcript_ENSUAMT00000040501	rna22071
OG0008127	transcript_ENSUAMT00000040502	rna22073
OG0008128	transcript_ENSUAMT00000040504	rna22074
OG0008129	transcript_ENSUAMT00000040506	rna22075
OG0008130	transcript_ENSUAMT00000040507	rna22079
OG0008131	transcript_ENSUAMT00000040508	rna22080
OG0008132	transcript_ENSUAMT00000040515	rna22081
OG0008133	transcript_ENSUAMT00000005941	rna22083
OG0008134	transcript_ENSUAMT00000016968	rna22085
OG0008135	transcript_ENSUAMT00000016970	rna22086
OG0008136	transcript_ENSUAMT00000016987	rna22089
OG0008137	transcript_ENSUAMT00000000029	rna22090
OG0008138	transcript_ENSUAMT00000036941	rna22091
OG0008139	transcript_ENSUAMT00000036940	rna22092
OG0008140	transcript_ENSUAMT00000036939	rna22093
OG0008141	transcript_ENSUAMT00000027758	rna22094
OG0008142	transcript_ENSUAMT00000027756	rna22099
OG0008143	transcript_ENSUAMT00000027754	rna22107
OG0008144	transcript_ENSUAMT00000027747	rna22110
OG0008145	transcript_ENSUAMT00000027738	rna22112
OG0008146	transcript_ENSUAMT00000027678	rna22113
