Orthogroup	ursAme.longCDS.prots	ursArc.longCDS.prots
OG0006537	transcript_ENSUAMT00000021233	rna19882
OG0006538	transcript_ENSUAMT00000016353	rna19886
OG0006539	transcript_ENSUAMT00000026868	rna19889
OG0006540	transcript_ENSUAMT00000003851	rna19900
OG0006541	transcript_ENSUAMT00000003836	rna19904
OG0006542	transcript_ENSUAMT00000003828	rna19906
OG0006543	transcript_ENSUAMT00000000302	rna19910
OG0006544	transcript_ENSUAMT00000008130	rna19921
OG0006545	transcript_ENSUAMT00000018066	rna19922
OG0006546	transcript_ENSUAMT00000007177	rna19939
OG0006547	transcript_ENSUAMT00000007413	rna19942
OG0006548	transcript_ENSUAMT00000026873	rna19950
OG0006549	transcript_ENSUAMT00000032078	rna19972
OG0006550	transcript_ENSUAMT00000001145	rna19976
OG0006551	transcript_ENSUAMT00000001191	rna19980
OG0006552	transcript_ENSUAMT00000001244	rna19982
OG0006553	transcript_ENSUAMT00000001275	rna19988
OG0006554	transcript_ENSUAMT00000001294	rna19990
OG0006555	transcript_ENSUAMT00000039395	rna19992
OG0006556	transcript_ENSUAMT00000039392	rna19994
OG0006557	transcript_ENSUAMT00000039359	rna20000
OG0006558	transcript_ENSUAMT00000037439	rna20003
OG0006559	transcript_ENSUAMT00000014201	rna20007
OG0006560	transcript_ENSUAMT00000024020	rna20010
OG0006561	transcript_ENSUAMT00000027723	rna20014
OG0006562	transcript_ENSUAMT00000028075	rna20017
OG0006563	transcript_ENSUAMT00000028077	rna20018
OG0006564	transcript_ENSUAMT00000016556	rna20019
OG0006565	transcript_ENSUAMT00000016560	rna20020
OG0006566	transcript_ENSUAMT00000017934	rna20029
OG0006567	transcript_ENSUAMT00000039465	rna20033
OG0006568	transcript_ENSUAMT00000039467	rna20035
OG0006569	transcript_ENSUAMT00000023674	rna20038
OG0006570	transcript_ENSUAMT00000016413	rna20045
OG0006571	transcript_ENSUAMT00000016398	rna20046
OG0006572	transcript_ENSUAMT00000025646	rna20055
OG0006573	transcript_ENSUAMT00000026108	rna20057
OG0006574	transcript_ENSUAMT00000022150	rna20060
OG0006575	transcript_ENSUAMT00000025246	rna20063
OG0006576	transcript_ENSUAMT00000014757	rna20064
OG0006577	transcript_ENSUAMT00000004763	rna20078
OG0006578	transcript_ENSUAMT00000004713	rna20079
OG0006579	transcript_ENSUAMT00000004675	rna20087
OG0006580	transcript_ENSUAMT00000011182	rna20109
OG0006581	transcript_ENSUAMT00000011179	rna20110
OG0006582	transcript_ENSUAMT00000023702	rna20111
OG0006583	transcript_ENSUAMT00000001372	rna20116
OG0006584	transcript_ENSUAMT00000002477	rna20125
OG0006585	transcript_ENSUAMT00000002448	rna20127
OG0006586	transcript_ENSUAMT00000008693	rna20128
OG0006587	transcript_ENSUAMT00000026708	rna20129
OG0006588	transcript_ENSUAMT00000012598	rna20133
OG0006589	transcript_ENSUAMT00000012601	rna20140
OG0006590	transcript_ENSUAMT00000012608	rna20144
OG0006591	transcript_ENSUAMT00000012609	rna20146
OG0006592	transcript_ENSUAMT00000034476	rna20148
OG0006593	transcript_ENSUAMT00000008387	rna20154
OG0006594	transcript_ENSUAMT00000008390	rna20156
OG0006595	transcript_ENSUAMT00000008391	rna20160
OG0006596	transcript_ENSUAMT00000006845	rna20166
OG0006597	transcript_ENSUAMT00000006833	rna20172
OG0006598	transcript_ENSUAMT00000006608	rna20176
OG0006599	transcript_ENSUAMT00000006605	rna20179
OG0006600	transcript_ENSUAMT00000006603	rna20181
OG0006601	transcript_ENSUAMT00000011322	rna20186
OG0006602	transcript_ENSUAMT00000011440	rna20189
OG0006603	transcript_ENSUAMT00000011536	rna20191
OG0006604	transcript_ENSUAMT00000011682	rna20205
OG0006605	transcript_ENSUAMT00000021424	rna20208
OG0006606	transcript_ENSUAMT00000021425	rna20209
OG0006607	transcript_ENSUAMT00000021426	rna20210
OG0006608	transcript_ENSUAMT00000021431	rna20213
OG0006609	transcript_ENSUAMT00000021432	rna20214
OG0006610	transcript_ENSUAMT00000021435	rna20215
OG0006611	transcript_ENSUAMT00000021457	rna20221
OG0006612	transcript_ENSUAMT00000021474	rna20228
OG0006613	transcript_ENSUAMT00000026135	rna20242
OG0006614	transcript_ENSUAMT00000026131	rna20244
OG0006615	transcript_ENSUAMT00000026128	rna20247
OG0006616	transcript_ENSUAMT00000026122	rna20252
OG0006617	transcript_ENSUAMT00000034781	rna20257
OG0006618	transcript_ENSUAMT00000007705	rna20268
OG0006619	transcript_ENSUAMT00000011906	rna20272
OG0006620	transcript_ENSUAMT00000015992	rna20275
OG0006621	transcript_ENSUAMT00000041815	rna20284
OG0006622	transcript_ENSUAMT00000041812	rna20293
OG0006623	transcript_ENSUAMT00000041811	rna20294
OG0006624	transcript_ENSUAMT00000016006	rna20296
OG0006625	transcript_ENSUAMT00000011030	rna20302
OG0006626	transcript_ENSUAMT00000017657	rna20304
OG0006627	transcript_ENSUAMT00000017668	rna20305
OG0006628	transcript_ENSUAMT00000017676	rna20306
OG0006629	transcript_ENSUAMT00000018082	rna20309
OG0006630	transcript_ENSUAMT00000018087	rna20310
OG0006631	transcript_ENSUAMT00000018090	rna20317
OG0006632	transcript_ENSUAMT00000033979	rna20318
OG0006633	transcript_ENSUAMT00000020515	rna20323
OG0006634	transcript_ENSUAMT00000009291	rna20331
OG0006635	transcript_ENSUAMT00000009293	rna20332
OG0006636	transcript_ENSUAMT00000009294	rna20333
OG0006637	transcript_ENSUAMT00000009297	rna20335
OG0006638	transcript_ENSUAMT00000009299	rna20336
OG0006639	transcript_ENSUAMT00000030873	rna20361
OG0006640	transcript_ENSUAMT00000040247	rna20364
OG0006641	transcript_ENSUAMT00000040263	rna20372
OG0006642	transcript_ENSUAMT00000017464	rna20378
OG0006643	transcript_ENSUAMT00000010423	rna20387
OG0006644	transcript_ENSUAMT00000010434	rna20403
OG0006645	transcript_ENSUAMT00000039962	rna43551
OG0006646	transcript_ENSUAMT00000000199	rna43554
OG0006647	transcript_ENSUAMT00000000272	rna43555
OG0006648	transcript_ENSUAMT00000001451	rna43571
OG0006649	transcript_ENSUAMT00000021090	rna43578
OG0006650	transcript_ENSUAMT00000021086	rna43582
OG0006651	transcript_ENSUAMT00000022884	rna43587
OG0006652	transcript_ENSUAMT00000022882	rna43588
OG0006653	transcript_ENSUAMT00000022880	rna43589
OG0006654	transcript_ENSUAMT00000022857	rna43594
OG0006655	transcript_ENSUAMT00000004420	rna47442
OG0006656	transcript_ENSUAMT00000004426	rna47438
OG0006657	transcript_ENSUAMT00000004429	rna47437
OG0006658	transcript_ENSUAMT00000004434	rna47435
OG0006659	transcript_ENSUAMT00000004463	rna47427
OG0006660	transcript_ENSUAMT00000004468	rna47419
OG0006661	transcript_ENSUAMT00000022846	rna43595
OG0006662	transcript_ENSUAMT00000014472	rna43599
OG0006663	transcript_ENSUAMT00000012535	rna43605
OG0006664	transcript_ENSUAMT00000028451	rna43615
OG0006665	transcript_ENSUAMT00000028485	rna43621
OG0006666	transcript_ENSUAMT00000028489	rna43622
OG0006667	transcript_ENSUAMT00000039215	rna43633
OG0006668	transcript_ENSUAMT00000039219	rna43634
OG0006669	transcript_ENSUAMT00000039222	rna43637
OG0006670	transcript_ENSUAMT00000031286	rna43651
OG0006671	transcript_ENSUAMT00000022640	rna43666
OG0006672	transcript_ENSUAMT00000034873	rna43669
OG0006673	transcript_ENSUAMT00000034875	rna43677
OG0006674	transcript_ENSUAMT00000001577	rna43686
OG0006675	transcript_ENSUAMT00000029204	rna43693
OG0006676	transcript_ENSUAMT00000001237	rna43699
OG0006677	transcript_ENSUAMT00000003929	rna43703
OG0006678	transcript_ENSUAMT00000013993	rna43707
OG0006679	transcript_ENSUAMT00000016611	rna43713
OG0006680	transcript_ENSUAMT00000015094	rna43720
OG0006681	transcript_ENSUAMT00000029511	rna43721
OG0006682	transcript_ENSUAMT00000029475	rna43724
OG0006683	transcript_ENSUAMT00000015242	rna43725
OG0006684	transcript_ENSUAMT00000003377	rna43733
OG0006685	transcript_ENSUAMT00000001478	rna43739
OG0006686	transcript_ENSUAMT00000001383	rna43740
OG0006687	transcript_ENSUAMT00000001333	rna43741
OG0006688	transcript_ENSUAMT00000001102	rna43751
OG0006689	transcript_ENSUAMT00000001029	rna43753
OG0006690	transcript_ENSUAMT00000013165	rna43755
OG0006691	transcript_ENSUAMT00000013189	rna43759
OG0006692	transcript_ENSUAMT00000004571	rna43769
OG0006693	transcript_ENSUAMT00000031307	rna7716
OG0006694	transcript_ENSUAMT00000031317	rna7728
OG0006695	transcript_ENSUAMT00000031323	rna7733
OG0006696	transcript_ENSUAMT00000031333	rna7735
OG0006698	transcript_ENSUAMT00000029909	rna7742
OG0006699	transcript_ENSUAMT00000029914	rna7748
OG0006700	transcript_ENSUAMT00000029916	rna7758
OG0006701	transcript_ENSUAMT00000029924	rna7766
OG0006702	transcript_ENSUAMT00000029926	rna7769
OG0006703	transcript_ENSUAMT00000029949	rna7771
OG0006704	transcript_ENSUAMT00000040926	rna7775
OG0006705	transcript_ENSUAMT00000013974	rna7785
OG0006706	transcript_ENSUAMT00000014250	rna7787
OG0006707	transcript_ENSUAMT00000014253	rna7789
OG0006708	transcript_ENSUAMT00000014262	rna7792
OG0006709	transcript_ENSUAMT00000014267	rna7796
OG0006710	transcript_ENSUAMT00000014273	rna7798
OG0006711	transcript_ENSUAMT00000014277	rna7800
OG0006712	transcript_ENSUAMT00000014279	rna7801
OG0006713	transcript_ENSUAMT00000014282	rna7804
OG0006714	transcript_ENSUAMT00000014286	rna7815
OG0006715	transcript_ENSUAMT00000014290	rna7819
OG0006716	transcript_ENSUAMT00000014294	rna7821
OG0006717	transcript_ENSUAMT00000021249	rna7824
OG0006718	transcript_ENSUAMT00000022284	rna7825
OG0006719	transcript_ENSUAMT00000022280	rna7832
OG0006720	transcript_ENSUAMT00000028879	rna7839
OG0006721	transcript_ENSUAMT00000029192	rna7841
OG0006722	transcript_ENSUAMT00000029253	rna7853
OG0006723	transcript_ENSUAMT00000035205	rna7855
OG0006724	transcript_ENSUAMT00000035209	rna7858
OG0006725	transcript_ENSUAMT00000035212	rna7860
OG0006726	transcript_ENSUAMT00000035213	rna7863
OG0006727	transcript_ENSUAMT00000035214	rna7865
OG0006728	transcript_ENSUAMT00000035215	rna7866
OG0006729	transcript_ENSUAMT00000035437	rna7868
OG0006730	transcript_ENSUAMT00000041138	rna7872
OG0006731	transcript_ENSUAMT00000041140	rna7877
OG0006732	transcript_ENSUAMT00000041143	rna7878
OG0006733	transcript_ENSUAMT00000041144	rna7882
OG0006734	transcript_ENSUAMT00000041145	rna7884
OG0006735	transcript_ENSUAMT00000026961	rna7886
OG0006736	transcript_ENSUAMT00000004022	rna7887
OG0006737	transcript_ENSUAMT00000004544	rna7892
OG0006738	transcript_ENSUAMT00000025931	rna7903
OG0006739	transcript_ENSUAMT00000025929	rna7907
OG0006740	transcript_ENSUAMT00000025928	rna7915
OG0006741	transcript_ENSUAMT00000025926	rna7917
OG0006742	transcript_ENSUAMT00000025925	rna7920
OG0006743	transcript_ENSUAMT00000025924	rna7922
OG0006744	transcript_ENSUAMT00000025923	rna7925
OG0006745	transcript_ENSUAMT00000025918	rna7928
OG0006746	transcript_ENSUAMT00000035044	rna7933
OG0006747	transcript_ENSUAMT00000035042	rna7937
OG0006748	transcript_ENSUAMT00000035041	rna7938
OG0006749	transcript_ENSUAMT00000035036	rna7946
OG0006750	transcript_ENSUAMT00000035034	rna7951
OG0006751	transcript_ENSUAMT00000035030	rna7953
OG0006752	transcript_ENSUAMT00000035028	rna7958
OG0006753	transcript_ENSUAMT00000035005	rna7959
OG0006754	transcript_ENSUAMT00000041236	rna7973
OG0006755	transcript_ENSUAMT00000041244	rna7976
OG0006756	transcript_ENSUAMT00000041249	rna7980
OG0006757	transcript_ENSUAMT00000041252	rna7985
OG0006758	transcript_ENSUAMT00000041253	rna7986
OG0006759	transcript_ENSUAMT00000041255	rna7988
OG0006760	transcript_ENSUAMT00000006326	rna7994
OG0006761	transcript_ENSUAMT00000001249	rna7998
OG0006762	transcript_ENSUAMT00000011326	rna8000
OG0006763	transcript_ENSUAMT00000011329	rna8001
OG0006764	transcript_ENSUAMT00000011337	rna8003
OG0006765	transcript_ENSUAMT00000011351	rna8010
OG0006766	transcript_ENSUAMT00000011355	rna8016
OG0006767	transcript_ENSUAMT00000039094	rna8017
OG0006768	transcript_ENSUAMT00000039085	rna8018
OG0006769	transcript_ENSUAMT00000039081	rna8024
OG0006770	transcript_ENSUAMT00000039080	rna8026
OG0006771	transcript_ENSUAMT00000039076	rna8029
OG0006772	transcript_ENSUAMT00000041386	rna8035
OG0006773	transcript_ENSUAMT00000041389	rna8042
OG0006774	transcript_ENSUAMT00000015923	rna8045
OG0006775	transcript_ENSUAMT00000025660	rna8046
OG0006776	transcript_ENSUAMT00000025798	rna8048
OG0006777	transcript_ENSUAMT00000025800	rna8052
OG0006778	transcript_ENSUAMT00000025801	rna8055
OG0006779	transcript_ENSUAMT00000025802	rna8056
OG0006780	transcript_ENSUAMT00000025804	rna8058
OG0006781	transcript_ENSUAMT00000025805	rna8061
OG0006782	transcript_ENSUAMT00000040325	rna8063
OG0006783	transcript_ENSUAMT00000002903	rna8066
OG0006784	transcript_ENSUAMT00000002886	rna8068
OG0006785	transcript_ENSUAMT00000003075	rna8069
OG0006786	transcript_ENSUAMT00000003070	rna8074
OG0006787	transcript_ENSUAMT00000002930	rna8076
OG0006788	transcript_ENSUAMT00000002914	rna8078
OG0006789	transcript_ENSUAMT00000002860	rna8080
OG0006790	transcript_ENSUAMT00000002852	rna8081
OG0006791	transcript_ENSUAMT00000021794	rna8095
OG0006792	transcript_ENSUAMT00000023821	rna8099
OG0006793	transcript_ENSUAMT00000011077	rna8110
OG0006794	transcript_ENSUAMT00000011071	rna8112
OG0006795	transcript_ENSUAMT00000023638	rna8118
OG0006796	transcript_ENSUAMT00000039581	rna8119
OG0006797	transcript_ENSUAMT00000038145	rna8120
OG0006798	transcript_ENSUAMT00000036462	rna8122
OG0006799	transcript_ENSUAMT00000040217	rna8131
OG0006800	transcript_ENSUAMT00000040219	rna8134
OG0006801	transcript_ENSUAMT00000023389	rna8138
OG0006802	transcript_ENSUAMT00000021643	rna8144
OG0006803	transcript_ENSUAMT00000000734	rna8148
OG0006804	transcript_ENSUAMT00000000729	rna8154
OG0006805	transcript_ENSUAMT00000029107	rna8166
OG0006806	transcript_ENSUAMT00000010165	rna8198
OG0006807	transcript_ENSUAMT00000010248	rna8200
OG0006808	transcript_ENSUAMT00000010249	rna8201
OG0006809	transcript_ENSUAMT00000010253	rna8203
OG0006810	transcript_ENSUAMT00000010254	rna8206
OG0006811	transcript_ENSUAMT00000012445	rna8210
OG0006812	transcript_ENSUAMT00000012440	rna8211
OG0006813	transcript_ENSUAMT00000023691	rna8214
OG0006814	transcript_ENSUAMT00000001284	rna8232
OG0006815	transcript_ENSUAMT00000036312	rna8234
OG0006816	transcript_ENSUAMT00000001878	rna8240
OG0006817	transcript_ENSUAMT00000017515	rna8242
OG0006818	transcript_ENSUAMT00000017512	rna8243
OG0006819	transcript_ENSUAMT00000029056	rna8248
OG0006820	transcript_ENSUAMT00000029046	rna8255
OG0006821	transcript_ENSUAMT00000029040	rna8258
OG0006822	transcript_ENSUAMT00000008612	rna8262
OG0006823	transcript_ENSUAMT00000023983	rna8267
OG0006824	transcript_ENSUAMT00000033359	rna8277
OG0006825	transcript_ENSUAMT00000013424	rna8282
OG0006826	transcript_ENSUAMT00000021974	rna8285
OG0006827	transcript_ENSUAMT00000021976	rna8286
OG0006828	transcript_ENSUAMT00000013167	rna8289
OG0006829	transcript_ENSUAMT00000013058	rna8293
OG0006830	transcript_ENSUAMT00000013051	rna8295
OG0006831	transcript_ENSUAMT00000013044	rna8297
OG0006832	transcript_ENSUAMT00000013407	rna8300
OG0006833	transcript_ENSUAMT00000013183	rna8310
OG0006834	transcript_ENSUAMT00000036659	rna8313
OG0006835	transcript_ENSUAMT00000036597	rna8322
OG0006836	transcript_ENSUAMT00000036334	rna8323
OG0006837	transcript_ENSUAMT00000031310	rna8330
OG0006838	transcript_ENSUAMT00000038642	rna8360
OG0006839	transcript_ENSUAMT00000038684	rna8367
OG0006840	transcript_ENSUAMT00000025975	rna8373
OG0006841	transcript_ENSUAMT00000025976	rna8377
OG0006842	transcript_ENSUAMT00000034466	rna8384
OG0006843	transcript_ENSUAMT00000027575	rna8387
OG0006844	transcript_ENSUAMT00000027574	rna8389
OG0006845	transcript_ENSUAMT00000010382	rna8392
OG0006846	transcript_ENSUAMT00000010393	rna8395
OG0006847	transcript_ENSUAMT00000002766	rna8400
OG0006848	transcript_ENSUAMT00000007964	rna8408
OG0006849	transcript_ENSUAMT00000007952	rna8412
OG0006850	transcript_ENSUAMT00000007949	rna8415
OG0006851	transcript_ENSUAMT00000001648	rna8422
OG0006852	transcript_ENSUAMT00000022425	rna8424
OG0006853	transcript_ENSUAMT00000027098	rna9623
OG0006854	transcript_ENSUAMT00000027108	rna9630
OG0006855	transcript_ENSUAMT00000001898	rna8429
OG0006856	transcript_ENSUAMT00000003209	rna8431
OG0006857	transcript_ENSUAMT00000003253	rna8432
OG0006858	transcript_ENSUAMT00000003266	rna8433
OG0006859	transcript_ENSUAMT00000003279	rna8444
OG0006860	transcript_ENSUAMT00000003392	rna8445
OG0006861	transcript_ENSUAMT00000023419	rna8449
OG0006862	transcript_ENSUAMT00000013765	rna8463
OG0006863	transcript_ENSUAMT00000028417	rna8466
OG0006864	transcript_ENSUAMT00000005738	rna8478
OG0006865	transcript_ENSUAMT00000033913	rna8496
OG0006866	transcript_ENSUAMT00000013005	rna8510
OG0006867	transcript_ENSUAMT00000030440	rna8545
OG0006868	transcript_ENSUAMT00000030439	rna8551
OG0006869	transcript_ENSUAMT00000030432	rna8557
OG0006870	transcript_ENSUAMT00000018187	rna51416
OG0006871	transcript_ENSUAMT00000018163	rna51417
OG0006872	transcript_ENSUAMT00000008033	rna51430
OG0006873	transcript_ENSUAMT00000036363	rna51432
OG0006874	transcript_ENSUAMT00000039011	rna28255
OG0006875	transcript_ENSUAMT00000039010	rna28254
OG0006876	transcript_ENSUAMT00000039009	rna28253
OG0006877	transcript_ENSUAMT00000039007	rna28252
OG0006878	transcript_ENSUAMT00000039005	rna28244
OG0006879	transcript_ENSUAMT00000026597	rna28240
OG0006880	transcript_ENSUAMT00000026603	rna28237
OG0006881	transcript_ENSUAMT00000015591	rna28235
OG0006882	transcript_ENSUAMT00000015007	rna28234
OG0006883	transcript_ENSUAMT00000037924	rna28233
OG0006884	transcript_ENSUAMT00000037925	rna28232
OG0006885	transcript_ENSUAMT00000030430	rna8562
OG0006886	transcript_ENSUAMT00000030429	rna8563
OG0006887	transcript_ENSUAMT00000030424	rna8565
OG0006888	transcript_ENSUAMT00000030417	rna8589
OG0006889	transcript_ENSUAMT00000030414	rna8595
OG0006890	transcript_ENSUAMT00000022931	rna8597
OG0006891	transcript_ENSUAMT00000022932	rna8599
OG0006892	transcript_ENSUAMT00000022937	rna8605
OG0006893	transcript_ENSUAMT00000022939	rna8607
OG0006894	transcript_ENSUAMT00000022957	rna8613
OG0006895	transcript_ENSUAMT00000037719	rna8615
OG0006896	transcript_ENSUAMT00000037716	rna8616
OG0006897	transcript_ENSUAMT00000037715	rna8620
OG0006898	transcript_ENSUAMT00000037712	rna8621
OG0006900	transcript_ENSUAMT00000025490	rna27428
OG0006901	transcript_ENSUAMT00000025493	rna27422
OG0006902	transcript_ENSUAMT00000025495	rna27420
OG0006903	transcript_ENSUAMT00000025990	rna27419
OG0006904	transcript_ENSUAMT00000025994	rna27409
OG0006905	transcript_ENSUAMT00000025999	rna27408
OG0006906	transcript_ENSUAMT00000013240	rna27401
OG0006907	transcript_ENSUAMT00000013235	rna27399
OG0006908	transcript_ENSUAMT00000013253	rna27398
OG0006909	transcript_ENSUAMT00000036165	rna27392
OG0006910	transcript_ENSUAMT00000036164	rna27386
OG0006911	transcript_ENSUAMT00000036160	rna27354
OG0006912	transcript_ENSUAMT00000037178	rna27341
OG0006913	transcript_ENSUAMT00000037182	rna27337
OG0006914	transcript_ENSUAMT00000037187	rna27329
OG0006915	transcript_ENSUAMT00000037190	rna27327
OG0006916	transcript_ENSUAMT00000031946	rna27321
OG0006917	transcript_ENSUAMT00000031952	rna27320
OG0006918	transcript_ENSUAMT00000023977	rna27314
OG0006919	transcript_ENSUAMT00000023986	rna27309
OG0006920	transcript_ENSUAMT00000008175	rna27298
OG0006921	transcript_ENSUAMT00000014001	rna27297
OG0006922	transcript_ENSUAMT00000013983	rna27291
OG0006923	transcript_ENSUAMT00000009215	rna27260
OG0006924	transcript_ENSUAMT00000009221	rna27259
OG0006925	transcript_ENSUAMT00000009266	rna27253
