Orthogroup	ursMar.longCDS.prots	ursArc.longCDS.prots
OG0009193	rna14924	rna46319
OG0009194	rna14926	rna46315
OG0009195	rna14929	rna46313
OG0009196	rna14931	rna46311
OG0009197	rna14932	rna46309
OG0009198	rna14936	rna46307
OG0009199	rna14937	rna46305
OG0009200	rna14939	rna46300
OG0009201	rna14940	rna46290
OG0009202	rna14941	rna46289
OG0009203	rna14943	rna46285
OG0009204	rna14946	rna46278
OG0009205	rna14950	rna46284
OG0009206	rna14956	rna46277
OG0009207	rna14959	rna46276
OG0009208	rna14960	rna46275
OG0009209	rna14964	rna46265
OG0009210	rna14971	rna46262
OG0009211	rna14972	rna46261
OG0009212	rna14974	rna46260
OG0009213	rna14975	rna46259
OG0009214	rna14976	rna46258
OG0009215	rna14978	rna46249
OG0009216	rna14985	rna46239
OG0009217	rna14986	rna46238
OG0009218	rna14988	rna46233
OG0009219	rna14989	rna46230
OG0009220	rna14992	rna46229
OG0009221	rna15000	rna46222
OG0009222	rna15001	rna46220
OG0009223	rna15002	rna46219
OG0009224	rna15003	rna46214
OG0009225	rna15009	rna46213
OG0009226	rna15013	rna46206
OG0009227	rna15014	rna46203
OG0009228	rna15016	rna46199
OG0009229	rna15021	rna46190
OG0009230	rna15022	rna46189
OG0009231	rna15026	rna46183
OG0009232	rna15032	rna46162
OG0009233	rna15033	rna46160
OG0009234	rna15037	rna46158
OG0009235	rna15040	rna46154
OG0009236	rna15041	rna46150
OG0009237	rna15042	rna46147
OG0009238	rna15044	rna46145
OG0009239	rna15048	rna46139
OG0009240	rna15049	rna46138
OG0009241	rna15055	rna46127
OG0009242	rna15060	rna46124
OG0009243	rna15061	rna46119
OG0009244	rna15065	rna46115
OG0009245	rna15067	rna46110
OG0009246	rna15068	rna46106
OG0009247	rna15074	rna46101
OG0009248	rna15076	rna46099
OG0009249	rna15077	rna46098
OG0009250	rna15078	rna46096
OG0009251	rna15083	rna46095
OG0009252	rna15086	rna46083
OG0009253	rna15089	rna46079
OG0009254	rna15094	rna46077
OG0009255	rna15096	rna46075
OG0009256	rna15097	rna46064
OG0009257	rna15098	rna46061
OG0009258	rna15099	rna46060
OG0009259	rna15103	rna46056
OG0009260	rna15104	rna46054
OG0009261	rna15106	rna46051
OG0009262	rna15107	rna46048
OG0009263	rna15108	rna46041
OG0009264	rna15109	rna46039
OG0009265	rna15111	rna46032
OG0009266	rna15119	rna46021
OG0009267	rna15120	rna46020
OG0009268	rna15121	rna46019
OG0009269	rna15124	rna46017
OG0009270	rna15125	rna46016
OG0009271	rna15126	rna46014
OG0009272	rna15127	rna46013
OG0009273	rna15128	rna46011
OG0009274	rna15129	rna46010
OG0009275	rna15130	rna46004
OG0009276	rna15131	rna46003
OG0009277	rna15133	rna46001
OG0009278	rna15134	rna46000
OG0009279	rna15137	rna45995
OG0009280	rna15139	rna45991
OG0009281	rna15141	rna45989
OG0009282	rna15142	rna45988
OG0009283	rna15143	rna45984
OG0009284	rna15144	rna45983
OG0009285	rna15145	rna45982
OG0009286	rna15149	rna45976
OG0009287	rna15151	rna45971
OG0009288	rna15152	rna45970
OG0009289	rna15153	rna45957
OG0009290	rna8268	rna19629
OG0009291	rna8269	rna19628
OG0009292	rna8270	rna19627
OG0009293	rna8272	rna19618
OG0009294	rna8277	rna19609
OG0009295	rna8279	rna19607
OG0009296	rna8283	rna19601
OG0009297	rna8286	rna19594
OG0009298	rna8289	rna19589
OG0009299	rna8291	rna19587
OG0009300	rna8292	rna19586
OG0009301	rna8293	rna19585
OG0009302	rna8296	rna19580
OG0009303	rna8297	rna19578
OG0009304	rna8299	rna19564
OG0009305	rna8300	rna19563
OG0009306	rna8301	rna19562
OG0009307	rna8302	rna19561
OG0009308	rna8303	rna19560
OG0009309	rna8304	rna19559
OG0009310	rna8308	rna19555
OG0009311	rna8310	rna19552
OG0009312	rna8314	rna19546
OG0009313	rna8316	rna19540
OG0009314	rna8317	rna19535
OG0009315	rna8319	rna19531
OG0009316	rna8320	rna19530
OG0009317	rna8321	rna19529
OG0009318	rna8322	rna19528
OG0009319	rna8323	rna19527
OG0009320	rna8326	rna19524
OG0009321	rna8328	rna19520
OG0009322	rna8329	rna19519
OG0009323	rna8336	rna19512
OG0009324	rna8339	rna19503
OG0009325	rna8340	rna19497
OG0009326	rna8347	rna19494
OG0009327	rna8351	rna19486
OG0009328	rna8355	rna19482
OG0009329	rna8353	rna19483
OG0009330	rna8356	rna19481
OG0009331	rna21254	rna19477
OG0009332	rna21255	rna19475
OG0009333	rna21259	rna19470
OG0009334	rna21260	rna19467
OG0009335	rna21264	rna19464
OG0009336	rna21274	rna19453
OG0009337	rna21275	rna19452
OG0009338	rna21276	rna19451
OG0009339	rna21279	rna19447
OG0009340	rna21284	rna19437
OG0009341	rna21288	rna19435
OG0009342	rna21290	rna19432
OG0009343	rna21292	rna19430
OG0009344	rna21294	rna19427
OG0009345	rna21300	rna19420
OG0009346	rna21304	rna19419
OG0009347	rna21306	rna19413
OG0009348	rna21310	rna19410
OG0009349	rna21311	rna19409
OG0009350	rna19641	rna19405
OG0009351	rna19643	rna19402
OG0009352	rna19653	rna19392
OG0009353	rna19657	rna19390
OG0009354	rna19658	rna19386
OG0009355	rna19662	rna19377
OG0009356	rna19663	rna19375
OG0009357	rna19665	rna19368
OG0009358	rna19672	rna19362
OG0009359	rna19673	rna19354
OG0009360	rna19696	rna19335
OG0009361	rna19697	rna19334
OG0009362	rna19698	rna19333
OG0009363	rna19699	rna19328
OG0009364	rna19701	rna19326
OG0009365	rna19702	rna19325
OG0009366	rna19706	rna19319
OG0009367	rna19707	rna19317
OG0009368	rna19715	rna19307
OG0009369	rna19720	rna19299
OG0009370	rna19724	rna19287
OG0009371	rna19726	rna19273
OG0009372	rna19727	rna19271
OG0009373	rna19728	rna19270
OG0009374	rna19729	rna19269
OG0009375	rna19730	rna19267
OG0009376	rna19734	rna19257
OG0009377	rna19740	rna19251
OG0009378	rna19742	rna19248
OG0009379	rna19745	rna19243
OG0009380	rna19746	rna19241
OG0009381	rna19749	rna19239
OG0009382	rna19750	rna19238
OG0009383	rna19751	rna19237
OG0009384	rna19752	rna19236
OG0009385	rna19753	rna19234
OG0009386	rna19754	rna19232
OG0009387	rna19756	rna19231
OG0009388	rna19757	rna19228
OG0009389	rna19758	rna19227
OG0009390	rna19760	rna19224
OG0009391	rna19762	rna19220
OG0009392	rna19765	rna19216
OG0009393	rna19770	rna19212
OG0009394	rna19771	rna19211
OG0009395	rna19772	rna19210
OG0009396	rna19773	rna19207
OG0009397	rna19774	rna19206
OG0009398	rna19777	rna19201
OG0009399	rna19778	rna19200
OG0009400	rna19779	rna19199
OG0009401	rna19782	rna19195
OG0009402	rna19783	rna19194
OG0009403	rna19787	rna19186
OG0009404	rna19797	rna19174
OG0009405	rna19798	rna19169
OG0009406	rna19802	rna19165
OG0009407	rna19805	rna19162
OG0009408	rna19810	rna19160
OG0009409	rna19811	rna19155
OG0009410	rna19815	rna19145
OG0009411	rna19816	rna19144
OG0009412	rna19817	rna19142
OG0009413	rna19819	rna19125
OG0009414	rna19821	rna19120
OG0009415	rna19822	rna19119
OG0009416	rna19823	rna19116
OG0009417	rna19825	rna19114
OG0009418	rna19829	rna19106
OG0009419	rna19836	rna19093
OG0009420	rna19837	rna19091
OG0009421	rna19838	rna19087
OG0009422	rna19839	rna19085
OG0009423	rna19845	rna19076
OG0009424	rna19851	rna19073
OG0009425	rna19852	rna19072
OG0009426	rna19853	rna19070
OG0009427	rna19856	rna19064
OG0009428	rna19866	rna19051
OG0009429	rna19867	rna19050
OG0009430	rna19868	rna19049
OG0009431	rna19870	rna19048
OG0009432	rna19872	rna19045
OG0009433	rna19873	rna19044
OG0009434	rna19875	rna19042
OG0009435	rna19878	rna19039
OG0009436	rna19882	rna19030
OG0009437	rna19883	rna19028
OG0009438	rna19885	rna19019
OG0009439	rna19886	rna19015
OG0009440	rna19890	rna19011
OG0009441	rna19891	rna19010
OG0009442	rna19892	rna19005
OG0009443	rna19894	rna19002
OG0009444	rna19900	rna18992
OG0009445	rna19906	rna18984
OG0009446	rna19910	rna18978
OG0009447	rna19911	rna18976
OG0009448	rna19915	rna18961
OG0009449	rna19916	rna18960
OG0009450	rna19917	rna18957
OG0009451	rna19919	rna18951
OG0009452	rna19925	rna18945
OG0009453	rna19927	rna18937
OG0009454	rna19931	rna18932
OG0009455	rna19933	rna18922
OG0009456	rna19934	rna18919
OG0009457	rna19936	rna18918
OG0009458	rna19937	rna18916
OG0009459	rna19941	rna18912
OG0009460	rna19944	rna18910
OG0009461	rna19945	rna18909
OG0009462	rna19946	rna18907
OG0009463	rna19948	rna18898
OG0009464	rna19949	rna18896
OG0009465	rna19951	rna18894
OG0009466	rna19952	rna18891
OG0009467	rna19956	rna18887
OG0009468	rna19957	rna18881
OG0009469	rna19965	rna18878
OG0009470	rna19967	rna18876
OG0009471	rna19970	rna18874
OG0009472	rna19973	rna18871
OG0009473	rna25467	rna18862
OG0009474	rna25475	rna18852
OG0009475	rna25477	rna18848
OG0009476	rna25478	rna18846
OG0009477	rna25479	rna18843
OG0009478	rna25480	rna18845
OG0009479	rna25482	rna18841
OG0009480	rna25483	rna18836
OG0009481	rna25488	rna18829
OG0009482	rna25491	rna18827
OG0009483	rna25493	rna18825
OG0009484	rna25496	rna18822
OG0009485	rna25497	rna18821
OG0009486	rna25498	rna18820
OG0009487	rna25509	rna18812
OG0009488	rna25510	rna18807
OG0009489	rna25512	rna18803
OG0009490	rna25516	rna18795
OG0009491	rna25518	rna18793
OG0009492	rna25523	rna18788
OG0009493	rna25524	rna18787
OG0009494	rna25525	rna18784
OG0009495	rna25528	rna18780
OG0009496	rna25529	rna18777
OG0009497	rna25530	rna18776
OG0009498	rna25531	rna18775
OG0009499	rna25532	rna18774
OG0009500	rna25533	rna18772
OG0009501	rna25534	rna18771
OG0009502	rna25535	rna18768
OG0009503	rna25539	rna18762
OG0009504	rna25542	rna18754
OG0009505	rna25548	rna18753
OG0009506	rna25552	rna18745
OG0009507	rna25554	rna18741
OG0009508	rna13245	rna27778
OG0009509	rna25559	rna18736
OG0009510	rna25560	rna18735
OG0009511	rna25563	rna18733
OG0009512	rna25564	rna18732
OG0009513	rna25565	rna18730
OG0009514	rna25566	rna18728
OG0009515	rna25567	rna18726
OG0009516	rna25569	rna18721
OG0009517	rna25571	rna18715
OG0009518	rna25574	rna18709
OG0009519	rna25575	rna18707
OG0009520	rna25576	rna18700
OG0009521	rna25577	rna18698
OG0009522	rna25579	rna18697
OG0009523	rna25580	rna18696
OG0009524	rna25581	rna18695
OG0009525	rna25582	rna18694
OG0009526	rna25593	rna18686
OG0009527	rna25604	rna18677
OG0009528	rna25605	rna18676
OG0009529	rna25615, rna25617	rna18666
OG0009530	rna25621	rna18661
OG0009531	rna25623	rna18658
OG0009532	rna25625	rna18656
OG0009533	rna25634	rna18636
OG0009534	rna25637	rna18632
OG0009535	rna25638	rna18631
OG0009536	rna25641	rna18626
OG0009537	rna25642	rna18625
OG0009538	rna25644	rna18621
OG0009539	rna25646	rna18619
OG0009540	rna25647	rna18616
OG0009541	rna25648	rna18615
OG0009542	rna25650	rna18613
OG0009543	rna25651	rna18611
OG0009544	rna25652	rna18609
OG0009545	rna25654	rna18603
OG0009546	rna25655	rna18592
OG0009547	rna25656	rna18589
OG0009548	rna25658	rna18585
OG0009549	rna25660	rna18583
OG0009550	rna25662	rna18579
OG0009551	rna25663	rna18575
OG0009552	rna25667	rna18571
OG0009553	rna25671	rna18568
OG0009554	rna25674	rna18564
OG0009555	rna25678	rna18557
OG0009556	rna25682	rna18550
OG0009557	rna25686	rna18541
OG0009558	rna25689	rna18540
OG0009559	rna25693	rna18535
OG0009560	rna25694	rna18528
OG0009561	rna25702	rna18525
OG0009562	rna25704	rna18522
OG0009563	rna25709	rna18515
OG0009564	rna25710	rna18514
OG0009565	rna25713	rna18509
OG0009566	rna25714	rna18507
OG0009567	rna25719	rna18502
OG0009568	rna25720	rna18501
OG0009569	rna25724	rna18498
OG0009570	rna25728	rna18493
OG0009571	rna25730	rna18488
OG0009572	rna25735	rna18483
OG0009573	rna25742	rna18472
OG0009574	rna25745	rna18469
OG0009575	rna25747	rna18461
OG0009576	rna25751	rna18457
OG0009577	rna33015	rna18443
OG0009578	rna33016	rna18442
OG0009579	rna33018	rna18441
OG0009580	rna33020	rna18440
OG0009581	rna33023	rna18438
OG0009582	rna33026	rna18432
OG0009583	rna33027	rna18430
OG0009584	rna33028	rna18429
OG0009585	rna33030	rna18427
OG0009586	rna33031	rna18418
OG0009587	rna33035	rna18413
OG0009588	rna33037	rna18411
OG0009589	rna33039	rna18409
OG0009590	rna33042	rna18403
OG0009591	rna33043	rna18401
OG0009592	rna33045	rna18399
OG0009593	rna33048	rna18392
OG0009594	rna33049	rna18387
OG0009595	rna33051	rna18386
OG0009596	rna33052	rna18385
OG0009597	rna29869	rna49825
OG0009598	rna29870	rna49823
OG0009599	rna29871	rna49821
OG0009600	rna29872	rna49819
OG0009601	rna29874	rna49815
OG0009602	rna29875	rna49814
OG0009603	rna29876	rna49813
OG0009604	rna29879	rna49811
OG0009605	rna29886	rna49806
OG0009606	rna29888	rna49804
OG0009607	rna29890	rna49801
OG0009608	rna29891	rna49800
OG0009609	rna29894	rna49799
OG0009610	rna33346	rna52969
OG0009611	rna16868	rna35520
OG0009612	rna7730	rna15157
OG0009613	rna2034	rna33098
OG0009614	rna10810	rna5157
OG0009615	rna5863	rna26781
OG0009616	rna36060	rna53298
OG0009617	rna34008	rna52898
OG0009618	rna34009	rna52897
OG0009619	rna34011	rna52895
OG0009620	rna4075	rna43952
OG0009621	rna8938	rna44385
OG0009622	rna19098	rna50255
OG0009623	rna8030	rna39116
OG0009624	rna8031	rna39117
OG0009625	rna8035	rna39123
OG0009626	rna8036	rna39129
OG0009627	rna8037	rna39130
OG0009628	rna8038	rna39131
OG0009629	rna8040	rna39135
OG0009630	rna8041	rna39136
OG0009631	rna8042	rna39137
OG0009632	rna8043	rna39138
OG0009633	rna8044	rna39142
OG0009634	rna8045	rna39143
OG0009635	rna8046	rna39147
OG0009636	rna8050	rna39153
OG0009637	rna8051	rna39155
OG0009638	rna8053	rna39157
OG0009639	rna8054	rna39159
OG0009640	rna8056	rna39161
OG0009641	rna8061	rna39173
OG0009642	rna8063	rna39175
OG0009643	rna8064	rna39178
OG0009644	rna8066	rna39180
OG0009645	rna8067	rna39188
OG0009646	rna8073	rna39192
OG0009647	rna8074	rna39194
OG0009648	rna8075	rna39195
OG0009649	rna8076	rna39205
OG0009650	rna8083	rna39225
OG0009651	rna8085	rna39228
OG0009652	rna8086	rna39229
OG0009653	rna8087	rna39230
OG0009654	rna8088	rna39231
OG0009655	rna8089	rna39232
OG0009656	rna8092	rna39238
OG0009657	rna8098	rna39247
OG0009658	rna8099	rna39251
OG0009659	rna8100	rna39252
OG0009660	rna8102	rna39257
OG0009661	rna8104	rna39265
OG0009662	rna8106	rna39270
OG0009663	rna8108	rna39272
OG0009664	rna8109	rna39273
OG0009665	rna8112	rna39276
OG0009667	rna8118	rna39285
OG0009668	rna8119	rna39286
OG0009669	rna8121	rna39290
OG0009670	rna8122	rna39294
OG0009671	rna8125	rna39304
OG0009672	rna8126	rna39305
OG0009673	rna8127	rna39307
OG0009674	rna8130	rna39309
OG0009675	rna8132	rna39311
OG0009677	rna8134	rna39316
OG0009678	rna8137	rna39324
OG0009679	rna8138	rna39325
OG0009680	rna8139	rna39327
OG0009681	rna8141	rna39331
OG0009682	rna8142	rna39332
OG0009683	rna8143	rna39333
OG0009684	rna8146	rna39336
OG0009685	rna8148	rna39340
OG0009686	rna8149	rna39349
OG0009687	rna8150	rna39352
OG0009688	rna8158	rna39361
OG0009689	rna8159	rna39364
OG0009690	rna8161	rna39367
OG0009691	rna8162	rna39368
OG0009692	rna8163	rna39369
OG0009693	rna8168	rna39374
OG0009694	rna8176	rna39387
OG0009695	rna8187	rna39407
OG0009696	rna8188	rna39418
OG0009697	rna8189	rna39420
OG0009698	rna8190	rna39421
OG0009699	rna8194	rna39422
OG0009700	rna8195	rna39426
OG0009701	rna8197	rna39431
OG0009702	rna8199	rna39434
OG0009703	rna8203	rna39448
OG0009704	rna8204	rna39449
OG0009705	rna8205	rna39450
OG0009706	rna8213	rna39463
OG0009707	rna8214	rna39469
OG0009708	rna8215	rna39470
OG0009709	rna8218	rna39476
OG0009710	rna8220	rna39478
OG0009711	rna8222	rna39479
OG0009712	rna8223	rna39480
OG0009713	rna8224	rna39482
OG0009714	rna8237	rna39495
OG0009715	rna8238	rna39497
OG0009716	rna8243	rna39500
OG0009717	rna8244	rna39502
OG0009718	rna35169	rna51015
OG0009719	rna35160	rna51008
OG0009720	rna35159	rna51006
OG0009721	rna8250	rna39510
OG0009722	rna8251	rna39516
OG0009723	rna8252	rna39517
OG0009724	rna8253	rna39519
OG0009725	rna8256	rna39524
OG0009726	rna8263	rna39531
OG0009727	rna5785	rna39533
OG0009728	rna5775	rna39554
OG0009729	rna5773	rna39559
OG0009730	rna5771	rna39561
OG0009731	rna5767	rna39568
OG0009732	rna5763	rna39574
OG0009733	rna5761	rna39576
OG0009734	rna5758	rna39590
OG0009735	rna5757	rna39591
OG0009736	rna5756	rna39593
OG0009737	rna5751	rna39595
OG0009738	rna5750	rna39603
OG0009739	rna5749	rna39607
OG0009740	rna5746	rna39614
OG0009741	rna5741	rna39621
OG0009742	rna5739	rna39625
OG0009743	rna5733	rna39628
OG0009744	rna5730	rna39636
OG0009745	rna5726	rna39643
OG0009746	rna5725	rna39645
OG0009747	rna5723	rna39647
OG0009748	rna5722	rna39651
OG0009749	rna5720	rna39656
OG0009750	rna5718	rna39658
OG0009751	rna5717	rna39664
OG0009752	rna5716	rna39666
OG0009753	rna5709	rna39667
OG0009754	rna5707	rna39670
OG0009755	rna5703	rna39673
OG0009756	rna5702	rna39678
OG0009757	rna5699	rna39681
OG0009758	rna5698	rna39683
OG0009759	rna5697	rna39684
OG0009760	rna5695	rna39686
OG0009761	rna5693	rna39690
OG0009762	rna5691	rna39695
OG0009763	rna5687	rna39697
OG0009764	rna5680	rna39701
OG0009765	rna5679	rna39704
OG0009766	rna5673	rna39709
OG0009767	rna11508	rna37381
OG0009768	rna11509	rna37384
OG0009769	rna11515	rna37390
OG0009770	rna11516	rna37391
OG0009771	rna11517	rna37392
OG0009772	rna11518	rna37393
OG0009773	rna11520	rna37394
OG0009774	rna11522	rna37402
OG0009775	rna11524	rna37403
OG0009776	rna11526	rna37405
OG0009777	rna11527	rna37406
OG0009778	rna11528	rna37410
OG0009779	rna11534	rna37422
OG0009780	rna11539	rna37426
OG0009781	rna11544	rna37430
OG0009782	rna11549	rna37437
OG0009783	rna11561	rna37466
OG0009784	rna11569	rna37478
OG0009785	rna11581	rna37495
OG0009786	rna11586	rna37509
OG0009787	rna11594	rna37531
OG0009788	rna11597	rna37533
OG0009789	rna11598	rna37534
OG0009790	rna11600	rna37536
OG0009791	rna11605	rna37543
OG0009792	rna11607	rna37544
OG0009793	rna11608	rna37556
OG0009794	rna11614	rna37559
OG0009795	rna11619	rna37561
OG0009796	rna11626	rna37567
OG0009797	rna11628	rna37569
OG0009798	rna11629	rna37579
OG0009799	rna11637	rna37594
OG0009800	rna11638	rna37595
OG0009801	rna11639	rna37598
OG0009802	rna11648	rna37609
OG0009803	rna11650	rna37610
OG0009804	rna11653	rna37612
OG0009805	rna11662	rna37633
OG0009806	rna11667	rna37639
OG0009807	rna11673	rna37656
OG0009808	rna11674	rna37658
OG0009809	rna11676	rna37662
OG0009810	rna11679	rna37664
OG0009811	rna11680	rna37665
OG0009812	rna11682	rna37670
OG0009813	rna11683	rna37675
OG0009814	rna11697	rna37690
OG0009815	rna11701	rna37698
OG0009816	rna11703	rna37699
OG0009817	rna11706	rna37701
OG0009818	rna11715	rna37082
OG0009819	rna11719	rna37079
OG0009820	rna11721	rna37074
OG0009821	rna11723	rna37068
OG0009822	rna11727	rna37062
OG0009823	rna11728	rna37057
OG0009824	rna11733	rna37046
OG0009825	rna17112	rna37022
OG0009826	rna17114	rna37016
OG0009827	rna17118	rna37009
OG0009828	rna17119	rna37007
OG0009829	rna17125	rna36992
OG0009830	rna17129	rna36989
OG0009831	rna17135	rna36982
OG0009832	rna17136	rna36977
OG0009833	rna17145	rna36960
OG0009834	rna34921	rna54036
OG0009835	rna34931	rna36928
OG0009836	rna34936	rna36924
OG0009837	rna34939	rna36917
OG0009838	rna34940	rna36914
OG0009839	rna34941	rna36913
OG0009840	rna34942	rna36911
OG0009841	rna34947	rna36897
OG0009842	rna34952	rna36895
OG0009843	rna34953	rna36894
OG0009844	rna33755	rna36121
OG0009845	rna33732	rna36138
OG0009847	rna2685	rna54117
OG0009848	rna22435	rna3676
OG0009849	rna36039	rna36575
OG0009850	rna25014	rna8685
OG0009851	rna22611	rna42053
OG0009853	rna10126	rna19634
OG0009854	rna22061	rna4186
OG0009855	rna19767	rna53925
OG0009856	rna898	rna30269
OG0009857	rna27222	rna18373
OG0009858	rna27225	rna18365
OG0009859	rna27226	rna18361
OG0009860	rna27229	rna18359
OG0009861	rna27230	rna18351
OG0009862	rna27232	rna18347
OG0009863	rna27236	rna18343
OG0009864	rna27237	rna18339
OG0009865	rna27239	rna18337
OG0009866	rna27241	rna18331
OG0009867	rna27243	rna18329
OG0009868	rna27244	rna18324
OG0009869	rna27248	rna18321
OG0009870	rna27251	rna18308
OG0009871	rna27254	rna18293
OG0009872	rna27257	rna18290
OG0009873	rna27261	rna18289
OG0009874	rna27262	rna18286
OG0009875	rna27268	rna18271
OG0009876	rna27269	rna18270
OG0009877	rna27270	rna18266
OG0009878	rna27272	rna18263
OG0009879	rna27273	rna18262
OG0009880	rna27274	rna18261
OG0009881	rna27275	rna18257
OG0009882	rna27276	rna18256
OG0009883	rna27277	rna18255
OG0009884	rna27280	rna18252
OG0009885	rna27292	rna18244
OG0009886	rna27294	rna18234
OG0009887	rna27297	rna18229
OG0009888	rna27298	rna18227
OG0009889	rna27301	rna18224
OG0009890	rna27303	rna18223
OG0009891	rna27304	rna18222
OG0009892	rna27305	rna18221
OG0009893	rna27306	rna18218
OG0009894	rna27309	rna18217
OG0009895	rna27314	rna18213
OG0009896	rna27316	rna18212
