Orthogroup	ursMar.longCDS.prots	ailMel.longCDS.prots
OG0005365	rna24941	rna-XM_011229772.3
OG0005366	rna24942	rna-XM_034639699.1
OG0005367	rna24943	rna-XM_034639709.1
OG0005368	rna24944	rna-XM_002913385.4
OG0005369	rna24945	rna-XM_011229740.3
OG0005370	rna24946	rna-XM_011229695.3
OG0005371	rna24949	rna-XM_002913404.4
OG0005372	rna24950	rna-XM_019803678.2
OG0005373	rna24951	rna-XM_034639325.1
OG0005374	rna24952	rna-XM_002913382.4
OG0005375	rna24957	rna-XM_019803632.2
OG0005376	rna24959	rna-XM_034672507.1
OG0005377	rna24980	rna-XM_034639045.1
OG0005378	rna24982	rna-XM_011229551.3
OG0005379	rna24988	rna-XM_034672518.1
OG0005380	rna24991	rna-XM_019803524.2
OG0005381	rna24992	rna-XM_034672532.1
OG0005382	rna24993	rna-XM_034672533.1
OG0005383	rna24994	rna-XM_002913374.4
OG0005384	rna25001	rna-XM_034639047.1
OG0005385	rna25002	rna-XM_002913395.4
OG0005386	rna25006	rna-XM_034672618.1
OG0005387	rna25007	rna-XM_002929849.4
OG0005388	rna25012	rna-XM_019793605.2
OG0005389	rna25013	rna-XM_034639051.1
OG0005390	rna25015	rna-XM_034672669.1
OG0005391	rna25018	rna-XM_034639052.1
OG0005392	rna25022	rna-XM_034672693.1
OG0005393	rna25023	rna-XM_034672699.1
OG0005394	rna25024	rna-XM_034672700.1
OG0005395	rna25025	rna-XM_002926797.4
OG0005396	rna25030	rna-XM_002926798.4
OG0005397	rna25031	rna-XM_034672688.1
OG0005398	rna25032	rna-XM_011234279.3
OG0005399	rna25034	rna-XM_034672701.1
OG0005400	rna25035	rna-XM_011234280.3
OG0005401	rna25036	rna-XM_034672732.1
OG0005402	rna25040	rna-XM_011234283.3
OG0005403	rna25044	rna-XM_034672744.1
OG0005404	rna25048	rna-XM_011234293.2
OG0005405	rna34754	rna-XM_011231254.3
OG0005408	rna12707	rna-XM_034651131.1
OG0005409	rna33086	rna-XM_019793342.2
OG0005410	rna14669	rna-XM_034650553.1
OG0005411	rna30564, rna30561	rna-XM_034653237.1, rna-XM_034652921.1
OG0005412	gene20011	id-LOC117797806
OG0005413	rna10482	rna-XM_011216980.3
OG0005414	rna6013	rna-XM_002931369.3
OG0005415	rna27475	rna-XM_034650409.1, rna-XM_002929380.4
OG0005417	rna15437	rna-XM_034648821.1
OG0005417	rna15436	rna-XM_034649878.1
OG0005418	rna15435	rna-XM_034648842.1
OG0005419	rna15445	rna-XM_011226973.3
OG0005420	rna15462	rna-XM_034649551.1, rna-XM_034649236.1
OG0005421	rna15467	rna-XM_034649291.1
OG0005422	rna15476	rna-XM_034649143.1
OG0005423	rna15488	rna-XM_034649454.1
OG0005424	rna15489	rna-XM_034649457.1
OG0005425	rna15491	rna-XM_002929623.4
OG0005426	rna31790	rna-XM_002928932.4
OG0005427	rna31791	rna-XM_034649253.1
OG0005428	rna31794	rna-XM_002928929.4
OG0005429	rna15505	rna-XM_034649300.1
OG0005430	rna15506	rna-XM_034649886.1
OG0005431	rna17746	rna-XM_002915065.4
OG0005432	rna17747	rna-XM_019795050.2
OG0005433	rna17749	rna-XM_034649185.1
OG0005434	rna17751	rna-XM_034649249.1
OG0005435	rna17753	rna-XM_034650004.1
OG0005436	rna17755	rna-XM_002915061.4
OG0005437	rna17760	rna-XM_034649299.1
OG0005438	rna17761	rna-XM_019808133.2
OG0005439	rna17765	rna-XM_034649564.1
OG0005440	rna17771	rna-XM_019808143.2
OG0005441	rna17776	rna-XM_034648834.1
OG0005442	rna17777	rna-XM_011232499.3
OG0005443	rna17780	rna-XM_002928960.4
OG0005444	rna17783	rna-XM_002928958.4
OG0005445	rna17784	rna-XM_002928961.4
OG0005446	rna17786	rna-XM_002928957.4
OG0005447	rna17790	rna-XM_034648992.1
OG0005448	rna17792	rna-XM_034649502.1
OG0005449	rna17793	rna-XM_034649890.1
OG0005450	rna17794	rna-XM_034649634.1
OG0005451	rna17801	rna-XM_034649637.1
OG0005452	rna17803	rna-XM_002920143.4
OG0005453	rna17804	rna-XM_002920141.4
OG0005454	rna17812	rna-XM_034649781.1
OG0005455	rna17813	rna-XM_034649222.1
OG0005456	rna17817	rna-XM_034649596.1
OG0005457	rna17819	rna-XM_034649695.1
OG0005458	rna17820	rna-XM_034651915.1, rna-XM_019809877.2
OG0005459	rna17823	rna-XM_034649699.1
OG0005460	rna17829	rna-XM_011236658.3
OG0005461	rna17830	rna-XM_034648972.1
OG0005462	rna17834	rna-XM_034649450.1
OG0005463	rna17837	rna-XM_002913934.4
OG0005464	rna17838	rna-XM_019809892.1
OG0005465	rna17842	rna-XM_011236503.3
OG0005466	rna17843	rna-XM_034649535.1
OG0005467	rna17847	rna-XM_002929234.3
OG0005468	rna17848	rna-XM_019808241.2
OG0005469	rna17849	rna-XM_034648930.1
OG0005470	rna17853	rna-XM_034649839.1
OG0005471	rna17859	rna-XM_011234121.3
OG0005472	rna17874	rna-XM_019797282.1
OG0005473	rna17877	rna-XM_002917051.4
OG0005474	rna17885	rna-XM_034648792.1
OG0005475	rna17892	rna-XM_034649471.1
OG0005476	rna17894	rna-XM_011229366.1
OG0005477	rna17902	rna-XM_002913479.4
OG0005478	rna17903	rna-XM_002913478.4
OG0005479	rna17906	rna-XM_034649230.1
OG0005480	rna17904	rna-XM_034649231.1
OG0005481	rna17905	rna-XM_002913490.2
OG0005482	rna17909	rna-XM_034648734.1
OG0005483	rna17910	rna-XM_002913474.4
OG0005484	rna17917	rna-XM_034648800.1
OG0005485	rna17920	rna-XM_034649219.1
OG0005486	rna17922	rna-XM_002913484.3
OG0005487	rna31641	rna-XM_011230584.3
OG0005488	rna31640	rna-XM_034648757.1
OG0005489	rna31637	rna-XM_011229491.3
OG0005490	rna31631	rna-XM_034649558.1
OG0005491	rna191	rna-XM_002929207.4
OG0005492	rna179	rna-XM_011235029.3
OG0005493	rna177	rna-XM_002927462.4
OG0005494	rna176	rna-XM_034649767.1
OG0005495	rna174	rna-XM_034649005.1
OG0005496	rna171	rna-XM_034648905.1
OG0005497	rna169	rna-XM_011223132.3
OG0005498	rna168	rna-XM_034649379.1
OG0005499	rna165	rna-XM_019798117.2
OG0005500	rna164	rna-XM_034649380.1
OG0005501	rna163	rna-XM_002917772.4
OG0005502	rna155	rna-XM_034649073.1
OG0005503	rna153	rna-XM_019798103.2
OG0005504	rna151	rna-XM_034649321.1
OG0005505	rna150	rna-XM_002917766.4
OG0005506	rna149	rna-XM_002917789.4
OG0005507	rna148	rna-XM_034649103.1
OG0005508	rna146	rna-XM_034649211.1
OG0005509	rna144	rna-XM_034649469.1
OG0005510	rna142	rna-XM_002917787.4
OG0005511	rna140	rna-XM_002917761.4
OG0005512	rna139	rna-XM_019798079.2
OG0005513	rna138	rna-XM_019798056.2
OG0005514	rna135	rna-XM_002917757.4
OG0005515	rna134	rna-XM_011223100.3
OG0005516	rna133	rna-XM_002917756.4
OG0005517	rna128	rna-XM_002917783.4
OG0005518	rna127	rna-XM_002917754.4
OG0005519	rna124	rna-XM_034649087.1
OG0005520	rna123	rna-XM_034649084.1
OG0005521	rna122	rna-XM_034649301.1
OG0005522	rna121	rna-XM_034649772.1
OG0005523	rna114	rna-XM_011223075.3
OG0005524	rna108	rna-XM_002917741.4
OG0005525	rna107	rna-XM_034649500.1
OG0005526	rna105	rna-XM_034649348.1
OG0005527	rna104	rna-XM_002930506.3
OG0005528	rna27975	rna-XM_019793537.2
OG0005529	rna26625	rna-XM_034649022.1
OG0005530	rna26621	rna-XM_034649314.1
OG0005531	rna26622	rna-XM_011234265.3
OG0005532	rna26626	rna-XM_002926787.4
OG0005533	rna26627	rna-XM_034649802.1
OG0005534	rna26628	rna-XM_002926785.4
OG0005535	rna26630	rna-XM_034649608.1
OG0005536	rna33868	rna-XM_034649343.1
OG0005537	rna33867	rna-XM_034649335.1
OG0005538	rna33865	rna-XM_034649334.1
OG0005539	rna33864	rna-XM_002929669.4
OG0005540	rna33863	rna-XM_034649001.1
OG0005541	rna33860	rna-XM_002929670.4
OG0005542	rna34793	rna-XM_002931173.4
OG0005543	rna34791	rna-XM_034648859.1
OG0005544	rna25454	rna-XM_034649023.1
OG0005545	rna33721	rna-XM_034649635.1
OG0005546	rna33698	rna-XM_034649835.1
OG0005547	rna33699	rna-XM_019793266.2
OG0005548	rna33705	rna-XM_002930789.4
OG0005549	rna33706	rna-XM_034649026.1
OG0005550	rna33715	rna-XM_034649667.1
OG0005551	rna33719	rna-XM_002929171.4
OG0005552	rna35427	rna-XM_002930156.4
OG0005553	rna35426	rna-XM_019793568.2
OG0005554	rna35425	rna-XM_002918003.4
OG0005555	rna35423	rna-XM_011223390.3
OG0005556	rna35420	rna-XM_002918005.4
OG0005557	rna35418	rna-XM_034649128.1
OG0005558	rna35417	rna-XM_002918007.3
OG0005559	rna35412	rna-XM_002918010.4
OG0005560	rna35411	rna-XM_002918011.2
OG0005561	rna35410	rna-XM_034649095.1
OG0005562	rna35409	rna-XM_034649027.1
OG0005563	rna35407	rna-XM_034649098.1
OG0005564	rna35404	rna-XM_011223394.3
OG0005565	rna35397	rna-XM_002929058.3
OG0005566	rna35396	rna-XM_002929045.4
OG0005567	rna35393	rna-XM_002929046.4
OG0005568	rna35388	rna-XM_034649728.1
OG0005569	rna35382	rna-XM_002929054.4
OG0005571	rna32717	rna-XM_034649680.1
OG0005572	rna32718	rna-XM_011232677.3
OG0005573	rna32716	rna-XM_002925497.4
OG0005574	rna32715	rna-XM_034649352.1
OG0005575	rna32713	rna-XM_011232682.3
OG0005576	rna32712	rna-XM_034649627.1
OG0005577	rna25300	rna-XM_002930180.1
OG0005578	rna25321	rna-XM_034649990.1
OG0005579	rna25322	rna-XM_002929128.4
OG0005580	rna25323	rna-XM_019809816.2
OG0005581	rna25326	rna-XM_034649723.1
OG0005582	rna25327	rna-XM_034648909.1
OG0005583	rna25328	rna-XM_034648787.1
OG0005584	rna27366	rna-XM_002930704.4
OG0005585	rna27369	rna-XM_011236679.3
OG0005586	rna27374	rna-XM_002927681.4
OG0005587	rna27376	rna-XM_034649525.1
OG0005588	rna27379	rna-XM_002930394.4
OG0005589	rna22604	rna-XM_034649089.1
OG0005590	rna22608	rna-XM_011236978.3
OG0005591	rna22613	rna-XM_034649828.1
OG0005592	rna22618	rna-XM_002930450.1
OG0005593	rna22620	rna-XM_034649783.1
OG0005594	rna22622	rna-XM_002929607.4
OG0005595	rna22624	rna-XM_034649579.1
OG0005596	rna22625	rna-XM_011216925.2
OG0005597	rna22630	rna-XM_011237160.1
OG0005598	rna22632	rna-XM_019809838.2
OG0005599	rna22635	rna-XM_002929211.4
OG0005600	rna2661	rna-XM_002930765.4
OG0005601	rna2668	rna-XM_019806622.2
OG0005602	rna2669	rna-XM_011233227.3
OG0005603	rna2701	rna-XM_011233222.3
OG0005604	rna2705	rna-XM_019806625.2
OG0005605	rna2706	rna-XM_034649791.1
OG0005606	rna2737	rna-XM_011216764.3
OG0005607	rna2741	rna-XM_002930062.4
OG0005608	rna18775	rna-XM_034649733.1
OG0005609	rna18773	rna-XM_034649884.1
OG0005610	rna18752	rna-XM_034649514.1
OG0005611	rna18772	rna-XM_019803115.2
OG0005612	rna18771	rna-XM_002922587.4
OG0005613	rna18769	rna-XM_019803113.2
OG0005614	rna18768	rna-XM_034649647.1
OG0005615	rna18767	rna-XM_034649466.1
OG0005616	rna18762	rna-XM_034649034.1
OG0005617	rna18757	rna-XM_011229129.3
OG0005618	rna18756	rna-XM_034650013.1
OG0005619	rna18755	rna-XM_034650011.1
OG0005620	rna32286	rna-XM_011230842.3
OG0005621	rna32274	rna-XM_002924079.4
OG0005622	rna32273	rna-XM_011226367.3
OG0005623	rna32271	rna-XM_034649411.1
OG0005624	rna32269	rna-XM_002920333.4
OG0005625	rna32268	rna-XM_034649585.1
OG0005626	rna32265	rna-XM_019800826.1
OG0005627	rna32263	rna-XM_002921968.3
OG0005628	rna32262	rna-XM_002921967.4
OG0005629	rna32261	rna-XM_034649432.1
OG0005630	rna32260	rna-XM_002924491.4
OG0005631	rna32259	rna-XM_034649765.1
OG0005632	rna29697	rna-XM_034649726.1
OG0005633	rna29698	rna-XM_002916075.2
OG0005634	rna29699	rna-XM_011220829.1
OG0005635	rna29707	rna-XM_002916079.4
OG0005636	rna29709	rna-XM_034649741.1
OG0005637	rna29714	rna-XM_034649044.1
OG0005638	rna29717	rna-XM_034653076.1, rna-XM_019796260.2
OG0005639	rna29719	rna-XM_034649422.1
OG0005640	rna29726	rna-XM_002922555.4
OG0005641	rna29728	rna-XM_011229080.3
OG0005642	rna29733	rna-XM_019803091.2
OG0005643	rna29735	rna-XM_002922563.4
OG0005644	rna29736	rna-XM_019803093.2
OG0005645	rna32738	rna-XM_011229094.3
OG0005646	rna32739	rna-XM_034649899.1
OG0005647	rna32740	rna-XM_019803096.2
OG0005648	rna32741	rna-XM_002922544.4
OG0005649	rna32753	rna-XM_034649957.1
OG0005650	rna32760	rna-XM_002922295.4
OG0005651	rna34014	rna-XM_002930519.4
OG0005652	rna17101	rna-XM_034649119.1
OG0005653	rna17102	rna-XM_034649787.1
OG0005654	rna17103	rna-XM_034649938.1
OG0005655	rna17104	rna-XM_002918588.4
OG0005656	rna17106	rna-XM_034649942.1
OG0005657	rna23732	rna-XM_034648945.1
OG0005658	rna23735	rna-XM_034649858.1
OG0005659	rna23734	rna-XM_002918582.4
OG0005660	rna23740	rna-XM_002918606.4
OG0005661	rna23739	rna-XM_002918596.4
OG0005662	rna23744	rna-XM_034649146.1
OG0005663	rna23748	rna-XM_002918604.4
OG0005664	rna23752	rna-XM_002918602.4
OG0005665	rna23757	rna-XM_002922922.1
OG0005666	rna23761	rna-XM_034649744.1
OG0005667	rna23764	rna-XM_019803451.2
OG0005668	rna23766	rna-XM_002918753.3
OG0005669	rna23769	rna-XM_002918749.4
OG0005670	rna23771	rna-XM_002918748.4
OG0005671	rna23772	rna-XM_034649914.1
OG0005672	rna23776	rna-XM_034648951.1
OG0005673	rna23779	rna-XM_011224356.3
OG0005674	rna23791	rna-XM_034648848.1
OG0005675	rna23630	rna-XM_034649410.1
OG0005676	rna23633	rna-XM_011225836.3
OG0005677	rna23634	rna-XM_019800380.2
OG0005678	rna23635	rna-XM_034649053.1
OG0005679	rna23636	rna-XM_002919918.4
OG0005680	rna23638	rna-XM_002919923.4
OG0005681	rna23639	rna-XM_002919917.4
OG0005682	rna23640	rna-XM_034648838.1
OG0005683	rna23645	rna-XM_002919921.2
OG0005684	rna23648	rna-XM_034649591.1
OG0005685	rna23649	rna-XM_011226388.3
OG0005686	rna23650	rna-XM_034649902.1
OG0005687	rna23652	rna-XM_034649054.1
OG0005688	rna23659	rna-XM_034649677.1
OG0005689	rna10785	rna-XM_034649742.1
OG0005690	rna10782	rna-XM_002918733.4
OG0005691	rna10766	rna-XM_019808190.2
OG0005692	rna10774	rna-XM_019805235.2
OG0005693	rna10775	rna-XM_002924573.4
OG0005694	rna10778	rna-XM_019805238.1
OG0005695	rna5267	rna-XM_002930783.4
OG0005696	rna25298	rna-XM_034649734.1
OG0005697	rna25290	rna-XM_019792892.2
OG0005698	rna25280	rna-XM_019792885.2
OG0005699	rna32232	rna-XM_034649062.1
OG0005700	rna32231	rna-XM_034648845.1
OG0005701	rna32226	rna-XM_002929076.4
OG0005702	rna32225	rna-XM_034649769.1
OG0005703	rna32221	rna-XM_034649133.1
OG0005704	rna32218	rna-XM_002928819.4
OG0005705	rna32217	rna-XM_011236741.3
OG0005706	rna32216	rna-XM_034649420.1
OG0005707	rna32215	rna-XM_034649110.1
OG0005708	rna32210	rna-XM_002928813.4
OG0005709	rna32209	rna-XM_034649063.1
OG0005710	rna32208	rna-XM_034649844.1
OG0005711	rna32206	rna-XM_002928822.4
OG0005712	rna32203	rna-XM_011218211.2
OG0005713	rna32199	rna-XM_019810385.2
OG0005714	rna32193	rna-XM_034649830.1
OG0005715	rna32188	rna-XM_034649605.1
OG0005716	rna32187	rna-XM_011237732.3
OG0005717	rna32186	rna-XM_019810380.2
OG0005718	rna32184	rna-XM_002929684.4
OG0005719	rna6653	rna-XM_034649113.1
OG0005720	rna6654	rna-XM_002930888.4
OG0005721	rna6662	rna-XM_034649649.1
OG0005722	rna6672	rna-XM_019793084.2
OG0005723	rna6673	rna-XM_002930249.4
OG0005724	rna6674	rna-XM_002930251.4
OG0005725	rna6675	rna-XM_011217625.3
OG0005726	rna6676	rna-XM_002930771.4
OG0005727	rna6677	rna-XM_002930770.4
OG0005728	rna8776	rna-XM_034651479.1, rna-XM_034650176.1
OG0005729	gene13912	id-LOC105239743
OG0005730	rna34585	rna-XM_011218220.3, rna-XM_034650123.1
OG0005731	rna34583	rna-XM_034660211.1
OG0005732	rna34579	rna-XM_002930199.4
OG0005733	rna34578	rna-XM_034660218.1
OG0005734	rna34576	rna-XM_034660219.1
OG0005735	rna34573	rna-XM_034660221.1
OG0005736	rna34619	rna-XM_002928641.3
OG0005737	rna34648	rna-XM_034660053.1
OG0005738	rna34653	rna-XM_002928643.2
OG0005739	rna34655	rna-XM_002928644.3
OG0005740	rna34663	rna-XM_019793032.2
OG0005741	rna34669	rna-XM_034660066.1
OG0005742	rna34671	rna-XM_034660083.1
OG0005743	rna34678	rna-XM_034660096.1
OG0005744	rna34690	rna-XM_034660074.1
OG0005745	rna34692	rna-XM_034660107.1
OG0005746	rna34696	rna-XM_034660079.1
OG0005747	rna14086	rna-XM_034660065.1
OG0005748	rna14085	rna-XM_034660100.1
OG0005749	rna14074	rna-XM_002927090.3
OG0005750	rna14062	rna-XM_034660078.1
OG0005751	rna14023	rna-XM_034660088.1
OG0005752	rna14021	rna-XM_011217525.3
OG0005753	rna13995	rna-XM_019809273.2
OG0005755	rna13952	rna-XM_011236399.3
OG0005756	rna13949	rna-XM_011236396.3
OG0005757	rna13933	rna-XM_034660231.1
OG0005758	rna13932	rna-XM_034660233.1
OG0005759	rna13930	rna-XM_002915828.3
OG0005760	rna13929	rna-XM_019795910.2
OG0005761	rna13928	rna-XM_002915830.4
OG0005762	rna13922	rna-XM_002915805.4
OG0005763	rna13918	rna-XM_011220455.3
OG0005764	rna13917	rna-XM_019795924.2
OG0005765	rna13915	rna-XM_002915834.4
OG0005766	rna30552	rna-NM_001304934.1
OG0005767	rna30549	rna-XM_034660257.1
OG0005768	rna30544	rna-XM_034660260.1
OG0005769	rna30543	rna-XM_034660265.1
OG0005770	rna30539	rna-XM_019805691.2
OG0005771	rna13654	rna-XM_011228369.3
OG0005772	rna13655	rna-XM_034660275.1
OG0005773	rna13662	rna-XM_034660278.1
OG0005774	rna13665	rna-XM_002921955.4
OG0005775	rna13670	rna-XM_019807727.2
OG0005776	rna13671	rna-XM_011234467.3
OG0005777	rna13676	rna-XM_034660287.1
OG0005778	rna13681	rna-XM_034660294.1
OG0005779	rna13684	rna-XM_034660301.1
OG0005780	rna13693	rna-XM_002917602.4
OG0005781	rna13696	rna-XM_034660314.1
OG0005782	rna13697	rna-XM_034660305.1
OG0005783	rna13702	rna-XM_002917604.4
OG0005784	rna13703	rna-XM_011222900.3
OG0005785	rna13708	rna-XM_011220615.3
OG0005786	rna13713	rna-XM_002915916.4
OG0005787	rna13714	rna-XM_034660196.1
OG0005788	rna13715	rna-XM_019796052.2
OG0005789	rna13716	rna-XM_002915914.4
OG0005790	rna13722	rna-XM_034660318.1
OG0005791	rna13723	rna-XM_002915910.4
OG0005792	rna13724	rna-XM_019796060.2
OG0005793	rna13729	rna-XM_019796050.2
OG0005794	rna13732	rna-XM_034660322.1
OG0005795	rna13737	rna-XM_002915906.4
OG0005796	rna13743	rna-XM_034660329.1
OG0005797	rna13746	rna-XM_002915025.4
OG0005798	rna13752	rna-XM_034660346.1
OG0005799	rna13754	rna-XM_002915028.4
OG0005800	rna13755	rna-XM_019795012.2
OG0005801	rna13758	rna-XM_002915029.4
OG0005802	rna13759	rna-XM_034660352.1
OG0005803	rna13760	rna-XM_011219490.3
OG0005804	rna13762	rna-XM_034660364.1
OG0005805	rna13768	rna-XM_034660366.1
OG0005806	rna13769	rna-XM_034660199.1
OG0005807	rna13774	rna-XM_034660380.1
OG0005808	rna13775	rna-XM_002924226.4
OG0005809	rna13778	rna-XM_002924231.3
OG0005810	rna13783	rna-XM_011231055.3
OG0005811	rna13784	rna-XM_019804855.2
OG0005812	rna13790	rna-XM_002924225.4
OG0005813	rna13794	rna-XM_002924878.4
OG0005814	rna13799	rna-XM_034660200.1
OG0005815	rna13803	rna-XM_002924881.4
OG0005816	rna13807	rna-XM_034660400.1
OG0005817	rna13825	rna-XM_034660202.1
OG0005818	rna13832	rna-XM_034660422.1
OG0005819	rna13831	rna-XM_034660429.1
OG0005820	rna5460	rna-XM_034660174.1
OG0005821	rna13836	rna-XM_002930130.4
OG0005822	rna13841	rna-XM_034660431.1
OG0005823	rna13852	rna-XM_011236783.3
OG0005824	rna13853	rna-XM_002928862.3
OG0005825	rna13854	rna-XM_002928863.4
OG0005826	rna13857	rna-XM_002928859.4
OG0005827	rna13858	rna-XM_002928858.4
OG0005828	rna13863	rna-XM_034660436.1
OG0005829	rna13868	rna-XM_002928856.4
OG0005830	rna13869	rna-XM_002928854.4
OG0005831	rna13870	rna-XM_002928853.4
OG0005832	rna13872	rna-XM_019809569.2
OG0005833	rna13873	rna-XM_019809545.2
OG0005834	rna13876	rna-XM_011236767.3
OG0005835	rna13879	rna-XM_002928849.4
OG0005836	rna13889	rna-XM_034660453.1
OG0005837	rna13890	rna-XM_019809567.2
OG0005838	rna13891	rna-XM_019809565.2
OG0005839	rna13892	rna-XM_002928845.4
OG0005840	rna13893	rna-XM_019809543.2
OG0005841	rna35062	rna-XM_002930017.4
OG0005842	rna35059	rna-XM_019792841.2
OG0005843	rna35057	rna-XM_002930009.4
OG0005844	rna35056	rna-XM_002930033.4
OG0005845	rna35055	rna-XM_002930032.4
OG0005846	rna35053	rna-XM_019792840.2
OG0005847	rna35049	rna-XM_011216725.3
OG0005848	rna35048	rna-XM_019792836.2
OG0005849	rna35047	rna-XM_002930030.4
OG0005850	rna35046	rna-XM_034660469.1
OG0005851	rna35045	rna-XM_034660471.1
OG0005852	rna35044	rna-XM_034660474.1
OG0005853	rna35040	rna-XM_011216716.3
OG0005854	rna35038	rna-XM_002930026.4
OG0005855	rna35035	rna-XM_002930014.4
OG0005856	rna35032	rna-XM_002930022.4
OG0005857	rna35027	rna-XM_002930021.4
OG0005858	rna35026	rna-XM_002930020.4
OG0005859	rna35021	rna-XM_034660486.1
OG0005860	rna35020	rna-XM_002931066.3
OG0005861	rna35019	rna-XM_034660488.1
OG0005862	rna35012	rna-XM_002930980.4
OG0005863	rna35011	rna-XM_034660151.1
OG0005864	rna35009	rna-XM_002929626.4
OG0005865	rna35006	rna-XM_002929631.4
OG0005866	rna35004	rna-XM_019810340.2
OG0005867	rna35003	rna-XM_034661680.1
OG0005868	rna34999	rna-XM_034660493.1
OG0005869	rna34997	rna-XM_034660491.1
OG0005870	rna34996	rna-XM_019810332.2
OG0005871	rna34995	rna-XM_019810346.2
OG0005872	rna34987	rna-XM_011237677.3
OG0005873	rna34985	rna-XM_011237675.3
OG0005874	rna34983	rna-XM_002929637.4
OG0005875	rna34982	rna-XM_034660504.1
OG0005876	rna34980	rna-XM_019810338.2
OG0005877	rna34979	rna-XM_002929641.4
OG0005878	rna14579	rna-XM_002928250.4
OG0005879	rna14573	rna-XM_002914347.4
OG0005880	rna14566	rna-XM_002914345.4
OG0005881	rna14565	rna-XM_011218579.3
OG0005882	rna14564	rna-XM_019794236.2
OG0005883	rna14560	rna-XM_002914369.4
OG0005884	rna14558	rna-XM_034660525.1
OG0005885	rna14557	rna-XM_002914368.4
OG0005886	rna14553	rna-XM_034660529.1
OG0005887	rna14548	rna-XM_019794224.2
OG0005888	rna14547	rna-XM_034660534.1
OG0005889	rna14545	rna-XM_002914332.4
OG0005890	rna14542	rna-XM_019794219.2
OG0005891	rna14541	rna-XM_002914329.4
OG0005892	rna14540	rna-XM_011218566.3
OG0005893	rna14539	rna-XM_011218564.3
OG0005894	rna14538	rna-XM_011218563.3
OG0005895	rna14537	rna-XM_002914366.4
OG0005896	rna14536	rna-XM_034660541.1
OG0005897	rna14533	rna-XM_011218556.3
OG0005898	rna14530	rna-XM_034660552.1
OG0005899	rna14526	rna-XM_019794217.2
OG0005900	rna14524	rna-XM_034660544.1
OG0005901	rna14523	rna-XM_002914324.4
OG0005902	rna14519	rna-XM_034660559.1
OG0005903	rna14516	rna-XM_034660563.1
OG0005904	rna14515	rna-XM_034660562.1
OG0005905	rna14514	rna-XM_034660565.1
OG0005906	rna14511	rna-XM_002914316.4
OG0005907	rna14506	rna-XM_034660570.1
OG0005908	rna14502	rna-XM_034660569.1
OG0005909	rna14501	rna-XM_034660573.1
OG0005910	rna14500	rna-XM_002914303.4
OG0005911	rna14498	rna-XM_002914361.4
OG0005912	rna14497	rna-XM_002914301.4
OG0005913	rna14495	rna-XM_034660576.1
OG0005914	rna14489	rna-XM_034660587.1
OG0005915	rna14488	rna-XM_019794196.2
OG0005916	rna14487	rna-XM_011218526.3
OG0005917	rna14477	rna-XM_034660605.1
OG0005918	rna14473	rna-XM_019794189.2
OG0005919	rna14470	rna-XM_034660616.1
OG0005920	rna14471	rna-XM_002914355.4
OG0005921	rna14469	rna-XM_034661687.1
