Orthogroup	ursMar.longCDS.prots	ursAme.longCDS.prots
OG0008629	rna1101	transcript_ENSUAMT00000005309
OG0008630	rna1102	transcript_ENSUAMT00000008433
OG0008631	rna1106	transcript_ENSUAMT00000002916
OG0008632	rna1109	transcript_ENSUAMT00000028327
OG0008633	rna1115	transcript_ENSUAMT00000012731
OG0008634	rna1118	transcript_ENSUAMT00000012737
OG0008635	rna1130	transcript_ENSUAMT00000030568
OG0008636	rna1131	transcript_ENSUAMT00000030584
OG0008637	rna1133	transcript_ENSUAMT00000030586
OG0008638	rna1134	transcript_ENSUAMT00000030594
OG0008639	rna1136	transcript_ENSUAMT00000013340
OG0008640	rna1139	transcript_ENSUAMT00000013341
OG0008641	rna1141	transcript_ENSUAMT00000023257
OG0008642	rna1148	transcript_ENSUAMT00000003014
OG0008643	rna1149	transcript_ENSUAMT00000003026
OG0008644	rna1150	transcript_ENSUAMT00000003039
OG0008645	rna1152	transcript_ENSUAMT00000003056
OG0008646	rna1153	transcript_ENSUAMT00000006021
OG0008647	rna1154	transcript_ENSUAMT00000006104
OG0008648	rna1159	transcript_ENSUAMT00000018929
OG0008649	rna1167	transcript_ENSUAMT00000018945
OG0008650	rna1168	transcript_ENSUAMT00000018970
OG0008651	rna1170	transcript_ENSUAMT00000019750
OG0008652	rna1175	transcript_ENSUAMT00000041197
OG0008653	rna1179	transcript_ENSUAMT00000016071
OG0008654	rna1180	transcript_ENSUAMT00000026245
OG0008655	rna1186	transcript_ENSUAMT00000026244
OG0008656	rna1189	transcript_ENSUAMT00000010906
OG0008657	rna1190	transcript_ENSUAMT00000015313
OG0008658	rna1191	transcript_ENSUAMT00000038625
OG0008659	rna1192	transcript_ENSUAMT00000012771
OG0008660	rna1193	transcript_ENSUAMT00000015485
OG0008661	rna1194	transcript_ENSUAMT00000015482
OG0008662	rna1198	transcript_ENSUAMT00000015476
OG0008663	rna1200	transcript_ENSUAMT00000016652
OG0008664	rna1202	transcript_ENSUAMT00000006685
OG0008665	rna1206	transcript_ENSUAMT00000039930
OG0008666	rna1207	transcript_ENSUAMT00000010418
OG0008667	rna1211	transcript_ENSUAMT00000038659
OG0008668	rna1214	transcript_ENSUAMT00000029209
OG0008669	rna1217	transcript_ENSUAMT00000029211
OG0008670	rna1228	transcript_ENSUAMT00000010975
OG0008671	rna1231	transcript_ENSUAMT00000010973
OG0008672	rna1237	transcript_ENSUAMT00000010970
OG0008673	rna1240	transcript_ENSUAMT00000010968
OG0008674	rna1247	transcript_ENSUAMT00000029385
OG0008675	rna1252	transcript_ENSUAMT00000028369
OG0008676	rna1253	transcript_ENSUAMT00000028371
OG0008677	rna1259	transcript_ENSUAMT00000028373
OG0008678	rna1265	transcript_ENSUAMT00000037676
OG0008679	rna1274	transcript_ENSUAMT00000035617
OG0008680	rna1275	transcript_ENSUAMT00000023948
OG0008681	rna1278	transcript_ENSUAMT00000023945
OG0008682	rna1279	transcript_ENSUAMT00000023930
OG0008683	rna1284	transcript_ENSUAMT00000019854
OG0008684	rna1285	transcript_ENSUAMT00000010419
OG0008685	rna1289	transcript_ENSUAMT00000010414
OG0008686	rna28998	transcript_ENSUAMT00000002530
OG0008687	rna1294	transcript_ENSUAMT00000036177
OG0008688	rna1297	transcript_ENSUAMT00000037276
OG0008689	rna1298	transcript_ENSUAMT00000029177
OG0008690	rna1303	transcript_ENSUAMT00000014023
OG0008691	rna1310	transcript_ENSUAMT00000016092
OG0008692	rna1311	transcript_ENSUAMT00000024791
OG0008693	rna1314	transcript_ENSUAMT00000025964
OG0008694	rna1317	transcript_ENSUAMT00000024772
OG0008695	rna1319	transcript_ENSUAMT00000024773
OG0008696	rna1320	transcript_ENSUAMT00000024775
OG0008697	rna1321	transcript_ENSUAMT00000011632
OG0008698	rna1323	transcript_ENSUAMT00000011592
OG0008699	rna1327	transcript_ENSUAMT00000011817
OG0008700	rna1339	transcript_ENSUAMT00000029629
OG0008701	rna1351	transcript_ENSUAMT00000009801
OG0008702	rna1358	transcript_ENSUAMT00000030346
OG0008703	rna1361	transcript_ENSUAMT00000024468
OG0008704	rna1364	transcript_ENSUAMT00000003101
OG0008705	rna1366	transcript_ENSUAMT00000011872
OG0008706	rna1368	transcript_ENSUAMT00000011859
OG0008707	rna1371	transcript_ENSUAMT00000006054
OG0008708	rna1378	transcript_ENSUAMT00000006056
OG0008709	rna1384	transcript_ENSUAMT00000006987
OG0008710	rna1393	transcript_ENSUAMT00000031105
OG0008711	rna1394	transcript_ENSUAMT00000022041
OG0008712	rna1401	transcript_ENSUAMT00000020579
OG0008713	rna1411	transcript_ENSUAMT00000026422
OG0008714	rna1413	transcript_ENSUAMT00000021745
OG0008715	rna1415	transcript_ENSUAMT00000006690
OG0008716	rna1418	transcript_ENSUAMT00000000594
OG0008718	rna1431	transcript_ENSUAMT00000015503
OG0008719	rna1432	transcript_ENSUAMT00000015245
OG0008720	rna1436	transcript_ENSUAMT00000032602
OG0008721	rna1443	transcript_ENSUAMT00000004829
OG0008722	rna1444	transcript_ENSUAMT00000002067
OG0008723	rna2835	transcript_ENSUAMT00000038003
OG0008724	rna2834	transcript_ENSUAMT00000007471
OG0008725	rna2832	transcript_ENSUAMT00000000856
OG0008726	rna2830	transcript_ENSUAMT00000000843
OG0008727	rna2827	transcript_ENSUAMT00000025198
OG0008728	rna2822	transcript_ENSUAMT00000006032
OG0008729	rna2821	transcript_ENSUAMT00000012623
OG0008730	rna2819	transcript_ENSUAMT00000000662
OG0008731	rna2813	transcript_ENSUAMT00000000589
OG0008732	rna2812	transcript_ENSUAMT00000040140
OG0008733	rna2811	transcript_ENSUAMT00000040137
OG0008734	rna2810	transcript_ENSUAMT00000040135
OG0008735	rna2809	transcript_ENSUAMT00000040036
OG0008736	rna2804	transcript_ENSUAMT00000021968
OG0008737	rna2798	transcript_ENSUAMT00000037804
OG0008738	rna2796	transcript_ENSUAMT00000007315
OG0008739	rna2795	transcript_ENSUAMT00000028275
OG0008740	rna2790	transcript_ENSUAMT00000028330
OG0008741	rna2783	transcript_ENSUAMT00000013342
OG0008742	rna2782	transcript_ENSUAMT00000013355
OG0008743	rna2777	transcript_ENSUAMT00000017154
OG0008744	rna2776	transcript_ENSUAMT00000017150
OG0008745	rna2775	transcript_ENSUAMT00000017097
OG0008746	rna2773	transcript_ENSUAMT00000015830
OG0008747	rna2771	transcript_ENSUAMT00000015824
OG0008748	rna2768	transcript_ENSUAMT00000015823
OG0008749	rna2767	transcript_ENSUAMT00000015821
OG0008750	rna2763	transcript_ENSUAMT00000027449
OG0008751	rna5591	transcript_ENSUAMT00000003865
OG0008752	rna5592	transcript_ENSUAMT00000036031
OG0008753	rna5601	transcript_ENSUAMT00000002350
OG0008754	rna5604	transcript_ENSUAMT00000011847
OG0008755	rna5608	transcript_ENSUAMT00000027290
OG0008756	rna5611	transcript_ENSUAMT00000039285
OG0008757	rna5612	transcript_ENSUAMT00000039286
OG0008758	rna5617	transcript_ENSUAMT00000013137
OG0008759	rna5619	transcript_ENSUAMT00000013128
OG0008760	rna5620	transcript_ENSUAMT00000013126
OG0008761	rna5621	transcript_ENSUAMT00000027505
OG0008762	rna5622	transcript_ENSUAMT00000027507
OG0008763	rna5623	transcript_ENSUAMT00000027508
OG0008764	rna5635	transcript_ENSUAMT00000021881
OG0008765	rna5638	transcript_ENSUAMT00000029124
OG0008766	rna5641	transcript_ENSUAMT00000029118
OG0008767	rna5643	transcript_ENSUAMT00000024083
OG0008768	rna5646	transcript_ENSUAMT00000012797
OG0008769	rna5648	transcript_ENSUAMT00000012819
OG0008770	rna5659	transcript_ENSUAMT00000013920
OG0008771	rna5661	transcript_ENSUAMT00000004761
OG0008772	rna5669	transcript_ENSUAMT00000037791
OG0008773	rna2577	transcript_ENSUAMT00000037062
OG0008774	rna16802	transcript_ENSUAMT00000033619
OG0008775	rna11740	transcript_ENSUAMT00000032277
OG0008776	rna16639	transcript_ENSUAMT00000006425
OG0008779	rna8080	transcript_ENSUAMT00000003991
OG0008780	rna1226	transcript_ENSUAMT00000002956
OG0008781	rna1225	transcript_ENSUAMT00000002938
OG0008782	rna1224	transcript_ENSUAMT00000003299
OG0008783	rna1223	transcript_ENSUAMT00000003281
OG0008784	rna1222	transcript_ENSUAMT00000003235
OG0008785	rna12752	transcript_ENSUAMT00000033255
OG0008786	rna15393	transcript_ENSUAMT00000016607
OG0008789	rna16496	transcript_ENSUAMT00000019838
OG0008790	rna16498	transcript_ENSUAMT00000019828
OG0008791	rna16500	transcript_ENSUAMT00000019807
OG0008792	rna16501	transcript_ENSUAMT00000019795
OG0008793	rna16509	transcript_ENSUAMT00000019774
OG0008794	rna16511	transcript_ENSUAMT00000019771
OG0008795	rna16512	transcript_ENSUAMT00000019763
OG0008796	rna16517	transcript_ENSUAMT00000041203
OG0008797	rna16521	transcript_ENSUAMT00000041226
OG0008798	rna16525	transcript_ENSUAMT00000041229
OG0008799	rna16532	transcript_ENSUAMT00000006080, transcript_ENSUAMT00000001832
OG0008801	rna16540	transcript_ENSUAMT00000021791
OG0008802	rna16541	transcript_ENSUAMT00000018105
OG0008803	rna16542	transcript_ENSUAMT00000018093
OG0008804	rna16543	transcript_ENSUAMT00000036820
OG0008805	rna16544	transcript_ENSUAMT00000036819
OG0008806	rna16546	transcript_ENSUAMT00000036772
OG0008807	rna16548	transcript_ENSUAMT00000036754
OG0008808	rna16551	transcript_ENSUAMT00000036742
OG0008809	rna16550	transcript_ENSUAMT00000036746
OG0008810	rna16552	transcript_ENSUAMT00000027581
OG0008811	rna16554	transcript_ENSUAMT00000023552
OG0008812	rna16555	transcript_ENSUAMT00000022152
OG0008813	rna16557	transcript_ENSUAMT00000022151
OG0008814	rna16558	transcript_ENSUAMT00000022149
OG0008815	rna16559	transcript_ENSUAMT00000022148
OG0008816	rna16562	transcript_ENSUAMT00000022143
OG0008817	rna16563	transcript_ENSUAMT00000041462
OG0008818	rna16565	transcript_ENSUAMT00000018678
OG0008819	rna16568	transcript_ENSUAMT00000018667
OG0008820	rna16574	transcript_ENSUAMT00000018651
OG0008822	rna16578	transcript_ENSUAMT00000031079
OG0008823	rna16581	transcript_ENSUAMT00000031074
OG0008824	rna16584	transcript_ENSUAMT00000013164
OG0008825	rna16588	transcript_ENSUAMT00000013161
OG0008826	rna16589	transcript_ENSUAMT00000013156
OG0008827	rna16592	transcript_ENSUAMT00000019250
OG0008828	rna16593	transcript_ENSUAMT00000019248
OG0008829	rna16594	transcript_ENSUAMT00000019246
OG0008830	rna16596	transcript_ENSUAMT00000019242
OG0008831	rna16599	transcript_ENSUAMT00000019221
OG0008832	rna16604	transcript_ENSUAMT00000017473
OG0008833	rna16606	transcript_ENSUAMT00000027961
OG0008834	rna16608	transcript_ENSUAMT00000027963
OG0008835	rna16611	transcript_ENSUAMT00000027964
OG0008836	rna16613	transcript_ENSUAMT00000032330
OG0008837	rna16617	transcript_ENSUAMT00000032241
OG0008838	rna16618	transcript_ENSUAMT00000032236
OG0008839	rna16620	transcript_ENSUAMT00000020562
OG0008840	rna16621	transcript_ENSUAMT00000020561
OG0008841	rna16622	transcript_ENSUAMT00000020555
OG0008842	rna16626	transcript_ENSUAMT00000021293
OG0008843	rna16629	transcript_ENSUAMT00000022244
OG0008844	rna16630	transcript_ENSUAMT00000022515
OG0008845	rna16631	transcript_ENSUAMT00000022519
OG0008846	rna16633	transcript_ENSUAMT00000022524
OG0008847	rna16635	transcript_ENSUAMT00000022526
OG0008848	rna16637	transcript_ENSUAMT00000022533
OG0008849	rna16638	transcript_ENSUAMT00000022537
OG0008850	rna16641	transcript_ENSUAMT00000006403
OG0008851	rna16645	transcript_ENSUAMT00000006398
OG0008852	rna16648	transcript_ENSUAMT00000006317
OG0008853	rna16649	transcript_ENSUAMT00000003856
OG0008854	rna16651	transcript_ENSUAMT00000003815
OG0008855	rna16657	transcript_ENSUAMT00000006472
OG0008856	rna16659	transcript_ENSUAMT00000016658
OG0008857	rna16661	transcript_ENSUAMT00000026302
OG0008858	rna16662	transcript_ENSUAMT00000026303
OG0008859	rna16664	transcript_ENSUAMT00000026305
OG0008860	rna16665	transcript_ENSUAMT00000026306
OG0008861	rna16666	transcript_ENSUAMT00000026308
OG0008862	rna16672	transcript_ENSUAMT00000026354
OG0008863	rna16674	transcript_ENSUAMT00000009344
OG0008864	rna16680	transcript_ENSUAMT00000009348
OG0008865	rna16688	transcript_ENSUAMT00000026953
OG0008866	rna16690	transcript_ENSUAMT00000026965
OG0008867	rna16691	transcript_ENSUAMT00000026966
OG0008868	rna16693	transcript_ENSUAMT00000026970
OG0008869	rna16701	transcript_ENSUAMT00000001850
OG0008870	rna16703	transcript_ENSUAMT00000020065
OG0008871	rna16704	transcript_ENSUAMT00000020066
OG0008872	rna16706	transcript_ENSUAMT00000000158
OG0008873	rna16712	transcript_ENSUAMT00000002619
OG0008874	rna16713	transcript_ENSUAMT00000002600
OG0008875	rna16718	transcript_ENSUAMT00000002850
OG0008876	rna16719	transcript_ENSUAMT00000002828
OG0008877	rna16720	transcript_ENSUAMT00000002764
OG0008878	rna16722	transcript_ENSUAMT00000002729
OG0008879	rna16723	transcript_ENSUAMT00000002667
OG0008880	rna16728	transcript_ENSUAMT00000002648
OG0008881	rna16729	transcript_ENSUAMT00000002642
OG0008882	rna16731	transcript_ENSUAMT00000013613
OG0008883	rna16732	transcript_ENSUAMT00000013615
OG0008884	rna16733	transcript_ENSUAMT00000013617
OG0008885	rna16734	transcript_ENSUAMT00000013619
OG0008886	rna16735	transcript_ENSUAMT00000013622
OG0008887	rna16736	transcript_ENSUAMT00000033542
OG0008888	rna16739	transcript_ENSUAMT00000017309
OG0008889	rna16740	transcript_ENSUAMT00000034050
OG0008890	rna16741	transcript_ENSUAMT00000032511
OG0008891	rna16743	transcript_ENSUAMT00000015520
OG0008892	rna16744	transcript_ENSUAMT00000015522
OG0008893	rna16749	transcript_ENSUAMT00000012269
OG0008894	rna16751	transcript_ENSUAMT00000012234
OG0008895	rna16757	transcript_ENSUAMT00000004252
OG0008896	rna16758	transcript_ENSUAMT00000011842
OG0008897	rna16759	transcript_ENSUAMT00000006323
OG0008898	rna16760	transcript_ENSUAMT00000006320
OG0008899	rna16778	transcript_ENSUAMT00000019073
OG0008900	rna16784	transcript_ENSUAMT00000017348
OG0008901	rna16785	transcript_ENSUAMT00000010595
OG0008902	rna16787	transcript_ENSUAMT00000011095
OG0008903	rna16791	transcript_ENSUAMT00000011111
OG0008904	rna16793	transcript_ENSUAMT00000040355
OG0008905	rna16797	transcript_ENSUAMT00000033613
OG0008906	rna16798	transcript_ENSUAMT00000033616
OG0008907	rna16799	transcript_ENSUAMT00000033617
OG0008908	rna16810	transcript_ENSUAMT00000033693
OG0008909	rna16817	transcript_ENSUAMT00000016943
OG0008910	rna16818	transcript_ENSUAMT00000036922
OG0008911	rna16819	transcript_ENSUAMT00000011699
OG0008912	rna16820	transcript_ENSUAMT00000033073
OG0008913	rna16821	transcript_ENSUAMT00000001534
OG0008914	rna16822	transcript_ENSUAMT00000001472
OG0008915	rna16823	transcript_ENSUAMT00000033302
OG0008916	rna16829	transcript_ENSUAMT00000025126
OG0008917	rna16831	transcript_ENSUAMT00000023538
OG0008918	rna16834	transcript_ENSUAMT00000013425
OG0008919	rna16845	transcript_ENSUAMT00000013934
OG0008920	rna16852	transcript_ENSUAMT00000005430
OG0008921	rna16854	transcript_ENSUAMT00000005427
OG0008922	rna16856	transcript_ENSUAMT00000010166
OG0008923	rna16862	transcript_ENSUAMT00000010175
OG0008924	rna16874	transcript_ENSUAMT00000006638
OG0008925	rna16875	transcript_ENSUAMT00000006627
OG0008926	rna16876	transcript_ENSUAMT00000006618
OG0008927	rna16877	transcript_ENSUAMT00000006615
OG0008928	rna16878	transcript_ENSUAMT00000006568
OG0008929	rna16880	transcript_ENSUAMT00000007299
OG0008930	rna16882	transcript_ENSUAMT00000007246
OG0008931	rna16891	transcript_ENSUAMT00000013651
OG0008932	rna16896	transcript_ENSUAMT00000013652
OG0008933	rna16901	transcript_ENSUAMT00000020195
OG0008934	rna16902	transcript_ENSUAMT00000020212
OG0008935	rna16907	transcript_ENSUAMT00000000799
OG0008936	rna16911	transcript_ENSUAMT00000009707
OG0008937	rna16914	transcript_ENSUAMT00000009695
OG0008938	rna16915	transcript_ENSUAMT00000009649
OG0008939	rna16918	transcript_ENSUAMT00000009641
OG0008940	rna16919	transcript_ENSUAMT00000019820
OG0008941	rna16920	transcript_ENSUAMT00000001935
OG0008942	rna16921	transcript_ENSUAMT00000002758
OG0008943	rna33879	transcript_ENSUAMT00000035172
OG0008944	rna33894	transcript_ENSUAMT00000036531
OG0008945	rna33908	transcript_ENSUAMT00000012368
OG0008946	rna33911	transcript_ENSUAMT00000012331
OG0008947	rna779	transcript_ENSUAMT00000004993
OG0008948	rna785	transcript_ENSUAMT00000039925
OG0008949	rna787	transcript_ENSUAMT00000035801
OG0008950	rna788	transcript_ENSUAMT00000035799
OG0008951	rna794	transcript_ENSUAMT00000013069
OG0008952	rna796	transcript_ENSUAMT00000013080
OG0008953	rna799	transcript_ENSUAMT00000013083
OG0008954	rna805	transcript_ENSUAMT00000014243
OG0008955	rna806	transcript_ENSUAMT00000014257
OG0008956	rna807	transcript_ENSUAMT00000014475
OG0008957	rna809	transcript_ENSUAMT00000014520
OG0008958	rna814	transcript_ENSUAMT00000014526
OG0008959	rna815	transcript_ENSUAMT00000015803
OG0008960	rna817	transcript_ENSUAMT00000015795
OG0008961	rna819	transcript_ENSUAMT00000015790
OG0008962	rna821	transcript_ENSUAMT00000039301
OG0008963	rna823	transcript_ENSUAMT00000039324
OG0008964	rna824	transcript_ENSUAMT00000039340
OG0008965	rna827	transcript_ENSUAMT00000039341
OG0008966	rna829	transcript_ENSUAMT00000020125
OG0008967	rna830	transcript_ENSUAMT00000020121
OG0008968	rna831	transcript_ENSUAMT00000020120
OG0008969	rna833	transcript_ENSUAMT00000027167
OG0008970	rna834	transcript_ENSUAMT00000027166
OG0008971	rna836	transcript_ENSUAMT00000027165
OG0008972	rna838	transcript_ENSUAMT00000026370
OG0008973	rna839	transcript_ENSUAMT00000026368
OG0008974	rna841	transcript_ENSUAMT00000035819
OG0008975	rna847	transcript_ENSUAMT00000033829
OG0008976	rna851	transcript_ENSUAMT00000033836
OG0008977	rna853	transcript_ENSUAMT00000033840
OG0008978	rna855	transcript_ENSUAMT00000033841
OG0008979	rna858	transcript_ENSUAMT00000022637
OG0008980	rna861	transcript_ENSUAMT00000003583
OG0008981	rna862	transcript_ENSUAMT00000031647
OG0008982	rna869	transcript_ENSUAMT00000031638
OG0008983	rna870	transcript_ENSUAMT00000031637
OG0008984	rna872	transcript_ENSUAMT00000012184
OG0008985	rna876	transcript_ENSUAMT00000024317
OG0008986	rna878	transcript_ENSUAMT00000024328
OG0008987	rna880	transcript_ENSUAMT00000024332
OG0008988	rna882	transcript_ENSUAMT00000024337
OG0008989	rna883	transcript_ENSUAMT00000024343
OG0008990	rna885	transcript_ENSUAMT00000024346
OG0008991	rna894	transcript_ENSUAMT00000024351
OG0008992	rna899	transcript_ENSUAMT00000024359
OG0008993	rna900	transcript_ENSUAMT00000024365
OG0008994	rna901	transcript_ENSUAMT00000024388
OG0008995	rna903	transcript_ENSUAMT00000003471
OG0008996	rna905	transcript_ENSUAMT00000003527
OG0008997	rna906	transcript_ENSUAMT00000037048
OG0008998	rna907	transcript_ENSUAMT00000037041
OG0008999	rna908	transcript_ENSUAMT00000037035
OG0009000	rna909	transcript_ENSUAMT00000037032
OG0009001	rna910	transcript_ENSUAMT00000037014
OG0009002	rna911	transcript_ENSUAMT00000016692
OG0009003	rna913	transcript_ENSUAMT00000041476
OG0009004	rna915	transcript_ENSUAMT00000041445
OG0009005	rna916	transcript_ENSUAMT00000041418
OG0009006	rna918	transcript_ENSUAMT00000041417
OG0009007	rna920	transcript_ENSUAMT00000007193
OG0009008	rna924	transcript_ENSUAMT00000007186
OG0009009	rna926	transcript_ENSUAMT00000007184
OG0009010	rna938	transcript_ENSUAMT00000003180
OG0009011	rna941	transcript_ENSUAMT00000017216
OG0009012	rna951	transcript_ENSUAMT00000017183
OG0009013	rna954	transcript_ENSUAMT00000037974
OG0009014	rna958	transcript_ENSUAMT00000037932
OG0009015	rna959	transcript_ENSUAMT00000037923
OG0009016	rna973	transcript_ENSUAMT00000037917
OG0009017	rna975	transcript_ENSUAMT00000021912
OG0009018	rna976	transcript_ENSUAMT00000012963
OG0009019	rna979	transcript_ENSUAMT00000012961
OG0009020	rna980	transcript_ENSUAMT00000012959
OG0009021	rna982	transcript_ENSUAMT00000012956
OG0009022	rna983	transcript_ENSUAMT00000012953
OG0009023	rna985	transcript_ENSUAMT00000012942
OG0009024	rna986	transcript_ENSUAMT00000012939
OG0009025	rna987	transcript_ENSUAMT00000012934
OG0009026	rna990	transcript_ENSUAMT00000021847
OG0009027	rna991	transcript_ENSUAMT00000021837
OG0009028	rna993	transcript_ENSUAMT00000021831
OG0009029	rna997	transcript_ENSUAMT00000021829
