Orthogroup	ursArc.longCDS.prots	ursAme.longCDS.prots
OG0009030	rna30118	transcript_ENSUAMT00000021827
OG0009031	rna30117	transcript_ENSUAMT00000021826
OG0009032	rna30113	transcript_ENSUAMT00000021822
OG0009033	rna30110	transcript_ENSUAMT00000021605
OG0009034	rna30109	transcript_ENSUAMT00000021597
OG0009035	rna30107	transcript_ENSUAMT00000021589
OG0009036	rna30106	transcript_ENSUAMT00000021387
OG0009037	rna30104	transcript_ENSUAMT00000021381
OG0009038	rna30102	transcript_ENSUAMT00000021378
OG0009039	rna30089	transcript_ENSUAMT00000000904
OG0009040	rna30088	transcript_ENSUAMT00000001152
OG0009041	rna30086	transcript_ENSUAMT00000022576
OG0009042	rna30081	transcript_ENSUAMT00000022653
OG0009043	rna30070	transcript_ENSUAMT00000041031
OG0009044	rna30067	transcript_ENSUAMT00000041032
OG0009045	rna30064	transcript_ENSUAMT00000017661
OG0009046	rna30058	transcript_ENSUAMT00000017427
OG0009047	rna30055	transcript_ENSUAMT00000017415
OG0009048	rna30051	transcript_ENSUAMT00000025380
OG0009049	rna30030	transcript_ENSUAMT00000035903
OG0009050	rna30023	transcript_ENSUAMT00000035898
OG0009051	rna30019	transcript_ENSUAMT00000035893
OG0009052	rna30018	transcript_ENSUAMT00000035892
OG0009053	rna30013	transcript_ENSUAMT00000035888
OG0009054	rna30010	transcript_ENSUAMT00000035886
OG0009055	rna30006	transcript_ENSUAMT00000035882
OG0009056	rna30003	transcript_ENSUAMT00000035878
OG0009057	rna30000	transcript_ENSUAMT00000035867
OG0009058	rna29999	transcript_ENSUAMT00000035690
OG0009059	rna29994	transcript_ENSUAMT00000035459
OG0009060	rna29991	transcript_ENSUAMT00000035457
OG0009061	rna29984	transcript_ENSUAMT00000009882
OG0009062	rna29981	transcript_ENSUAMT00000009820
OG0009063	rna29976	transcript_ENSUAMT00000009836
OG0009064	rna29973	transcript_ENSUAMT00000009838
OG0009065	rna29968	transcript_ENSUAMT00000009840
OG0009066	rna29963	transcript_ENSUAMT00000009850
OG0009067	rna29960	transcript_ENSUAMT00000009862
OG0009068	rna29954	transcript_ENSUAMT00000009877
OG0009069	rna29951	transcript_ENSUAMT00000009879
OG0009070	rna29950	transcript_ENSUAMT00000009880
OG0009071	rna29942	transcript_ENSUAMT00000018488
OG0009072	rna29941	transcript_ENSUAMT00000018506
OG0009073	rna29938	transcript_ENSUAMT00000018537
OG0009074	rna29934	transcript_ENSUAMT00000018538
OG0009075	rna29933	transcript_ENSUAMT00000018539
OG0009076	rna29925	transcript_ENSUAMT00000018540
OG0009077	rna29920	transcript_ENSUAMT00000018461
OG0009078	rna29915	transcript_ENSUAMT00000018470
OG0009079	rna29914	transcript_ENSUAMT00000018473
OG0009080	rna29912	transcript_ENSUAMT00000018476
OG0009081	rna29910	transcript_ENSUAMT00000018482
OG0009082	rna29908	transcript_ENSUAMT00000018484
OG0009083	rna29907	transcript_ENSUAMT00000018486
OG0009084	rna29902	transcript_ENSUAMT00000019311
OG0009085	rna29899	transcript_ENSUAMT00000025605
OG0009086	rna29897	transcript_ENSUAMT00000025609
OG0009087	rna29896	transcript_ENSUAMT00000026318
OG0009088	rna29895	transcript_ENSUAMT00000025795
OG0009089	rna29892	transcript_ENSUAMT00000025790
OG0009090	rna29888	transcript_ENSUAMT00000025794
OG0009091	rna29885	transcript_ENSUAMT00000009720
OG0009092	rna29878	transcript_ENSUAMT00000008198
OG0009093	rna29874	transcript_ENSUAMT00000008210
OG0009094	rna29872	transcript_ENSUAMT00000008199
OG0009095	rna29871	transcript_ENSUAMT00000008216
OG0009096	rna29869	transcript_ENSUAMT00000008218
OG0009097	rna29862	transcript_ENSUAMT00000034350
OG0009098	rna29859	transcript_ENSUAMT00000034352
OG0009099	rna29855	transcript_ENSUAMT00000034355
OG0009100	rna29849	transcript_ENSUAMT00000035413
OG0009101	rna29845	transcript_ENSUAMT00000012679
OG0009102	rna29838	transcript_ENSUAMT00000014457
OG0009103	rna29830	transcript_ENSUAMT00000014451
OG0009104	rna29828	transcript_ENSUAMT00000007998
OG0009105	rna29826	transcript_ENSUAMT00000007995
OG0009106	rna29825	transcript_ENSUAMT00000007854
OG0009107	rna29821	transcript_ENSUAMT00000005850
OG0009108	rna29817	transcript_ENSUAMT00000002270
OG0009109	rna29815	transcript_ENSUAMT00000002253
OG0009110	rna29814	transcript_ENSUAMT00000002229
OG0009111	rna29812	transcript_ENSUAMT00000002042
OG0009112	rna29802	transcript_ENSUAMT00000001236
OG0009113	rna29804	transcript_ENSUAMT00000001268
OG0009114	rna29798	transcript_ENSUAMT00000000398
OG0009115	rna29797	transcript_ENSUAMT00000000386
OG0009116	rna29795	transcript_ENSUAMT00000000357
OG0009117	rna29794	transcript_ENSUAMT00000000345
OG0009118	rna29789	transcript_ENSUAMT00000025799
OG0009119	rna29780	transcript_ENSUAMT00000034977
OG0009120	rna29776	transcript_ENSUAMT00000034970
OG0009121	rna29772	transcript_ENSUAMT00000034967
OG0009122	rna29766	transcript_ENSUAMT00000034966
OG0009123	rna29757	transcript_ENSUAMT00000034289
OG0009124	rna29751	transcript_ENSUAMT00000034285
OG0009125	rna29746	transcript_ENSUAMT00000040069
OG0009126	rna29741	transcript_ENSUAMT00000040057
OG0009127	rna29731	transcript_ENSUAMT00000040017
OG0009128	rna29710	transcript_ENSUAMT00000025764
OG0009129	rna29708	transcript_ENSUAMT00000012056
OG0009130	rna29697	transcript_ENSUAMT00000031888
OG0009131	rna29685	transcript_ENSUAMT00000021337
OG0009132	rna29674	transcript_ENSUAMT00000021108
OG0009133	rna29665	transcript_ENSUAMT00000018597
OG0009134	rna29654	transcript_ENSUAMT00000013731
OG0009135	rna29643	transcript_ENSUAMT00000009813
OG0009136	rna29638	transcript_ENSUAMT00000009818
OG0009137	rna29637	transcript_ENSUAMT00000009947
OG0009138	rna29635	transcript_ENSUAMT00000009964
OG0009139	rna29629	transcript_ENSUAMT00000009979
OG0009140	rna29624	transcript_ENSUAMT00000009983
OG0009141	rna29622	transcript_ENSUAMT00000010017
OG0009142	rna29617	transcript_ENSUAMT00000010035
OG0009143	rna29610	transcript_ENSUAMT00000039177
OG0009144	rna29606	transcript_ENSUAMT00000039179
OG0009145	rna29605	transcript_ENSUAMT00000033987
OG0009146	rna29601	transcript_ENSUAMT00000019128
OG0009147	rna29591	transcript_ENSUAMT00000000159
OG0009148	rna29579	transcript_ENSUAMT00000039791
OG0009149	rna29575	transcript_ENSUAMT00000041257
OG0009150	rna29573	transcript_ENSUAMT00000041258
OG0009151	rna29567	transcript_ENSUAMT00000041260
OG0009152	rna29561	transcript_ENSUAMT00000007138
OG0009153	rna29559	transcript_ENSUAMT00000016342
OG0009154	rna29557	transcript_ENSUAMT00000028258
OG0009155	rna29552	transcript_ENSUAMT00000024580
OG0009156	rna29544	transcript_ENSUAMT00000024576
OG0009157	rna29543	transcript_ENSUAMT00000001474
OG0009158	rna29540	transcript_ENSUAMT00000007747
OG0009159	rna29537	transcript_ENSUAMT00000007113
OG0009160	rna29530	transcript_ENSUAMT00000037841
OG0009161	rna29521	transcript_ENSUAMT00000037836
OG0009162	rna29528	transcript_ENSUAMT00000037840
OG0009163	rna29526	transcript_ENSUAMT00000037826
OG0009164	rna29508	transcript_ENSUAMT00000037512
OG0009165	rna29490	transcript_ENSUAMT00000037412
OG0009166	rna29488	transcript_ENSUAMT00000030011
OG0009167	rna29475	transcript_ENSUAMT00000036428
OG0009168	rna29472	transcript_ENSUAMT00000029617
OG0009169	rna29468	transcript_ENSUAMT00000010258
OG0009170	rna29458	transcript_ENSUAMT00000010402
OG0009171	rna29456	transcript_ENSUAMT00000010424
OG0009172	rna29455	transcript_ENSUAMT00000010432
OG0009173	rna29454	transcript_ENSUAMT00000010439
OG0009174	rna29449	transcript_ENSUAMT00000015732
OG0009175	rna29437	transcript_ENSUAMT00000011750
OG0009176	rna29436	transcript_ENSUAMT00000001176
OG0009177	rna29435	transcript_ENSUAMT00000001104
OG0009178	rna29433	transcript_ENSUAMT00000000952
OG0009179	rna29423	transcript_ENSUAMT00000000894
OG0009180	rna29408	transcript_ENSUAMT00000011783
OG0009181	rna46370	transcript_ENSUAMT00000006463
OG0009182	rna46353	transcript_ENSUAMT00000034429
OG0009183	rna46349	transcript_ENSUAMT00000014514
OG0009184	rna46348	transcript_ENSUAMT00000014522
OG0009185	rna46346	transcript_ENSUAMT00000014527
OG0009186	rna46344	transcript_ENSUAMT00000014544
OG0009187	rna46343	transcript_ENSUAMT00000014548
OG0009188	rna46341	transcript_ENSUAMT00000014558
OG0009189	rna46339	transcript_ENSUAMT00000014564
OG0009190	rna46332	transcript_ENSUAMT00000014572
OG0009191	rna46327	transcript_ENSUAMT00000014600
OG0009192	rna46323	transcript_ENSUAMT00000014606
OG0009193	rna46319	transcript_ENSUAMT00000014612
OG0009194	rna46315	transcript_ENSUAMT00000014618
OG0009195	rna46313	transcript_ENSUAMT00000014623
OG0009196	rna46311	transcript_ENSUAMT00000014629
OG0009197	rna46309	transcript_ENSUAMT00000014633
OG0009198	rna46307	transcript_ENSUAMT00000014639
OG0009199	rna46305	transcript_ENSUAMT00000014249
OG0009200	rna46300	transcript_ENSUAMT00000014246
OG0009201	rna46290	transcript_ENSUAMT00000013946
OG0009202	rna46289	transcript_ENSUAMT00000013940
OG0009203	rna46285	transcript_ENSUAMT00000003490
OG0009204	rna46278	transcript_ENSUAMT00000004014
OG0009205	rna46284	transcript_ENSUAMT00000004107
OG0009206	rna46277	transcript_ENSUAMT00000004128
OG0009207	rna46276	transcript_ENSUAMT00000004270
OG0009208	rna46275	transcript_ENSUAMT00000004279
OG0009209	rna46265	transcript_ENSUAMT00000004536
OG0009210	rna46262	transcript_ENSUAMT00000004553
OG0009211	rna46261	transcript_ENSUAMT00000004559
OG0009212	rna46260	transcript_ENSUAMT00000004568
OG0009213	rna46259	transcript_ENSUAMT00000005326
OG0009214	rna46258	transcript_ENSUAMT00000005320
OG0009215	rna46249	transcript_ENSUAMT00000005097
OG0009216	rna46239	transcript_ENSUAMT00000010943
OG0009217	rna46238	transcript_ENSUAMT00000010942
OG0009218	rna46233	transcript_ENSUAMT00000010072
OG0009219	rna46230	transcript_ENSUAMT00000001783
OG0009220	rna46229	transcript_ENSUAMT00000001775
OG0009221	rna46222	transcript_ENSUAMT00000032660
OG0009222	rna46220	transcript_ENSUAMT00000032641
OG0009223	rna46219	transcript_ENSUAMT00000021751
OG0009224	rna46214	transcript_ENSUAMT00000021757
OG0009225	rna46213	transcript_ENSUAMT00000018865
OG0009226	rna46206	transcript_ENSUAMT00000018872
OG0009227	rna46203	transcript_ENSUAMT00000018879
OG0009228	rna46199	transcript_ENSUAMT00000018890
OG0009229	rna46190	transcript_ENSUAMT00000018902
OG0009230	rna46189	transcript_ENSUAMT00000018905
OG0009231	rna46183	transcript_ENSUAMT00000019368
OG0009232	rna46162	transcript_ENSUAMT00000030647
OG0009233	rna46160	transcript_ENSUAMT00000030621
OG0009234	rna46158	transcript_ENSUAMT00000030619
OG0009235	rna46154	transcript_ENSUAMT00000030616
OG0009236	rna46150	transcript_ENSUAMT00000030612
OG0009237	rna46147	transcript_ENSUAMT00000030610
OG0009238	rna46145	transcript_ENSUAMT00000030609
OG0009239	rna46139	transcript_ENSUAMT00000034265
OG0009240	rna46138	transcript_ENSUAMT00000034266
OG0009241	rna46127	transcript_ENSUAMT00000005975
OG0009242	rna46124	transcript_ENSUAMT00000005950
OG0009243	rna46119	transcript_ENSUAMT00000005945
OG0009244	rna46115	transcript_ENSUAMT00000005937
OG0009245	rna46110	transcript_ENSUAMT00000005930
OG0009246	rna46106	transcript_ENSUAMT00000005923
OG0009247	rna46101	transcript_ENSUAMT00000023448
OG0009248	rna46099	transcript_ENSUAMT00000023450
OG0009249	rna46098	transcript_ENSUAMT00000023452
OG0009250	rna46096	transcript_ENSUAMT00000006540
OG0009251	rna46095	transcript_ENSUAMT00000040303
OG0009252	rna46083	transcript_ENSUAMT00000040317
OG0009253	rna46079	transcript_ENSUAMT00000040321
OG0009254	rna46077	transcript_ENSUAMT00000040346
OG0009255	rna46075	transcript_ENSUAMT00000040450
OG0009256	rna46064	transcript_ENSUAMT00000040464
OG0009257	rna46061	transcript_ENSUAMT00000040466
OG0009258	rna46060	transcript_ENSUAMT00000016678
OG0009259	rna46056	transcript_ENSUAMT00000027761
OG0009260	rna46054	transcript_ENSUAMT00000020504
OG0009261	rna46051	transcript_ENSUAMT00000028262
OG0009262	rna46048	transcript_ENSUAMT00000028265
OG0009263	rna46041	transcript_ENSUAMT00000028657
OG0009264	rna46039	transcript_ENSUAMT00000022710
OG0009265	rna46032	transcript_ENSUAMT00000022723
OG0009266	rna46021	transcript_ENSUAMT00000024016
OG0009267	rna46020	transcript_ENSUAMT00000023950
OG0009268	rna46019	transcript_ENSUAMT00000023902
OG0009269	rna46017	transcript_ENSUAMT00000023888
OG0009270	rna46016	transcript_ENSUAMT00000023883
OG0009271	rna46014	transcript_ENSUAMT00000023880
OG0009272	rna46013	transcript_ENSUAMT00000023874
OG0009273	rna46011	transcript_ENSUAMT00000023870
OG0009274	rna46010	transcript_ENSUAMT00000023866
OG0009275	rna46004	transcript_ENSUAMT00000024108
OG0009276	rna46003	transcript_ENSUAMT00000024107
OG0009277	rna46001	transcript_ENSUAMT00000041398, transcript_ENSUAMT00000024100
OG0009278	rna46000	transcript_ENSUAMT00000024099
OG0009279	rna45995	transcript_ENSUAMT00000024093
OG0009280	rna45991	transcript_ENSUAMT00000024084
OG0009281	rna45989	transcript_ENSUAMT00000035733
OG0009282	rna45988	transcript_ENSUAMT00000035734
OG0009283	rna45984	transcript_ENSUAMT00000035738
OG0009284	rna45983	transcript_ENSUAMT00000035743
OG0009285	rna45982	transcript_ENSUAMT00000035746
OG0009286	rna45976	transcript_ENSUAMT00000033108
OG0009287	rna45971	transcript_ENSUAMT00000033111
OG0009288	rna45970	transcript_ENSUAMT00000036323
OG0009289	rna45957	transcript_ENSUAMT00000016252
OG0009290	rna19629	transcript_ENSUAMT00000002654
OG0009291	rna19628	transcript_ENSUAMT00000002673
OG0009292	rna19627	transcript_ENSUAMT00000002684
OG0009293	rna19618	transcript_ENSUAMT00000002707
OG0009294	rna19609	transcript_ENSUAMT00000000674
OG0009295	rna19607	transcript_ENSUAMT00000000632
OG0009296	rna19601	transcript_ENSUAMT00000000575
OG0009297	rna19594	transcript_ENSUAMT00000000564
OG0009298	rna19589	transcript_ENSUAMT00000000535
OG0009299	rna19587	transcript_ENSUAMT00000000513
OG0009300	rna19586	transcript_ENSUAMT00000012986
OG0009301	rna19585	transcript_ENSUAMT00000012988
OG0009302	rna19580	transcript_ENSUAMT00000012794
OG0009303	rna19578	transcript_ENSUAMT00000012804
OG0009304	rna19564	transcript_ENSUAMT00000012977
OG0009305	rna19563	transcript_ENSUAMT00000012984
OG0009306	rna19562	transcript_ENSUAMT00000036871
OG0009307	rna19561	transcript_ENSUAMT00000036866
OG0009308	rna19560	transcript_ENSUAMT00000036865
OG0009309	rna19559	transcript_ENSUAMT00000036862
OG0009310	rna19555	transcript_ENSUAMT00000036828
OG0009311	rna19552	transcript_ENSUAMT00000036496
OG0009312	rna19546	transcript_ENSUAMT00000000851
OG0009313	rna19540	transcript_ENSUAMT00000015399
OG0009314	rna19535	transcript_ENSUAMT00000015404
OG0009315	rna19531	transcript_ENSUAMT00000015408
OG0009316	rna19530	transcript_ENSUAMT00000015412
OG0009317	rna19529	transcript_ENSUAMT00000018094
OG0009318	rna19528	transcript_ENSUAMT00000018086
OG0009319	rna19527	transcript_ENSUAMT00000018080
OG0009320	rna19524	transcript_ENSUAMT00000018065
OG0009321	rna19520	transcript_ENSUAMT00000021078
OG0009322	rna19519	transcript_ENSUAMT00000009237
OG0009323	rna19512	transcript_ENSUAMT00000009209
OG0009324	rna19503	transcript_ENSUAMT00000036933
OG0009325	rna19497	transcript_ENSUAMT00000036934
OG0009326	rna19494	transcript_ENSUAMT00000036975
OG0009327	rna19486	transcript_ENSUAMT00000018663
OG0009328	rna19482	transcript_ENSUAMT00000018647
OG0009329	rna19483	transcript_ENSUAMT00000018653
OG0009330	rna19481	transcript_ENSUAMT00000018633
OG0009331	rna19477	transcript_ENSUAMT00000036429
OG0009332	rna19475	transcript_ENSUAMT00000031797
OG0009333	rna19470	transcript_ENSUAMT00000031791
OG0009334	rna19467	transcript_ENSUAMT00000031790
OG0009335	rna19464	transcript_ENSUAMT00000029393
OG0009336	rna19453	transcript_ENSUAMT00000029391
OG0009337	rna19452	transcript_ENSUAMT00000029389
OG0009338	rna19451	transcript_ENSUAMT00000010816
OG0009339	rna19447	transcript_ENSUAMT00000010826
OG0009340	rna19437	transcript_ENSUAMT00000028348
OG0009341	rna19435	transcript_ENSUAMT00000028352
OG0009342	rna19432	transcript_ENSUAMT00000028355
OG0009343	rna19430	transcript_ENSUAMT00000028356
OG0009344	rna19427	transcript_ENSUAMT00000025012
OG0009345	rna19420	transcript_ENSUAMT00000026500
OG0009346	rna19419	transcript_ENSUAMT00000026496
OG0009347	rna19413	transcript_ENSUAMT00000026489
OG0009348	rna19410	transcript_ENSUAMT00000028407
OG0009349	rna19409	transcript_ENSUAMT00000035973
OG0009350	rna19405	transcript_ENSUAMT00000023522
OG0009351	rna19402	transcript_ENSUAMT00000023467
OG0009352	rna19392	transcript_ENSUAMT00000039127
OG0009353	rna19390	transcript_ENSUAMT00000016926
OG0009354	rna19386	transcript_ENSUAMT00000014035
OG0009355	rna19377	transcript_ENSUAMT00000030492
OG0009356	rna19375	transcript_ENSUAMT00000030493
OG0009357	rna19368	transcript_ENSUAMT00000030494
OG0009358	rna19362	transcript_ENSUAMT00000030479
OG0009359	rna19354	transcript_ENSUAMT00000030484
OG0009360	rna19335	transcript_ENSUAMT00000038994
OG0009361	rna19334	transcript_ENSUAMT00000038993
OG0009362	rna19333	transcript_ENSUAMT00000038992
OG0009363	rna19328	transcript_ENSUAMT00000038989
OG0009364	rna19326	transcript_ENSUAMT00000029606
OG0009365	rna19325	transcript_ENSUAMT00000037387
OG0009366	rna19319	transcript_ENSUAMT00000037379
OG0009367	rna19317	transcript_ENSUAMT00000037304
OG0009368	rna19307	transcript_ENSUAMT00000037194
OG0009369	rna19299	transcript_ENSUAMT00000027941
OG0009370	rna19287	transcript_ENSUAMT00000019366
OG0009371	rna19273	transcript_ENSUAMT00000037154
OG0009372	rna19271	transcript_ENSUAMT00000031242
OG0009373	rna19270	transcript_ENSUAMT00000031244
OG0009374	rna19269	transcript_ENSUAMT00000031246
OG0009375	rna19267	transcript_ENSUAMT00000025730
OG0009376	rna19257	transcript_ENSUAMT00000012630
OG0009377	rna19251	transcript_ENSUAMT00000017223
OG0009378	rna19248	transcript_ENSUAMT00000040811
OG0009379	rna19243	transcript_ENSUAMT00000031815
OG0009380	rna19241	transcript_ENSUAMT00000014601
OG0009381	rna19239	transcript_ENSUAMT00000014398
OG0009382	rna19238	transcript_ENSUAMT00000014392
OG0009383	rna19237	transcript_ENSUAMT00000014388
OG0009384	rna19236	transcript_ENSUAMT00000014385
OG0009385	rna19234	transcript_ENSUAMT00000014383
OG0009386	rna19232	transcript_ENSUAMT00000014381
OG0009387	rna19231	transcript_ENSUAMT00000014355
OG0009388	rna19228	transcript_ENSUAMT00000014288
OG0009389	rna19227	transcript_ENSUAMT00000014285
OG0009390	rna19224	transcript_ENSUAMT00000014281
OG0009391	rna19220	transcript_ENSUAMT00000014259
OG0009392	rna19216	transcript_ENSUAMT00000020312
OG0009393	rna19212	transcript_ENSUAMT00000029701
OG0009394	rna19211	transcript_ENSUAMT00000029706
OG0009395	rna19210	transcript_ENSUAMT00000029707
OG0009396	rna19207	transcript_ENSUAMT00000029709
OG0009397	rna19206	transcript_ENSUAMT00000025192
OG0009398	rna19201	transcript_ENSUAMT00000025189
OG0009399	rna19200	transcript_ENSUAMT00000025188
OG0009400	rna19199	transcript_ENSUAMT00000025182
OG0009401	rna19195	transcript_ENSUAMT00000025175
OG0009402	rna19194	transcript_ENSUAMT00000025173
OG0009403	rna19186	transcript_ENSUAMT00000025164
OG0009404	rna19174	transcript_ENSUAMT00000025157
OG0009405	rna19169	transcript_ENSUAMT00000025152
OG0009406	rna19165	transcript_ENSUAMT00000025151
OG0009407	rna19162	transcript_ENSUAMT00000025144
OG0009408	rna19160	transcript_ENSUAMT00000024298
OG0009409	rna19155	transcript_ENSUAMT00000024301
OG0009410	rna19145	transcript_ENSUAMT00000024306
OG0009411	rna19144	transcript_ENSUAMT00000024308
