Orthogroup	ursArc.longCDS.prots	ailMel.longCDS.prots
OG0009777	rna37406	rna-XM_034647416.1
OG0009778	rna37410	rna-XM_019808116.2
OG0009779	rna37422	rna-XM_034647307.1
OG0009780	rna37426	rna-XM_019808111.2
OG0009781	rna37430	rna-XM_002930347.4
OG0009782	rna37437	rna-XM_019793867.2
OG0009783	rna37466	rna-XM_034646945.1
OG0009784	rna37478	rna-XM_019800072.2
OG0009785	rna37495	rna-XM_034646756.1
OG0009786	rna37509	rna-XM_011224800.3
OG0009787	rna37531	rna-XM_034646997.1
OG0009788	rna37533	rna-XM_034647006.1
OG0009789	rna37534	rna-XM_011230394.3
OG0009790	rna37536	rna-XM_019804253.2
OG0009791	rna37543	rna-XM_002923671.4
OG0009792	rna37544	rna-XM_034647148.1
OG0009793	rna37556	rna-XM_002924342.4
OG0009794	rna37559	rna-XM_002924344.4
OG0009795	rna37561	rna-XM_034647106.1
OG0009796	rna37567	rna-XM_034647082.1
OG0009797	rna37569	rna-XM_034647147.1
OG0009798	rna37579	rna-XM_034647224.1
OG0009799	rna37594	rna-XM_019799525.2
OG0009800	rna37595	rna-XM_002919097.4
OG0009801	rna37598	rna-XM_019799527.2
OG0009802	rna37609	rna-XM_034647366.1
OG0009803	rna37610	rna-XM_034647252.1
OG0009804	rna37612	rna-XM_034647433.1
OG0009805	rna37633	rna-XM_002927912.4
OG0009806	rna37639	rna-XM_034646690.1
OG0009807	rna37656	rna-XM_034646846.1
OG0009808	rna37658	rna-XM_034647038.1
OG0009809	rna37662	rna-XM_034646835.1
OG0009810	rna37664	rna-XM_002914737.4
OG0009811	rna37665	rna-XM_019794667.2
OG0009812	rna37670	rna-XM_002914739.4
OG0009813	rna37675	rna-XM_002914748.3
OG0009814	rna37690	rna-XM_034647214.1
OG0009815	rna37698	rna-XM_002914742.4
OG0009816	rna37699	rna-XM_002914743.4
OG0009817	rna37701	rna-XM_034647251.1
OG0009818	rna37082	rna-XM_011231560.3
OG0009819	rna37079	rna-XM_019793327.2
OG0009820	rna37074	rna-XM_034646689.1
OG0009821	rna37068	rna-XM_011231374.3
OG0009822	rna37062	rna-XM_019805122.2
OG0009823	rna37057	rna-XM_002925447.4
OG0009824	rna37046	rna-XM_034647342.1
OG0009825	rna37022	rna-XM_034647346.1
OG0009826	rna37016	rna-XM_002915016.4
OG0009827	rna37009	rna-XM_034646818.1
OG0009828	rna37007	rna-XM_002915018.4
OG0009829	rna36992	rna-XM_011219450.3
OG0009830	rna36989	rna-XM_019794984.2
OG0009831	rna36982	rna-XM_034647440.1
OG0009832	rna36977	rna-XM_034647154.1
OG0009833	rna36960	rna-XM_034646780.1
OG0009834	rna54036	rna-XM_034646962.1
OG0009835	rna36928	rna-XM_034646671.1
OG0009836	rna36924	rna-XM_034646810.1
OG0009837	rna36917	rna-XM_019810140.1
OG0009838	rna36914	rna-XM_019809413.2
OG0009839	rna36913	rna-XM_034647032.1
OG0009840	rna36911	rna-XM_034646968.1
OG0009841	rna36897	rna-XM_034647230.1
OG0009842	rna36895	rna-XM_002928717.4
OG0009843	rna36894	rna-XM_002930209.4
OG0009844	rna36121	rna-XM_002931306.4, rna-XM_034638744.1
OG0009845	rna36138	rna-XM_002928579.2
OG0009847	rna54117	rna-XM_034650045.1
OG0009848	rna3676	rna-XM_034652990.1
OG0009849	rna36575	rna-XM_034650491.1
OG0009850	rna8685	rna-XM_034650051.1
OG0009851	rna42053	rna-XM_002930505.1
OG0009853	rna19634	rna-XM_034653449.1
OG0009854	rna4186	rna-XM_034653381.1
OG0009855	rna53925	rna-XM_034650507.1
OG0009856	rna30269	rna-XM_002916842.4
OG0009857	rna18373	rna-XM_019807488.2
OG0009858	rna18365	rna-XM_034645539.1
OG0009859	rna18361	rna-XM_019807483.2
OG0009860	rna18359	rna-XM_002926726.4
OG0009861	rna18351	rna-XM_034645192.1
OG0009862	rna18347	rna-XM_034644890.1
OG0009863	rna18343	rna-XM_034644684.1
OG0009864	rna18339	rna-XM_002914117.4
OG0009865	rna18337	rna-XM_034646161.1
OG0009866	rna18331	rna-XM_002914121.4
OG0009867	rna18329	rna-XM_011217067.3
OG0009868	rna18324	rna-XM_034644765.1
OG0009869	rna18321	rna-XM_019793493.2
OG0009870	rna18308	rna-XM_034645184.1
OG0009871	rna18293	rna-XM_034645182.1
OG0009872	rna18290	rna-XM_019793746.2
OG0009873	rna18289	rna-XM_034645975.1
OG0009874	rna18286	rna-XM_019793543.2
OG0009875	rna18271	rna-XM_034645543.1
OG0009876	rna18270	rna-XM_011217241.3
OG0009877	rna18266	rna-XM_034644657.1
OG0009878	rna18263	rna-XM_002914109.4
OG0009879	rna18262	rna-XM_002914110.4
OG0009880	rna18261	rna-XM_011217268.3
OG0009881	rna18257	rna-XM_011217274.3
OG0009882	rna18256	rna-XM_034645641.1
OG0009883	rna18255	rna-XM_002914128.4
OG0009884	rna18252	rna-XM_034645134.1
OG0009885	rna18244	rna-XM_002914113.4
OG0009886	rna18234	rna-XM_034645701.1
OG0009887	rna18229	rna-XM_034644970.1
OG0009888	rna18227	rna-XM_034646165.1
OG0009889	rna18224	rna-XM_002920446.4
OG0009890	rna18223	rna-XM_002920445.4
OG0009891	rna18222	rna-XM_002920450.3
OG0009892	rna18221	rna-XM_002920444.4
OG0009893	rna18218	rna-XM_019800969.2
OG0009894	rna18217	rna-XM_002920442.4
OG0009895	rna18213	rna-XM_011226483.3
OG0009896	rna18212	rna-XM_019800967.2
OG0009897	rna18211	rna-XM_002920439.4
OG0009898	rna18201	rna-XM_002926828.4
OG0009899	rna18199	rna-XM_034645977.1
OG0009900	rna18194	rna-XM_034645978.1
OG0009901	rna18193	rna-XM_034645102.1
OG0009902	rna18190	rna-XM_034645097.1
OG0009903	rna18187	rna-XM_002922249.4
OG0009904	rna18185	rna-XM_002922268.4
OG0009905	rna18183	rna-XM_002922248.4
OG0009906	rna18181	rna-XM_002922247.4
OG0009907	rna18179	rna-XM_034645073.1
OG0009908	rna18172	rna-XM_034645076.1
OG0009909	rna18170	rna-XM_011228729.3
OG0009910	rna18166	rna-XM_034645082.1
OG0009911	rna18165	rna-XM_002922242.4
OG0009912	rna18160	rna-XM_002922240.4
OG0009913	rna18152	rna-XM_034645269.1
OG0009914	rna18151	rna-XM_002922236.4
OG0009915	rna18148	rna-XM_002922234.4
OG0009916	rna18142	rna-XM_034645347.1
OG0009917	rna18139	rna-XM_002922261.4
OG0009918	rna18135	rna-XM_002922231.4
OG0009919	rna18130	rna-XM_002922228.4
OG0009920	rna18129	rna-XM_034646156.1
OG0009921	rna18127	rna-XM_002922226.4
OG0009922	rna18124	rna-XM_002922225.4
OG0009923	rna18123	rna-XM_034646153.1
OG0009924	rna18121	rna-XM_002922223.4
OG0009925	rna18119	rna-XM_002922221.4
OG0009926	rna18116	rna-XM_011228704.3
OG0009927	rna18115	rna-XM_019802774.2
OG0009928	rna18113	rna-XM_034645356.1
OG0009929	rna18102	rna-XM_002922214.4
OG0009930	rna18096	rna-XM_019802766.2
OG0009931	rna18094	rna-XM_011228694.3
OG0009932	rna18092	rna-XM_034645979.1
OG0009933	rna18089	rna-XM_034645768.1
OG0009934	rna18086	rna-XM_019809827.2
OG0009935	rna18078	rna-XM_011237199.3
OG0009936	rna18076	rna-XM_002929201.4
OG0009937	rna18075	rna-XM_034645759.1
OG0009938	rna18070	rna-XM_034645258.1
OG0009939	rna18062	rna-XM_011237194.3
OG0009940	rna18055	rna-XM_002929195.4
OG0009941	rna18054	rna-XM_034645621.1
OG0009942	rna18043	rna-XM_034646192.1
OG0009943	rna18040	rna-XM_034645227.1
OG0009944	rna18029	rna-XM_034645716.1
OG0009945	rna18026	rna-XM_002925328.4
OG0009946	rna18022	rna-XM_011232460.3
OG0009947	rna18017	rna-XM_019806043.2
OG0009948	rna18020	rna-XM_002925321.4
OG0009949	rna18013	rna-XM_011232453.3
OG0009950	rna18009	rna-XM_034645549.1
OG0009951	rna18007	rna-XM_034645557.1
OG0009952	rna18002	rna-XM_019793398.2
OG0009953	rna17979	rna-XM_019793139.2
OG0009954	rna17977	rna-XM_034645054.1
OG0009955	rna17957	rna-XM_019805516.2
OG0009956	rna17956	rna-XM_002924835.4
OG0009957	rna17953	rna-XM_034645139.1
OG0009958	rna17949	rna-XM_002924829.4
OG0009959	rna17946	rna-XM_034645571.1
OG0009960	rna17945	rna-XM_011223375.3
OG0009961	rna17943	rna-XM_002917980.4
OG0009962	rna17942	rna-XM_034645611.1
OG0009963	rna17938	rna-XM_019798308.2
OG0009964	rna17937	rna-XM_019798305.2
OG0009965	rna17934	rna-XM_002917978.4
OG0009966	rna17933	rna-XM_002917976.4
OG0009967	rna17930	rna-XM_034645758.1
OG0009968	rna17928	rna-XM_002917987.4
OG0009969	rna17927	rna-XM_002917974.4
OG0009970	rna17925	rna-XM_019798303.2
OG0009971	rna17924	rna-XM_034645323.1
OG0009972	rna17921	rna-XM_034645464.1
OG0009973	rna17916	rna-XM_034646030.1
OG0009974	rna17904	rna-XM_011236235.3
OG0009975	rna17902	rna-XM_002928383.3
OG0009976	rna17903	rna-XM_019809132.2
OG0009977	rna17901	rna-XM_002928384.4
OG0009978	rna17898	rna-XM_002928378.4
OG0009979	rna17897	rna-XM_011236245.3
OG0009980	rna17890	rna-XM_002928382.4
OG0009981	rna17884	rna-XM_019799146.2
OG0009982	rna17883	rna-XM_002918718.4
OG0009983	rna17880	rna-XM_034646636.1
OG0009984	rna17869	rna-XM_002921837.4
OG0009985	rna17866	rna-XM_019802403.1
OG0009986	rna17865	rna-XM_002921835.4
OG0009987	rna17856	rna-XM_034644986.1
OG0009988	rna17852	rna-XM_011234010.3
OG0009989	rna17848	rna-XM_019807318.2
OG0009990	rna17840	rna-XM_019807321.2
OG0009991	rna17844	rna-XM_002926572.2
OG0009992	rna17823	rna-XM_034644672.1
OG0009993	rna17822	rna-XM_002928989.4
OG0009994	rna17821	rna-XM_011236963.3
OG0009995	rna17818	rna-XM_034645225.1
OG0009996	rna17808	rna-XM_002915281.4
OG0009997	rna17806	rna-XM_002915279.4
OG0009998	rna17796	rna-XM_002915277.4
OG0009999	rna17771	rna-XM_002915273.4
OG0010000	rna17747	rna-XM_034646203.1
OG0010001	rna17744	rna-XM_002917117.4
OG0010002	rna17740	rna-XM_011222198.3
OG0010003	rna17734	rna-XM_002917109.4
OG0010004	rna17718	rna-XM_034645939.1
OG0010005	rna17714	rna-XM_034645941.1
OG0010006	rna17709	rna-XM_034644586.1
OG0010007	rna17703	rna-XM_011222181.3
OG0010008	rna17685	rna-XM_034646258.1
OG0010009	rna17684	rna-XM_002927243.4
OG0010010	rna17681	rna-XM_034646018.1
OG0010011	rna17668	rna-XM_034645337.1
OG0010012	rna17658	rna-XM_002916594.4
OG0010013	rna17647	rna-XM_034644697.1
OG0010014	rna17638	rna-XM_002916591.4
OG0010015	rna17634	rna-XM_034646144.1
OG0010016	rna17625	rna-XM_002916587.4
OG0010017	rna17623	rna-XM_002916586.4
OG0010018	rna17620	rna-XM_034645236.1
OG0010019	rna17597	rna-XM_002925835.4
OG0010020	rna17596	rna-XM_011233109.3
OG0010021	rna17589	rna-XM_034645472.1
OG0010022	rna17581	rna-XM_034644910.1
OG0010023	rna17570	rna-XM_011228137.3
OG0010024	rna17565	rna-XM_034644904.1
OG0010025	rna17562	rna-XM_034644677.1
OG0010026	rna17553	rna-XM_002927832.4
OG0010027	rna17551	rna-XM_034645405.1
OG0010028	rna17543	rna-XM_034644989.1
OG0010029	rna17541	rna-XM_002928334.4
OG0010030	rna17537	rna-XM_019809093.2
OG0010031	rna17531	rna-XM_002927168.4
OG0010032	rna17527	rna-XM_034644959.1
OG0010033	rna17521	rna-XM_002922280.4
OG0010034	rna17519	rna-XM_002922282.4
OG0010035	rna17514	rna-XM_019802805.2
OG0010036	rna17511	rna-XM_002922286.4
OG0010037	rna17502	rna-XM_034645675.1
OG0010038	rna17498	rna-XM_002922281.4
OG0010039	rna17496	rna-XM_034645211.1
OG0010040	rna17493	rna-XM_034644774.1
OG0010041	rna17492	rna-XM_002920313.4
OG0010042	rna17489	rna-XM_034646532.1
OG0010043	rna17488	rna-XM_011226313.3
OG0010044	rna17483	rna-XM_011226314.3
OG0010045	rna17481	rna-XM_034644720.1
OG0010046	rna17475	rna-XM_011226317.3
OG0010047	rna17471	rna-XM_034644780.1
OG0010048	rna17467	rna-XM_011216692.2, rna-XM_034644781.1, rna-XM_002929991.2
OG0010049	rna17452	rna-XM_002927206.4
OG0010050	rna17443	rna-XM_011234757.3
OG0010051	rna17442	rna-XM_002927201.4
OG0010052	rna17435	rna-XM_034645057.1
OG0010053	rna17430	rna-XM_011234752.3
OG0010054	rna17426	rna-XM_002927197.4
OG0010055	rna17424	rna-XM_002927196.4
OG0010056	rna17420	rna-XM_002927192.4
OG0010057	rna17419	rna-XM_034645512.1
OG0010058	rna17417	rna-XM_002927191.4
OG0010059	rna17416	rna-XM_034645511.1
OG0010060	rna17413	rna-XM_002927189.4
OG0010061	rna17412	rna-XM_002927188.4
OG0010062	rna17410	rna-XM_002927187.4
OG0010063	rna17406	rna-XM_011228858.3
OG0010064	rna17402	rna-XM_034645034.1
OG0010065	rna17399	rna-XM_034645030.1
OG0010066	rna17396	rna-XM_034645028.1
OG0010067	rna17393	rna-XM_002922375.4
OG0010068	rna17392	rna-XM_034645389.1
OG0010069	rna17381	rna-XM_034646499.1
OG0010070	rna17367	rna-XM_034645241.1
OG0010071	rna17363	rna-XM_002922381.4
OG0010072	rna17355	rna-XM_002922366.2
OG0010073	rna17352	rna-XM_011228877.3
OG0010074	rna17348	rna-XM_002922386.4
OG0010075	rna17345	rna-XM_002922387.4
OG0010076	rna17343	rna-XM_002922388.4
OG0010077	rna17338	rna-XM_011228886.3
OG0010078	rna17337	rna-XM_034644783.1
OG0010079	rna17334	rna-XM_011228887.3
OG0010080	rna17323	rna-XM_034646559.1
OG0010081	rna17307	rna-XM_002921568.4
OG0010082	rna17302	rna-XM_034645852.1
OG0010083	rna17295	rna-XM_011227877.3
OG0010084	rna17292	rna-XM_034644784.1
OG0010085	rna17288	rna-XM_034646431.1
OG0010086	rna17267	rna-XM_034646391.1
OG0010087	rna17263	rna-XM_002921579.4
OG0010088	rna17247	rna-XM_011227854.3
OG0010089	rna17240	rna-XM_034645319.1
OG0010090	rna17239	rna-XM_002923241.4
OG0010091	rna17217	rna-XM_002923271.3
OG0010092	rna17210	rna-XM_034644614.1
OG0010093	rna17208	rna-XM_034644617.1
OG0010094	rna17205	rna-XM_019803809.2
OG0010095	rna17200	rna-XM_002923250.4
OG0010096	rna17195	rna-XM_034644790.1
OG0010097	rna17188	rna-XM_002923251.4
OG0010098	rna17187	rna-XM_019803815.2
OG0010099	rna17186	rna-XM_011229922.3
OG0010100	rna17185	rna-XM_002923253.4
OG0010101	rna17184	rna-XM_002923254.4
OG0010102	rna17180	rna-XM_034646224.1
OG0010103	rna17179	rna-XM_011229926.3
OG0010104	rna17173	rna-XM_002923259.4
OG0010105	rna17157	rna-XM_034644741.1
OG0010106	rna17154	rna-XM_034644754.1
OG0010107	rna17153	rna-XM_034644757.1
OG0010108	rna17140	rna-XM_034645310.1
OG0010109	rna17130	rna-XM_034645927.1
OG0010110	rna17123	rna-XM_002923428.3
OG0010111	rna17120	rna-XM_002923429.4
OG0010112	rna17109	rna-XM_034645246.1
OG0010113	rna17117	rna-XM_019804001.2
OG0010114	rna17106	rna-XM_034645149.1
OG0010115	rna17097	rna-XM_011230108.3
OG0010116	rna17086	rna-XM_019804006.2
OG0010117	rna17083	rna-XM_002923442.4
OG0010118	rna17079	rna-XM_034646248.1
OG0010119	rna17076	rna-XM_002923434.4
OG0010120	rna17067	rna-XM_034644792.1
OG0010121	rna17055	rna-XM_019793464.2
OG0010122	rna17053	rna-XM_019793473.2
OG0010123	rna17040	rna-XM_034646434.1, rna-XM_034646433.1
OG0010124	rna49062	rna-XM_011232432.3
OG0010125	rna49065	rna-XM_002925297.3
OG0010126	rna49076	rna-XM_034646606.1
OG0010127	rna49095	rna-XM_034644795.1
OG0010128	rna49106	rna-XM_011233464.3
OG0010129	rna49107	rna-XM_034644638.1
OG0010130	rna49109	rna-XM_034645867.1
OG0010131	rna49113	rna-XM_034645869.1
OG0010132	rna49115	rna-XM_002923303.4
OG0010133	rna49125	rna-XM_034645968.1
OG0010134	rna49600	rna-XM_034646378.1
OG0010135	rna49598	rna-XM_019801014.2
OG0010136	rna49580	rna-XM_002925143.4
OG0010137	rna49567	rna-XM_034645328.1
OG0010138	rna49563	rna-XM_002925145.4
OG0010139	rna49551	rna-XM_002925147.4
OG0010140	rna49548	rna-XM_034645815.1
OG0010141	rna49545	rna-XM_002928761.1
OG0010142	rna49535	rna-XM_011236685.3
OG0010143	rna29402	rna-XM_019806832.2
OG0010144	rna29400	rna-XM_002926153.4
OG0010145	rna29393	rna-XM_002926157.4
OG0010146	rna29390	rna-XM_034645495.1
OG0010147	rna29388	rna-XM_034645498.1
OG0010148	rna29385	rna-XM_034645635.1
OG0010149	rna29382	rna-XM_034645127.1
OG0010150	rna29379	rna-XM_011233512.3
OG0010151	rna29378	rna-XM_034645315.1
OG0010152	rna29371	rna-XM_002920091.2
OG0010153	rna29368	rna-XM_002920094.3
OG0010154	rna29366	rna-XM_002920092.4
OG0010155	rna29364	rna-XM_034644799.1
OG0010156	rna29360	rna-XM_034644800.1
OG0010157	rna29358	rna-XM_034645471.1
OG0010158	rna29357	rna-XM_019793051.2
OG0010159	rna29346	rna-XM_002926368.4
OG0010160	rna29345	rna-XM_011233757.3
OG0010161	rna29343	rna-XM_034645448.1
OG0010162	rna29340	rna-XM_002920434.4
OG0010163	rna29338	rna-XM_011226479.3
OG0010164	rna29335	rna-XM_034645501.1
OG0010165	rna29332	rna-XM_002920432.4
OG0010166	rna29324	rna-XM_002926190.3
OG0010167	rna29320	rna-XM_019806882.2
OG0010168	rna29318	rna-XM_002924142.4
OG0010169	rna29315	rna-XM_034645816.1
OG0010170	rna29312	rna-XM_034645829.1
OG0010171	rna29303	rna-XM_034645818.1
OG0010172	rna29301	rna-XM_011222740.3
OG0010173	rna29297	rna-XM_034644802.1
OG0010174	rna29289	rna-XM_034646285.1
OG0010175	rna29284	rna-XM_034644803.1
OG0010176	rna29283	rna-XM_034646278.1
OG0010177	rna29282	rna-XM_034644976.1
OG0010178	rna29280	rna-XM_002917482.4
OG0010179	rna29277	rna-XM_019797799.2
OG0010180	rna29270	rna-XM_034645358.1
OG0010181	rna29268	rna-XM_019797804.2
OG0010182	rna29267	rna-XM_002917496.4
OG0010183	rna29266	rna-XM_034644639.1
OG0010184	rna29261	rna-XM_011226744.3
OG0010185	rna29260	rna-XM_034645912.1
OG0010186	rna29255	rna-XM_002920612.4
OG0010187	rna29253	rna-XM_034645862.1
OG0010188	rna29249	rna-XM_002920620.4
OG0010189	rna29248	rna-XM_002920619.4
OG0010190	rna29235	rna-XM_019801140.2
OG0010191	rna29234	rna-XM_034645132.1
OG0010192	rna29231	rna-XM_002920616.4
OG0010193	rna29224	rna-XM_034644805.1
OG0010194	rna29217	rna-XM_002926495.4
OG0010195	rna29211	rna-XM_011233914.3
OG0010196	rna29208	rna-XM_002926497.4
OG0010197	rna29207	rna-XM_002926498.4
OG0010198	rna29206	rna-XM_002926501.2
OG0010199	rna29202	rna-XM_002926500.4
OG0010200	rna29197	rna-XM_002925196.4
OG0010201	rna29194	rna-XM_002928071.4
OG0010202	rna29191	rna-XM_034645705.1
OG0010203	rna29188	rna-XM_034646567.1
OG0010204	rna29184	rna-XM_019809914.2
OG0010205	rna29181	rna-XM_019809916.2
OG0010206	rna29177	rna-XM_011237233.3
OG0010207	rna29175	rna-XM_034646238.1
OG0010208	rna29174	rna-XM_034646284.1
OG0010209	rna29172	rna-XM_002929004.4
OG0010210	rna29171	rna-XM_034646436.1
OG0010211	rna29163	rna-XM_034644916.1
OG0010212	rna29161	rna-XM_034645509.1
OG0010213	rna29156	rna-XM_034645416.1
OG0010214	rna29154	rna-XM_011228781.3
OG0010215	rna29145	rna-XM_034644693.1
OG0010216	rna29133	rna-XM_034644695.1
OG0010217	rna29131	rna-XM_002921617.4
OG0010218	rna29119	rna-XM_034646312.1
OG0010219	rna29118	rna-XM_034646310.1
OG0010220	rna29108	rna-XM_011227940.3
OG0010221	rna29107	rna-XM_002921621.4
OG0010222	rna29105	rna-XM_034644735.1
OG0010223	rna29093	rna-XM_019802157.2
OG0010224	rna29092	rna-XM_002921624.4
OG0010225	rna29091	rna-XM_019802150.2
OG0010226	rna29088	rna-XM_034644728.1
OG0010227	rna29087	rna-XM_034645404.1
OG0010228	rna29084	rna-XM_002921628.4
OG0010229	rna29082	rna-XM_002921629.4
OG0010230	rna29081	rna-XM_034644711.1
OG0010231	rna29077	rna-XM_034646362.1
OG0010232	rna29076	rna-XM_034646364.1
OG0010233	rna29066	rna-XM_034646366.1
OG0010234	rna29055	rna-XM_034646327.1
OG0010235	rna29054	rna-XM_034644806.1
OG0010236	rna29053	rna-XM_011227978.3
OG0010237	rna29046	rna-XM_034645187.1
OG0010238	rna29039	rna-XM_002921645.4
OG0010239	rna29021	rna-XM_002921655.4
OG0010240	rna29020	rna-XM_034645295.1
OG0010241	rna29014	rna-XM_002921647.4
OG0010242	rna29012	rna-XM_002921649.4
OG0010243	rna29009	rna-XM_002921650.4
OG0010244	rna29005	rna-XM_019802202.2
OG0010245	rna29001	rna-XM_034644696.1
OG0010246	rna29000	rna-XM_034646610.1
OG0010247	rna28992	rna-XM_034646611.1
OG0010248	rna28987	rna-XM_034646236.1
OG0010249	rna28986	rna-XM_002930391.4
OG0010250	rna49305	rna-XM_002929981.3
OG0010251	rna49336	rna-XM_002930045.3
OG0010252	rna49345	rna-XM_034645355.1
OG0010253	rna49353	rna-XM_002926868.3
OG0010254	rna49357	rna-XM_002926871.1
OG0010255	rna49387	rna-XM_002926895.1
OG0010256	rna49391	rna-XM_011229251.2
OG0010257	rna49403	rna-XM_011229232.3
OG0010258	rna49405	rna-XM_011229233.3
OG0010259	rna49407	rna-XM_002922689.4
OG0010260	rna49409	rna-XM_011229234.3
OG0010261	rna49411	rna-XM_002922705.4
OG0010262	rna49414	rna-XM_034645567.1
OG0010263	rna49416	rna-XM_019803216.2
OG0010264	rna49419	rna-XM_019803206.2
OG0010265	rna49420	rna-XM_034645625.1
OG0010266	rna49421	rna-XM_002922707.4
OG0010267	rna49422	rna-XM_034644818.1
OG0010268	rna49424	rna-XM_002922709.4
OG0010269	rna49425	rna-XM_019803219.2
OG0010270	rna49426	rna-XM_034645124.1
OG0010271	rna49428	rna-XM_002922713.4
OG0010272	rna49433	rna-XM_002922716.4
OG0010273	rna49434	rna-XM_034645120.1
OG0010274	rna49441	rna-XM_019803214.1
OG0010275	rna49442	rna-XM_002922718.4
OG0010276	rna49454	rna-XM_034645094.1
OG0010277	rna49455	rna-XM_002928224.4
OG0010278	rna49459	rna-XM_002928223.4
OG0010279	rna49469	rna-XM_002928230.4
OG0010280	rna49472	rna-XM_034645466.1
OG0010281	rna49475	rna-XM_002928220.4
OG0010282	rna49477	rna-XM_002928228.2, rna-XM_034644822.1
OG0010283	rna53170	rna-XM_034645799.1
OG0010284	rna53176	rna-XM_034645811.1
OG0010285	rna53184	rna-XM_034645813.1
OG0010286	rna53322	rna-XM_034645766.1
OG0010287	rna50188	rna-XM_034646379.1
OG0010288	rna50187	rna-XM_002927632.3
OG0010289	rna50186	rna-XM_002927631.4
OG0010290	rna50185	rna-XM_002927628.4
OG0010291	rna50184	rna-XM_002927630.4
OG0010292	rna50183	rna-XM_019808341.2
OG0010293	rna50180	rna-XM_034644824.1
OG0010294	rna50179	rna-XM_034646603.1
OG0010295	rna50174	rna-XM_002928649.4
OG0010296	rna50173	rna-XM_034645142.1
OG0010297	rna50170	rna-XM_034645141.1
OG0010298	rna50166	rna-XM_034645532.1
OG0010299	rna50164	rna-XM_002928650.4
OG0010300	rna50163	rna-XM_034646565.1
OG0010301	rna50161	rna-XM_011236522.3
OG0010302	rna50160	rna-XM_011236512.3
OG0010303	rna50153	rna-XM_011236517.3
OG0010304	rna50151	rna-XM_034646531.1
OG0010305	rna50146	rna-XM_034645787.1
OG0010306	rna50145	rna-XM_002926213.4
OG0010307	rna50144	rna-XM_019806959.2
OG0010308	rna50136	rna-XM_034646005.1
OG0010309	rna50131	rna-XM_034646061.1
OG0010310	rna50124	rna-XM_011233597.3
OG0010311	rna50120	rna-XM_034646057.1
OG0010312	rna50117	rna-XM_019806972.2
OG0010313	rna50114	rna-XM_034645275.1
OG0010314	rna50107	rna-XM_002926219.4
OG0010315	rna50106	rna-XM_011233618.3
OG0010316	rna50100	rna-XM_002926231.4
OG0010317	rna50095	rna-XM_019806979.2
OG0010318	rna50090	rna-XM_034645294.1
OG0010319	rna50084	rna-XM_011233616.3
OG0010320	rna50079	rna-XM_034646214.1
OG0010321	rna50061	rna-XM_034646397.1
OG0010322	rna50060	rna-XM_011232534.3
OG0010323	rna50059	rna-XM_034644826.1
