Orthogroup	ursArc.longCDS.prots	ursMar.longCDS.prots
OG0007131	rna10019	rna9514
OG0007132	rna10017	rna9515
OG0007133	rna10011	rna9517
OG0007134	rna10009	rna9518
OG0007135	rna9993	rna9542
OG0007136	rna9982	rna9552
OG0007137	rna9962	rna9562
OG0007138	rna9961	rna9563
OG0007139	rna9959	rna9567
OG0007140	rna9952	rna9573
OG0007141	rna9948	rna9576
OG0007142	rna9946	rna9577
OG0007143	rna9945	rna9578
OG0007144	rna9944	rna9579
OG0007145	rna9943	rna9580
OG0007146	rna9938	rna9589
OG0007147	rna9918	rna9605
OG0007148	rna9908	rna9607
OG0007149	rna9907	rna9611
OG0007150	rna9901	rna9614
OG0007151	rna9900	rna9618
OG0007152	rna9892	rna9626
OG0007153	rna9888	rna9629
OG0007154	rna9883	rna9634
OG0007155	rna9880	rna9635
OG0007156	rna9876	rna9638
OG0007157	rna9872	rna9642
OG0007158	rna9868	rna9643
OG0007159	rna9847	rna9647
OG0007160	rna9841	rna9654
OG0007161	rna9839	rna9658
OG0007162	rna9836	rna9659
OG0007163	rna9835	rna9660
OG0007164	rna9831	rna9663
OG0007165	rna9823	rna9666
OG0007166	rna9819	rna9672
OG0007167	rna9810	rna9678
OG0007168	rna9809	rna9682
OG0007169	rna9806	rna9683
OG0007170	rna9799	rna9684
OG0007171	rna9780	rna9704
OG0007172	rna9775	rna9705
OG0007173	rna9770	rna9707
OG0007174	rna9755	rna9709
OG0007175	rna9752	rna9712
OG0007176	rna9748	rna9713
OG0007177	rna9747	rna9714
OG0007178	rna9744	rna9717
OG0007179	rna9743	rna9719
OG0007180	rna9742	rna9720
OG0007181	rna9739	rna9722
OG0007182	rna9735	rna9723
OG0007183	rna9733	rna9728
OG0007184	rna9726	rna9729
OG0007185	rna9714	rna9732
OG0007186	rna9711	rna9734
OG0007187	rna9709	rna9735
OG0007188	rna9705	rna9737
OG0007189	rna9703	rna9739
OG0007190	rna9685	rna9750
OG0007191	rna9669	rna9755
OG0007192	rna9658	rna9760
OG0007193	rna9645	rna36198
OG0007194	rna9643	rna36199
OG0007195	rna9638	rna36206
OG0007196	rna9636	rna36210
OG0007197	rna9633	rna36213
OG0007198	rna9619	rna36227
OG0007199	rna9611	rna36233
OG0007200	rna9609	rna36235
OG0007201	rna52527	rna33064, rna20824
OG0007202	rna52524	rna20826
OG0007203	rna52516	rna20828
OG0007204	rna51795	rna20831
OG0007205	rna51796	rna20832
OG0007206	rna51802	rna20833
OG0007207	rna51804	rna20834
OG0007208	rna51812	rna20836
OG0007209	rna51821	rna20842
OG0007210	rna51822	rna20843
OG0007211	rna51826	rna20846
OG0007212	rna51413	rna36175
OG0007213	rna51411	rna36174
OG0007214	rna51406	rna36172
OG0007215	rna51403	rna36171
OG0007216	rna51401	rna36170
OG0007217	rna51395	rna36169
OG0007218	rna51392	rna36168
OG0007219	rna51388	rna36164
OG0007220	rna51382	rna36162
OG0007221	rna51380	rna36161
OG0007222	rna51377	rna36160
OG0007223	rna51372	rna36159
OG0007224	rna51357	rna36149
OG0007225	rna51354	rna36148
OG0007226	rna51353	rna36147
OG0007227	rna51351	rna36146
OG0007228	rna51343	rna36143
OG0007229	rna51340	rna36140
OG0007230	rna51339	rna36138
OG0007231	rna51338	rna36136
OG0007232	rna51324	rna36134
OG0007233	rna51319	rna36131
OG0007234	rna51314	rna36130
OG0007235	rna51312	rna29343
OG0007236	rna51298	rna36124
OG0007237	rna51296	rna36123
OG0007238	rna51292	rna36121
OG0007239	rna51291	rna36120
OG0007240	rna51290	rna36119
OG0007241	rna51288	rna36117
OG0007242	rna51285	rna36115
OG0007243	rna51279	rna36112
OG0007244	rna51276	rna36109
OG0007245	rna51269	rna36107
OG0007246	rna51266	rna36102
OG0007247	rna51263	rna36100
OG0007248	rna51232	rna36094
OG0007249	rna51228	rna36092
OG0007250	rna51221	rna36087
OG0007251	rna51218	rna36085
OG0007252	rna2583	rna6306
OG0007253	rna43112	rna34418
OG0007254	rna38480	rna34752
OG0007255	rna48250	rna2861
OG0007257	rna31844	rna5427
OG0007258	rna7327	rna29526
OG0007259	rna41062	rna8788
OG0007260	rna42865	rna34285
OG0007262	rna4733	rna21729
OG0007263	rna35598	rna16808
OG0007264	rna31823	rna26635
OG0007265	rna47260	rna18039
OG0007266	rna23669	rna12748
OG0007267	rna23668	rna12747
OG0007268	rna23667	rna12746
OG0007269	rna23663	rna12742
OG0007270	rna23653	rna12739, rna12740
OG0007271	rna23652	rna12738
OG0007272	rna23650	rna12735
OG0007273	rna23646	rna12731
OG0007274	rna23644	rna12729
OG0007275	rna23641	rna12726
OG0007276	rna23638	rna12725
OG0007277	rna23634	rna12724
OG0007278	rna23633	rna12723
OG0007279	rna23628	rna12721
OG0007280	rna23626	rna12719
OG0007281	rna23620	rna12716
OG0007282	rna23618	rna12714
OG0007283	rna23615	rna12712
OG0007284	rna23603	rna12709
OG0007285	rna23594	rna12704
OG0007286	rna23584	rna12698
OG0007287	rna23582	rna12697
OG0007288	rna23578	rna12696
OG0007289	rna23574	rna12693
OG0007290	rna23573	rna12692
OG0007291	rna23566	rna12687
OG0007292	rna23564	rna12686
OG0007293	rna23562	rna12683
OG0007294	rna23561	rna12682
OG0007295	rna23559	rna12680
OG0007296	rna23558	rna12678
OG0007297	rna23555	rna12675
OG0007298	rna23553	rna12673
OG0007299	rna23538	rna12672
OG0007300	rna23536	rna12667
OG0007301	rna23534	rna12666
OG0007302	rna23532	rna12665
OG0007303	rna23526	rna12661
OG0007304	rna23525	rna12660
OG0007305	rna23524	rna12659
OG0007306	rna23523	rna12658
OG0007307	rna23520	rna12657
OG0007308	rna23514	rna12654
OG0007309	rna23512	rna12652
OG0007310	rna23511	rna12651
OG0007311	rna23509	rna12649
OG0007312	rna23508	rna12648
OG0007313	rna23507	rna12646
OG0007314	rna23502	rna12644
OG0007315	rna23493	rna12633
OG0007316	rna23488	rna12630
OG0007317	rna23487	rna12628
OG0007318	rna23485	rna12624
OG0007319	rna23484	rna12623
OG0007320	rna23480	rna12621
OG0007321	rna23475	rna12616
OG0007322	rna23467	rna12610
OG0007323	rna23466	rna12608
OG0007324	rna23464	rna12607
OG0007325	rna23462	rna12603
OG0007326	rna23458	rna12600
OG0007327	rna23455	rna12598
OG0007328	rna23450	rna12597
OG0007329	rna23448	rna12592
OG0007330	rna23444	rna12588
OG0007331	rna23437	rna12587
OG0007332	rna23436	rna12586
OG0007333	rna23435	rna12585
OG0007334	rna23433	rna12584
OG0007335	rna23429	rna12583
OG0007336	rna23426	rna12582
OG0007337	rna23425	rna12581
OG0007338	rna23414	rna12576
OG0007339	rna23412	rna12574
OG0007340	rna23410	rna12571
OG0007341	rna23408	rna12569
OG0007342	rna23404	rna12565
OG0007343	rna23400	rna12564
OG0007344	rna23395	rna12562
OG0007345	rna23392	rna12561
OG0007346	rna23380	rna12560
OG0007347	rna23377	rna12559
OG0007348	rna23376	rna12558
OG0007349	rna23374	rna12556
OG0007350	rna23368	rna12551
OG0007351	rna23365	rna12548
OG0007352	rna23360	rna12544
OG0007353	rna23351	rna12534
OG0007354	rna23349	rna12533
OG0007355	rna23343	rna12530
OG0007356	rna23341	rna12528
OG0007357	rna23337	rna12525
OG0007358	rna23335	rna12522
OG0007359	rna23333	rna12521
OG0007360	rna23332	rna12520
OG0007361	rna23323	rna12518
OG0007362	rna23315	rna12517
OG0007363	rna23296	rna12503
OG0007364	rna23272	rna12498
OG0007365	rna23268	rna12497
OG0007366	rna23267	rna12496
OG0007367	rna23265	rna12495
OG0007368	rna23262	rna12492
OG0007369	rna23259	rna4322
OG0007370	rna23251	rna4324
OG0007371	rna23247	rna4325
OG0007372	rna23231	rna4334
OG0007373	rna23220	rna4337
OG0007374	rna23197	rna4347
OG0007375	rna23183	rna4350
OG0007377	rna23182	rna4352
OG0007378	rna23180	rna4354
OG0007379	rna23177	rna4356
OG0007380	rna23174	rna4357
OG0007381	rna23164	rna4369
OG0007382	rna23156	rna4373
OG0007383	rna23155	rna4374
OG0007384	rna23153	rna4377
OG0007385	rna23150	rna4378
OG0007386	rna23138	rna4380
OG0007387	rna23131	rna4382
OG0007388	rna23130	rna4383
OG0007389	rna23119	rna4388
OG0007390	rna23101	rna4401
OG0007391	rna23099	rna4403
OG0007392	rna23098	rna4404
OG0007393	rna23085	rna4414
OG0007394	rna23072	rna4427
OG0007395	rna23067	rna4431
OG0007396	rna23065	rna4434
OG0007397	rna23061	rna4436
OG0007398	rna23054	rna4439
OG0007399	rna23053	rna4442
OG0007400	rna23047	rna4448
OG0007401	rna23046	rna4449
OG0007402	rna23041	rna4450
OG0007403	rna23038	rna4451
OG0007404	rna23036	rna4452
OG0007405	rna23034	rna4454
OG0007406	rna23022	rna4464
OG0007407	rna23018	rna4466
OG0007408	rna16286	rna26089
OG0007409	rna24845	rna31813
OG0007410	rna42797	rna34249
OG0007411	rna42799	rna34250
OG0007412	rna42803	rna34251
OG0007413	rna42804	rna34252
OG0007414	rna42807	rna34254
OG0007415	rna42808	rna34255
OG0007416	rna42809	rna34256
OG0007417	rna42811	rna34258
OG0007418	rna42814	rna34260
OG0007419	rna42820	rna34263
OG0007420	rna42824	rna34265
OG0007421	rna42826	rna34266
OG0007422	rna42827	rna34267
OG0007423	rna42830	rna34269
OG0007424	rna42837	rna34273
OG0007425	rna42843	rna34274
OG0007426	rna42845	rna34275
OG0007427	rna42847	rna34276
OG0007428	rna42853	rna34277
OG0007429	rna42855	rna34280
OG0007430	rna42857	rna34281
OG0007431	rna42860	rna34283
OG0007432	rna42861	rna34284
OG0007433	rna42866	rna34286
OG0007434	rna42868	rna34287
OG0007435	rna42878	rna34289
OG0007436	rna42879	rna34290
OG0007437	rna42892	rna34295
OG0007438	rna42899	rna34300
OG0007439	rna42905	rna34301
OG0007440	rna42907	rna34303
OG0007441	rna42908	rna34304
OG0007442	rna42924	rna34307
OG0007443	rna42931	rna34311
OG0007444	rna42940	rna34318
OG0007445	rna42955	rna34320
OG0007446	rna42957	rna34321
OG0007447	rna42960	rna34324
OG0007448	rna42975	rna34330
OG0007449	rna42977	rna34331
OG0007450	rna42982	rna34332
OG0007451	rna42983	rna34333
OG0007452	rna42990	rna34336
OG0007453	rna42991	rna34337
OG0007454	rna42994	rna34338
OG0007455	rna43000	rna34341
OG0007456	rna43006	rna34346
OG0007457	rna43038	rna34372
OG0007458	rna43047	rna34377
OG0007459	rna43049	rna34378
OG0007460	rna43051	rna34379
OG0007461	rna43053	rna34380
OG0007462	rna43058	rna34382
OG0007463	rna43069	rna34386
OG0007464	rna43070	rna34389
OG0007465	rna43076	rna34393
OG0007466	rna43083	rna34395
OG0007467	rna43084	rna34396
OG0007468	rna43085	rna34397
OG0007469	rna43087	rna34399
OG0007470	rna43089	rna34400
OG0007471	rna43095	rna34404
OG0007472	rna43098	rna34407
OG0007473	rna43100	rna34408
OG0007474	rna43103	rna34409
OG0007475	rna43104	rna34410
OG0007476	rna43106	rna34415
OG0007477	rna43108	rna34416
OG0007478	rna43115	rna34419
OG0007479	rna43109	rna34417
OG0007480	rna43119	rna34421
OG0007481	rna43120	rna34422
OG0007482	rna43124	rna34423
OG0007483	rna43125	rna34424
OG0007484	rna43126	rna34425
OG0007485	rna43131	rna34426
OG0007486	rna43133	rna34428
OG0007487	rna43135	rna34430
OG0007488	rna43143	rna34435
OG0007489	rna43144	rna34436
OG0007490	rna43148	rna34437
OG0007491	rna43154	rna34438
OG0007492	rna43157	rna34439
OG0007493	rna43159	rna34440
OG0007495	rna43176	rna34446
OG0007496	rna43187	rna34449
OG0007497	rna43188	rna34450
OG0007498	rna43190	rna34451
OG0007500	rna43199	rna34457
OG0007501	rna43205	rna34458
OG0007502	rna43209	rna34461
OG0007503	rna43211	rna34466
OG0007504	rna43213	rna34469
OG0007505	rna43214	rna34470
OG0007506	rna43216	rna34471
OG0007507	rna43220	rna34472
OG0007508	rna43221	rna34473
OG0007509	rna43225	rna34475
OG0007510	rna43232	rna34479
OG0007511	rna43235	rna34480
OG0007512	rna43237	rna34481
OG0007513	rna43238	rna34482
OG0007514	rna43240	rna34483
OG0007515	rna43242	rna34484
OG0007516	rna43243	rna34485
OG0007517	rna43244	rna34486
OG0007518	rna43252	rna34493
OG0007519	rna43261	rna34497
OG0007520	rna43271	rna34498
OG0007521	rna43275	rna34503
OG0007522	rna43278	rna34505
OG0007523	rna43279	rna34508
OG0007524	rna43284	rna34511
OG0007525	rna43286	rna34513
OG0007526	rna43288	rna34516
OG0007527	rna43293	rna34520
OG0007528	rna43294	rna34521
OG0007529	rna43296	rna34522
OG0007530	rna43299	rna34523
OG0007531	rna43301	rna34524
OG0007532	rna43309	rna34528
OG0007533	rna43312	rna34529
OG0007534	rna43314	rna34530
OG0007535	rna43320	rna34534
OG0007536	rna43322	rna34538
OG0007537	rna43324	rna34540
OG0007538	rna43326	rna34541
OG0007539	rna43329	rna34542
OG0007540	rna43339	rna34545
OG0007541	rna43348	rna34547
OG0007542	rna43359	rna27983
OG0007543	rna43373	rna28001
OG0007544	rna43376	rna28005
OG0007545	rna43400	rna31005
OG0007546	rna43407	rna31000
OG0007547	rna43408	rna30999
OG0007548	rna43409	rna30998
OG0007549	rna43412	rna30996
OG0007550	rna43414	rna30995
OG0007551	rna43422	rna30991
OG0007552	rna43424	rna30990
OG0007553	rna43426	rna30988
OG0007554	rna43428	rna30987
OG0007555	rna43429	rna30986
OG0007556	rna43430	rna30985
OG0007557	rna43431	rna30984
OG0007558	rna43435	rna30980
OG0007559	rna43438	rna30973
OG0007560	rna43441	rna30972
OG0007561	rna43447	rna30970
OG0007562	rna43450	rna30969
OG0007563	rna43453	rna30968
OG0007564	rna43454	rna30967
OG0007565	rna43465	rna30962
OG0007566	rna43475	rna30958
OG0007567	rna43478	rna30957
OG0007568	rna43482	rna30954
OG0007569	rna43485	rna30953
OG0007570	rna43497	rna30949
OG0007571	rna43498	rna30948
OG0007572	rna43499	rna30946
OG0007573	rna43508	rna30945
OG0007574	rna43509	rna30943
OG0007575	rna43511	rna30941
OG0007576	rna43525	rna30934
OG0007577	rna43526	rna30933
OG0007578	rna43529	rna30932
OG0007579	rna43535	rna30931
OG0007580	rna43543	rna30926
OG0007581	rna43545	rna30922
OG0007582	rna43548	rna30921
OG0007583	rna50410	rna34914
OG0007584	rna50411	rna34913
OG0007585	rna50412	rna34912
OG0007586	rna50417	rna34910
OG0007587	rna50423	rna34908
OG0007588	rna50425	rna34907
OG0007590	rna50427	rna34900
OG0007591	rna50429	rna34898
OG0007592	rna50432	rna34894
OG0007593	rna50434	rna34892
OG0007594	rna50436	rna34891
OG0007595	rna50437	rna34890
OG0007596	rna50445	rna34887
OG0007597	rna50446	rna34886
OG0007598	rna50451	rna34882
OG0007599	rna50459	rna34874
OG0007600	rna50463	rna34873
OG0007601	rna50465	rna34872
OG0007602	rna50469	rna34870
OG0007603	rna50472	rna34868
OG0007604	rna50473	rna34865
OG0007605	rna50476	rna34864
OG0007606	rna50477	rna34863
OG0007607	rna50478	rna34862
OG0007608	rna50481	rna34861
OG0007609	rna50482	rna34860
OG0007610	rna50485	rna34859
OG0007611	rna50489	rna34856
OG0007612	rna50490	rna34855
OG0007613	rna50492	rna34853
OG0007614	rna50509	rna34843
OG0007615	rna50517	rna34833
OG0007616	rna50520	rna34831
OG0007617	rna52940	rna29097
OG0007618	rna52942	rna29096
OG0007619	rna52943	rna29095
OG0007620	rna52945	rna29093
OG0007621	rna52947	rna29092
OG0007622	rna52951	rna29090
OG0007623	rna52953	rna29089
OG0007624	rna52956	rna29084
OG0007625	rna52957	rna29083
OG0007626	rna52958	rna29082
OG0007627	rna52964	rna29080
OG0007628	rna52966	rna29078
OG0007629	rna15720	rna29053
OG0007630	rna15721	rna29051
OG0007631	rna15723	rna29049
OG0007632	rna15725	rna29048
OG0007634	rna15733	rna29045
OG0007635	rna15738	rna29041
OG0007636	rna15740	rna29040
OG0007637	rna15751	rna29033
OG0007638	rna15755	rna26450
OG0007639	rna15756	rna26449
OG0007640	rna15757	rna26448
OG0007641	rna15758	rna26447
OG0007642	rna15761	rna26446
OG0007643	rna15762	rna26445
OG0007644	rna15765	rna26444
OG0007645	rna15772	rna26443
OG0007646	rna15773	rna26442
OG0007648	rna15776	rna26440
OG0007649	rna15783	rna26437
OG0007650	rna15784	rna26436
OG0007651	rna15786	rna26434
OG0007652	rna15787	rna26433
OG0007653	rna15788	rna26432
OG0007654	rna15789	rna26431
OG0007655	rna15791	rna26430
OG0007656	rna15792	rna26429
OG0007657	rna15795	rna26427
OG0007658	rna15798	rna26425
OG0007659	rna15799	rna26424
OG0007660	rna15802	rna26421
OG0007661	rna15803	rna26420
OG0007662	rna15804	rna26418
OG0007663	rna15809	rna26417
OG0007664	rna15811	rna26415
OG0007665	rna15815	rna26413
OG0007666	rna15816	rna26412
OG0007667	rna15824	rna26410
OG0007668	rna15827	rna26409
OG0007669	rna15846	rna26405
OG0007670	rna15847	rna26404
OG0007671	rna15853	rna26398
OG0007672	rna15855	rna26396
OG0007673	rna15868	rna26390
OG0007674	rna15869	rna26389
OG0007675	rna15871	rna26388
OG0007676	rna15876	rna26386
OG0007677	rna15877	rna26385
OG0007678	rna15878	rna26384
OG0007679	rna15879	rna26383
OG0007680	rna15881	rna26382
OG0007681	rna15888	rna26378
OG0007682	rna15892	rna26376
OG0007683	rna15893	rna26375
OG0007684	rna15904	rna26369
OG0007685	rna15909	rna26366
OG0007686	rna15910	rna26364
OG0007687	rna15912	rna26356
OG0007688	rna15920	rna26354
OG0007689	rna15922	rna26353
OG0007690	rna15923	rna26352
OG0007691	rna15924	rna26351
OG0007692	rna15925	rna26350
OG0007693	rna15931	rna26347
OG0007694	rna15937	rna26346
OG0007695	rna15940	rna26344
OG0007696	rna15942	rna26343
OG0007697	rna15943	rna26342
OG0007698	rna15944	rna26341
OG0007699	rna15947	rna26337
OG0007700	rna15949	rna26333
OG0007701	rna15952	rna26330
OG0007702	rna15954	rna26328
OG0007703	rna15958	rna26323
OG0007704	rna15961	rna26322
OG0007705	rna15963	rna26321
OG0007706	rna15964	rna26320
OG0007707	rna15965	rna26319
OG0007708	rna15966	rna26318
OG0007709	rna15968	rna26316
OG0007710	rna15971	rna26315
OG0007711	rna15976	rna26310
OG0007712	rna15978	rna26309
OG0007713	rna15980	rna26306
OG0007714	rna15981	rna26307
OG0007715	rna15982	rna26305
OG0007716	rna15985	rna26302
OG0007717	rna15988	rna26292
OG0007718	rna16001	rna26283
OG0007719	rna16006	rna26280
OG0007720	rna16007	rna26278
OG0007721	rna16008	rna26277
OG0007722	rna16010	rna26271
OG0007723	rna16012	rna26269
OG0007724	rna16015	rna26266
OG0007725	rna16024	rna26258
OG0007726	rna16029	rna26256
OG0007727	rna16034	rna26253
OG0007728	rna16041	rna26250
OG0007729	rna16044	rna26248
OG0007730	rna16048	rna26247
OG0007731	rna16049	rna26246
OG0007732	rna16051	rna26244
OG0007733	rna16053	rna26243
OG0007734	rna16059	rna26241
OG0007735	rna16071	rna26238
OG0007736	rna16073	rna26237
OG0007737	rna16075	rna26234
OG0007738	rna16079	rna26220
OG0007739	rna16098	rna26213
OG0007740	rna16108	rna26209
OG0007741	rna16116	rna26203
OG0007742	rna16119	rna26201
OG0007743	rna16120	rna26200
OG0007744	rna16121	rna26199
OG0007745	rna16128	rna26197
OG0007746	rna16133	rna26193
OG0007747	rna16135	rna26192
OG0007748	rna16137	rna26191
OG0007749	rna16139	rna26190
OG0007750	rna16141	rna26188
OG0007751	rna16142	rna26187
OG0007752	rna16145	rna26184
OG0007753	rna16147	rna26183
OG0007754	rna16154	rna26182
OG0007755	rna16167	rna26177
OG0007756	rna16169	rna26175
OG0007757	rna16170	rna26174
OG0007758	rna16172	rna26173
OG0007759	rna16180	rna26167
OG0007760	rna16185	rna26162
OG0007761	rna16186	rna26159
OG0007762	rna16192	rna26158
OG0007763	rna16193	rna26156
OG0007764	rna16196	rna26154
OG0007765	rna16202	rna26153
OG0007766	rna16204	rna26151
OG0007767	rna16206	rna26150
OG0007768	rna16207	rna26149
OG0007769	rna16211	rna26147
OG0007770	rna16215	rna26146
OG0007771	rna16219	rna26144
OG0007772	rna16221	rna26143
OG0007773	rna16222	rna26138
OG0007774	rna16228	rna26137
OG0007775	rna16231	rna26135
OG0007776	rna16234	rna26133
OG0007777	rna16236	rna26131
OG0007778	rna16239	rna26130
OG0007779	rna16241	rna26125
OG0007780	rna16244	rna26124
OG0007781	rna16248	rna26117
OG0007782	rna16252	rna26116
OG0007783	rna16257	rna26113
OG0007784	rna16258	rna26112
OG0007785	rna16261	rna26110
OG0007786	rna16262	rna26108
OG0007787	rna16264	rna26104
OG0007788	rna16267	rna26103
OG0007789	rna16270	rna26100
OG0007790	rna16273	rna26095
OG0007791	rna16277	rna26093
OG0007792	rna16279	rna26091
OG0007793	rna16287	rna26088
OG0007794	rna16288	rna26086
OG0007795	rna16290	rna26085
OG0007796	rna16292	rna26084
OG0007797	rna16300	rna26082
OG0007798	rna16304	rna26078
OG0007799	rna16305	rna26077
OG0007800	rna16306	rna26075
OG0007801	rna16308	rna26074
OG0007802	rna16310	rna26073
OG0007803	rna16317	rna26070
OG0007804	rna16321	rna26069
OG0007805	rna16324	rna26064
OG0007806	rna16326	rna26063
OG0007807	rna16330	rna26060
OG0007808	rna16332	rna26059
OG0007809	rna16334	rna26054
OG0007810	rna16337	rna26050
OG0007811	rna16338	rna26049
OG0007812	rna16340	rna26048
OG0007813	rna16342	rna26046
OG0007814	rna16345	rna26045
OG0007815	rna16349	rna26043
OG0007816	rna16362	rna26042
OG0007817	rna16363	rna26041
OG0007818	rna16367	rna26040
OG0007819	rna16368	rna26039
OG0007820	rna16370	rna26037
OG0007821	rna16372	rna26036
OG0007822	rna16373	rna26035
OG0007823	rna16377	rna26028
OG0007824	rna16380	rna26019
OG0007825	rna16399	rna26011
OG0007826	rna16403	rna26006
OG0007827	rna16405	rna26004
OG0007828	rna16408	rna26002
OG0007829	rna16410	rna26000
OG0007830	rna16417	rna25997
OG0007831	rna16421	rna25985
OG0007832	rna16428	rna25983
OG0007833	rna16436	rna25973
OG0007834	rna16447	rna25971
OG0007835	rna16448	rna25970
OG0007836	rna16449	rna25969
OG0007837	rna16451	rna25968
OG0007838	rna16457	rna25337
OG0007839	rna16477	rna25349
OG0007840	rna16480	rna25353
OG0007841	rna16489	rna25358
OG0007842	rna16494	rna25359
OG0007843	rna16495	rna25360
OG0007844	rna16499	rna25362
