Orthogroup	homSap.longCDS.prots	ursMar.longCDS.prots
OG0008375	ENST00000539097.2	rna2498
OG0008376	ENST00000216294.4	rna2496
OG0008377	ENST00000568344.5	rna2495
OG0008379	ENST00000341099.5	rna2475
OG0008381	ENST00000347230.8	rna2404
OG0008382	ENST00000487861.5	rna2393
OG0008383	ENST00000439696.2	rna2387
OG0008384	ENST00000341516.9	rna2382
OG0008385	ENST00000409018.7	rna2377
OG0008386	ENST00000336643.9	rna2373
OG0008387	ENST00000322564.8	rna2372
OG0008388	ENST00000342745.4	rna2371
OG0008389	ENST00000216540.4	rna2368
OG0008390	ENST00000361956.7	rna2367
OG0008391	ENST00000389912.6	rna2365
OG0008392	ENST00000615788.4	rna2359
OG0008393	ENST00000256367.2	rna2357
OG0008394	ENST00000555993.6	rna2356
OG0008395	ENST00000304743.6	rna2354
OG0008396	ENST00000610283.4	rna2341
OG0008397	ENST00000553891.5	rna2336
OG0008398	ENST00000261973.11	rna2335
OG0008399	ENST00000324501.9	rna2334
OG0008400	ENST00000554301.5	rna2331
OG0008401	ENST00000355058.7	rna2326
OG0008402	ENST00000553558.5	rna2319
OG0008403	ENST00000304061.7	rna2320
OG0008404	ENST00000553645.6	rna2315
OG0008405	ENST00000316836.4	rna2314
OG0008406	ENST00000423556.6	rna2313
OG0008407	ENST00000442160.7	rna2307
OG0008408	ENST00000286544.3	rna2305
OG0008409	ENST00000334571.6	rna2304
OG0008410	ENST00000334696.10	rna2299
OG0008411	ENST00000394009.4	rna2298
OG0008412	ENST00000553458.5	rna2296
OG0008413	ENST00000261980.2	rna2293
OG0008414	ENST00000256362.4	rna2291
OG0008415	ENST00000331628.7	rna2290
OG0008416	ENST00000553490.5	rna2288
OG0008417	ENST00000556816.5	rna2287
OG0008418	ENST00000261978.8	rna2285
OG0008419	ENST00000356357.8	rna2273
OG0008420	ENST00000325680.11	rna2270
OG0008421	ENST00000556489.3	rna2268
OG0008422	ENST00000354625.6	rna2265
OG0008423	ENST00000405431.2	rna2263
OG0008424	ENST00000266126.9	rna2262
OG0008425	ENST00000355774.6	rna2260
OG0008426	ENST00000555463.1	rna2258
OG0008427	ENST00000524913.2	rna2256
OG0008428	ENST00000238616.9	rna2255
OG0008429	ENST00000303575.8	rna2254
OG0008430	ENST00000303562.8	rna2253
OG0008431	ENST00000267569.5	rna2247
OG0008432	ENST00000286639.6	rna2246
OG0008433	ENST00000238667.8	rna2244
OG0008434	ENST00000256319.6	rna2243
OG0008435	ENST00000557636.5	rna2241
OG0008436	ENST00000238682.7	rna2237
OG0008437	ENST00000238628.10	rna2236
OG0008438	ENST00000261530.11	rna2233
OG0008439	ENST00000167106.8	rna2228
OG0008440	ENST00000251089.6	rna2227
OG0008441	ENST00000393774.7	rna2226
OG0008442	ENST00000238647.4	rna2225
OG0008443	ENST00000319374.4	rna2221
OG0008444	ENST00000298351.4	rna2220
OG0008445	ENST00000298352.4	rna2219
OG0008446	ENST00000261534.8	rna2218
OG0008447	ENST00000553586.5	rna2217
OG0008448	ENST00000216468.7	rna2214
OG0008449	ENST00000216471.4	rna2213
OG0008450	ENST00000556412.4	rna2210
OG0008451	ENST00000216489.7	rna2205
OG0008452	ENST00000557431.5	rna2204
OG0008453	ENST00000238561.9	rna2198
OG0008454	ENST00000555750.1	rna2184
OG0008455	ENST00000281129.7	rna2182
OG0008456	ENST00000541158.6	rna2181
OG0008457	ENST00000553612.5	rna2179
OG0008458	ENST00000555447.5	rna2175
OG0008459	ENST00000261304.6	rna2168
OG0008460	ENST00000267549.4	rna2167
OG0008461	ENST00000312350.9	rna2166
OG0008462	ENST00000393545.8	rna2165
OG0008463	ENST00000328736.7	rna2164
OG0008464	ENST00000251038.9	rna2161
OG0008465	ENST00000345097.8	rna2153
OG0008466	ENST00000393454.6	rna2142
OG0008467	ENST00000354366.7	rna2133
OG0008468	ENST00000328459.10	rna2123
OG0008469	ENST00000256324.14	rna2109
OG0008470	ENST00000531499.2	rna2103
OG0008471	ENST00000389857.10	rna2102
OG0008472	ENST00000256343.7	rna2098
OG0008473	ENST00000435962.6	rna2097
OG0008474	ENST00000267620.14	rna2095
OG0008475	ENST00000267622.8	rna2093
OG0008476	ENST00000329559.7	rna2090
OG0008477	ENST00000298875.8	rna2089
OG0008478	ENST00000532405.5	rna2087
OG0008479	ENST00000216487.11	rna2086
OG0008480	ENST00000163416.6	rna2083
OG0008481	ENST00000267615.10	rna2081
OG0008482	ENST00000415050.2	rna2078
OG0008483	ENST00000306954.4	rna2077
OG0008484	ENST00000334746.9	rna2074
OG0008485	ENST00000553484.5	rna2073
OG0008486	ENST00000555019.5	rna2049
OG0008487	ENST00000636493.1	rna2047
OG0008488	ENST00000203664.9	rna2045
OG0008489	ENST00000304338.7	rna2039
OG0008490	ENST00000341584.3	rna2038
OG0008491	ENST00000337425.9	rna2032
OG0008492	ENST00000556881.5	rna2031
OG0008493	ENST00000557004.5	rna2030
OG0008494	ENST00000393078.4	rna2027
OG0008495	ENST00000298912.8	rna2021
OG0008496	ENST00000334258.9	rna2017
OG0008497	ENST00000340722.7	rna2014
OG0008498	ENST00000553782.1	rna2013
OG0008499	ENST00000554311.1	rna2011
OG0008500	ENST00000216629.10	rna2010
OG0008501	ENST00000359933.5	rna2009
OG0008502	ENST00000438650.5	rna2007
OG0008503	ENST00000267584.8	rna2001
OG0008504	ENST00000216639.7	rna1993
OG0008505	ENST00000331768.9	rna1987
OG0008506	ENST00000389879.9	rna1986
OG0008507	ENST00000380243.8	rna1985
OG0008508	ENST00000261835.7	rna1983
OG0008509	ENST00000392920.7	rna1979
OG0008510	ENST00000361529.3	rna1973
OG0008511	ENST00000392882.6	rna1971
OG0008512	ENST00000554998.5	rna1968
OG0008513	ENST00000637716.1	rna1964
OG0008514	ENST00000341267.8	rna1963
OG0008515	ENST00000510508.4	rna36269
OG0008516	ENST00000360184.8	rna36262
OG0008517	ENST00000424963.6	rna36250
OG0008518	ENST00000361847.6	rna36245
OG0008519	ENST00000442396.6	rna36240
OG0008520	ENST00000536961.6	rna36238
OG0008521	ENST00000359520.11	rna36237
OG0008522	ENST00000262241.6	rna36282
OG0008523	ENST00000560371.5	rna36280
OG0008524	ENST00000380069.7	rna36275
OG0008525	ENST00000389749.8	rna28743
OG0008526	ENST00000337322.4	rna28742
OG0008527	ENST00000409074.6	rna28741
OG0008528	ENST00000554913.5	rna28730
OG0008529	ENST00000202556.13	rna28726
OG0008530	ENST00000409874.8	rna28721
OG0008531	ENST00000557640.1	rna28722
OG0008532	ENST00000551177.5	rna28720
OG0008533	ENST00000423312.6	rna28719
OG0008534	ENST00000331952.6	rna28717
OG0008535	ENST00000556573.5	rna28716
OG0008536	ENST00000392634.8	rna28713
OG0008537	ENST00000329967.10	rna28711
OG0008538	ENST00000453495.2	rna28707
OG0008539	ENST00000540372.5	rna28706
OG0008540	ENST00000547315.5	rna28704
OG0008541	ENST00000336219.3	rna28703
OG0008542	ENST00000329797.7	rna28698
OG0008543	ENST00000331782.7	rna28697
OG0008544	ENST00000392568.6	rna28696
OG0008545	ENST00000547530.6	rna28692
OG0008546	ENST00000451127.2	rna28686
OG0008548	ENST00000392523.8	rna28683
OG0008549	ENST00000390541.2	gene21084
OG0008551	ENST00000263119.9	rna19085
OG0008552	ENST00000358321.3	rna19084
OG0008553	ENST00000398292.3	rna19083
OG0008554	ENST00000318753.12	rna19081
OG0008555	ENST00000215829.7	rna19080
OG0008556	ENST00000621833.4	rna19079
OG0008557	ENST00000326010.9	rna19078
OG0008558	ENST00000611543.4	rna19076
OG0008559	ENST00000263116.6	rna19072
OG0008560	ENST00000216036.8	rna19069
OG0008562	ENST00000405930.3	rna19193
OG0008563	ENST00000430524.5	rna19192
OG0008564	ENST00000439169.2	rna19191
OG0008565	ENST00000351989.7	rna19189
OG0008566	ENST00000456048.5	rna19187
OG0008567	ENST00000263207.7	rna19184
OG0008568	ENST00000400521.6	rna19182
OG0008569	ENST00000329517.10	rna19177
OG0008570	ENST00000263202.14	rna19172
OG0008571	ENST00000399562.8	rna19171
OG0008572	ENST00000333130.3	rna19169
OG0008573	ENST00000263208.5	rna19165
OG0008574	ENST00000215882.9	rna19162
OG0008575	ENST00000252137.10	rna19161
OG0008576	ENST00000399635.3	rna19160
OG0008577	ENST00000390666.3	rna19159
OG0008578	ENST00000545799.5	rna19158
OG0008579	ENST00000400451.6	rna19155
OG0008580	ENST00000623402.1	rna19154
OG0008581	ENST00000328879.8	rna19150
OG0008582	ENST00000263205.11	rna19148
OG0008583	ENST00000409031.5	rna19145
OG0008584	ENST00000403586.5	rna19141
OG0008585	ENST00000215742.8	rna19133
OG0008586	ENST00000215739.12	rna19132
OG0008587	ENST00000399167.6	rna19131
OG0008588	ENST00000354336.7	rna19130
OG0008589	ENST00000215730.11	rna19122
OG0008590	ENST00000255882.10	rna19119
OG0008591	ENST00000215727.9	rna19121
OG0008593	ENST00000407464.6	rna19118
OG0008594	ENST00000292778.10	rna19115
OG0008595	ENST00000292779.3	rna19114
OG0008596	ENST00000248958.4	rna19113
OG0008597	ENST00000626352.2	rna19109
OG0008598	ENST00000263212.9	rna19106
OG0008599	ENST00000357179.9	rna19105
OG0008600	ENST00000215743.7	rna19099
OG0008601	ENST00000341976.4	rna19104
OG0008602	ENST00000248948.3	rna19103
OG0008603	ENST00000305199.9	rna19101
OG0008604	ENST00000621179.5	rna19092
OG0008605	ENST00000327606.3	rna32983
OG0008606	ENST00000589410.2	rna32984
OG0008607	ENST00000592764.5	rna32986
OG0008608	ENST00000322247.7	rna32987
OG0008609	ENST00000359446.9	rna32989
OG0008610	ENST00000506447.5	rna24266
OG0008611	ENST00000399892.6	rna24267
OG0008612	ENST00000309660.9	rna24269
OG0008613	ENST00000262127.6	rna24276
OG0008614	ENST00000409402.8	rna24277
OG0008615	ENST00000320477.9	rna24282
OG0008616	ENST00000269159.7	rna24285
OG0008617	ENST00000588072.5	rna24286
OG0008618	ENST00000526991.2	rna24288
OG0008619	ENST00000322897.10	rna1080
OG0008620	ENST00000355285.9	rna1081
OG0008621	ENST00000578921.5	rna1086
OG0008622	ENST00000400556.7	rna1087
OG0008623	ENST00000019317.8	rna1088
OG0008624	ENST00000262120.9	rna1089
OG0008625	ENST00000262126.8	rna1091
OG0008626	ENST00000306329.15	rna1095
OG0008627	ENST00000329286.6	rna1096
OG0008628	ENST00000383467.2	rna1099
OG0008629	ENST00000383472.8	rna1101
OG0008630	ENST00000400105.6	rna1102
OG0008631	ENST00000581347.2	rna1106
OG0008632	ENST00000341928.6	rna1109
OG0008633	ENST00000357006.8	rna1115
OG0008634	ENST00000580650.1	rna1118
OG0008635	ENST00000356443.8	rna1130
OG0008636	ENST00000261596.8	rna1131
OG0008637	ENST00000254528.3	rna1133
OG0008638	ENST00000320876.10	rna1134
OG0008639	ENST00000261597.8	rna1136
OG0008640	ENST00000574538.1	rna1139
OG0008641	ENST00000450565.7	rna1141
OG0008642	ENST00000340116.11	rna1148
OG0008643	ENST00000323274.14	rna1149
OG0008644	ENST00000540035.5	rna1150
OG0008645	ENST00000400256.4	rna1152
OG0008646	ENST00000261600.10	rna1153
OG0008647	ENST00000261601.7	rna1154
OG0008648	ENST00000269214.9	rna1159
OG0008649	ENST00000300413.9	rna1167
OG0008650	ENST00000289119.6	rna1168
OG0008651	ENST00000261537.6	rna1170
OG0008652	ENST00000360790.9	rna1175
OG0008653	ENST00000256925.11	rna1179
OG0008654	ENST00000383233.7	rna1180
OG0008655	ENST00000339486.7	rna1186
OG0008656	ENST00000269221.7	rna1189
OG0008657	ENST00000269228.9	rna1190
OG0008658	ENST00000592179.5	rna1191
OG0008659	ENST00000313654.13	rna1192
OG0008660	ENST00000317571.7	rna1193
OG0008661	ENST00000463087.5	rna1194
OG0008662	ENST00000319481.7	rna1198
OG0008663	ENST00000284202.8	rna1200
OG0008664	ENST00000256906.4	rna1202
OG0008665	ENST00000361524.7	rna1206
OG0008666	ENST00000415083.6	rna1207
OG0008667	ENST00000578121.5	rna1211
OG0008668	ENST00000383168.8	rna1214
OG0008669	ENST00000618847.4	rna1217
OG0008670	ENST00000283351.8	rna1228
OG0008671	ENST00000217740.3	rna1231
OG0008672	ENST00000261593.7	rna1237
OG0008673	ENST00000269209.6	rna1240
OG0008674	ENST00000261592.9	rna1247
OG0008675	ENST00000300249.9	rna1252
OG0008676	ENST00000330501.11	rna1253
OG0008677	ENST00000333206.9	rna1259
OG0008678	ENST00000441607.6	rna1265
OG0008679	ENST00000592875.5	rna1274
OG0008680	ENST00000399022.8	rna1275
OG0008681	ENST00000269187.9	rna1278
OG0008682	ENST00000442325.6	rna1279
OG0008683	ENST00000261326.5	rna1284
OG0008684	ENST00000590592.5	rna1285
OG0008685	ENST00000587139.5	rna1289
OG0008686	ENST00000578049.3	rna28998
OG0008687	ENST00000262039.8	rna1294
OG0008688	ENST00000255224.7	rna1297
OG0008689	ENST00000282030.5	rna1298
OG0008690	ENST00000586448.5	rna1303
OG0008691	ENST00000282041.9	rna1310
OG0008692	ENST00000409746.5	rna1311
OG0008693	ENST00000282058.10	rna1314
OG0008694	ENST00000615052.4	rna1317
OG0008695	ENST00000269439.11	rna1319
OG0008696	ENST00000536736.5	rna1320
OG0008697	ENST00000538168.5	rna1321
OG0008698	ENST00000585916.5	rna1323
OG0008699	ENST00000356157.11	rna1327
OG0008700	ENST00000535628.6	rna1339
OG0008701	ENST00000382998.8	rna1351
OG0008702	ENST00000262158.6	rna1358
OG0008703	ENST00000269445.10	rna1361
OG0008704	ENST00000613385.4	rna1364
OG0008705	ENST00000261292.8	rna1366
OG0008706	ENST00000285093.14	rna1368
OG0008707	ENST00000398545.4	rna1371
OG0008708	ENST00000590208.5	rna1378
OG0008709	ENST00000412036.6	rna1384
OG0008710	ENST00000436348.6	rna1393
OG0008711	ENST00000321341.10	rna1394
OG0008712	ENST00000398417.6	rna1401
OG0008713	ENST00000256429.7	rna1411
OG0008714	ENST00000579534.5	rna1413
OG0008715	ENST00000581310.5	rna1415
OG0008716	ENST00000620105.4	rna1418
OG0008717	ENST00000321600.1	rna1425
OG0008718	ENST00000262094.9	rna1431
OG0008719	ENST00000591504.5	rna1432
OG0008720	ENST00000398339.5	rna1436
OG0008721	ENST00000217515.10	rna1443
OG0008722	ENST00000254442.7	rna1444
OG0008723	ENST00000324000.3	rna2835
OG0008724	ENST00000491143.2	rna2834
OG0008725	ENST00000382873.7	rna2832
OG0008726	ENST00000256854.9	rna2830
OG0008727	ENST00000283684.8	rna2827
OG0008728	ENST00000361673.3	rna2822
OG0008729	ENST00000348428.7	rna2821
OG0008730	ENST00000336078.8	rna2819
OG0008731	ENST00000256857.6	rna2813
OG0008732	ENST00000334889.3	rna2812
OG0008733	ENST00000299721.3	rna2811
OG0008734	ENST00000251047.5	rna2810
OG0008735	ENST00000439986.8	rna2809
OG0008736	ENST00000299766.4	rna2804
OG0008737	ENST00000312828.3	rna2798
OG0008738	ENST00000640540.1	rna2796
OG0008739	ENST00000256858.10	rna2795
OG0008740	ENST00000269499.9	rna2790
OG0008741	ENST00000398117.1	rna2783
OG0008742	ENST00000406396.7	rna2782
OG0008743	ENST00000382771.8	rna2777
OG0008744	ENST00000382768.1	rna2776
OG0008745	ENST00000269489.9	rna2775
OG0008746	ENST00000382749.9	rna2773
OG0008747	ENST00000336429.6	rna2771
OG0008748	ENST00000299502.8	rna2768
OG0008749	ENST00000238508.7	rna2767
OG0008750	ENST00000262150.6	rna2763
OG0008751	ENST00000310045.7	rna5591
OG0008752	ENST00000299608.6	rna5592
OG0008753	ENST00000280200.8	rna5601
OG0008754	ENST00000640769.1	rna5604
OG0008755	ENST00000583169.5	rna5608
OG0008756	ENST00000419743.6	rna5611
OG0008757	ENST00000169551.10	rna5612
OG0008758	ENST00000579455.1	rna5617
OG0008759	ENST00000324262.8	rna5619
OG0008760	ENST00000358821.7	rna5620
OG0008761	ENST00000299687.9	rna5621
OG0008762	ENST00000322342.3	rna5622
OG0008763	ENST00000580243.1	rna5623
OG0008764	ENST00000320610.13	rna5635
OG0008765	ENST00000355994.6	rna5638
OG0008766	ENST00000299727.4	rna5641
OG0008767	ENST00000537592.6	rna5643
OG0008768	ENST00000427363.6	rna5646
OG0008769	ENST00000613122.4	rna5648
OG0008770	ENST00000397778.6	rna5659
OG0008771	ENST00000269601.9	rna5661
OG0008772	ENST00000262198.8	rna5669
OG0008773	ENST00000216420.11	rna2577
OG0008774	ENST00000614443.1	rna16802
OG0008775	ENST00000614215.2, ENST00000329468.3	rna11740
OG0008776	ENST00000292090.7	rna16639
OG0008777	ENST00000372040.7	rna20396
OG0008779	ENST00000225665.11	rna8080
OG0008780	ENST00000610404.4	rna1226
OG0008781	ENST00000261590.12	rna1225
OG0008782	ENST00000257189.4	rna1224
OG0008783	ENST00000359747.4	rna1223
OG0008784	ENST00000257192.4	rna1222
OG0008785	ENST00000338305.6	rna12752
OG0008787	ENST00000619721.5	rna10481
OG0008788	ENST00000612570.4	rna6570
OG0008789	ENST00000225538.3	rna16496
OG0008790	ENST00000381769.6	rna16498
OG0008791	ENST00000389005.5	rna16500
OG0008792	ENST00000263087.8	rna16501
OG0008793	ENST00000248378.5	rna16509
OG0008794	ENST00000225525.3	rna16511
OG0008795	ENST00000381870.7	rna16512
OG0008796	ENST00000425167.6	rna16517
OG0008797	ENST00000301365.8	rna16521
OG0008798	ENST00000397168.7	rna16525
OG0008800	ENST00000250454.7	rna33438
OG0008801	ENST00000637138.1	rna16540
OG0008802	ENST00000435359.5	rna16541
OG0008803	ENST00000397195.9	rna16542
OG0008804	ENST00000263092.10	rna16543
OG0008805	ENST00000174618.4	rna16544
OG0008806	ENST00000301364.9	rna16546
OG0008807	ENST00000263073.10	rna16548
OG0008808	ENST00000263083.10	rna16551
OG0008809	ENST00000572195.2	rna16550
OG0008810	ENST00000331238.6	rna16552
OG0008811	ENST00000254719.9	rna16554
OG0008812	ENST00000305513.11	rna16555
OG0008813	ENST00000254722.8	rna16557
OG0008814	ENST00000324015.7	rna16558
OG0008815	ENST00000409644.5	rna16559
OG0008816	ENST00000304992.10	rna16562
OG0008817	ENST00000301336.6	rna16563
OG0008818	ENST00000571650.5	rna16565
OG0008819	ENST00000421807.6	rna16568
OG0008820	ENST00000300574.2	rna16574
OG0008821	ENST00000264335.12	rna16575
OG0008822	ENST00000618002.4	rna16578
OG0008823	ENST00000329099.4	rna16581
OG0008824	ENST00000437048.6	rna16584
OG0008825	ENST00000308278.12	rna16588
OG0008826	ENST00000319004.5	rna16589
OG0008827	ENST00000536578.5	rna16592
OG0008828	ENST00000304478.8	rna16593
OG0008829	ENST00000336868.7	rna16594
OG0008830	ENST00000327158.4	rna16596
OG0008831	ENST00000333813.3	rna16599
OG0008832	ENST00000225719.8	rna16604
OG0008833	ENST00000261714.10	rna16606
OG0008834	ENST00000401766.6	rna16608
OG0008835	ENST00000247026.9	rna16611
OG0008836	ENST00000540801.5	rna16613
OG0008837	ENST00000301057.7	rna16617
OG0008838	ENST00000307201.4	rna16618
OG0008839	ENST00000225388.8	rna16620
OG0008840	ENST00000225387.7	rna16621
OG0008841	ENST00000527372.6	rna16622
OG0008842	ENST00000323372.8	rna16626
OG0008843	ENST00000317338.16	rna16629
OG0008844	ENST00000332830.8	rna16630
OG0008845	ENST00000394906.6	rna16631
OG0008846	ENST00000254928.9	rna16633
OG0008847	ENST00000581407.5	rna16635
OG0008848	ENST00000262395.9	rna16637
OG0008849	ENST00000268766.10	rna16638
OG0008850	ENST00000453384.7	rna16641
OG0008851	ENST00000439862.7	rna16645
OG0008852	ENST00000314616.10	rna16648
OG0008853	ENST00000247020.8	rna16649
OG0008854	ENST00000528896.6	rna16651
OG0008855	ENST00000308360.7	rna16657
OG0008856	ENST00000579795.5	rna16659
OG0008857	ENST00000612814.4	rna16661
OG0008858	ENST00000585482.5	rna16662
OG0008859	ENST00000536498.5	rna16664
OG0008860	ENST00000292114.7	rna16665
OG0008861	ENST00000540200.5	rna16666
OG0008862	ENST00000407008.7	rna16672
OG0008863	ENST00000508862.5	rna16674
OG0008864	ENST00000313735.10	rna16680
OG0008865	ENST00000358273.8	rna16688
OG0008866	ENST00000247271.4	rna16690
OG0008867	ENST00000330927.4	rna16691
OG0008868	ENST00000621161.4	rna16693
OG0008869	ENST00000302362.10	rna16701
OG0008870	ENST00000322652.9	rna16703
OG0008871	ENST00000324238.6	rna16704
OG0008872	ENST00000581216.5	rna16706
OG0008873	ENST00000328381.9	rna16712
OG0008874	ENST00000358365.7	rna16713
OG0008875	ENST00000431505.6	rna16718
OG0008876	ENST00000225805.8	rna16719
OG0008877	ENST00000342555.10	rna16720
OG0008878	ENST00000261712.7	rna16722
OG0008879	ENST00000313401.3	rna16723
OG0008880	ENST00000394642.7	rna16728
OG0008881	ENST00000269053.7	rna16729
OG0008882	ENST00000225831.4	rna16731
OG0008883	ENST00000378569.2	rna16732
OG0008884	ENST00000394620.1	rna16733
OG0008885	ENST00000225844.6	rna16734
OG0008886	ENST00000225842.3	rna16735
OG0008887	ENST00000631683.1	rna16736
OG0008888	ENST00000361952.4	rna16739
OG0008889	ENST00000378526.8	rna16740
OG0008890	ENST00000315249.11	rna16741
OG0008891	ENST00000158009.5	rna16743
OG0008892	ENST00000442241.8	rna16744
OG0008893	ENST00000415846.3	rna16749
OG0008894	ENST00000225873.8	rna16751
OG0008895	ENST00000604641.5	rna16757
OG0008896	ENST00000605424.5	rna16758
OG0008897	ENST00000605844.5	rna16759
OG0008898	ENST00000604834.5	rna16760
OG0008899	ENST00000184956.10	rna16778
OG0008900	ENST00000612223.4	rna16784
OG0008901	ENST00000617516.4	rna16785
OG0008902	ENST00000615182.4	rna16787
OG0008903	ENST00000615133.1	rna16791
OG0008904	ENST00000619387.4	rna16793
OG0008905	ENST00000614766.4	rna16797
OG0008906	ENST00000618403.4	rna16798
OG0008907	ENST00000613102.4	rna16799
OG0008908	ENST00000300900.8	rna16810
